#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYJ 20,9,4:44,34,Punt
2,1,3:45,NYJ 37,7,3:01,30,Field Goal
3,2,13:53,STL 13,4,2:05,5,Blocked FG
4,2,9:35,NYJ 34,6,2:45,20,Downs
5,2,5:12,STL 28,2,0:41,28,Touchdown
6,2,2:52,NYJ 34,6,1:55,33,Field Goal
7,2,0:18,NYJ 29,1,0:18,-1,End of Half
8,3,11:23,NYJ 11,7,3:41,31,Punt
9,3,6:14,NYJ 37,12,6:58,63,Touchdown
10,4,12:15,STL 38,7,3:46,38,Touchdown
11,4,5:40,STL 44,3,1:12,-3,Punt
12,4,3:12,STL 23,4,1:16,-3,Missed FG
13,4,0:41,NYJ 41,1,0:41,-1,End of Game
