0,1
Officials,Officials
Referee,Carl Cheffers
Umpire,Ruben Fowler
Head Linesman,George Hayward
Line Judge,Tom Symonette
Back Judge,Steve Freeman
Side Judge,Ronald Torbert
Field Judge,Scott Steenson
