0,1
Officials,Officials
Referee,Mike Carey
Umpire,Dan Ferrell
Head Linesman,John McGrath
Line Judge,Jeff Bergman
Back Judge,Keith Ferguson
Side Judge,Tom Fincken
Field Judge,Buddy Horton
