Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2,0:16,2,10,MIN 10,9,6,Aaron Rodgers pass incomplete short left intended for Randall Cobb,4.190,3.130
2,0:10,3,10,MIN 10,15,6,"Aaron Rodgers pass complete short left to Randall Cobb for 10 yards, touchdown",3.130,7.000
2,0:10,,,MIN 10,16,6,Mason Crosby kicks extra point good,0.000,0.000
2,0:10,,,GNB 35,16,6,"Mason Crosby kicks off 51 yards, out of bounds",0.000,-1.600
2,0:06,1,10,MIN 40,16,6,Teddy Bridgewater pass complete short left to Kyle Rudolph for 5 yards (tackle by Casey Hayward),1.600,1.730
2,0:02,2,5,MIN 45,16,6,Teddy Bridgewater pass incomplete,1.730,1.030
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,16,6,"Blair Walsh kicks off 63 yards, returned by Jeff Janis for 13 yards (tackle by Robert Blanton)",0.000,0.220
3,14:56,1,10,GNB 15,16,6,Eddie Lacy left tackle for 2 yards (tackle by Sharrif Floyd),-0.220,-0.440
3,14:25,2,8,GNB 17,16,6,Eddie Lacy left guard for 8 yards (tackle by Eric Kendricks),-0.440,0.610
3,13:44,1,10,GNB 25,16,6,Aaron Rodgers pass complete short right to James Starks for 30 yards (tackle by Andrew Sendejo),0.610,2.590
3,13:27,1,10,MIN 45,16,6,James Starks left tackle for 1 yard (tackle by Linval Joseph),2.590,2.180
3,12:53,2,9,MIN 44,16,6,Aaron Rodgers middle for 8 yards (tackle by Eric Kendricks),2.180,2.540
3,12:25,3,1,MIN 36,16,6,Eddie Lacy right tackle for 7 yards (tackle by Linval Joseph),2.540,3.640
3,11:46,1,10,MIN 29,16,6,Eddie Lacy right tackle for 8 yards (tackle by Danielle Hunter),3.640,4.180
3,11:15,2,2,MIN 21,16,6,Eddie Lacy left tackle for 2 yards (tackle by Brian Robison),4.180,4.310
3,10:33,1,10,MIN 19,16,6,Aaron Rodgers pass incomplete deep middle intended for Randall Cobb,4.310,3.750
3,10:28,2,10,MIN 19,16,6,"Penalty on David Bakhtiari: False Start, 5 yards (no play)",3.750,3.090
3,10:24,2,15,MIN 24,16,6,Aaron Rodgers pass incomplete short right intended for Randall Cobb,3.090,2.410
3,10:22,3,15,MIN 24,16,6,Aaron Rodgers pass incomplete deep middle intended for Richard Rodgers,2.410,1.870
3,10:18,4,15,MIN 24,19,6,Mason Crosby 42 yard field goal good,1.870,3.000
3,,,,GNB 35,19,6,"Mason Crosby kicks off 63 yards, returned by Cordarrelle Patterson for 22 yards (tackle by Chris Banjo)",,
3,10:09,1,10,MIN 24,19,6,Adrian Peterson left tackle for no gain (tackle by Clay Matthews),0.540,0.000
3,9:31,2,10,MIN 24,19,6,Teddy Bridgewater pass complete short middle to Kyle Rudolph for 6 yards (tackle by Nate Palmer),0.000,0.100
3,8:55,3,4,MIN 30,19,6,Teddy Bridgewater left tackle for 11 yards (tackle by Ha Ha Clinton-Dix),0.100,1.660
3,8:18,1,10,MIN 41,19,6,Adrian Peterson right guard for -3 yards (tackle by Clay Matthews),1.660,0.720
3,7:34,2,13,MIN 38,19,6,Teddy Bridgewater sacked by Ha Ha Clinton-Dix for -10 yards,0.720,-1.290
3,6:51,3,23,MIN 28,19,6,Teddy Bridgewater middle for 18 yards (tackle by Casey Hayward and Morgan Burnett),-1.290,-0.320
3,6:07,4,5,MIN 46,19,6,"Jeff Locke punts 44 yards, returned by Randall Cobb for -1 yards (tackle by Marcus Sherels)",-0.320,0.380
3,6:00,1,10,GNB 9,19,6,"Eddie Lacy left tackle for 3 yards (tackle by Eric Kendricks). Penalty on David Bakhtiari: Offensive Holding, 4 yards (no play)",-0.380,-0.530
3,5:37,1,14,GNB 5,19,6,Aaron Rodgers pass incomplete short right intended for Jeff Janis,-0.530,-1.070
3,5:33,2,14,GNB 5,19,6,Eddie Lacy middle for 5 yards (tackle by Linval Joseph and Eric Kendricks),-1.070,-1.300
3,4:52,3,9,GNB 10,19,6,Aaron Rodgers pass incomplete short right intended for Randall Cobb,-1.300,-2.490
3,4:46,4,9,GNB 10,19,6,"Penalty on John Kuhn: False Start, 5 yards (no play)",-2.490,-2.490
3,4:46,4,14,GNB 5,19,6,"Tim Masthay punts 48 yards, returned by Marcus Sherels for 3 yards (tackle by Joe Thomas). Penalty on Andrew Sendejo: Illegal Block Above the Waist, 10 yards",-2.490,-1.400
3,4:37,1,10,MIN 37,19,6,Teddy Bridgewater pass complete short middle to Stefon Diggs for 17 yards (tackle by Sam Shields),1.400,2.520
3,3:59,1,10,GNB 46,19,6,Teddy Bridgewater pass complete deep right to Kyle Rudolph for 33 yards (tackle by Ha Ha Clinton-Dix),2.520,4.710
3,3:14,1,10,GNB 13,19,6,Teddy Bridgewater pass complete short left to Zach Line for 7 yards (tackle by Ha Ha Clinton-Dix),4.710,5.340
3,2:42,2,3,GNB 6,19,12,"Adrian Peterson left guard for 6 yards, touchdown",5.340,7.000
3,2:42,,,GNB 6,19,13,Blair Walsh kicks extra point good,0.000,0.000
3,2:42,,,MIN 35,19,13,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,2:37,1,10,GNB 20,19,13,"Randall Cobb left tackle for 5 yards (tackle by Chad Greenway and Linval Joseph). Penalty on David Bakhtiari: Illegal Formation, 5 yards (no play)",0.280,-0.310
3,2:32,1,15,GNB 15,19,13,Aaron Rodgers pass complete short right to Davante Adams for 16 yards (tackle by Andrew Sendejo and Terence Newman),-0.310,1.000
3,2:05,1,10,GNB 31,19,13,Aaron Rodgers pass complete short left to James Jones for 4 yards (tackle by Xavier Rhodes),1.000,1.000
3,1:34,2,6,GNB 35,19,13,Aaron Rodgers pass incomplete short right intended for Richard Rodgers,1.000,0.300
3,1:27,3,6,GNB 35,19,13,Aaron Rodgers pass complete deep left to James Jones for 37 yards (tackle by Andrew Sendejo),0.300,3.710
3,1:00,1,10,MIN 28,19,13,Eddie Lacy left tackle for 3 yards (tackle by Anthony Barr and Tom Johnson),3.710,3.570
3,0:13,2,7,MIN 25,19,13,Eddie Lacy right end for -2 yards (tackle by Danielle Hunter),3.570,2.610
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,MIN 27,25,13,"Aaron Rodgers pass complete deep right to James Jones for 27 yards, touchdown",2.610,7.000
4,15:00,3,,MIN 27,27,13,"Two Point Attempt: Aaron Rodgers pass complete to James Jones, conversion succeeds",2.610,1.000
4,15:00,,,GNB 35,27,13,"Mason Crosby kicks off 68 yards, returned by Cordarrelle Patterson for 52 yards (tackle by Damarious Randall). Penalty on Cordarrelle Patterson: Unnecessary Roughness, 15 yards",0.000,-1.200
4,14:43,1,10,MIN 34,27,13,Teddy Bridgewater pass complete short middle to Rhett Ellison for 18 yards (tackle by Sam Shields),1.200,2.390
4,14:10,1,10,GNB 48,27,13,Teddy Bridgewater pass incomplete deep right intended for Kyle Rudolph (defended by Damarious Randall),2.390,1.850
4,14:04,2,10,GNB 48,27,13,Teddy Bridgewater pass incomplete short middle intended for Rhett Ellison,1.850,1.850
4,13:52,2,10,GNB 48,27,13,Timeout #1 by Minnesota Vikings,1.850,1.160
4,13:52,3,10,GNB 48,27,13,Teddy Bridgewater pass complete short left to Jarius Wright for 16 yards (tackle by Damarious Randall),1.160,3.450
4,13:31,1,10,GNB 32,27,13,"Adrian Peterson middle for 10 yards (tackle by Morgan Burnett). Adrian Peterson fumbles (forced by Morgan Burnett), recovered by Sam Shields at GNB-21 (tackle by Mike Harris)",3.450,-0.340
4,13:20,1,10,GNB 21,27,13,Eddie Lacy right tackle for 7 yards (tackle by Linval Joseph and Everson Griffen),0.340,0.750
4,12:35,2,3,GNB 28,27,13,Eddie Lacy left guard for 5 yards (tackle by Linval Joseph and Eric Kendricks),0.750,1.140
4,11:47,1,10,GNB 33,27,13,Aaron Rodgers pass incomplete deep left intended for Jeff Janis,1.140,0.590
4,11:40,2,10,GNB 33,27,13,Eddie Lacy left guard for 9 yards (tackle by Everson Griffen and Andrew Sendejo),0.590,1.090
4,10:59,3,1,GNB 42,27,13,Eddie Lacy right guard for -1 yards (tackle by Eric Kendricks),1.090,-0.650
4,10:27,4,2,GNB 41,27,13,"Tim Masthay punts 50 yards, out of bounds",-0.650,0.380
4,10:19,1,10,MIN 9,27,13,Teddy Bridgewater pass complete short right to Jarius Wright for 18 yards (tackle by Ha Ha Clinton-Dix and Nate Palmer),-0.380,0.740
4,9:50,1,10,MIN 27,27,13,Teddy Bridgewater pass complete short left to Stefon Diggs for 6 yards (tackle by Sam Shields),0.740,1.010
4,9:25,2,4,MIN 33,27,13,Teddy Bridgewater sacked by Mike Daniels for -8 yards,1.010,-0.760
4,8:49,3,12,MIN 25,27,13,Teddy Bridgewater sacked by Datone Jones for -10 yards,-0.760,-2.440
4,8:11,4,22,MIN 15,27,13,"Jeff Locke punts 48 yards, returned by Randall Cobb for 10 yards (tackle by Adam Thielen)",-2.440,-2.060
4,7:58,1,10,GNB 47,27,13,Eddie Lacy right end for 5 yards (tackle by Terence Newman),2.060,2.190
4,7:15,2,5,MIN 48,27,13,Eddie Lacy left end for 1 yard (tackle by Tom Johnson),2.190,1.620
4,6:32,3,4,MIN 47,27,13,Aaron Rodgers pass incomplete short left intended for Eddie Lacy. Penalty on Bryan Bulaga: Offensive Holding (Declined),1.620,0.130
4,6:25,4,4,MIN 47,27,13,"Tim Masthay punts 36 yards, fair catch by Marcus Sherels",0.130,0.370
4,6:17,1,10,MIN 11,27,13,Teddy Bridgewater pass complete short middle to Jarius Wright for 4 yards (tackle by Casey Hayward),-0.370,-0.430
4,5:53,2,6,MIN 15,27,13,Teddy Bridgewater pass complete short left to Adrian Peterson for 10 yards (tackle by Ha Ha Clinton-Dix),-0.430,0.610
4,5:20,1,10,MIN 25,27,13,Teddy Bridgewater pass incomplete deep right intended for Mike Wallace,0.610,0.060
4,5:13,2,10,MIN 25,27,13,Teddy Bridgewater pass complete short right to Kyle Rudolph for 8 yards (tackle by Nate Palmer),0.060,0.430
4,4:46,3,2,MIN 33,27,13,Teddy Bridgewater pass incomplete short middle intended for Jerick McKinnon (defended by Datone Jones),0.430,-1.180
4,4:43,4,2,MIN 33,27,13,Teddy Bridgewater pass incomplete short middle intended for Stefon Diggs,-1.180,-3.380
4,4:37,1,10,MIN 33,27,13,Eddie Lacy left end for 1 yard (tackle by Chad Greenway),3.380,3.380
4,4:30,1,10,MIN 33,27,13,Timeout #2 by Minnesota Vikings,3.380,2.970
4,4:30,2,9,MIN 32,27,13,Eddie Lacy right end for -2 yards (tackle by Sharrif Floyd),2.970,2.970
4,4:24,2,9,MIN 32,27,13,Timeout #3 by Minnesota Vikings,2.970,2.010
4,4:24,3,11,MIN 34,27,13,Aaron Rodgers pass incomplete short left intended for Randall Cobb,2.010,1.060
4,4:19,4,11,MIN 34,30,13,Mason Crosby 52 yard field goal good,1.060,3.000
4,4:19,,,GNB 35,30,13,"Mason Crosby kicks off 49 yards, returned by Zach Line for 15 yards (tackle by Joe Thomas)",0.000,-1.000
4,4:10,1,10,MIN 31,30,13,Teddy Bridgewater pass complete short right to MyCole Pruitt for 8 yards (tackle by Casey Hayward),1.000,1.540
4,3:45,2,2,MIN 39,30,13,Teddy Bridgewater pass complete short right to Jerick McKinnon for 13 yards (tackle by Joe Thomas),1.540,2.390
4,3:19,1,10,GNB 48,30,13,Teddy Bridgewater pass incomplete short right intended for Jarius Wright,2.390,1.850
4,3:09,2,10,GNB 48,30,13,Teddy Bridgewater pass incomplete short middle intended for Adam Thielen,1.850,1.160
4,3:04,3,10,GNB 48,30,13,Teddy Bridgewater pass complete deep left to Stefon Diggs for 16 yards (tackle by Ha Ha Clinton-Dix),1.160,3.450
4,2:58,1,10,GNB 32,30,13,Teddy Bridgewater pass incomplete short right intended for Kyle Rudolph,3.450,2.900
4,2:48,2,10,GNB 32,30,13,Teddy Bridgewater pass incomplete deep middle intended for Kyle Rudolph (defended by Casey Hayward),2.900,2.210
4,2:43,3,10,GNB 32,30,13,Teddy Bridgewater pass complete short middle to Kyle Rudolph for 7 yards (tackle by Clay Matthews),2.210,1.900
4,2:18,4,3,GNB 25,30,13,Teddy Bridgewater pass incomplete deep left intended for Stefon Diggs,1.900,-0.610
4,2:13,1,10,GNB 25,30,13,Eddie Lacy left end for 9 yards (tackle by Danielle Hunter),0.610,1.280
4,2:00,2,1,GNB 34,30,13,John Kuhn left guard for 4 yards (tackle by Eric Kendricks),1.280,1.470
4,1:16,1,10,GNB 38,30,13,Aaron Rodgers kneels for -1 yards,1.470,0.790
4,0:35,2,11,GNB 37,30,13,Aaron Rodgers kneels for -1 yards,0.790,-0.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
