Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,9:19,2,5,GNB 40,3,7,T.J. Duckett right tackle for 2 yards (tackle by Daniel Muir and Cullen Jenkins),2.720,2.280
1,8:38,3,3,GNB 38,3,7,Jon Kitna pass incomplete short middle intended for Calvin Johnson,2.280,0.720
1,8:35,4,3,GNB 38,3,7,Nick Harris punts 36 yards,0.720,0.380
1,8:27,1,10,GNB 3,3,7,Ryan Grant right tackle for 5 yards (tackle by Ernie Sims),-0.380,-0.420
1,7:45,2,5,GNB 8,3,7,Ryan Grant left tackle for no gain (tackle by Paris Lenon),-0.420,-0.840
1,7:14,,,,3,7,Timeout #1 by Detroit Lions,0.000,-0.840
1,7:14,3,5,GNB 8,3,7,Ryan Grant up the middle for 18 yards (tackle by Keith Smith),-0.840,0.670
1,6:31,1,10,GNB 26,3,7,Ryan Grant left tackle for 1 yard (tackle by Ernie Sims),0.670,0.270
1,5:47,2,9,GNB 27,3,7,Brett Favre pass complete deep middle to Bubba Franks for 24 yards (tackle by Gerald Alexander),0.270,2.320
1,5:04,1,10,DET 49,3,7,Brett Favre pass incomplete short right intended for James Jones (defended by Fernando Bryant),2.320,1.780
1,5:00,2,10,DET 49,3,7,Brett Favre pass incomplete deep middle intended for Ruvell Martin,1.780,1.090
1,4:55,3,10,DET 49,3,7,Brett Favre pass complete short left to Vernand Morency for 12 yards (tackle by Ernie Sims),1.090,3.120
1,4:16,1,10,DET 37,3,7,Brett Favre pass complete deep left to Koren Robinson for 21 yards (tackle by Keith Smith),3.120,4.510
1,3:40,1,10,DET 16,3,7,"Brett Favre pass complete short right to Ryan Krause for 6 yards (tackle by Kenoy Kennedy). Penalty on DET: Defensive Offside, 5 yards (no play)",4.510,5.630
1,3:12,1,5,DET 11,3,7,Brett Favre pass complete short left to James Jones for 6 yards (tackle by Ernie Sims),5.630,6.060
1,2:29,1,5,DET 5,3,13,"Brett Favre pass complete short left to Koren Robinson for 5 yards, touchdown",6.060,7.000
1,,,,DET 2,3,14,Mason Crosby kicks extra point good,0.000,0.000
1,,,,GNB 30,3,14,"Mason Crosby kicks off 65 yards, returned by Aveion Cason for 22 yards (tackle by Tracy White)",0.000,0.740
1,2:20,1,10,DET 27,3,14,Jon Kitna pass incomplete short middle intended for Calvin Johnson is intercepted by Atari Bigby at DET-42 and returned for 1 yard (tackle by Calvin Johnson),0.740,-2.850
1,2:12,1,10,DET 41,3,14,Koren Robinson left end for 5 yards (tackle by Gerald Alexander),2.850,2.980
1,1:38,2,5,DET 36,3,14,Brandon Jackson left end for 12 yards (tackle by Boss Bailey and Dewayne White),2.980,3.970
1,0:55,1,10,DET 24,3,14,Brett Favre pass complete short left to Brandon Jackson for 13 yards (tackle by Cory Redding),3.970,4.840
1,0:08,1,10,DET 11,3,14,Brandon Jackson right end for 1 yard (tackle by Dewayne White),4.840,4.320
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,DET 10,3,14,Brett Favre pass complete short middle to Bubba Franks for 6 yards (tackle by Gerald Alexander),4.320,4.670
2,14:19,3,3,DET 4,3,20,"Brett Favre pass complete short right to Bubba Franks for 4 yards, touchdown",4.670,7.000
2,,,,DET 2,3,21,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 30,3,21,"Mason Crosby kicks off 55 yards, returned by Aveion Cason for 16 yards (tackle by Charlie Peprah)",0.000,1.000
2,14:07,1,10,DET 31,3,21,T.J. Duckett right tackle for 2 yards (tackle by Desmond Bishop and A.J. Hawk),1.000,0.730
2,13:28,2,8,DET 33,3,21,Jon Kitna pass complete short right to T.J. Duckett for 22 yards (tackle by Nick Collins),0.730,2.590
2,12:48,1,10,GNB 45,3,21,Aveion Cason left end for 12 yards (tackle by Aaron Rouse),2.590,3.380
2,12:13,1,10,GNB 33,3,21,Jon Kitna pass complete short right to Calvin Johnson for 5 yards (tackle by Will Blackmon),3.380,3.510
2,11:39,2,5,GNB 28,3,21,Aveion Cason right tackle for 4 yards (tackle by Corey Williams),3.510,3.340
2,11:03,3,1,GNB 24,3,21,Jon Kitna pass incomplete deep middle intended for Calvin Johnson,3.340,2.020
2,10:58,4,1,GNB 24,3,21,T.J. Duckett left guard for 1 yard (tackle by Aaron Rouse and Mike Montgomery),2.020,4.040
2,10:17,1,10,GNB 23,3,21,Jon Kitna pass complete short middle to Shaun McDonald for 4 yards (tackle by Nick Collins),4.040,4.050
2,9:36,2,6,GNB 19,3,21,Jon Kitna pass incomplete short right intended for Shaun McDonald is intercepted by Tramon Williams at GNB-15 and returned for 22 yards (tackle by Jon Kitna),4.050,-1.400
2,9:29,1,10,GNB 37,3,21,Craig Nall pass incomplete deep middle intended for Ruvell Martin (defended by Kenoy Kennedy),1.400,0.860
2,9:24,2,10,GNB 37,3,21,Brandon Jackson right tackle for -1 yards (tackle by Shaun Rogers),0.860,0.040
2,8:47,3,11,GNB 36,3,21,Craig Nall pass incomplete short right intended for James Jones,0.040,-0.980
2,8:42,4,11,GNB 36,3,21,"Jon Ryan punts 36 yards, fair catch by Mike Furrey",-0.980,-0.810
2,8:35,1,10,DET 28,3,21,Jon Kitna pass incomplete short left intended for Mike Furrey,0.810,0.260
2,8:32,2,10,DET 28,3,21,Jon Kitna pass incomplete short left intended for Sean McHugh,0.260,-0.430
2,8:26,3,10,DET 28,3,21,Jon Kitna pass incomplete short right intended for Brandon Middleton,-0.430,-1.500
2,8:21,4,10,DET 28,3,21,"Nick Harris punts 42 yards, returned by Will Blackmon for 5 yards (tackle by Keith Smith)",-1.500,-1.270
2,8:12,1,10,GNB 35,3,21,Brandon Jackson left end for 8 yards (tackle by Boss Bailey),1.270,1.800
2,7:33,2,2,GNB 43,3,21,Brandon Jackson right guard for 5 yards (tackle by Fernando Bryant),1.800,2.130
2,6:54,1,10,GNB 48,3,21,Brandon Jackson right end for -2 yards (tackle by Jared DeVries and Ernie Sims),2.130,1.310
2,6:15,2,12,GNB 46,3,21,Craig Nall pass incomplete short right intended for Bubba Franks,1.310,0.630
2,6:11,3,12,GNB 46,3,21,Craig Nall pass complete short right to Vernand Morency for 8 yards (tackle by Jared DeVries),0.630,0.200
2,5:37,4,4,DET 46,3,21,Jon Ryan punts 39 yards,0.200,0.380
2,5:27,1,10,DET 7,3,21,T.J. Duckett right tackle for 2 yards (tackle by Justin Harrell and Brady Poppinga),-0.380,-0.630
2,4:53,2,8,DET 9,3,21,T.J. Duckett up the middle for 3 yards (tackle by Justin Harrell and Conrad Bolston),-0.630,-0.840
2,4:08,3,5,DET 12,3,21,Jon Kitna pass complete deep right to Calvin Johnson for 25 yards (tackle by Tramon Williams),-0.840,1.400
2,3:26,1,10,DET 37,3,21,"Shaun McDonald left end for 2 yards (tackle by Jarrett Bush). Penalty on Nick Collins: Unnecessary Roughness, 15 yards",1.400,2.520
2,2:57,1,10,GNB 46,3,21,Jon Kitna pass incomplete deep left intended for Shaun McDonald,2.520,1.980
2,2:51,2,10,GNB 46,3,21,Jon Kitna pass complete short left to Mike Furrey for 3 yards (tackle by Aaron Rouse),1.980,1.680
2,2:13,3,7,GNB 43,3,21,Jon Kitna pass complete short middle to Mike Furrey for 13 yards (tackle by Nick Collins),1.680,3.580
2,2:00,1,10,GNB 30,9,21,"Jon Kitna pass complete deep left to Shaun McDonald for 30 yards, touchdown",3.580,7.000
2,,,,GNB 2,10,21,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,10,21,"Jason Hanson kicks off 71 yards, returned by Tramon Williams for 24 yards (tackle by Alex Lewis)",0.000,0.480
2,1:44,1,10,GNB 23,10,21,Brandon Jackson left end for 4 yards (tackle by Paris Lenon),0.480,0.470
2,1:39,,,,10,21,Timeout #2 by Detroit Lions,0.000,0.470
2,1:39,2,6,GNB 27,10,21,Brandon Jackson left end for 3 yards (tackle by Langston Moore),0.470,0.170
2,1:33,,,,10,21,Timeout #3 by Detroit Lions,0.000,0.170
2,1:33,3,3,GNB 30,10,21,Craig Nall pass complete short right to John Kuhn for 5 yards (tackle by Paris Lenon),0.170,1.270
2,0:56,1,10,GNB 35,10,21,Brandon Jackson right end for no gain (tackle by Dewayne White),1.270,0.720
2,0:09,2,10,GNB 35,10,21,Brandon Jackson right tackle for 2 yards (tackle by Dewayne White),0.720,0.300
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,10,21,"Jason Hanson kicks off 59 yards, returned by Tramon Williams for 24 yards (tackle by Corey Smith)",0.000,1.270
3,14:54,1,10,GNB 35,10,21,Brandon Jackson left end for 46 yards (tackle by Travis Fisher),1.270,4.310
3,14:13,1,10,DET 19,10,21,Vernand Morency right end for 1 yard (tackle by Shaun Cody),4.310,3.880
3,13:46,2,9,DET 18,10,21,Craig Nall sacked by Jared DeVries and Shaun Rogers for -10 yards. Penalty on Tony Moll: Offensive Holding (Declined),3.880,1.880
3,13:20,3,19,DET 28,10,21,Craig Nall pass complete short middle to Koren Robinson for 13 yards (tackle by Paris Lenon),1.880,2.470
3,12:33,4,6,DET 15,10,24,Mason Crosby 33 yard field goal good,2.470,3.000
3,,,,GNB 30,10,24,"Mason Crosby kicks off 61 yards, returned by Aveion Cason for 18 yards (tackle by Jason Hunter). Penalty on John Owens: Offensive Holding, 10 yards",0.000,-0.060
3,12:23,1,10,DET 17,10,24,T.J. Duckett right end for 2 yards (tackle by Daniel Muir),-0.060,-0.250
3,11:43,2,8,DET 19,10,24,"Penalty on Damien Woody: False Start, 5 yards (no play)",-0.250,-0.970
3,11:21,2,13,DET 14,10,24,T.J. Duckett right tackle for 4 yards (tackle by Mike Montgomery),-0.970,-1.130
3,10:38,3,9,DET 18,10,24,Jon Kitna pass incomplete deep middle intended for Mike Furrey,-1.130,-2.240
3,10:33,4,9,DET 18,10,24,"Nick Harris punts 50 yards, returned by Tramon Williams for 8 yards (tackle by Boss Bailey)",-2.240,-1.600
3,10:23,1,10,GNB 40,10,24,"Craig Nall for no gain. Craig Nall fumbles, recovered by Cory Redding at GNB-39",1.600,-2.980
3,10:12,1,10,GNB 39,10,24,Jon Kitna pass incomplete short left intended for Shaun McDonald,2.980,2.440
3,10:05,2,10,GNB 39,10,24,Jon Kitna pass complete short right to Sean McHugh for 2 yards (tackle by Mike Montgomery),2.440,2.020
3,9:27,3,8,GNB 37,10,24,"Jon Kitna pass complete short left to Casey Fitzsimmons for 10 yards (tackle by Atari Bigby). Penalty on Stephen Peterman: Offensive Holding, 10 yards (no play)",2.020,0.700
3,9:00,3,18,GNB 47,10,24,Jon Kitna pass complete deep right to Calvin Johnson for 18 yards (tackle by Tramon Williams),0.700,3.640
3,8:24,1,10,GNB 29,10,24,Jon Kitna pass incomplete,3.640,3.100
3,8:19,2,10,GNB 29,10,24,Jon Kitna pass complete short middle to Mike Furrey for 10 yards (tackle by Frank Walker),3.100,4.310
3,7:51,1,10,GNB 19,10,24,Aveion Cason left tackle for no gain (tackle by Brady Poppinga and Desmond Bishop),4.310,3.750
3,7:16,2,10,GNB 19,10,24,Jon Kitna pass incomplete deep right intended for Calvin Johnson (defended by Tramon Williams),3.750,3.030
3,7:10,3,10,GNB 19,10,24,Jon Kitna pass incomplete deep left intended for Shaun McDonald,3.030,2.180
3,7:04,4,10,GNB 19,13,24,Jason Hanson 38 yard field goal good,2.180,3.000
3,,,,DET 30,13,24,"Jason Hanson kicks off 57 yards, returned by Koren Robinson for 18 yards (tackle by Corey Smith)",0.000,1.000
3,6:54,1,10,GNB 31,13,24,Brandon Jackson right tackle for 4 yards (tackle by Cory Redding),1.000,1.000
3,6:22,2,6,GNB 35,13,24,Craig Nall pass incomplete short right intended for Brandon Jackson,1.000,0.300
3,6:17,,,,13,24,Timeout #1 by Detroit Lions,0.000,0.300
3,6:17,3,6,GNB 35,13,24,Craig Nall up the middle for 8 yards (tackle by Paris Lenon),0.300,1.800
3,5:44,1,10,GNB 43,13,24,Brandon Jackson right guard for 9 yards (tackle by Gerald Alexander),1.800,2.470
3,5:04,2,1,DET 48,13,24,Craig Nall pass complete short left to Koren Robinson for 8 yards (tackle by Travis Fisher),2.470,2.920
3,4:25,1,10,DET 40,13,24,Craig Nall pass incomplete short middle intended for Koren Robinson (defended by Gerald Alexander),2.920,2.370
3,4:18,2,10,DET 40,13,24,Craig Nall pass complete short right to Brandon Jackson for 9 yards (tackle by Ernie Sims),2.370,2.870
3,3:38,3,1,DET 31,13,24,Brandon Jackson right tackle for -1 yards (tackle by Paris Lenon and Ikaika Alama-Francis),2.870,1.300
3,2:55,4,2,DET 32,13,30,"Craig Nall pass complete deep left to Ruvell Martin for 32 yards, touchdown",1.300,7.000
3,,,,DET 2,13,31,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,13,31,"Mason Crosby kicks off 53 yards, returned by Aveion Cason for 19 yards (tackle by Tracy White)",0.000,1.330
3,2:42,1,10,DET 36,13,31,Jon Kitna pass complete short middle to Shaun McDonald for 9 yards (tackle by Frank Walker),1.330,2.010
3,2:08,2,1,DET 45,13,31,Jon Kitna pass complete short right to T.J. Duckett for 10 yards (tackle by Desmond Bishop),2.010,2.590
3,1:36,1,10,GNB 45,13,31,"Jon Kitna pass incomplete. Penalty on Jon Kitna: Intentional Grounding, 10 yards",2.590,0.690
3,1:31,2,20,DET 45,13,31,Jon Kitna pass incomplete short left intended for Mike Furrey (defended by Frank Walker),0.690,0.040
3,1:26,3,20,DET 45,13,31,Jon Kitna pass incomplete short left intended for Calvin Johnson,0.040,-0.390
3,1:21,4,20,DET 45,13,31,"Nick Harris punts 55 yards, touchback",-0.390,-0.280
3,1:11,1,10,GNB 20,13,31,Craig Nall pass incomplete short middle intended for Koren Robinson,0.280,-0.270
3,1:08,2,10,GNB 20,13,31,Brandon Jackson up the middle for 9 yards (tackle by Kenoy Kennedy),-0.270,0.230
3,0:30,3,1,GNB 29,13,31,"Craig Nall for no gain. Craig Nall fumbles, recovered by Craig Nall at GNB-27",0.230,-1.570
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,GNB 27,13,31,Jon Ryan punts 72 yards,-1.570,0.380
,,,,,,,"GNB challenged the fumble ruling, and the play was upheld.",,
4,14:48,1,10,DET 1,13,31,T.J. Duckett right tackle for 1 yard (tackle by Brady Poppinga),-0.380,-0.710
4,14:08,2,9,DET 2,13,31,Jon Kitna pass incomplete short right intended for Casey Fitzsimmons,-0.710,-1.300
4,14:02,3,9,DET 2,13,31,T.J. Duckett up the middle for 2 yards (tackle by Corey Williams and Cullen Jenkins),-1.300,-2.490
4,13:17,4,7,DET 4,13,31,"Nick Harris punts 41 yards, returned by Tramon Williams for 4 yards (tackle by Anthony Cannon)",-2.490,-2.850
4,13:05,1,10,DET 41,13,31,Brandon Jackson left end for 1 yard (tackle by Shaun Rogers),2.850,2.440
4,12:25,2,9,DET 40,13,31,Brandon Jackson right end for 8 yards (tackle by Ernie Sims),2.440,2.810
4,11:41,3,1,DET 32,13,31,Craig Nall pass complete short left to Shaun Bodiford for 13 yards (tackle by Keith Smith),2.810,4.310
4,11:03,1,10,DET 19,13,31,Brandon Jackson right end for 2 yards (tackle by Dewayne White),4.310,4.030
4,10:18,2,8,DET 17,13,31,Craig Nall pass incomplete short right intended for Brandon Jackson,4.030,3.260
4,10:13,,,,13,31,Timeout #2 by Green Bay Packers,0.000,3.260
4,10:13,3,8,DET 17,13,31,Craig Nall pass incomplete short left intended for Ruvell Martin,3.260,2.310
4,10:07,4,8,DET 17,13,34,Mason Crosby 35 yard field goal good,2.310,3.000
4,,,,GNB 30,13,34,"Mason Crosby kicks off 63 yards, returned by Aveion Cason for 25 yards (tackle by Jason Hunter)",0.000,1.070
4,9:57,1,10,DET 32,13,34,Jon Kitna pass complete short right to Shaun McDonald for 18 yards (tackle by Aaron Rouse),1.070,2.260
4,9:21,1,10,,13,34,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Jarrett Bush),2.260,1.710
4,9:16,2,10,,13,34,Jon Kitna pass complete short right to Shaun McDonald for 8 yards (tackle by Tramon Williams),1.710,2.080
4,8:42,3,2,GNB 42,13,34,Jon Kitna pass complete short middle to Calvin Johnson for 6 yards (tackle by Frank Walker),2.080,3.180
4,8:10,1,10,GNB 36,13,34,Jon Kitna pass incomplete short right intended for Shaun McDonald,3.180,2.640
4,8:05,2,10,GNB 36,13,34,Jon Kitna pass incomplete deep middle intended for Calvin Johnson,2.640,1.950
4,7:59,3,10,GNB 36,13,34,"Jon Kitna pass complete short right to Aveion Cason for 2 yards (tackle by Brady Poppinga). Penalty on Jeff Backus: Offensive Holding, 10 yards (no play)",1.950,0.630
4,7:31,3,20,GNB 46,13,34,"Penalty on Damien Woody: False Start, 5 yards (no play)",0.630,-0.030
4,7:09,3,25,DET 49,13,34,Jon Kitna pass incomplete short right intended for Aveion Cason,-0.030,-0.130
4,7:03,4,25,DET 49,13,34,"Nick Harris punts 40 yards, returned by Tramon Williams for 5 yards (tackle by Alex Lewis)",-0.130,0.140
4,6:52,1,10,GNB 16,13,34,Brandon Jackson left end for 1 yard (tackle by Cory Redding and Shaun Rogers),-0.140,-0.510
4,6:08,2,9,GNB 17,13,34,Brandon Jackson right end for 2 yards (tackle by Ikaika Alama-Francis),-0.510,-0.950
4,5:21,,,,13,34,Timeout #3 by Green Bay Packers,0.000,-0.950
4,5:21,3,7,GNB 19,13,34,Vernand Morency up the middle for 4 yards (tackle by Travis Fisher and Cory Redding),-0.950,-1.830
4,4:38,4,3,GNB 23,13,34,"Jon Ryan punts 49 yards, fair catch by Mike Furrey",-1.830,-0.810
4,4:29,1,10,DET 28,13,34,Jon Kitna pass complete short middle to Brandon Middleton for 17 yards (tackle by Jarrett Bush),0.810,1.930
4,4:03,1,10,DET 45,13,34,Jon Kitna pass complete short left to Mike Furrey for 5 yards,1.930,2.060
4,3:58,2,5,,13,34,Jon Kitna pass incomplete deep left intended for Calvin Johnson,2.060,1.360
4,3:52,3,5,,13,34,Jon Kitna pass complete short left to Mike Furrey for 9 yards,1.360,2.850
4,3:46,1,10,GNB 41,13,34,Jon Kitna pass complete short left to Mike Furrey for 7 yards (tackle by Jarrett Bush),2.850,3.250
4,3:40,2,3,GNB 34,13,34,Jon Kitna pass complete short right to Brandon Middleton for 9 yards (tackle by Tramon Williams),3.250,3.910
4,3:13,1,10,GNB 25,13,34,Jon Kitna pass incomplete short right intended for Calvin Johnson,3.910,3.360
4,3:09,2,10,GNB 25,13,34,Jon Kitna pass incomplete deep right intended for Shaun McDonald,3.360,2.680
4,3:02,3,10,GNB 25,13,34,Jon Kitna pass incomplete short middle intended for T.J. Duckett,2.680,1.800
4,2:58,4,10,GNB 25,13,34,Jon Kitna pass complete short left to Sean McHugh for 5 yards (tackle by Desmond Bishop),1.800,-0.280
4,2:51,1,10,GNB 20,13,34,Vernand Morency left end for 1 yard (tackle by Paris Lenon),0.280,-0.130
4,2:08,2,9,GNB 21,13,34,Vernand Morency left tackle for 4 yards (tackle by Alex Lewis and Ikaika Alama-Francis),-0.130,-0.300
4,2:00,3,5,GNB 25,13,34,Vernand Morency right end for 5 yards (tackle by Dovonte Edwards),-0.300,0.940
4,1:02,1,10,GNB 30,13,34,Craig Nall kneels for -1 yards,0.940,0.260
4,0:31,2,11,GNB 29,13,34,Craig Nall kneels for -1 yards,0.260,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
