#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:31,DEN 40,7,4:03,60,Touchdown
2,1,7:05,DEN 45,6,2:51,55,Touchdown
3,1,3:17,,4,2:23,50,Touchdown
4,2,12:57,DEN 20,5,1:52,16,Punt
5,2,8:42,DEN 20,12,6:14,78,Field Goal
6,2,0:46,DEN 31,1,0:46,3,End of Half
7,3,15:00,DEN 20,6,2:49,80,Touchdown
8,3,5:21,DEN 20,4,2:54,-1,Punt
9,3,0:25,DEN 27,3,2:06,9,Punt
10,4,12:26,DEN 29,3,1:33,3,Blocked Punt
11,4,10:30,DEN 10,3,2:18,6,Punt
12,4,7:00,DEN 30,7,4:31,25,Fumble
13,4,0:59,DEN 20,2,0:59,-6,End of Game
