Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
1,1:39,1,12,OAK 12,0,14,Clinton Portis right guard for 6 yards (tackle by Eric Barton),4.640,4.950
1,1:00,2,6,OAK 6,0,20,"Jake Plummer left end for 6 yards, touchdown",4.950,7.000
1,,,,OAK 2,0,21,Jason Elam kicks extra point good,0.000,0.000
1,,,,DEN 30,0,21,"Micah Knorr kicks off 70 yards, touchback. Penalty on Reuben Droughns: Offside on Free Kick, 5 yards (no play)",0.000,0.000
1,,,,DEN 25,0,21,"Micah Knorr kicks off 78 yards, returned by Ronney Jenkins for 33 yards (tackle by Nick Ferguson)",0.000,0.940
1,0:49,1,10,OAK 30,0,21,Rich Gannon pass incomplete intended for Jerry Rice (defended by Lenny Walls),0.940,0.390
1,0:44,2,10,OAK 30,0,21,Rich Gannon pass complete to Zack Crockett for 6 yards (tackle by Ian Gold),0.390,0.500
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,OAK 36,0,21,Rich Gannon pass complete to Jerry Rice for 18 yards (tackle by Kelly Herndon),0.500,2.520
2,14:30,1,10,DEN 46,0,21,Rich Gannon pass incomplete intended for Jerry Rice,2.520,1.980
2,14:23,2,10,DEN 46,0,21,"Rich Gannon pass incomplete intended for Ronald Curry. Penalty on Matt Stinchcomb: Offensive Holding, 10 yards (no play)",1.980,0.630
2,14:18,2,20,OAK 44,0,21,Rich Gannon pass complete to Doug Jolley for 17 yards (tackle by Sam Brandon),0.630,2.210
2,13:36,3,3,DEN 39,0,21,"Penalty on Mo Collins: False Start, 5 yards (no play)",2.210,1.550
2,13:14,3,8,DEN 44,0,21,Rich Gannon pass incomplete intended for Tim Brown,1.550,0.330
2,13:08,4,8,DEN 44,0,21,"Shane Lechler punts 44 yards, touchback",0.330,-0.280
2,12:57,1,10,DEN 20,0,21,Clinton Portis up the middle for 4 yards (tackle by Phillip Buchanon),0.280,0.270
2,12:18,,,,0,21,Timeout #1 by Denver Broncos,0.000,0.270
2,12:18,2,6,DEN 24,0,21,Jake Plummer pass complete to Ed McCaffrey for 7 yards (tackle by Travian Smith),0.270,1.000
2,11:55,1,10,DEN 31,0,21,"Clinton Portis right tackle for no gain (tackle by Rod Woodson and Travian Smith). Penalty on John Parrella: Defensive Holding, 5 yards (no play)",1.000,1.330
2,11:34,1,10,DEN 36,0,21,Jake Plummer pass incomplete intended for Ed McCaffrey,1.330,0.790
2,11:28,2,10,DEN 36,0,21,Jake Plummer pass incomplete intended for Clinton Portis,0.790,0.100
2,11:24,3,10,DEN 36,0,21,Jake Plummer pass incomplete,0.100,-0.980
2,11:15,4,10,DEN 36,0,21,"Micah Knorr punts 36 yards, returned by Phillip Buchanon for 7 yards (tackle by Jashon Sykes)",-0.980,-1.270
2,11:05,1,10,OAK 35,0,21,"Penalty on Barry Sims: False Start, 5 yards (no play)",1.270,0.940
2,11:05,1,15,OAK 30,0,21,Rich Gannon pass complete to Jerry Rice for 14 yards (tackle by Kelly Herndon),0.940,1.940
2,10:33,2,1,OAK 44,0,21,Tyrone Wheatley right guard for 6 yards (tackle by Darius Holland),1.940,2.260
2,9:58,1,10,DEN 50,0,21,"Ronald Curry for no gain. Ronald Curry fumbles, recovered by Charlie Garner at OAK-38",2.260,0.090
2,9:10,2,22,OAK 38,0,21,Rich Gannon pass incomplete intended for Charlie Garner,0.090,-0.560
2,9:05,3,22,OAK 38,0,21,Rich Gannon sacked by Bertrand Berry for -1 yards,-0.560,-0.910
2,8:55,4,23,OAK 37,0,21,"Shane Lechler punts 63 yards, touchback",-0.910,-0.280
2,8:42,1,10,DEN 20,0,21,Jake Plummer pass incomplete intended for Rod Smith,0.280,-0.270
2,8:36,2,10,DEN 20,0,21,Clinton Portis right end for -1 yards (tackle by Roderick Coleman),-0.270,-1.140
2,7:53,3,11,DEN 19,0,21,"Jake Plummer pass incomplete intended for Mike Anderson. Penalty on OAK: Defensive Offside, 5 yards (no play)",-1.140,-0.430
2,7:49,3,6,DEN 24,0,21,Jake Plummer pass complete to Rod Smith for 7 yards (tackle by Terrance Shaw),-0.430,1.000
2,7:49,1,10,DEN 31,0,21,"Penalty on Eric Barton: Unsportsmanlike Conduct (Offsetting), Penalty on Rod Smith: Disqualification (Offsetting) (no play)",1.000,1.000
2,7:23,1,10,DEN 31,0,21,"Mike Anderson up the middle for 2 yards (tackle by Derrick Gibson). Mike Anderson fumbles (forced by Derrick Gibson), recovered by Mike Anderson at DEN-33",1.000,0.730
2,6:42,2,8,DEN 33,0,21,Jake Plummer pass complete to Reuben Droughns for 9 yards (tackle by Bill Romanowski),0.730,1.730
2,5:58,1,10,DEN 42,0,21,Mike Anderson right guard for 3 yards (tackle by Chris Cooper),1.730,1.590
2,5:17,2,7,DEN 45,0,21,Jake Plummer for 40 yards (tackle by Rod Woodson),1.590,4.580
2,4:43,,,,0,21,Timeout #2 by Denver Broncos,0.000,4.580
2,4:41,1,10,OAK 15,0,21,Jake Plummer pass complete to Ed McCaffrey for 12 yards (tackle by Derrick Gibson),4.580,6.510
2,3:58,1,3,OAK 3,0,21,Mike Anderson up the middle for -2 yards (tackle by Roderick Coleman),6.510,5.150
2,3:14,,,,0,21,Timeout #3 by Denver Broncos,0.000,5.150
2,3:14,2,5,OAK 5,0,21,Mike Anderson up the middle for 3 yards (tackle by Tyler Brayton),5.150,4.950
2,2:38,,,,0,21,Timeout #1 by Oakland Raiders,0.000,4.950
2,2:38,3,2,OAK 2,0,21,Jake Plummer pass incomplete,4.950,3.250
2,2:32,4,2,OAK 2,0,24,Jason Elam 20 yard field goal good,3.250,3.000
2,,,,DEN 30,0,24,"Micah Knorr kicks off 70 yards, touchback",0.000,0.280
2,2:28,1,10,OAK 20,0,24,Rich Gannon pass complete to Doug Jolley for 15 yards (tackle by Lenny Walls),0.280,1.270
2,2:10,1,10,OAK 35,0,24,Rich Gannon pass complete to Doug Jolley for 6 yards (tackle by Al Wilson),1.270,1.530
2,2:00,2,4,OAK 41,0,24,Rich Gannon pass complete to Doug Jolley for 2 yards (tackle by Deltha O'Neal),1.530,1.090
2,1:33,3,2,OAK 43,0,24,Rich Gannon sacked by Reggie Hayward for -10 yards,1.090,-1.180
2,0:58,4,12,OAK 33,0,24,"Shane Lechler punts 53 yards, returned by Deltha O'Neal for 17 yards (tackle by O.J. Santiago)",-1.180,-1.000
2,0:46,1,10,DEN 31,0,24,Jake Plummer left guard for 3 yards (tackle by Eric Barton),1.000,0.870
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,0,24,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,DEN 20,0,24,Jake Plummer pass complete to Ashley Lelie for 20 yards,0.280,1.600
3,14:36,1,10,DEN 40,0,24,Mike Anderson right guard for 3 yards (tackle by Roderick Coleman),1.600,1.460
3,13:57,2,7,DEN 43,0,24,Ashley Lelie left end for 1 yard (tackle by Rod Woodson),1.460,0.890
3,13:27,3,6,DEN 44,0,24,Jake Plummer pass complete to Ed McCaffrey for 11 yards (tackle by Bill Romanowski),0.890,2.590
3,12:43,1,10,OAK 45,0,24,Mike Anderson up the middle for 44 yards (tackle by Rod Woodson),2.590,6.970
3,12:14,,,,0,24,Timeout #1 by Denver Broncos,0.000,6.970
3,12:14,1,1,OAK 1,0,30,"Mike Anderson left tackle for 1 yard, touchdown",6.970,7.000
3,,,,OAK 2,0,31,"Jason Elam kicks extra point good. Penalty on Roderick Coleman: Unnecessary Roughness, 15 yards",0.000,0.000
3,,,,DEN 45,0,31,"Micah Knorr kicks off 55 yards, touchback",0.000,0.280
3,12:11,1,10,OAK 20,0,31,Tyrone Wheatley right tackle for no gain (tackle by Monsanto Pope),0.280,-0.270
3,11:31,2,10,OAK 20,0,31,Rich Gannon pass incomplete intended for Alvis Whitted,-0.270,-0.960
3,11:27,3,10,OAK 20,0,31,Rich Gannon pass complete to Jerry Rice for 17 yards (tackle by Sam Brandon),-0.960,1.400
3,10:51,,,,0,31,Timeout #2 by Denver Broncos,0.000,1.400
3,10:51,1,10,OAK 37,0,31,Tyrone Wheatley up the middle for 11 yards (tackle by Kenoy Kennedy and Sam Brandon),1.400,2.130
3,10:08,1,10,OAK 48,0,31,Justin Fargas up the middle for 2 yards (tackle by Monsanto Pope),2.130,1.850
3,9:36,2,8,DEN 50,0,31,Justin Fargas right end for 4 yards (tackle by Sam Brandon),1.850,1.680
3,9:13,3,4,DEN 46,0,31,Rich Gannon pass complete to Ronald Curry for 16 yards (tackle by Kelly Herndon),1.680,3.580
3,8:31,1,10,DEN 30,0,31,Tyrone Wheatley right end for -3 yards (tackle by Lenny Walls),3.580,2.630
3,7:49,2,13,DEN 33,0,31,Rich Gannon pass complete to Jerry Rice for 12 yards (tackle by Sam Brandon),2.630,3.530
3,7:13,3,1,DEN 21,0,31,"Penalty on Barry Sims: False Start, 5 yards (no play)",3.530,2.870
3,6:52,3,6,DEN 26,0,31,Rich Gannon pass incomplete intended for Ronald Curry,2.870,1.760
3,6:46,,,,0,31,Timeout #1 by Oakland Raiders,0.000,1.760
3,6:46,4,6,DEN 26,0,31,"Penalty on DEN: Defensive Delay of Game, 5 yards (no play)",1.760,2.210
3,6:46,4,1,DEN 21,0,31,Tyrone Wheatley for 2 yards (tackle by Monsanto Pope),2.210,4.310
3,6:11,1,10,DEN 19,0,31,Rich Gannon pass complete to Tyrone Wheatley for 15 yards (tackle by Nick Ferguson),4.310,6.280
3,5:27,1,4,DEN 4,6,31,"Zack Crockett up the middle for 4 yards, touchdown",6.280,7.000
3,,,,DEN 2,7,31,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,7,31,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,5:21,1,10,DEN 20,7,31,"Mike Anderson left guard for 1 yard (tackle by Chris Cooper). Penalty on John Parrella: Defensive Holding, 5 yards",0.280,0.670
3,4:59,1,10,DEN 26,7,31,Mike Anderson left tackle for 3 yards (tackle by John Parrella),0.670,0.540
3,4:19,2,7,DEN 29,7,31,Mike Anderson left tackle for 1 yard (tackle by Napoleon Harris),0.540,-0.030
3,3:38,3,6,DEN 30,7,31,Jake Plummer sacked by Bill Romanowski for -1 yards,-0.030,-1.440
3,2:53,4,7,DEN 29,7,31,"Micah Knorr punts 46 yards, returned by Phillip Buchanon for 13 yards (tackle by Nick Ferguson). Penalty on Cooper Carlisle: Offensive Holding, 10 yards (no play)",-1.440,-2.140
3,2:36,4,17,DEN 19,7,31,"Micah Knorr punts 61 yards, returned by Phillip Buchanon for 7 yards (tackle by Mike Leach)",-2.140,-0.740
3,2:27,1,10,OAK 27,7,31,Justin Fargas right end for no gain (tackle by Monsanto Pope),0.740,0.200
3,1:51,2,10,OAK 27,7,31,Justin Fargas left guard for 3 yards (tackle by Al Wilson),0.200,-0.100
3,1:03,3,7,OAK 30,7,31,Rich Gannon sacked by Bertrand Berry and Reggie Hayward for -5 yards,-0.100,-1.700
3,0:37,4,12,OAK 25,7,31,"Shane Lechler punts 64 yards, returned by Deltha O'Neal for 16 yards (tackle by Travian Smith)",-1.700,-0.740
3,0:25,1,10,DEN 27,7,31,Mike Anderson left guard for 5 yards (tackle by Napoleon Harris and DeLawrence Grant),0.740,0.870
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,DEN 32,7,31,Mike Anderson left tackle for 3 yards (tackle by Napoleon Harris),0.870,0.560
4,14:16,3,2,DEN 35,7,31,Mike Anderson left tackle for 1 yard (tackle by Napoleon Harris),0.560,-0.980
4,13:36,4,1,DEN 36,7,31,"Micah Knorr punts 41 yards, returned by Phillip Buchanon for 56 yards (tackle by Ian Gold)",-0.980,-4.170
4,13:19,1,10,DEN 21,7,31,Rich Gannon pass incomplete intended for Tim Brown,4.170,3.630
4,13:13,2,10,DEN 21,7,31,"Rich Gannon pass incomplete (defended by Ian Gold). Penalty on Rich Gannon: Intentional Grounding, 13 yards",3.630,1.220
4,13:08,3,23,DEN 34,7,31,Rich Gannon pass complete to Tim Brown for 11 yards (tackle by Al Wilson),1.220,1.930
4,12:31,4,12,DEN 23,10,31,Sebastian Janikowski 41 yard field goal good,1.930,3.000
4,,,,OAK 30,10,31,"Sebastian Janikowski kicks off 65 yards, returned by Chris Cole for 24 yards (tackle by Travian Smith)",0.000,0.870
4,12:22,1,10,DEN 29,10,31,Jake Plummer pass incomplete intended for Chris Cole (defended by Terrance Shaw),0.870,0.330
4,12:15,2,10,DEN 29,10,31,Jake Plummer pass complete to Mike Anderson for 6 yards (tackle by Napoleon Harris),0.330,0.430
4,11:46,3,4,DEN 35,10,31,Jake Plummer sacked by Trace Armstrong for -3 yards,0.430,-1.240
4,11:14,4,7,DEN 32,10,31,"Micah Knorr punts 43 yards, returned by Phillip Buchanon for no gain. Penalty on Travian Smith: Roughing the Kicker (Offsetting), Penalty on DEN: Ineligible Downfield Kick (Offsetting) (no play)",-1.240,-1.240
4,11:00,4,7,DEN 32,10,31,Micah Knorr punts no gain,-1.240,-4.910
4,10:53,1,10,DEN 10,10,31,Jerry Rice pass incomplete intended for Tim Brown,4.910,4.190
4,10:46,2,10,DEN 10,10,31,Rich Gannon pass incomplete (defended by Monsanto Pope),4.190,3.130
4,10:42,3,10,DEN 10,10,31,Rich Gannon pass incomplete intended for Doug Jolley,3.130,2.760
4,10:38,4,10,DEN 10,10,31,Rich Gannon pass incomplete intended for Jerry Rice (defended by Lenny Walls),2.760,0.380
4,10:30,1,10,DEN 10,10,31,Clinton Portis right guard for -2 yards (tackle by Bill Romanowski),-0.380,-0.930
4,9:51,2,12,DEN 8,10,31,Clinton Portis right end for 1 yard (tackle by Charles Woodson),-0.930,-1.540
4,9:06,3,11,DEN 9,10,31,Quentin Griffin left tackle for 7 yards (tackle by Rod Woodson),-1.540,-2.390
4,8:23,4,4,DEN 16,10,31,"Micah Knorr punts 50 yards, returned by Phillip Buchanon for 4 yards (tackle by Willie Middlebrooks)",-2.390,-1.470
4,8:12,1,10,OAK 38,10,31,Rich Gannon pass incomplete intended for Doug Jolley (defended by Ian Gold),1.470,0.920
4,8:08,2,10,OAK 38,10,31,Rich Gannon pass complete to Doug Jolley for 2 yards (tackle by Kelly Herndon),0.920,0.500
4,7:38,3,8,OAK 40,10,31,Rich Gannon sacked by Reggie Hayward for -6 yards,0.500,-1.110
4,7:11,4,14,OAK 34,10,31,Shane Lechler punts 36 yards,-1.110,-0.940
4,7:00,1,10,DEN 30,10,31,Quentin Griffin right guard for 4 yards (tackle by Roderick Coleman),0.940,0.930
4,6:14,2,6,DEN 34,10,31,Quentin Griffin left tackle for 1 yard (tackle by Terrance Shaw),0.930,0.370
4,5:32,3,5,DEN 35,10,31,Jake Plummer pass complete to Quentin Griffin for 6 yards (tackle by Napoleon Harris),0.370,1.660
4,4:45,1,10,DEN 41,10,31,"Penalty on Ben Hamilton: False Start, 5 yards (no play)",1.660,1.330
4,4:44,1,15,DEN 36,10,31,Quentin Griffin right guard for 2 yards (tackle by Chris Cooper),1.330,0.720
4,4:02,2,13,DEN 38,10,31,Quentin Griffin left guard for 10 yards (tackle by Rod Woodson),0.720,1.360
4,3:21,3,3,DEN 48,10,31,"Penalty on Sam Williams: Encroachment, 5 yards (no play)",1.360,2.460
4,3:19,1,10,OAK 47,10,31,Quentin Griffin right guard for 3 yards (tackle by Roderick Coleman),2.460,2.320
4,2:36,2,7,OAK 44,10,31,"Quentin Griffin right guard for -1 yards. Quentin Griffin fumbles, recovered by Chris Cooper at OAK-45 (tackle by Quentin Griffin)",2.320,-1.990
4,2:29,1,10,OAK 46,10,31,Marques Tuiasosopo pass complete to Ronald Curry for 4 yards (tackle by Sam Brandon),1.990,1.990
4,2:04,2,6,DEN 50,10,31,Marques Tuiasosopo pass incomplete intended for Ronald Curry (defended by Kelly Herndon),1.990,1.290
4,1:58,3,6,DEN 50,10,31,Marques Tuiasosopo pass complete to Alvis Whitted for 14 yards (tackle by Deltha O'Neal),1.290,3.180
4,1:39,1,10,DEN 36,10,31,Marques Tuiasosopo pass complete to Doug Gabriel for 17 yards (tackle by Nick Ferguson),3.180,4.310
4,1:13,1,10,DEN 19,10,31,Marques Tuiasosopo for 1 yard (tackle by Al Wilson),4.310,3.880
4,1:06,2,9,DEN 18,10,31,Marques Tuiasosopo pass incomplete intended for Alvis Whitted is intercepted by Kelly Herndon at DEN-0,3.880,-0.280
4,0:59,1,10,DEN 20,10,31,Jake Plummer kneels for -1 yards,0.280,-0.460
4,0:23,2,11,DEN 19,10,31,"Penalty on Dwayne Carswell: False Start, 5 yards (no play)",-0.460,-1.180
4,0:21,2,16,DEN 14,10,31,Jake Plummer kneels for no gain,-1.180,-2.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
