Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,MIN,15,11,123,0,5,23,2.1,100,9.1,4.9,2,5.5,0,0.0,0,97.4
Adam Thielen,MIN,12,8,135,1,8,106,13.3,29,3.6,9.1,1,8.0,1,8.3,0,132.3
Kyle Rudolph,MIN,6,5,57,0,4,29,5.8,28,5.6,5.7,0,,0,0.0,0,106.2
Laquon Treadwell,MIN,7,4,47,0,2,31,7.8,16,4.0,6.3,0,,1,14.3,0,77.7
C.J. Ham,MIN,2,2,7,0,,-2,-1.0,9,4.5,-1.0,0,,0,0.0,0,81.2
Latavius Murray,MIN,2,2,16,0,1,5,2.5,11,5.5,2.5,0,,0,0.0,0,100.0
Aldrick Robinson,MIN,2,2,33,2,2,33,16.5,0,0.0,16.5,0,,0,0.0,0,158.3
Mike Boone,MIN,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
David Morgan,MIN,1,1,3,0,,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2
Roc Thomas,MIN,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,11,9,162,2,7,71,7.9,91,10.1,7.6,1,9.0,0,0.0,0,158.3
Brandin Cooks,LAR,8,7,116,1,5,93,13.3,23,3.3,11.5,0,,0,0.0,0,158.3
Robert Woods,LAR,5,5,101,1,4,70,14.0,31,6.2,14.0,0,,0,0.0,0,158.3
Todd Gurley,LAR,6,4,73,1,2,-1,-0.3,74,18.5,0.5,1,4.0,0,0.0,0,147.9
Gerald Everett,LAR,1,1,13,0,1,0,0.0,13,13.0,0.0,0,,0,0.0,0,118.7
Josh Reynolds,LAR,1,0,0,0,,0,,0,,36.0,0,,0,0.0,0,39.6
Tyler Higbee,LAR,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
