Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,6:58,1,10,NYG 35,7,6,Timeout #1 by Dallas Cowboys,3.250,3.920
2,6:58,2,1,NYG 26,7,6,Ezekiel Elliott left tackle for 2 yards (tackle by Damon Harrison),3.920,3.970
2,6:16,1,10,NYG 24,7,6,Dak Prescott pass incomplete deep left intended for Dez Bryant (defended by Landon Collins),3.970,3.430
2,6:07,2,10,NYG 24,7,6,Dak Prescott left end for 11 yards (tackle by Janoris Jenkins),3.430,4.710
2,5:38,1,10,NYG 13,7,6,Ezekiel Elliott left end for -2 yards (tackle by Damon Harrison),4.710,3.760
2,4:53,2,12,NYG 15,7,6,Dak Prescott pass incomplete short left intended for Jason Witten,3.760,3.030
2,4:46,3,12,NYG 15,7,6,Dak Prescott pass complete short middle to Jason Witten for 8 yards (tackle by Keenan Robinson and Darian Thompson),3.030,2.990
2,4:08,4,4,NYG 7,7,9,Dan Bailey 25 yard field goal good,2.990,3.000
2,4:08,,,DAL 35,7,9,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
2,4:02,1,10,NYG 25,7,9,Rashad Jennings middle for 17 yards (tackle by J.J. Wilcox),0.610,1.730
2,3:32,1,10,NYG 42,7,9,Rashad Jennings right guard for 7 yards (tackle by Cedric Thornton and Anthony Hitchens),1.730,2.130
2,2:57,2,3,NYG 49,7,9,Eli Manning pass incomplete short left intended for Rashad Jennings,2.130,1.420
2,2:54,3,3,NYG 49,7,9,Eli Manning pass complete short right to Odell Beckham for 6 yards (tackle by Barry Church),1.420,2.590
2,2:31,1,10,DAL 45,7,9,"Shane Vereen middle for 8 yards (tackle by Anthony Brown and Anthony Hitchens). Penalty on John Jerry: Offensive Holding, 10 yards",2.590,2.460
2,2:12,1,12,DAL 47,7,9,Eli Manning pass complete short left to Victor Cruz for 5 yards (tackle by Brandon Carr),2.460,2.450
2,2:00,2,7,DAL 42,7,9,Eli Manning pass complete short middle to Will Tye for 7 yards (tackle by Sean Lee and Anthony Hitchens),2.450,3.250
2,1:35,1,10,DAL 35,7,9,"Shane Vereen left guard for 4 yards (tackle by Barry Church and Sean Lee). Penalty on Justin Pugh: Offensive Holding, 10 yards (no play)",3.250,2.590
2,1:29,1,20,DAL 45,7,9,Eli Manning pass complete short left to Shane Vereen for 6 yards (tackle by Jack Crawford),2.590,2.160
2,1:05,2,14,DAL 39,7,9,Eli Manning pass complete deep middle to Victor Cruz for 23 yards (tackle by Brandon Carr),2.160,4.510
2,0:47,1,10,DAL 16,7,9,Eli Manning pass complete short middle to Victor Cruz for 3 yards (tackle by Sean Lee),4.510,4.390
2,0:20,2,7,DAL 13,7,9,Eli Manning pass complete short left to Will Tye for 4 yards (tackle by Sean Lee),4.390,4.390
2,0:13,2,7,DAL 13,7,9,Timeout #1 by New York Giants,4.390,4.390
2,0:13,3,3,DAL 9,13,9,"Eli Manning pass complete short right to Sterling Shepard for 9 yards, touchdown",4.390,7.000
2,0:13,,,DAL 9,13,9,Randy Bullock kicks extra point no good,0.000,-1.000
2,0:13,,,NYG 35,13,9,"Randy Bullock kicks off 60 yards, returned by Lucky Whitehead for 21 yards (tackle by Jonathan Casillas)",0.000,1.270
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,13,9,"Dan Bailey kicks off 70 yards, returned by Dwayne Harris for 29 yards (tackle by Keith Smith)",0.000,0.540
3,14:53,1,10,NYG 24,13,9,Rashad Jennings left end for 1 yard (tackle by Sean Lee and Terrell McClain),0.540,0.130
3,14:22,2,9,NYG 25,13,9,Eli Manning pass incomplete short left intended for Sterling Shepard is intercepted by Brandon Carr at NYG-35,0.130,-3.250
3,14:14,1,10,NYG 35,13,9,Ezekiel Elliott right tackle for 2 yards (tackle by Nat Berhe and Johnathan Hankins),3.250,2.970
3,13:34,2,8,NYG 33,13,9,Dak Prescott pass complete short middle to Cole Beasley for 6 yards (tackle by Dominique Rodgers-Cromartie),2.970,3.070
3,12:54,3,2,NYG 27,13,9,Dak Prescott pass complete short left to Cole Beasley for 4 yards (tackle by Eli Apple),3.070,4.040
3,12:16,1,10,NYG 23,13,9,Dak Prescott pass incomplete deep left intended for Jason Witten,4.040,3.500
3,12:10,2,10,NYG 23,13,9,Ezekiel Elliott right end for 8 yards (tackle by Jonathan Casillas and Kelvin Sheppard),3.500,4.050
3,11:32,3,2,NYG 15,13,9,Dak Prescott pass complete short left to Cole Beasley for 7 yards (tackle by Landon Collins),4.050,5.370
3,10:53,1,8,NYG 8,13,15,"Ezekiel Elliott right guard for 8 yards, touchdown",5.370,7.000
3,10:53,,,NYG 8,13,16,Dan Bailey kicks extra point good,0.000,0.000
3,10:53,,,DAL 35,13,16,"Dan Bailey kicks off 68 yards, returned by Dwayne Harris for 17 yards (tackle by Jeff Heath)",0.000,0.280
3,10:41,1,10,NYG 14,13,16,Rashad Jennings middle for no gain (tackle by Tyrone Crawford and Sean Lee),-0.280,-0.750
3,10:11,2,10,NYG 14,13,16,"Eli Manning pass incomplete deep right intended for Odell Beckham. Penalty on Morris Claiborne: Defensive Holding, 5 yards (no play)",-0.750,0.150
3,10:05,1,10,NYG 19,13,16,Rashad Jennings middle for -1 yards (tackle by Terrell McClain),0.150,-0.560
3,9:32,2,11,NYG 18,13,16,Eli Manning pass incomplete short right intended for Odell Beckham,-0.560,-1.250
3,9:24,3,11,NYG 18,13,16,Eli Manning sacked by Benson Mayowa for -4 yards,-1.250,-2.470
3,8:48,4,15,NYG 14,13,16,"Brad Wing punts 55 yards, returned by Lucky Whitehead for 9 yards (tackle by Zak DeOssie)",-2.470,-1.600
3,8:36,1,10,DAL 40,13,16,Dak Prescott pass incomplete deep left intended for Terrance Williams,1.600,1.050
3,8:31,2,10,DAL 40,13,16,Dak Prescott pass complete short left to Jason Witten for 1 yard (tackle by Darian Thompson),1.050,0.500
3,7:46,3,9,DAL 41,13,16,Dak Prescott pass incomplete short right intended for Ezekiel Elliott,0.500,-0.650
3,7:41,4,9,DAL 41,13,16,"Chris Jones punts 47 yards, out of bounds",-0.650,0.350
3,7:33,1,10,NYG 12,13,16,Rashad Jennings right guard for 4 yards (tackle by Benson Mayowa and Justin Durant),-0.350,-0.370
3,6:50,2,6,NYG 16,13,16,"Eli Manning sacked by Orlando Scandrick for -7 yards. Eli Manning fumbles (forced by Orlando Scandrick), recovered by Rashad Jennings at NYG-15 and returned for 5 yards",-0.370,-0.480
3,6:15,3,2,NYG 20,13,16,Rashad Jennings middle for 5 yards (tackle by Jack Crawford and Justin Durant),-0.480,0.610
3,5:44,1,10,NYG 25,13,16,Rashad Jennings middle for 1 yard (tackle by Terrell McClain and Justin Durant),0.610,0.200
3,5:01,2,9,NYG 26,13,16,Shane Vereen middle for 6 yards (tackle by Sean Lee and Barry Church),0.200,0.300
3,4:16,3,3,NYG 32,13,16,Eli Manning pass incomplete short left intended for Shane Vereen,0.300,-1.240
3,4:12,4,3,NYG 32,13,16,"Brad Wing punts 50 yards, returned by Lucky Whitehead for 7 yards (tackle by Nat Berhe)",-1.240,-0.610
3,4:00,1,10,DAL 25,13,16,Alfred Morris right end for 9 yards (tackle by Jason Pierre-Paul),0.610,1.280
3,3:29,2,1,DAL 34,13,16,Alfred Morris right end for 1 yard (tackle by Devon Kennard),1.280,1.270
3,2:45,1,10,DAL 35,13,16,Dak Prescott pass complete short middle to Terrance Williams for 9 yards (tackle by Dominique Rodgers-Cromartie),1.270,1.940
3,2:03,2,1,DAL 44,13,16,Alfred Morris left tackle for no gain (tackle by Landon Collins),1.940,1.220
3,1:23,3,1,DAL 44,13,16,Keith Smith middle for 3 yards (tackle by Janoris Jenkins),1.220,2.060
3,0:52,1,10,DAL 47,13,16,Dak Prescott pass incomplete deep right intended for Cole Beasley,2.060,1.520
3,0:44,2,10,DAL 47,13,16,Alfred Morris left guard for 13 yards (tackle by Landon Collins),1.520,2.920
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 40,13,16,Dak Prescott pass incomplete deep right intended for Dez Bryant,2.920,2.370
4,14:52,2,10,NYG 40,13,16,Alfred Morris right tackle for 4 yards (tackle by Devon Kennard and Jason Pierre-Paul),2.370,2.210
4,14:10,3,6,NYG 36,13,16,Dak Prescott pass incomplete short right intended for Alfred Morris,2.210,0.880
4,14:04,4,6,NYG 36,13,19,Dan Bailey 54 yard field goal good,0.880,3.000
4,14:04,,,DAL 35,13,19,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
4,13:59,1,10,NYG 25,13,19,Eli Manning pass complete short middle to Odell Beckham for 15 yards (tackle by J.J. Wilcox),0.610,1.600
4,13:34,1,10,NYG 40,13,19,Eli Manning pass complete short right to Odell Beckham for 7 yards (tackle by Orlando Scandrick),1.600,2.000
4,12:52,2,3,NYG 47,13,19,Rashad Jennings left tackle for -2 yards (tackle by Cedric Thornton),2.000,1.030
4,12:11,3,5,NYG 45,13,19,Eli Manning pass incomplete short middle intended for Larry Donnell (defended by Byron Jones). Penalty on Sterling Shepard: Illegal Formation (Declined),1.030,-0.390
4,12:06,4,5,NYG 45,13,19,"Brad Wing punts 55 yards, touchback",-0.390,-0.280
4,11:59,1,10,DAL 20,13,19,"Dak Prescott pass incomplete short left intended for Terrance Williams. Penalty on La'el Collins: Offensive Holding, 10 yards (no play)",0.280,-0.760
4,11:51,1,20,DAL 10,13,19,Ezekiel Elliott right guard for 2 yards (tackle by Damon Harrison and Jonathan Casillas),-0.760,-1.360
4,11:16,2,18,DAL 12,13,19,Dak Prescott pass incomplete short middle intended for Cole Beasley,-1.360,-2.360
4,11:10,3,18,DAL 12,13,19,Dak Prescott pass complete short left to Jason Witten for 3 yards (tackle by Eli Apple),-2.360,-2.440
4,10:25,4,15,DAL 15,13,19,"Chris Jones punts 56 yards, returned by Dwayne Harris for 17 yards (tackle by Gavin Escobar)",-2.440,-1.990
4,10:12,1,10,NYG 46,13,19,"Penalty on Larry Donnell: False Start, 5 yards (no play)",1.990,1.660
4,10:12,1,15,NYG 41,13,19,Eli Manning pass complete short left to Shane Vereen for 10 yards (tackle by Justin Durant),1.660,2.130
4,9:39,2,5,DAL 49,13,19,Eli Manning pass complete deep middle to Sterling Shepard for 20 yards (tackle by Byron Jones),2.130,3.640
4,9:01,1,10,DAL 29,13,19,Eli Manning pass complete short left to Will Tye for 5 yards (tackle by Justin Durant),3.640,3.780
4,8:18,2,5,DAL 24,13,19,Shane Vereen middle for 10 yards (tackle by Barry Church),3.780,4.650
4,7:46,1,10,DAL 14,13,19,Shane Vereen right guard for 2 yards (tackle by Sean Lee and Cedric Thornton),4.650,4.330
4,7:10,2,8,DAL 12,13,19,Shane Vereen left guard for 9 yards (tackle by Barry Church and Jack Crawford),4.330,6.510
4,6:29,1,3,DAL 3,13,19,Eli Manning pass incomplete short left intended for Odell Beckham,6.510,5.530
4,6:24,2,3,DAL 3,13,19,Eli Manning pass incomplete short left intended for Odell Beckham,5.530,4.720
4,6:19,3,3,DAL 3,19,19,"Eli Manning pass complete short middle to Victor Cruz for 3 yards, touchdown",4.720,7.000
4,6:19,,,DAL 3,20,19,Randy Bullock kicks extra point good,0.000,0.000
4,6:19,,,NYG 35,20,19,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.610
4,6:13,1,10,DAL 25,20,19,Ezekiel Elliott left tackle for no gain (tackle by Devon Kennard and Olivier Vernon),0.610,0.060
4,5:33,2,10,DAL 25,20,19,Dak Prescott pass incomplete deep right intended for Dez Bryant (defended by Dominique Rodgers-Cromartie),0.060,-0.620
4,5:25,3,10,DAL 25,20,19,Dak Prescott pass complete short right to Terrance Williams for 11 yards (tackle by Dominique Rodgers-Cromartie),-0.620,1.330
4,4:57,1,10,DAL 36,20,19,"Ezekiel Elliott left end for -5 yards (tackle by Landon Collins). Penalty on La'el Collins: Offensive Holding, 10 yards (no play)",1.330,0.670
4,4:48,1,20,DAL 26,20,19,Dak Prescott pass incomplete deep left intended for Brice Butler,0.670,-0.560
4,4:45,2,20,DAL 26,20,19,Dak Prescott pass incomplete short right intended for Cole Beasley,-0.560,-1.220
4,4:36,3,20,DAL 26,20,19,Dak Prescott pass complete short right to Jason Witten for 7 yards (tackle by Jonathan Casillas),-1.220,-1.180
4,4:06,4,13,DAL 33,20,19,"Chris Jones punts 44 yards, fair catch by Dwayne Harris",-1.180,-0.480
4,3:57,1,10,NYG 23,20,19,Rashad Jennings middle for 7 yards (tackle by Tyrone Crawford and Sean Lee),0.480,0.880
4,3:12,2,3,NYG 30,20,19,Rashad Jennings left tackle for 12 yards (tackle by Barry Church and Anthony Hitchens),0.880,0.880
4,3:05,2,3,NYG 30,20,19,Timeout #1 by Dallas Cowboys,0.880,1.730
4,3:05,1,10,NYG 42,20,19,Rashad Jennings left tackle for 3 yards (tackle by Terrell McClain and Anthony Hitchens),1.730,1.730
4,3:00,1,10,NYG 42,20,19,Timeout #2 by Dallas Cowboys,1.730,1.590
4,3:00,2,7,NYG 45,20,19,Rashad Jennings left guard for 9 yards (tackle by Barry Church),1.590,1.590
4,2:54,2,7,NYG 45,20,19,Timeout #3 by Dallas Cowboys,1.590,2.520
4,2:54,1,10,DAL 46,20,19,Rashad Jennings left guard for 1 yard (tackle by Sean Lee),2.520,2.110
4,2:11,2,9,DAL 45,20,19,Rashad Jennings middle for -3 yards (tackle by David Irving),2.110,1.030
4,2:00,3,12,DAL 48,20,19,Rashad Jennings middle for 11 yards (tackle by J.J. Wilcox),1.030,1.030
4,1:12,3,12,DAL 48,20,19,Timeout #1 by New York Giants,1.030,0.790
4,1:12,4,1,DAL 37,20,19,"Brad Wing punts 37 yards, touchback",0.790,-0.280
4,1:05,1,10,DAL 20,20,19,Dak Prescott pass incomplete short right intended for Jason Witten,0.280,-0.270
4,1:01,2,10,DAL 20,20,19,Dak Prescott pass complete short left to Lance Dunbar for 16 yards (tackle by Keenan Robinson),-0.270,1.330
4,0:43,1,10,DAL 36,20,19,Dak Prescott spiked the ball,1.330,0.790
4,0:40,2,10,DAL 36,20,19,"Penalty on Zack Martin: False Start, 5 yards (no play)",0.790,0.120
4,0:40,2,15,DAL 31,20,19,Dak Prescott pass incomplete deep right intended for Jason Witten,0.120,-0.560
4,0:35,3,15,DAL 31,20,19,Dak Prescott pass complete short left to Cole Beasley for 15 yards (tackle by Janoris Jenkins),-0.560,1.990
4,0:18,1,10,DAL 46,20,19,Dak Prescott spiked the ball,1.990,1.450
4,0:17,2,10,DAL 46,20,19,Dak Prescott pass incomplete short middle intended for Jason Witten,1.450,0.760
4,0:12,3,10,DAL 46,20,19,Dak Prescott pass complete short right to Terrance Williams for 14 yards (tackle by Dominique Rodgers-Cromartie),0.760,2.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
