Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,OAK,14,13,134,0,7,68,5.2,66,5.1,6.2,0,,1,7.1,0,106.5
JJ Nelson,OAK,5,4,36,1,1,21,5.3,15,3.8,5.2,0,,0,0.0,0,136.2
Hunter Renfrow,OAK,4,3,28,0,3,25,8.3,3,1.0,12.5,0,,0,0.0,0,93.7
Jalen Richard,OAK,3,3,14,0,1,4,1.3,10,3.3,1.3,0,,0,0.0,0,86.1
Tyrell Williams,OAK,3,3,29,1,2,20,6.7,9,3.0,6.7,0,,0,0.0,0,146.5
Foster Moreau,OAK,2,1,1,0,,-1,-1.0,2,2.0,6.5,0,,0,0.0,1,16.7
Josh Jacobs,OAK,2,0,0,0,0,0,,0,,-1.0,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalvin Cook,MIN,5,4,33,0,2,-7,-1.8,40,10.0,-2.2,0,,1,20.0,0,94.2
Stefon Diggs,MIN,3,3,15,0,1,13,4.3,2,0.7,4.3,0,,0,0.0,0,87.5
Irv Smith Jr.,MIN,3,3,60,0,2,32,10.7,28,9.3,10.7,0,,0,0.0,0,118.7
Adam Thielen,MIN,5,3,55,1,2,36,12.0,19,6.3,11.8,0,,0,0.0,0,137.5
C.J. Ham,MIN,2,1,0,0,,0,0.0,0,0.0,4.5,0,,1,50.0,0,56.2
Kyle Rudolph,MIN,1,1,11,0,1,-3,-3.0,14,14.0,-3.0,0,,0,0.0,0,112.5
Ameer Abdullah,MIN,1,0,0,0,,0,,0,,-3.0,0,,0,0.0,0,39.6
