Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2,,,,WAS 2,14,0,Alex Henery kicks extra point good,0.000,0.000
2,,,,PHI 35,14,0,"Alex Henery kicks off 70 yards, returned by Brandon Banks for 1 yard. Brandon Banks fumbles, recovered by Brandon Banks at WAS--4. Penalty on Kedric Golston: Offensive Holding, 5 yards",0.000,-0.380
2,14:07,1,10,WAS 5,14,0,Rex Grossman pass incomplete short left intended for Jabar Gaffney,-0.380,-0.780
2,14:03,2,10,WAS 5,14,0,Roy Helu left tackle for 2 yards (tackle by Jason Babin),-0.780,-1.190
2,13:29,3,8,WAS 7,14,0,"Rex Grossman pass incomplete deep middle intended for Roy Helu. Penalty on Kurt Coleman: Unnecessary Roughness, 15 yards (no play)",-1.190,0.410
2,13:24,1,10,WAS 22,14,0,Rex Grossman pass complete short left to Fred Davis for 6 yards (tackle by Moise Fokou),0.410,0.680
2,12:44,2,4,WAS 28,14,0,Ryan Torain up the middle for 1 yard (tackle by Derek Landri),0.680,0.100
2,12:10,3,3,WAS 29,14,0,Rex Grossman pass incomplete short middle intended for Jabar Gaffney (defended by Dominique Rodgers-Cromartie). Penalty on Fred Davis: Offensive Pass Interference (Declined),0.100,-1.440
2,12:03,4,3,WAS 29,14,0,"Saverio Rocca punts 50 yards, fair catch by DeSean Jackson",-1.440,-0.340
2,11:56,1,10,PHI 21,14,0,LeSean McCoy right end for no gain (tackle by Rocky McIntosh and London Fletcher),0.340,-0.200
2,11:14,2,10,PHI 21,14,0,Michael Vick pass complete deep right to Jeremy Maclin for 26 yards (tackle by DeAngelo Hall),-0.200,2.060
2,10:44,1,10,PHI 47,14,0,Michael Vick pass complete deep middle to Brent Celek for 21 yards (tackle by London Fletcher and Rocky McIntosh),2.060,3.450
2,9:57,1,10,WAS 32,14,0,LeSean McCoy left end for 11 yards (tackle by Josh Wilson),3.450,4.170
2,9:18,1,10,WAS 21,14,0,Michael Vick pass complete short middle to Brent Celek for 9 yards (tackle by Ryan Kerrigan),4.170,5.160
2,8:36,2,1,WAS 12,14,0,LeSean McCoy up the middle for 3 yards (tackle by Brian Orakpo),5.160,5.140
2,7:51,1,9,WAS 9,14,0,Michael Vick pass complete short right to Jeremy Maclin for -1 yards (tackle by O.J. Atogwe and Kedric Golston),5.140,4.190
2,7:10,2,10,WAS 10,14,0,Michael Vick pass incomplete short middle intended for LeSean McCoy,4.190,3.130
2,7:07,3,10,WAS 10,14,0,Michael Vick pass incomplete short right intended for Jeremy Maclin,3.130,2.760
2,7:03,4,10,WAS 10,17,0,Alex Henery 28 yard field goal good,2.760,3.000
2,,,,PHI 35,17,0,"Alex Henery kicks off 73 yards, returned by Brandon Banks for 23 yards (tackle by Jaiquawn Jarrett)",0.000,-0.220
2,6:54,1,10,WAS 15,17,0,Rex Grossman pass incomplete deep middle intended for Jabar Gaffney is intercepted by Nate Allen at PHI-40 and returned for 13 yards (tackle by Ryan Torain),-0.220,-2.460
2,6:40,1,10,WAS 47,17,0,Michael Vick up the middle for 25 yards (tackle by London Fletcher and Josh Wilson),2.460,4.110
2,5:54,1,10,WAS 22,17,0,LeSean McCoy right end for 1 yard (tackle by LaRon Landry),4.110,3.700
2,5:13,2,9,WAS 21,17,0,Michael Vick pass incomplete deep middle intended for Brent Celek (defended by London Fletcher),3.700,3.010
2,5:06,3,9,WAS 21,17,0,"Michael Vick pass incomplete deep left intended for DeSean Jackson. Penalty on Josh Wilson: Illegal Contact, 5 yards (no play)",3.010,4.510
2,4:59,1,10,WAS 16,17,0,LeSean McCoy up the middle for 11 yards (tackle by LaRon Landry),4.510,6.060
2,4:19,1,5,WAS 5,17,0,LeSean McCoy left end for no gain (tackle by Stephen Bowen and London Fletcher),6.060,5.150
2,3:40,2,5,WAS 5,17,0,LeSean McCoy up the middle for no gain (tackle by Stephen Bowen),5.150,4.260
2,3:03,3,5,WAS 5,17,0,Michael Vick sacked by Barry Cofield for -1 yards,4.260,2.990
2,2:31,4,6,WAS 6,20,0,Alex Henery 24 yard field goal good,2.990,3.000
2,,,,PHI 35,20,0,"Alex Henery kicks off 70 yards, returned by Brandon Banks for 35 yards (tackle by Riley Cooper)",0.000,0.940
2,2:21,1,10,WAS 30,20,0,Rex Grossman pass complete short left to Fred Davis for 17 yards (tackle by Kurt Coleman),0.940,2.060
2,2:00,1,10,WAS 47,20,0,Rex Grossman pass incomplete short middle intended for Santana Moss,2.060,1.520
2,1:56,2,10,WAS 47,20,0,Rex Grossman pass complete short middle to Fred Davis for 18 yards (tackle by Dominique Rodgers-Cromartie and Nate Allen),1.520,3.250
2,1:43,,,,20,0,Timeout #1 by Washington Redskins,0.000,3.250
2,1:43,1,10,PHI 35,20,0,Rex Grossman pass incomplete short middle intended for Santana Moss,3.250,2.700
2,1:38,2,10,PHI 35,20,0,Rex Grossman pass complete short middle to Donte Stallworth for 12 yards (tackle by Nnamdi Asomugha),2.700,4.040
2,1:18,1,10,PHI 23,20,0,"Penalty on Erik Cook: False Start, 5 yards (no play)",4.040,3.710
2,1:14,1,15,PHI 28,20,0,Rex Grossman pass incomplete deep right intended for Santana Moss (defended by Nate Allen),3.710,2.820
2,1:13,2,15,PHI 28,20,0,Roy Helu right guard for 4 yards (tackle by Jamar Chaney),2.820,2.680
2,0:42,,,,20,0,Timeout #2 by Washington Redskins,0.000,2.680
2,0:42,3,11,PHI 24,20,0,Rex Grossman sacked by Mike Patterson for -8 yards,2.680,1.240
2,0:35,,,,20,0,Timeout #2 by Philadelphia Eagles,0.000,1.240
2,0:35,4,19,PHI 32,20,3,Graham Gano 50 yard field goal good,1.240,3.000
2,,,,WAS 35,20,3,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
2,0:30,1,10,PHI 20,20,3,LeSean McCoy right tackle for 1 yard (tackle by Ryan Kerrigan),0.280,-0.130
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,20,3,"Alex Henery kicks off 72 yards, returned by Brandon Banks for 47 yards (tackle by Alex Henery)",0.000,1.600
3,14:55,1,10,WAS 40,20,3,Rex Grossman pass complete deep middle to Jabar Gaffney for 45 yards (tackle by Asante Samuel),1.600,4.580
3,14:09,1,10,PHI 15,20,3,Ryan Torain left tackle for 6 yards (tackle by Brian Rolle),4.580,5.030
3,13:28,2,4,PHI 9,20,3,Ryan Torain left tackle for 1 yard (tackle by Mike Patterson),5.030,4.450
3,12:50,3,3,PHI 8,20,3,Rex Grossman pass incomplete short right intended for Santana Moss,4.450,2.980
3,12:45,4,3,PHI 8,20,6,Graham Gano 26 yard field goal good,2.980,3.000
3,,,,WAS 35,20,6,"Graham Gano kicks off 74 yards, touchback",0.000,0.280
3,12:40,1,10,PHI 20,20,6,Michael Vick pass complete deep left to Jeremy Maclin for 59 yards (tackle by LaRon Landry),0.280,4.170
3,11:51,1,10,WAS 21,20,6,LeSean McCoy left end for 5 yards (tackle by London Fletcher),4.170,4.370
3,11:09,2,5,WAS 16,20,6,Michael Vick pass incomplete short right intended for LeSean McCoy,4.370,3.630
3,11:04,3,5,WAS 16,20,6,Michael Vick pass incomplete short middle intended for Brent Celek is intercepted by O.J. Atogwe at WAS-1,3.630,0.380
3,10:57,1,10,WAS 1,20,6,Rex Grossman pass complete short right to Fred Davis for 31 yards (tackle by Moise Fokou and Asante Samuel),-0.380,1.070
3,10:36,1,10,WAS 32,20,6,Rex Grossman pass incomplete short left intended for Roy Helu,1.070,0.530
3,10:32,2,10,WAS 32,20,6,Ryan Torain right tackle for 3 yards (tackle by Brian Rolle and Derek Landri),0.530,0.230
3,9:53,3,7,WAS 35,20,6,Rex Grossman pass complete short right to Roy Helu for 3 yards (tackle by Nnamdi Asomugha and Brian Rolle),0.230,-0.850
3,9:21,4,4,WAS 38,20,6,Saverio Rocca punts 53 yards,-0.850,0.380
3,9:10,1,10,PHI 9,20,6,LeSean McCoy up the middle for 2 yards (tackle by London Fletcher),-0.380,-0.630
3,8:34,2,8,PHI 11,20,6,"Michael Vick up the middle for 20 yards (tackle by LaRon Landry). Penalty on Todd Herremans: Offensive Holding, 5 yards (no play)",-0.630,-1.000
3,8:09,2,13,PHI 6,20,6,Vince Young up the middle for 2 yards (tackle by Adam Carriker and Brian Orakpo),-1.000,-1.540
3,7:25,3,11,PHI 8,20,6,Vince Young pass incomplete short right intended for Jeremy Maclin is intercepted by DeAngelo Hall at PHI-23 and returned for 5 yards (tackle by Jeremy Maclin),-1.540,-4.370
3,7:15,1,10,PHI 18,20,6,Ryan Torain up the middle for -2 yards (tackle by Darryl Tapp),4.370,3.560
3,6:38,2,12,PHI 20,20,6,Rex Grossman pass incomplete short middle intended for Fred Davis is intercepted by Kurt Coleman at PHI-5 and returned for 24 yards (tackle by Jabar Gaffney),3.560,-0.870
3,6:29,1,10,PHI 29,20,6,LeSean McCoy right end for no gain (tackle by Rob Jackson and Rocky McIntosh),0.870,0.330
3,5:50,2,10,PHI 29,20,6,Michael Vick pass incomplete short left intended for DeSean Jackson (defended by Josh Wilson),0.330,-0.360
3,5:44,3,10,PHI 29,20,6,Michael Vick left end for 31 yards (tackle by LaRon Landry),-0.360,2.920
3,5:08,1,10,WAS 40,20,6,LeSean McCoy left end for -2 yards (tackle by Rob Jackson),2.920,2.100
3,4:31,2,12,WAS 42,20,6,Michael Vick pass complete short middle to DeSean Jackson for 11 yards (tackle by Josh Wilson),2.100,2.870
3,3:55,3,1,WAS 31,20,6,LeSean McCoy left end for -1 yards (tackle by Stephen Bowen and Brian Orakpo),2.870,1.300
3,3:10,4,2,WAS 32,20,6,Michael Vick pass incomplete short middle intended for Jason Avant,1.300,-1.140
3,3:07,1,10,WAS 33,20,6,"Rex Grossman pass incomplete deep right intended for Fred Davis (defended by Kurt Coleman). Penalty on Nnamdi Asomugha: Defensive Holding, 5 yards (no play)",1.140,1.470
3,2:59,1,10,WAS 38,20,6,Ryan Torain right guard for 1 yard (tackle by Derek Landri and Trevor Laws),1.470,1.060
3,2:25,2,9,WAS 39,20,6,Rex Grossman pass incomplete deep right intended for Jabar Gaffney,1.060,0.370
3,2:20,3,9,WAS 39,20,6,Rex Grossman pass incomplete deep left intended for Jabar Gaffney is intercepted by Kurt Coleman at PHI-30 and returned for 1 yard,0.370,-1.000
3,2:10,1,10,PHI 31,20,6,Michael Vick pass complete short right to Brent Celek for 5 yards (tackle by DeAngelo Hall and London Fletcher),1.000,1.140
3,1:31,2,5,PHI 36,20,6,Michael Vick sacked by O.J. Atogwe and Kedric Golston for -6 yards,1.140,-0.360
3,1:31,3,11,PHI 30,20,6,"Penalty on Michael Vick: Delay of Game, 5 yards (no play)",-0.360,-1.020
3,0:25,3,16,PHI 25,20,6,LeSean McCoy left end for 9 yards (tackle by London Fletcher and Rocky McIntosh),-1.020,-1.110
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,PHI 34,20,6,"Chas Henry punts 35 yards, returned by Brandon Banks for 2 yards (tackle by Akeem Jordan)",-1.110,-1.140
4,14:50,1,10,WAS 33,20,6,John Beck pass complete short left to Fred Davis for 11 yards (tackle by Kurt Coleman),1.140,1.860
4,14:12,1,10,WAS 44,20,6,John Beck pass incomplete deep left intended for Fred Davis,1.860,1.320
4,14:05,2,10,WAS 44,20,6,John Beck right end for 12 yards (tackle by Jason Babin),1.320,2.650
4,13:17,,,,20,6,Timeout #1 by Washington Redskins,0.000,2.650
4,13:17,1,10,PHI 44,20,6,John Beck pass incomplete deep left intended for Jabar Gaffney,2.650,2.110
4,13:17,2,10,PHI 44,20,6,"Penalty on Erik Cook: False Start, 5 yards (no play)",2.110,1.440
4,13:11,2,15,PHI 49,20,6,John Beck pass incomplete short middle intended for Fred Davis,1.440,0.760
4,13:08,3,15,PHI 49,20,6,John Beck pass complete deep middle to Santana Moss for 23 yards (tackle by Nate Allen and Kurt Coleman),0.760,3.840
4,12:28,1,10,PHI 26,20,6,Ryan Torain left end for no gain (tackle by Brian Rolle),3.840,3.300
4,11:51,2,10,PHI 26,20,6,"John Beck pass incomplete short left intended for Ryan Torain. Penalty on Jammal Brown: Illegal Use of Hands, 10 yards (no play)",3.300,1.950
4,11:46,2,20,PHI 36,20,6,John Beck pass complete short middle to Donte Stallworth for 3 yards (tackle by Cullen Jenkins),1.950,1.690
4,11:03,3,17,PHI 33,20,6,John Beck pass incomplete deep middle intended for Jabar Gaffney (defended by Dominique Rodgers-Cromartie),1.690,1.150
4,11:03,4,17,PHI 33,20,6,"Penalty on Saverio Rocca: Delay of Game, 5 yards (no play)",1.150,0.720
4,10:57,,,,20,6,Timeout #1 by Philadelphia Eagles,0.000,0.720
4,10:57,4,22,PHI 38,20,6,"Saverio Rocca punts 27 yards, fair catch by DeSean Jackson",0.720,0.370
4,10:50,1,10,PHI 11,20,6,LeSean McCoy up the middle for 14 yards (tackle by O.J. Atogwe and London Fletcher),-0.370,0.610
4,10:11,1,10,PHI 25,20,6,LeSean McCoy right end for 1 yard (tackle by Ryan Kerrigan and Rocky McIntosh),0.610,0.200
4,9:31,2,9,PHI 26,20,6,Michael Vick pass complete short right to Steve Smith for 7 yards (tackle by Rocky McIntosh and DeAngelo Hall),0.200,0.430
4,8:52,3,2,PHI 33,20,6,Michael Vick pass complete short middle to LeSean McCoy for 10 yards (tackle by Rocky McIntosh),0.430,1.800
4,8:05,1,10,PHI 43,20,6,Dion Lewis right tackle for 3 yards (tackle by Rocky McIntosh),1.800,1.660
4,7:25,2,7,PHI 46,20,6,Michael Vick pass incomplete short left intended for Brent Celek,1.660,0.960
4,7:21,3,7,PHI 46,20,6,Michael Vick pass complete short right to Jason Avant for 4 yards (tackle by DeAngelo Hall),0.960,-0.060
4,6:34,4,3,,20,6,"Chas Henry punts 50 yards, touchback",-0.060,-0.280
4,6:24,1,10,WAS 20,20,6,John Beck pass incomplete short middle intended for Fred Davis,0.280,-0.270
4,6:22,2,10,WAS 20,20,6,John Beck pass complete short right to Jabar Gaffney for 10 yards (tackle by Kurt Coleman),-0.270,0.940
4,5:41,1,10,WAS 30,20,6,John Beck pass incomplete short middle intended for Roy Helu (defended by Brian Rolle),0.940,0.390
4,5:36,2,10,WAS 30,20,6,"John Beck pass incomplete deep right intended for Donte Stallworth. Penalty on Jamar Chaney: Defensive Holding, 5 yards (no play)",0.390,1.270
4,5:27,1,10,WAS 35,20,6,John Beck pass complete short left to Santana Moss for 15 yards (tackle by Derek Landri),1.270,2.260
4,4:51,1,10,,20,6,John Beck pass complete short left to Roy Helu for 8 yards (tackle by Kurt Coleman),2.260,2.790
4,4:43,2,2,PHI 42,20,6,"John Beck sacked by Darryl Tapp for -7 yards. John Beck fumbles, recovered by John Beck at PHI-49",2.790,1.160
4,4:11,3,9,PHI 49,20,6,John Beck pass incomplete deep middle intended for Jabar Gaffney,1.160,0.000
4,4:05,4,9,PHI 49,20,6,John Beck pass complete short right to Donte Stallworth for 15 yards (tackle by Kurt Coleman),0.000,3.310
4,3:31,1,10,PHI 34,20,6,John Beck pass complete deep right to Terrence Austin for 32 yards (tackle by Asante Samuel),3.310,6.740
4,2:48,1,2,PHI 2,20,12,"John Beck up the middle for 2 yards, touchdown",6.740,7.000
4,,,,PHI 2,20,13,Graham Gano kicks extra point good,0.000,0.000
4,,,,WAS 35,20,13,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
4,2:44,1,10,PHI 20,20,13,LeSean McCoy left guard for 11 yards (tackle by O.J. Atogwe and DeAngelo Hall),0.280,1.000
4,2:34,,,,20,13,Timeout #2 by Washington Redskins,0.000,1.000
4,2:34,1,10,PHI 31,20,13,LeSean McCoy left guard for 7 yards (tackle by LaRon Landry),1.000,1.410
4,2:26,,,,20,13,Timeout #3 by Washington Redskins,0.000,1.410
4,2:26,2,3,PHI 38,20,13,LeSean McCoy left end for 2 yards (tackle by Brian Orakpo),1.410,0.960
,,,,,,,"PHI challenged the first down ruling, and the play was upheld.",,
4,2:00,3,1,PHI 40,20,13,Michael Vick left guard for 1 yard (tackle by LaRon Landry),0.960,1.660
4,1:30,1,10,PHI 41,20,13,Michael Vick kneels for -1 yards,1.660,0.990
4,0:51,2,11,PHI 40,20,13,Michael Vick kneels for -1 yards,0.990,0.170
4,0:51,3,12,PHI 39,20,13,Michael Vick kneels for -1 yards,0.170,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
