Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2,14:21,1,4,ARI 4,3,3,"Matt Hasselbeck pass complete to Mack Strong for no gain. Penalty on Bobby Engram: Offensive Pass Interfere, 10 yards (no play)",6.280,4.440
2,13:53,1,14,ARI 14,3,3,Matt Hasselbeck pass incomplete intended for Ryan Hannam,4.440,3.580
2,13:51,2,14,ARI 14,3,3,Shaun Alexander left end for 10 yards (tackle by David Macklin and James Darling),3.580,4.490
,,,,,,,"ARI challenged the ruling, and the original play was overturned.",,
2,13:11,3,4,ARI 4,9,3,"Matt Hasselbeck pass complete to Joe Jurevicius for 4 yards, touchdown",4.490,7.000
2,,,,ARI 2,10,3,Josh Brown kicks extra point good,0.000,0.000
2,,,,SEA 30,10,3,"Josh Brown kicks off 67 yards, returned by J.J. Moses for 23 yards (tackle by Joe Tafoya)",0.000,0.670
2,12:54,1,10,ARI 26,10,3,J.J. Arrington right tackle for 9 yards (tackle by Kelly Herndon),0.670,1.350
2,12:12,2,1,ARI 35,10,3,Kurt Warner pass complete to Adam Bergen for no gain,1.350,0.630
2,11:37,3,1,ARI 35,10,3,Kurt Warner pass complete to Larry Fitzgerald for 9 yards (tackle by Marcus Trufant),0.630,1.860
2,10:59,1,10,ARI 44,10,3,Larry Fitzgerald right end for 9 yards (tackle by Jamie Sharper),1.860,2.530
2,10:34,2,1,SEA 47,10,3,Marcel Shipp left tackle for 1 yard (tackle by Marquand Manuel),2.530,2.520
2,10:18,1,10,SEA 46,10,3,Marcel Shipp up the middle for no gain (tackle by Marcus Tubbs and Chartric Darby),2.520,1.980
2,9:25,2,10,SEA 46,10,3,Kurt Warner pass complete to Larry Fitzgerald for 21 yards (tackle by Marquand Manuel),1.980,3.910
2,8:40,1,10,SEA 25,10,3,J.J. Arrington left end for 12 yards (tackle by Michael Boulware),3.910,4.710
2,8:16,1,10,SEA 13,10,3,J.J. Arrington up the middle for -3 yards (tackle by LeRoy Hill),4.710,3.620
2,7:34,2,13,SEA 16,10,3,Kurt Warner pass complete to Reggie Newhouse for 8 yards (tackle by Michael Boulware),3.620,4.100
2,6:56,3,5,SEA 8,10,3,Kurt Warner sacked by Marcus Tubbs and Chartric Darby for -5 yards,4.100,2.570
2,6:20,4,10,SEA 13,10,6,Neil Rackers 31 yard field goal good,2.570,3.000
2,,,,ARI 30,10,6,"Neil Rackers kicks off 62 yards, returned by Josh Scobey for 18 yards (tackle by Obafemi Ayanbadejo)",0.000,0.670
2,6:10,1,10,SEA 26,10,6,Matt Hasselbeck pass complete to Joe Jurevicius for 19 yards (tackle by Orlando Huff),0.670,1.930
2,5:38,1,10,SEA 45,10,6,Shaun Alexander left end for 9 yards (tackle by James Darling),1.930,2.600
2,5:04,2,1,ARI 46,10,6,Maurice Morris left end for 1 yard (tackle by James Darling),2.600,2.590
2,4:24,1,10,ARI 45,10,6,Shaun Alexander right end for no gain (tackle by Chike Okeafor),2.590,2.040
2,3:47,2,10,ARI 45,10,6,Matt Hasselbeck pass incomplete intended for Joe Jurevicius (defended by David Macklin),2.040,1.360
2,3:44,3,10,ARI 45,10,6,Matt Hasselbeck pass incomplete intended for Joe Jurevicius (defended by David Macklin),1.360,0.270
2,3:36,4,10,ARI 45,10,6,"Tom Rouen punts 45 yards, touchback",0.270,-0.280
2,3:31,1,10,ARI 20,10,6,Obafemi Ayanbadejo up the middle for 2 yards (tackle by Lofa Tatupu),0.280,0.000
2,2:58,2,8,ARI 22,10,6,Kurt Warner pass complete to Marcel Shipp for 4 yards (tackle by Lofa Tatupu),0.000,-0.160
2,2:20,3,4,ARI 26,10,6,Kurt Warner pass complete to Obafemi Ayanbadejo for 18 yards (tackle by Marquand Manuel),-0.160,1.860
2,2:00,1,10,ARI 44,10,6,Kurt Warner pass incomplete intended for Eric Edwards,1.860,1.320
2,1:56,2,10,ARI 44,10,6,Kurt Warner pass incomplete intended for Larry Fitzgerald (defended by Bryce Fisher),1.320,0.630
2,1:56,3,10,ARI 44,10,6,Kurt Warner sacked by LeRoy Hill for -5 yards,0.630,-0.780
2,1:42,,,,10,6,Timeout #1 by Seattle Seahawks,0.000,-0.780
2,1:42,4,15,ARI 39,10,6,"Scott Player punts 51 yards, returned by Jimmy Williams for 1 yard (tackle by Orlando Huff). Jimmy Williams fumbles (forced by Orlando Huff), recovered by Jordan Babineaux at SEA-8 and returned for 3 yards (tackle by Quentin Harris). Penalty on Quentin Harris: Unsportsmanlike Conduct, 15 yards (no play)",-0.780,-1.770
2,1:34,4,30,ARI 24,10,6,Scott Player punts 36 yards,-1.770,-1.600
2,1:21,1,10,SEA 40,10,6,Matt Hasselbeck pass complete to Joe Jurevicius for 1 yard (tackle by David Macklin),1.600,1.190
2,0:59,2,9,SEA 41,10,6,Matt Hasselbeck pass complete to Jerheme Urban for 46 yards (tackle by Eric Green and Robert Griffith),1.190,4.710
2,0:50,,,,10,6,Timeout #2 by Seattle Seahawks,0.000,4.710
2,0:50,1,10,ARI 13,10,6,Matt Hasselbeck pass complete to Maurice Morris for 12 yards (tackle by David Macklin),4.710,6.970
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,0:44,1,1,ARI 1,16,6,"Matt Hasselbeck right tackle for 1 yard, touchdown",6.970,7.000
2,,,,ARI 2,17,6,Josh Brown kicks extra point good,0.000,0.000
2,,,,SEA 30,17,6,"Josh Brown kicks off 70 yards, returned by J.J. Moses for 28 yards (tackle by Maurice Morris)",0.000,0.810
2,0:30,1,10,ARI 28,17,6,Kurt Warner pass complete to LeRon McCoy for 9 yards (tackle by Jordan Babineaux and Lofa Tatupu),0.810,1.480
2,0:25,,,,17,6,Timeout #1 by Arizona Cardinals,0.000,1.480
2,0:25,2,1,ARI 37,17,6,Kurt Warner pass incomplete intended for Bryant Johnson,1.480,0.760
2,0:20,3,1,ARI 37,17,6,Kurt Warner pass complete to LeRon McCoy for 5 yards (tackle by Marcus Trufant and Jordan Babineaux),0.760,1.730
2,0:12,,,,17,6,Timeout #2 by Arizona Cardinals,0.000,1.730
2,0:12,1,10,ARI 42,17,6,Kurt Warner sacked by Bryce Fisher for -9 yards,1.730,-0.030
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,17,6,"Neil Rackers kicks off 71 yards, returned by Josh Scobey for 22 yards (tackle by Aaron Francisco). Penalty on Craig Terrill: Offensive Holding, 5 yards",0.000,-0.350
3,14:55,1,10,SEA 12,23,6,"Shaun Alexander right tackle for 88 yards, touchdown",-0.350,7.000
3,,,,ARI 2,24,6,"Josh Brown kicks extra point good. Penalty on ARI: Defensive 12 On-field, 5 yards",0.000,0.000
3,,,,SEA 35,24,6,"Josh Brown kicks off 68 yards, returned by J.J. Moses for 32 yards (tackle by Jordan Babineaux)",0.000,0.870
3,14:33,1,10,ARI 29,24,6,Kurt Warner pass complete to Bryant Johnson for 10 yards (tackle by Marcus Trufant and Marquand Manuel),0.870,1.530
3,13:50,1,10,ARI 39,24,6,Marcel Shipp up the middle for -1 yards (tackle by Marcus Tubbs and Chartric Darby),1.530,0.850
3,13:09,2,11,ARI 38,24,6,"Kurt Warner pass incomplete intended for Bryant Johnson. Penalty on Marcus Trufant: Defensive Pass Interfere, 11 yards (no play)",0.850,2.190
3,13:05,1,10,ARI 49,24,6,Kurt Warner pass complete to Larry Fitzgerald for 13 yards (tackle by Lofa Tatupu),2.190,3.050
3,12:37,1,10,SEA 38,24,6,Marcel Shipp right end for 2 yards (tackle by Rocky Bernard),3.050,2.780
3,11:59,2,8,SEA 36,24,6,"Kurt Warner right end for 2 yards (tackle by Joe Tafoya). Penalty on Oliver Ross: Offensive Holding, 10 yards (no play)",2.780,1.430
3,11:26,2,18,SEA 46,24,6,Kurt Warner pass incomplete intended for LeRon McCoy (defended by Andre Dyson),1.430,0.760
3,11:21,3,18,SEA 46,24,6,Kurt Warner pass complete to Reggie Newhouse for 14 yards (tackle by LeRoy Hill),0.760,1.270
3,10:35,4,4,SEA 32,24,9,Neil Rackers 50 yard field goal good,1.270,3.000
3,,,,ARI 30,24,9,"Neil Rackers kicks off 69 yards, returned by Josh Scobey for 53 yards (tackle by Lamont Reid)",0.000,2.520
3,10:20,1,10,ARI 46,24,9,"Matt Hasselbeck sacked by Chike Okeafor for -4 yards. Matt Hasselbeck fumbles (forced by Chike Okeafor), recovered by Sean Locklear at ARI-46",2.520,1.980
3,9:32,2,10,ARI 46,24,9,Shaun Alexander left end for -9 yards (tackle by Bertrand Berry),1.980,0.100
3,8:51,3,19,SEA 45,24,9,Matt Hasselbeck pass complete to Bobby Engram for 7 yards (tackle by Robert Griffith),0.100,0.070
3,8:12,4,12,ARI 48,24,9,"Tom Rouen punts 48 yards, touchback",0.070,-0.280
3,8:08,1,10,ARI 20,24,9,Kurt Warner pass incomplete intended for Larry Fitzgerald is intercepted by Kelly Herndon at ARI-27 and returned for 10 yards,0.280,-4.440
3,8:01,1,10,ARI 17,24,9,Matt Hasselbeck pass complete to Ryan Hannam for 8 yards (tackle by Karlos Dansby). Penalty on Bertrand Berry: Defensive Offside (Declined),4.440,5.290
3,7:36,2,2,ARI 9,24,9,Shaun Alexander up the middle for -1 yards (tackle by Adrian Wilson and Bertrand Berry),5.290,4.340
3,6:57,3,3,ARI 10,24,9,Matt Hasselbeck pass incomplete intended for Jerramy Stevens,4.340,2.860
3,6:51,4,3,ARI 10,27,9,Josh Brown 28 yard field goal good,2.860,3.000
3,,,,SEA 30,27,9,"Josh Brown kicks off 65 yards, returned by J.J. Moses for 15 yards (tackle by John Howell)",0.000,0.280
3,6:41,1,10,ARI 20,27,9,Marcel Shipp right tackle for 3 yards (tackle by Marcus Trufant),0.280,0.140
3,6:05,2,7,ARI 23,27,9,Kurt Warner pass incomplete intended for Bryant Johnson,0.140,-0.560
3,6:00,3,7,ARI 23,27,9,Kurt Warner pass complete to Larry Fitzgerald for 15 yards (tackle by LeRoy Hill),-0.560,1.470
3,5:22,1,10,ARI 38,27,9,J.J. Arrington up the middle for 7 yards (tackle by Marquand Manuel),1.470,1.870
3,4:40,2,3,ARI 45,27,9,Kurt Warner pass complete to J.J. Arrington for 4 yards (tackle by Jamie Sharper),1.870,2.190
3,4:01,1,10,ARI 49,27,9,Kurt Warner pass incomplete intended for Larry Fitzgerald,2.190,1.650
3,3:56,2,10,ARI 49,27,9,Kurt Warner pass complete to Larry Fitzgerald for 23 yards (tackle by Kelly Herndon and Marquand Manuel),1.650,3.710
3,3:10,1,10,SEA 28,27,9,Kurt Warner pass complete to Bryant Johnson for 12 yards (tackle by Lofa Tatupu and Jamie Sharper),3.710,4.510
3,2:34,1,10,SEA 16,27,9,Kurt Warner pass complete to J.J. Arrington for 6 yards (tackle by LeRoy Hill),4.510,4.970
3,1:59,2,4,SEA 10,27,9,Kurt Warner pass complete to J.J. Arrington for 3 yards (tackle by Lofa Tatupu),4.970,4.850
3,1:13,3,1,SEA 7,27,9,Marcel Shipp up the middle for 1 yard (tackle by Joe Tafoya and Chartric Darby),4.850,5.830
3,0:48,,,,27,9,Timeout #1 by Arizona Cardinals,0.000,5.830
3,0:48,1,6,SEA 6,27,9,Kurt Warner pass incomplete intended for Larry Fitzgerald (defended by Michael Boulware),5.830,4.950
3,0:44,2,6,SEA 6,27,9,Kurt Warner pass incomplete intended for Bryant Johnson (defended by Kelly Herndon),4.950,4.040
3,0:40,3,6,SEA 6,27,15,"Kurt Warner pass complete to Bryant Johnson for 6 yards, touchdown",4.040,7.000
3,,,,SEA 2,27,16,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,27,16,"Neil Rackers kicks off 74 yards, returned by Josh Scobey for 32 yards (tackle by Robert Tate)",0.000,0.810
3,0:29,1,10,SEA 28,27,16,"Matt Hasselbeck pass complete to Mack Strong for 4 yards (tackle by Orlando Huff). Penalty on David Macklin: Defensive Holding, 5 yards (no play)",0.810,1.140
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SEA 33,27,16,Matt Hasselbeck pass incomplete intended for Bobby Engram (defended by Robert Tate),1.140,0.590
4,14:54,2,10,SEA 33,27,16,Shaun Alexander up the middle for 4 yards (tackle by Chike Okeafor),0.590,0.430
4,14:15,3,6,SEA 37,27,16,Matt Hasselbeck up the middle for 3 yards (tackle by Darnell Dockett),0.430,-0.720
4,13:40,4,3,SEA 40,27,16,"Tom Rouen punts 41 yards, returned by J.J. Moses for 2 yards (tackle by Josh Scobey)",-0.720,-0.340
4,13:29,1,10,ARI 21,27,16,"Kurt Warner pass complete to Eric Edwards for 63 yards. Penalty on Bryant Johnson: Illegal Block Above the , 10 yards",0.340,3.840
4,13:00,1,10,SEA 26,27,16,Kurt Warner pass incomplete intended for Bryant Johnson (defended by Kelly Herndon),3.840,3.300
4,12:54,2,10,SEA 26,27,16,Marcel Shipp up the middle for no gain (tackle by Bryce Fisher),3.300,2.610
4,12:18,3,10,SEA 26,27,16,Kurt Warner pass incomplete intended for Reggie Newhouse (defended by Grant Wistrom),2.610,1.740
4,12:14,4,10,SEA 26,27,19,Neil Rackers 44 yard field goal good,1.740,3.000
4,,,,ARI 30,27,19,"Neil Rackers kicks off 72 yards, returned by Josh Scobey for 17 yards (tackle by Quentin Harris). Penalty on Jordan Babineaux: Illegal Block Above the , 6 yards",0.000,-0.380
4,12:04,1,10,SEA 7,27,19,Matt Hasselbeck pass complete to Mack Strong for 9 yards (tackle by Orlando Huff),-0.380,-0.020
4,11:33,2,1,SEA 16,27,19,Mack Strong up the middle for 3 yards (tackle by Darnell Dockett),-0.020,0.150
4,11:00,1,10,SEA 19,27,19,Shaun Alexander left end for 2 yards (tackle by Orlando Huff),0.150,-0.060
4,10:13,2,8,SEA 21,27,19,Matt Hasselbeck pass incomplete intended for Bobby Engram (defended by Adrian Wilson),-0.060,-0.810
4,10:09,3,8,SEA 21,27,19,"Matt Hasselbeck pass incomplete intended for Jerramy Stevens. Penalty on Adrian Wilson: Defensive Pass Interfere, 18 yards (no play)",-0.810,1.530
4,10:02,1,10,SEA 39,27,19,Maurice Morris up the middle for 1 yard (tackle by Karlos Dansby),1.530,1.120
4,9:31,2,9,SEA 40,27,19,Matt Hasselbeck pass complete to Jerramy Stevens for 10 yards (tackle by Karlos Dansby),1.120,2.260
4,8:45,1,10,ARI 50,27,19,Maurice Morris right end for 4 yards (tackle by Robert Griffith),2.260,2.250
4,8:16,2,6,ARI 46,27,19,Shaun Alexander up the middle for 4 yards (tackle by Darnell Dockett),2.250,2.080
4,7:34,3,2,ARI 42,27,19,Shaun Alexander left tackle for 4 yards (tackle by Adrian Wilson),2.080,3.050
4,6:50,1,10,ARI 38,27,19,Maurice Morris up the middle for 12 yards (tackle by Robert Griffith),3.050,3.840
4,6:11,1,10,ARI 26,27,19,Maurice Morris up the middle for 12 yards (tackle by Robert Griffith and Darryl Blackstock),3.840,4.650
4,5:24,1,10,ARI 14,33,19,"Shaun Alexander up the middle for 14 yards, touchdown",4.650,7.000
4,,,,ARI 2,33,19,Josh Brown kicks extra point no good,0.000,-1.000
4,,,,SEA 30,33,19,"Josh Brown kicks off 68 yards, returned by J.J. Moses for 35 yards (tackle by Leonard Weaver)",0.000,1.400
4,5:08,1,10,ARI 37,33,19,Kurt Warner pass incomplete intended for Marcel Shipp,1.400,0.860
4,5:03,2,10,ARI 37,33,19,Kurt Warner pass complete to Larry Fitzgerald for 9 yards (tackle by Kelly Herndon),0.860,1.360
4,4:31,3,1,ARI 46,33,19,Marcel Shipp up the middle for -1 yards (tackle by Rocky Bernard),1.360,-0.390
4,4:03,4,2,ARI 45,33,19,Kurt Warner pass complete to Larry Fitzgerald for 10 yards (tackle by Marcus Trufant and Marquand Manuel),-0.390,2.590
4,3:43,1,10,SEA 45,33,19,Kurt Warner pass incomplete intended for Reggie Newhouse (defended by Marquand Manuel),2.590,2.040
4,3:36,2,10,SEA 45,33,19,Kurt Warner pass incomplete intended for Reggie Newhouse,2.040,1.360
4,3:27,3,10,SEA 45,33,19,Kurt Warner pass complete to Obafemi Ayanbadejo for 7 yards (tackle by Jordan Babineaux and Joe Tafoya),1.360,0.720
4,3:18,,,,33,19,Timeout #2 by Arizona Cardinals,0.000,0.720
4,3:18,4,3,SEA 38,33,19,Kurt Warner pass incomplete intended for Reggie Newhouse is intercepted by Jordan Babineaux at SEA-30 and returned for 14 yards,0.720,-1.860
4,3:07,1,10,SEA 44,33,19,Shaun Alexander up the middle for -1 yards (tackle by Antonio Smith and Adrian Wilson),1.860,1.180
4,2:57,,,,33,19,Timeout #3 by Arizona Cardinals,0.000,1.180
4,2:57,2,11,SEA 43,33,19,Shaun Alexander right tackle for -4 yards (tackle by Chike Okeafor),1.180,-0.030
4,2:12,3,15,SEA 39,33,19,Shaun Alexander left end for -1 yards (tackle by Antonio Smith),-0.030,-0.850
4,2:00,4,16,SEA 38,33,19,"Tom Rouen punts 48 yards, returned by J.J. Moses for 9 yards (tackle by Jordan Babineaux)",-0.850,-0.480
4,1:47,1,10,ARI 23,33,19,Kurt Warner pass complete to LeRon McCoy for 11 yards (tackle by Marcus Trufant),0.480,1.200
4,1:26,1,10,ARI 34,33,19,Kurt Warner pass incomplete intended for Obafemi Ayanbadejo (defended by Craig Terrill),1.200,0.660
4,1:20,2,10,ARI 34,33,19,Kurt Warner pass incomplete intended for Reggie Newhouse (defended by Bryce Fisher),0.660,-0.030
4,1:13,3,10,ARI 34,33,19,Kurt Warner pass complete to Bryant Johnson for 12 yards (tackle by Marquand Manuel),-0.030,1.990
4,1:03,1,10,ARI 46,33,19,"Kurt Warner pass complete to Obafemi Ayanbadejo for -2 yards (tackle by Jordan Babineaux). Penalty on Larry Fitzgerald: Illegal Formation, 5 yards (no play)",1.990,1.660
4,0:57,1,15,ARI 41,33,19,"Kurt Warner sacked by LeRoy Hill and Bryce Fisher for -8 yards. Kurt Warner fumbles (forced by LeRoy Hill), recovered by Rocky Bernard at ARI-33 and returned for 1 yards (tackle by Nick Leckey)",1.660,-3.450
4,0:47,1,10,ARI 32,33,19,Matt Hasselbeck kneels for -1 yards,3.450,2.770
4,0:26,2,11,ARI 33,33,19,Matt Hasselbeck kneels for -1 yards,2.770,1.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
