#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:24,DAL 34,6,2:09,8,Missed FG
2,1,6:57,,0,0:06,0,Fumble
3,1,4:38,SFO 29,8,4:52,24,Punt
4,2,14:38,DAL 40,3,0:56,-1,Punt
5,2,12:08,SFO 41,3,2:19,9,Punt
6,2,9:24,SFO 42,6,3:19,58,Touchdown
7,2,3:53,SFO 27,3,1:31,8,Punt
8,2,1:32,SFO 15,9,1:32,48,Missed FG
9,3,15:00,SFO 35,6,2:25,18,Punt
10,3,11:08,DAL 17,4,1:16,-12,Field Goal
11,3,7:08,SFO 29,8,4:48,21,Blocked Punt
12,3,1:39,SFO 42,12,5:45,58,Touchdown
13,4,10:34,SFO 37,3,1:27,0,Punt
14,4,6:56,DAL 50,4,1:30,50,Touchdown
15,4,2:16,SFO 37,13,2:04,63,Touchdown
