#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 20,9,4:35,80,Touchdown
2,1,4:58,OAK 14,7,4:18,51,Downs
3,2,14:52,OAK 46,4,1:40,15,Punt
4,2,10:59,KAN 49,3,2:07,2,Punt
5,2,6:01,KAN 47,3,1:39,2,Punt
6,2,1:43,OAK 14,3,0:28,5,Punt
7,2,0:53,KAN 36,4,0:40,36,Touchdown
8,3,9:16,OAK 17,13,7:04,83,Touchdown
9,3,0:06,OAK 37,7,3:08,30,Interception
10,4,11:17,OAK 20,6,3:09,31,Interception
11,4,7:57,OAK 24,7,2:21,45,Missed FG
12,4,4:37,OAK 15,3,1:23,1,Interception
13,4,3:14,OAK 17,8,1:56,14,Downs
