Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,ARI,7,5,55,0,5,47,9.4,8,1.6,8.3,0,,0,0.0,1,54.8
Chase Edmonds,ARI,5,4,14,0,1,8,2.0,6,1.5,1.8,0,,0,0.0,0,79.2
Andy Isabella,ARI,6,4,33,0,2,-1,-0.3,34,8.5,1.8,0,,0,0.0,0,80.6
Kenyan Drake,ARI,4,3,15,0,2,8,2.7,7,2.3,2.0,0,,0,0.0,0,80.2
Christian Kirk,ARI,6,3,19,0,1,10,3.3,9,3.0,13.0,0,,1,16.7,0,56.9
Maxx Williams,ARI,2,2,10,0,,4,2.0,6,3.0,2.0,0,,0,0.0,0,87.5
Dan Arnold,ARI,3,1,17,0,1,14,14.0,3,3.0,18.7,0,,0,0.0,0,53.5
KeeSean Johnson,ARI,1,1,7,0,,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,NWE,6,5,52,0,2,28,5.6,24,4.8,7.5,0,,1,16.7,0,102.8
Damiere Byrd,NWE,8,3,33,0,2,13,4.3,20,6.7,7.8,0,,0,0.0,1,10.9
James White,NWE,1,1,-1,0,0,-6,-6.0,5,5.0,-6.0,0,,0,0.0,0,79.2
N'Keal Harry,NWE,2,0,0,0,,0,,0,,2.0,0,,0,0.0,1,0.0
