Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Taylor Moton,T,64,100%,0,0%,1,4%
Michael Jordan,G,64,100%,0,0%,1,4%
Brady Christensen,T,64,100%,0,0%,1,4%
Matt Paradis,C,64,100%,0,0%,0,0%
D.J. Moore,WR,62,97%,0,0%,0,0%
Robbie Chosen,WR,61,95%,0,0%,0,0%
Ian Thomas,TE,45,70%,0,0%,6,22%
Sam Darnold,QB,45,70%,0,0%,0,0%
John Miller,G,39,61%,0,0%,1,4%
Tommy Tremble,TE,35,55%,0,0%,8,30%
Chuba Hubbard,RB,34,53%,0,0%,0,0%
Keith Kirkwood,WR,29,45%,0,0%,10,37%
Royce Freeman,RB,29,45%,0,0%,9,33%
Shi Smith,WR,20,31%,0,0%,3,11%
P.J. Walker,QB,19,30%,0,0%,0,0%
Trenton Scott,T,17,27%,0,0%,0,0%
Dennis Daley,G,8,13%,0,0%,1,4%
Colin Thompson,TE,4,6%,0,0%,7,26%
Alex Erickson,WR,1,2%,0,0%,5,19%
Sean Chandler,SS,0,0%,72,100%,15,56%
Jeremy Chinn,FS,0,0%,72,100%,5,19%
Jermaine Carter Jr.,LB,0,0%,67,93%,5,19%
Donte Jackson,CB,0,0%,63,88%,4,15%
Haason Reddick,LB,0,0%,59,82%,5,19%
A.J. Bouye,CB,0,0%,55,76%,5,19%
Keith Taylor,CB,0,0%,54,75%,11,41%
Brian Burns,DE,0,0%,54,75%,7,26%
Derrick Brown,DT,0,0%,45,63%,5,19%
Clay Johnston,LB,0,0%,38,53%,19,70%
DaQuan Jones,DT,0,0%,36,50%,4,15%
Bravvion Roy,DT,0,0%,30,42%,1,4%
Morgan Fox,DE,0,0%,29,40%,4,15%
Yetur Gross-Matos,DE,0,0%,29,40%,1,4%
Daviyon Nixon,DT,0,0%,22,31%,0,0%
Kenny Robinson Jr.,FS,0,0%,13,18%,21,78%
Frankie Luvu,LB,0,0%,12,17%,14,52%
C.J. Henderson,CB,0,0%,12,17%,2,7%
Marquis Haynes,DE,0,0%,11,15%,5,19%
Stantley Thomas-Oliver,CB,0,0%,6,8%,21,78%
Julian Stanford,LB,0,0%,5,7%,21,78%
Kamal Martin,LB,0,0%,5,7%,15,56%
Sam Franklin,SS,0,0%,3,4%,21,78%
Ryan Winslow,P,0,0%,0,0%,9,33%
J.J. Jansen,LS,0,0%,0,0%,8,30%
Aaron Parker,WR,0,0%,0,0%,6,22%
Ameer Abdullah,RB,0,0%,0,0%,6,22%
Zane Gonzalez,K,0,0%,0,0%,3,11%
Sam Tecklenburg,C,0,0%,0,0%,1,4%
