Quarter,Time,Down,ToGo,Location,DET,NOR,Detail,EPB,EPA
1,9:34,1,10,DET 20,0,14,Matthew Stafford pass complete short right to Calvin Johnson for 21 yards (tackle by Jonathan Vilma and Roman Harper),0.280,1.660
1,9:00,1,10,DET 41,0,14,Kevin Smith right guard for 4 yards (tackle by Roman Harper and Scott Fujita),1.660,1.660
1,8:25,2,6,DET 45,0,14,Matthew Stafford pass complete short right to Calvin Johnson for 5 yards (tackle by Jabari Greer),1.660,1.620
1,7:50,3,1,,0,14,Jerome Felton right guard for 4 yards (tackle by Will Smith),1.620,2.520
1,7:15,1,10,NOR 46,0,14,Matthew Stafford pass complete short left to Kevin Smith for 12 yards (tackle by Scott Fujita and Scott Shanle),2.520,3.310
1,6:36,1,10,NOR 34,0,14,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,3.310,2.770
1,6:30,2,10,NOR 34,0,14,Aaron Brown left end for 9 yards (tackle by Tracy Porter),2.770,3.270
1,5:57,3,1,NOR 25,0,14,Kevin Smith right end for -4 yards (tackle by Scott Shanle),3.270,1.540
1,5:18,4,5,NOR 29,3,14,Jason Hanson 47 yard field goal good,1.540,3.000
1,,,,DET 30,3,14,"Jason Hanson kicks off 70 yards, returned by Robert Meachem for 19 yards (tackle by Jordon Dizon)",0.000,0.150
1,5:05,1,10,NOR 19,3,14,Reggie Bush right guard for 1 yard (tackle by Larry Foote),0.150,-0.200
1,4:35,2,9,NOR 20,3,14,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Larry Foote),-0.200,-0.940
1,4:30,3,9,NOR 20,3,14,"Penalty on Jon Stinchcomb: False Start, 5 yards (no play)",-0.940,-1.760
1,4:30,3,14,NOR 15,3,14,Drew Brees pass complete short left to Devery Henderson for 11 yards (tackle by Eric King),-1.760,-1.630
1,3:49,4,3,NOR 26,3,14,"Thomas Morstead punts 54 yards, returned by Dennis Northcutt for 12 yards (tackle by Marvin Mitchell)",-1.630,-1.070
1,3:38,1,10,DET 32,3,14,Kevin Smith right end for 1 yard (tackle by Scott Shanle),1.070,0.660
1,3:10,2,9,DET 33,3,14,Matthew Stafford pass incomplete short right intended for Will Heller (defended by Jabari Greer),0.660,-0.030
1,3:05,3,9,DET 33,3,14,Matthew Stafford pass incomplete short right intended for Calvin Johnson,-0.030,-1.180
1,3:01,4,9,DET 33,3,14,"Nick Harris punts 55 yards, returned by Reggie Bush for no gain",-1.180,0.350
1,2:48,1,10,NOR 12,3,14,Mike Bell left tackle for 5 yards (tackle by Cliff Avril),-0.350,-0.230
1,2:10,2,5,NOR 17,3,14,Drew Brees pass complete short right to Jeremy Shockey for 2 yards (tackle by Ernie Sims),-0.230,-0.600
1,1:31,3,3,NOR 19,3,14,Drew Brees pass incomplete short left intended for Marques Colston (defended by Eric King),-0.600,-2.140
1,1:25,4,3,NOR 19,3,14,"Thomas Morstead punts 42 yards, returned by Dennis Northcutt for 43 yards (tackle by Chris Reis). Penalty on Jason Kyle: Ineligible Downfield Kic, 5 yards",-2.140,-4.710
1,1:11,1,10,NOR 13,3,14,Matthew Stafford pass complete short middle to Kevin Smith for 3 yards (tackle by Scott Fujita),4.710,4.580
1,0:40,2,7,NOR 10,3,14,Kevin Smith left guard for -1 yards (tackle by Roman Harper),4.580,3.450
Quarter,Time,Down,ToGo,Location,DET,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,NOR 11,3,14,Matthew Stafford pass complete short left to Kevin Smith for 7 yards (tackle by Scott Shanle),3.450,3.040
2,14:11,,,,3,14,Timeout #1 by Detroit Lions,0.000,3.040
2,14:11,4,1,NOR 4,9,14,"Kevin Smith left end for 4 yards, touchdown",3.040,7.000
2,,,,NOR 2,10,14,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,10,14,"Jason Hanson kicks off 70 yards, returned by Robert Meachem for 19 yards (tackle by Eric King)",0.000,0.150
2,14:01,1,10,NOR 19,10,14,Drew Brees pass complete short left to Heath Evans for 8 yards (tackle by Eric King),0.150,0.750
2,13:22,2,2,NOR 27,10,14,Mike Bell left tackle for 1 yard (tackle by Larry Foote and Andre Fluellen),0.750,0.100
2,12:40,3,1,NOR 28,10,14,Mike Bell right guard for 4 yards (tackle by Larry Foote),0.100,1.070
2,12:00,1,10,NOR 32,10,14,"Penalty on Landon Cohen: Defensive Offside, 5 yards (no play)",1.070,1.800
2,11:39,1,5,NOR 37,10,14,Mike Bell right guard for 4 yards (tackle by Ernie Sims and Andre Fluellen),1.800,1.740
2,11:14,2,1,NOR 41,10,14,Mike Bell right guard for 1 yard (tackle by Andre Fluellen),1.740,1.730
2,10:38,1,10,NOR 42,10,14,Drew Brees pass incomplete deep middle intended for Devery Henderson is intercepted by Anthony Henry and returned for 26 yards,1.730,-0.540
2,10:23,1,10,DET 24,10,14,Kevin Smith left guard for 6 yards (tackle by Roman Harper),0.540,0.810
2,9:48,2,4,DET 30,10,14,Matthew Stafford pass incomplete deep left intended for Calvin Johnson,0.810,0.100
2,9:42,3,4,DET 30,10,14,Kevin Smith right end for no gain (tackle by Jonathan Vilma),0.100,-1.370
2,9:03,4,4,DET 30,10,14,"Nick Harris punts 46 yards, returned by Reggie Bush for 11 yards (tackle by Don Muhlbach). Reggie Bush fumbles, recovered by Reggie Bush at NOR-35",-1.370,-1.270
2,8:49,1,10,NOR 35,10,14,Mike Bell right tackle for 13 yards (tackle by Anthony Henry),1.270,2.130
2,8:17,1,10,NOR 48,10,14,Drew Brees pass incomplete short left intended for Marques Colston (defended by Louis Delmas),2.130,1.580
2,8:13,2,10,NOR 48,10,14,Mike Bell right guard for 9 yards (tackle by Louis Delmas),1.580,2.080
2,7:36,3,1,DET 43,10,14,Drew Brees pass complete short right to Devery Henderson for 14 yards (tackle by Kalvin Pearson),2.080,3.640
2,7:03,1,10,DET 29,10,14,Mike Bell right guard for 2 yards (tackle by Kalvin Pearson and Dewayne White),3.640,3.370
2,6:31,2,8,DET 27,10,14,Mike Bell right guard for 4 yards (tackle by Anthony Henry),3.370,3.200
2,5:48,3,4,DET 23,10,14,Drew Brees pass complete short right to Jeremy Shockey for 13 yards (tackle by Marquand Manuel),3.200,4.910
2,5:06,1,10,DET 10,10,14,Drew Brees pass complete short left to Reggie Bush for 7 yards (tackle by Will Peterson),4.910,5.530
2,4:25,2,3,DET 3,10,14,Mike Bell left guard for 2 yards (tackle by Louis Delmas),5.530,5.170
2,3:49,,,,10,14,Timeout #2 by Detroit Lions,0.000,5.170
2,3:49,3,1,DET 1,10,20,"Drew Brees pass complete short right to Jeremy Shockey for 1 yard, touchdown. Penalty on Louis Delmas: Unsportsmanlike Conduct, 15 yards",5.170,7.000
2,,,,DET 2,10,21,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 45,10,21,"Thomas Morstead kicks off 55 yards, touchback",0.000,0.280
2,3:45,1,10,DET 20,10,21,Matthew Stafford pass complete short left to Bryant Johnson for 8 yards (tackle by Tracy Porter),0.280,0.810
2,3:13,2,2,DET 28,10,21,Kevin Smith left end for 3 yards (tackle by Jonathan Vilma),0.810,1.000
2,2:43,1,10,DET 31,10,21,Matthew Stafford sacked by Jonathan Vilma for -7 yards,1.000,-0.490
2,2:36,,,,10,21,Timeout #1 by New Orleans Saints,0.000,-0.490
2,2:36,2,17,DET 24,10,21,Matthew Stafford pass incomplete deep left intended for Will Heller,-0.490,-1.150
2,2:32,3,17,DET 24,10,21,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Randall Gay),-1.150,-1.770
2,2:28,4,17,DET 24,10,21,"Nick Harris punts 36 yards, fair catch by Reggie Bush",-1.770,-1.660
2,2:21,1,10,NOR 41,10,21,Drew Brees pass complete deep right to Lance Moore for 20 yards (tackle by Eric King),1.660,2.980
2,2:00,1,10,DET 39,10,21,Drew Brees pass complete short right to Reggie Bush for 6 yards (tackle by Anthony Henry),2.980,3.250
2,1:39,2,4,DET 33,10,21,Drew Brees pass complete deep middle to Lance Moore for 18 yards (tackle by Marquand Manuel),3.250,4.580
2,1:17,1,10,DET 15,10,27,"Drew Brees pass complete short middle to Jeremy Shockey for 15 yards, touchdown",4.580,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,,,,DET 2,10,28,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,10,28,"Thomas Morstead kicks off 63 yards, returned by Aaron Brown for 29 yards (tackle by Leigh Torrence)",0.000,1.330
2,1:03,,,,10,28,Timeout #2 by New Orleans Saints,0.000,1.330
2,1:03,1,10,DET 36,10,28,Matthew Stafford pass incomplete short middle intended for Calvin Johnson,1.330,0.790
2,0:59,2,10,DET 36,10,28,Matthew Stafford pass complete short right to Kevin Smith for 5 yards (tackle by Scott Shanle),0.790,0.760
2,0:54,3,5,DET 41,10,28,Matthew Stafford pass incomplete short left intended for Bryant Johnson (defended by Sedrick Ellis),0.760,-0.650
2,0:50,4,5,DET 41,10,28,"Nick Harris punts 43 yards, muffed catch by Reggie Bush, recovered by Darnell Bing and returned for no gain",-0.650,4.580
2,0:39,1,10,NOR 15,10,28,"Penalty on Jeff Backus: False Start, 5 yards (no play)",4.580,4.240
2,0:39,1,15,NOR 20,10,28,"Matthew Stafford pass incomplete deep right intended for Calvin Johnson is intercepted by Darren Sharper at NOR-4 and returned for 51 yards. Penalty on Marquand Manuel: Unsportsmanlike Conduct, 15 yards",4.240,-3.580
2,0:27,1,10,DET 30,10,28,Drew Brees pass incomplete deep middle intended for Devery Henderson (defended by Marquand Manuel),3.580,3.030
2,0:21,2,10,DET 30,10,28,"Drew Brees pass incomplete deep left intended for Lance Moore (defended by Louis Delmas). Penalty on Landon Cohen: Roughing the Passer, 15 yards (no play)",3.030,4.580
2,0:16,1,10,DET 15,10,28,Drew Brees pass incomplete short middle intended for Reggie Bush (defended by Will Peterson),4.580,3.950
2,0:11,2,10,DET 15,10,28,Reggie Bush middle for -1 yards (tackle by Jason Hunter),3.950,3.040
2,0:07,,,,10,28,Timeout #3 by New Orleans Saints,0.000,3.040
2,0:07,3,11,DET 16,10,28,"John Carney 34 yard field goal no good, blocked by Dewayne White",3.040,0.140
2,0:01,1,10,DET 16,10,28,Matthew Stafford kneels for -1 yards,-0.140,-0.780
Quarter,Time,Down,ToGo,Location,DET,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,10,28,"Thomas Morstead kicks off 71 yards, returned by Aaron Brown for 30 yards (tackle by Pierson Prioleau)",0.000,0.870
3,14:51,1,10,DET 29,10,28,Kevin Smith left tackle for 4 yards (tackle by Tracy Porter),0.870,0.870
3,14:16,2,6,DET 33,10,28,Matthew Stafford pass incomplete short left intended for Calvin Johnson,0.870,0.170
3,14:11,3,6,DET 33,10,28,Matthew Stafford pass complete short left to Calvin Johnson for 64 yards (tackle by Pierson Prioleau),0.170,6.510
3,13:35,1,3,NOR 3,10,28,Kevin Smith right guard for 1 yard (tackle by Charles Grant),6.510,5.720
3,12:56,2,2,NOR 2,10,28,Jerome Felton right guard for no gain (tackle by Scott Fujita and Will Smith),5.720,4.950
3,12:14,3,2,NOR 2,10,28,"Matthew Stafford pass incomplete short right intended for Calvin Johnson. Penalty on Darren Sharper: Personal Foul, 1 yards",4.950,6.970
3,12:11,1,1,NOR 1,10,28,Kevin Smith right guard for no gain (tackle by Scott Fujita). Penalty on Charles Grant: Personal Foul,6.970,6.970
3,11:50,1,1,NOR 1,16,28,"Matthew Stafford middle for 1 yard, touchdown",6.970,7.000
3,,,,NOR 2,17,28,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,17,28,"Jason Hanson kicks off 62 yards, returned by Robert Meachem for 8 yards (tackle by Will Peterson)",0.000,-0.140
3,11:42,1,10,NOR 16,17,28,Drew Brees pass complete short left to Heath Evans for 11 yards (tackle by Larry Foote and Ernie Sims),-0.140,0.740
3,11:00,1,10,NOR 27,17,28,Mike Bell right tackle for 1 yard (tackle by Sammie Lee Hill),0.740,0.330
3,10:25,2,9,NOR 28,17,28,Drew Brees pass complete short left to Reggie Bush for 8 yards (tackle by Will Peterson),0.330,0.700
,,,,,,,"DET challenged the runner was down by contact ruling, and the play was upheld.",,
3,9:48,3,1,NOR 36,17,28,Mike Bell left tackle for 22 yards (tackle by Louis Delmas),0.700,2.790
3,9:06,1,10,DET 42,17,28,Drew Brees pass complete short right to Devery Henderson for 6 yards (tackle by Anthony Henry),2.790,3.050
3,8:24,2,4,DET 36,17,28,Mike Bell left guard for 8 yards (tackle by Marquand Manuel and Sammie Lee Hill),3.050,3.710
3,7:43,1,10,DET 28,17,28,Mike Bell left guard for 1 yard (tackle by Andre Fluellen),3.710,3.300
3,7:07,2,9,DET 27,17,28,"Penalty on Jonathan Goodwin: False Start, 5 yards (no play)",3.300,2.630
3,6:51,2,14,DET 32,17,28,Drew Brees pass complete short right to Robert Meachem for 12 yards (tackle by Anthony Henry),2.630,3.530
3,6:20,3,2,DET 20,17,28,Drew Brees pass incomplete short right intended for Devery Henderson,3.530,2.250
3,6:15,4,2,DET 20,17,31,John Carney 39 yard field goal good,2.250,3.000
3,,,,NOR 30,17,31,"Thomas Morstead kicks off 69 yards, returned by Aaron Brown for 87 yards (tackle by Malcolm Jenkins)",0.000,4.780
3,5:55,1,10,NOR 12,17,31,Kevin Smith right guard for no gain (tackle by Scott Fujita and Anthony Hargrove),4.780,4.100
3,5:16,2,10,NOR 12,17,31,Matthew Stafford pass complete short left to Casey Fitzsimmons for 11 yards (tackle by Roman Harper and Tracy Porter),4.100,6.970
3,4:31,1,1,NOR 1,17,31,Kevin Smith right guard for no gain (tackle by Sedrick Ellis and Will Smith),6.970,5.910
3,3:54,2,1,NOR 1,17,31,"Penalty on Daniel Loper: False Start, 5 yards (no play)",5.910,4.950
3,3:37,2,6,NOR 6,17,31,Matthew Stafford pass incomplete short right intended for Calvin Johnson,4.950,4.040
3,3:30,3,6,NOR 6,17,31,Matthew Stafford pass incomplete short right intended for Bryant Johnson,4.040,2.990
3,3:26,4,6,NOR 6,20,31,Jason Hanson 24 yard field goal good,2.990,3.000
3,,,,DET 30,20,31,"Jason Hanson kicks off 69 yards, returned by Robert Meachem for 41 yards (tackle by DeAndre Levy)",0.000,1.730
3,3:11,1,10,NOR 42,20,37,"Drew Brees pass complete deep right to Devery Henderson for 58 yards, touchdown",1.730,7.000
3,,,,DET 2,20,38,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,20,38,"Thomas Morstead kicks off 70 yards, returned by Aaron Brown for 16 yards (tackle by Leigh Torrence)",0.000,-0.140
3,2:57,1,10,DET 16,20,38,Matthew Stafford pass complete short left to Bryant Johnson for 19 yards (tackle by Tracy Porter),-0.140,1.270
3,2:19,1,10,DET 35,20,38,Matthew Stafford pass incomplete short left intended for Bryant Johnson,1.270,0.720
,,,,,,,"NOR challenged the pass completion ruling, and the original play was overturned.",,
3,1:55,2,10,DET 35,20,38,Matthew Stafford pass incomplete short right intended for Bryant Johnson (defended by Jabari Greer),0.720,0.040
3,1:52,3,10,DET 35,20,38,Matthew Stafford pass incomplete short right intended for Yamon Figurs is intercepted by Scott Shanle at DET-43 and returned for 13 yards,0.040,-3.580
3,1:43,1,10,DET 30,26,38,"Mike Bell left tackle for -2 yards (tackle by Grady Jackson). Mike Bell fumbles (forced by Grady Jackson), recovered by Louis Delmas at DET-35 and returned for 65 yards, touchdown",3.580,-7.000
3,,,,NOR 2,27,38,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,27,38,"Jason Hanson kicks off 67 yards, returned by Robert Meachem for 19 yards (tackle by Anthony Henry)",0.000,0.410
3,1:29,1,10,NOR 22,27,38,Drew Brees pass complete short middle to Reggie Bush for 8 yards (tackle by Anthony Henry),0.410,0.950
3,0:42,2,2,NOR 30,27,38,Reggie Bush right guard for 1 yard (tackle by Jason Hunter),0.950,0.370
Quarter,Time,Down,ToGo,Location,DET,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,NOR 31,27,38,Mike Bell right guard for 9 yards (tackle by Louis Delmas),0.370,1.600
4,14:26,1,10,NOR 40,27,38,Drew Brees pass complete short right to Marques Colston for 14 yards (tackle by Julian Peterson and Anthony Henry),1.600,2.520
4,13:44,1,10,DET 46,27,38,Mike Bell right guard for 6 yards (tackle by Marquand Manuel),2.520,2.790
4,13:08,2,4,DET 40,27,38,Mike Bell right guard for 9 yards (tackle by Marquand Manuel),2.790,3.510
4,12:28,1,10,DET 31,27,38,Mike Bell left guard for no gain (tackle by Larry Foote),3.510,2.970
4,11:49,2,10,DET 31,27,38,Reggie Bush right end for 1 yard (tackle by Anthony Henry),2.970,2.410
4,11:06,3,9,DET 30,27,38,Drew Brees pass complete short left to David Thomas for 15 yards (tackle by Jordon Dizon),2.410,4.580
4,10:20,1,10,DET 15,27,38,"Mike Bell left end for 4 yards (tackle by Marquand Manuel). Penalty on Ernie Sims: Personal Foul, 5 yards",4.580,5.830
4,9:54,1,6,DET 6,27,38,Drew Brees pass complete short left to Heath Evans for 3 yards (tackle by Larry Foote and Julian Peterson),5.830,5.530
4,9:12,2,3,DET 3,27,38,"Heath Evans right guard for 2 yards (tackle by Cliff Avril). Penalty on Carl Nicks: Offensive Holding, 10 yards (no play)",5.530,3.720
4,8:44,2,13,DET 13,27,38,Drew Brees pass incomplete short right intended for Lance Moore (defended by Anthony Henry),3.720,3.060
4,8:38,3,13,DET 13,27,44,"Drew Brees pass complete short right to Heath Evans for 13 yards, touchdown",3.060,7.000
4,,,,DET 2,27,45,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,27,45,"Thomas Morstead kicks off 71 yards, returned by Aaron Brown for 18 yards (tackle by Jeff Charleston)",0.000,-0.060
4,8:24,1,10,DET 17,27,45,Matthew Stafford pass complete short right to Kevin Smith for 9 yards (tackle by Kendrick Clancy),-0.060,0.750
4,7:50,2,1,DET 26,27,45,Kevin Smith right guard for 1 yard (tackle by Anthony Hargrove),0.750,0.740
4,7:14,1,10,DET 27,27,45,Matthew Stafford pass incomplete short right intended for Kevin Smith (defended by Scott Fujita),0.740,0.200
4,7:09,2,10,DET 27,27,45,Matthew Stafford pass incomplete (defended by Jonathan Vilma),0.200,-0.490
4,7:05,3,10,DET 27,27,45,Matthew Stafford pass complete short left to Kevin Smith for 9 yards (tackle by Randall Gay),-0.490,-0.980
4,6:18,,,,27,45,Timeout #1 by New Orleans Saints,0.000,-0.980
4,6:18,4,1,DET 36,27,45,Matthew Stafford pass complete short right to Bryant Johnson for 14 yards (tackle by Tracy Porter),-0.980,2.260
4,5:54,1,10,,27,45,Matthew Stafford pass complete short right to Kevin Smith for 7 yards (tackle by Jabari Greer),2.260,2.660
4,5:23,2,3,NOR 43,27,45,Matthew Stafford pass incomplete deep right intended for Calvin Johnson,2.660,1.950
4,5:18,3,3,NOR 43,27,45,Matthew Stafford pass complete short right to Yamon Figurs for 7 yards (tackle by Darren Sharper). Penalty on Jabari Greer: Defensive Holding (Declined),1.950,3.180
4,5:02,1,10,NOR 36,27,45,"Matthew Stafford pass incomplete deep right intended for Calvin Johnson is intercepted by Darren Sharper at NOR-13 and returned for 28 yards. Penalty on Dominic Raiola: Personal Foul, 15 yards",3.180,-2.650
4,4:48,1,10,DET 44,27,45,Mike Bell right guard for 1 yard (tackle by Larry Foote),2.650,2.250
4,4:11,2,9,DET 43,27,45,Mike Bell left tackle for 15 yards (tackle by Anthony Henry),2.250,3.710
4,3:30,1,10,DET 28,27,45,Mike Bell left tackle for 5 yards (tackle by Jason Hunter),3.710,3.840
4,2:46,2,5,DET 23,27,45,Mike Bell left guard for 9 yards (tackle by Larry Foote),3.840,4.650
4,2:03,1,10,DET 14,27,45,Reggie Bush left end for 10 yards (tackle by Anthony Henry),4.650,6.280
4,1:55,1,4,DET 4,27,45,"Reggie Bush right end for 4 yards. Penalty on David Thomas: Offensive Holding, 10 yards (no play)",6.280,4.440
4,1:50,1,14,DET 14,27,45,Reggie Bush right end for 2 yards (tackle by Jordon Dizon and Jason Hunter),4.440,3.860
4,1:03,2,12,DET 12,27,45,Mike Bell right tackle for -2 yards (tackle by Landon Cohen),3.860,3.000
4,0:21,3,14,DET 14,27,45,Mike Bell left end for no gain (tackle by Marquand Manuel and Jordon Dizon),3.000,2.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
