#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:11,DET 20,3,1:28,5,Punt
2,1,9:34,DET 20,9,4:22,51,Field Goal
3,1,3:38,DET 32,3,0:50,1,Punt
4,1,1:11,NOR 13,4,2:05,13,Touchdown
5,2,10:23,DET 24,3,1:34,6,Punt
6,2,3:45,DET 20,5,1:24,4,Punt
7,2,1:10,DET 36,3,0:31,5,Punt
8,2,0:39,NOR 15,1,0:12,-5,Interception
9,2,0:01,DET 16,1,0:01,-1,End of Half
10,3,15:00,DET 29,8,3:13,71,Touchdown
11,3,6:11,NOR 12,6,2:49,6,Field Goal
12,3,3:03,DET 16,4,1:20,19,Interception
13,4,8:29,DET 17,10,3:41,47,Interception
