Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
James Butler,NYG,0,0,,0,0,1,0,0.0,0,0
Chad Morton,NYG,0,0,,0,0,1,7,7.0,0,0
Kenderick Allen,NYG,1,2,2.0,0,0,0,0,,0,0
Brandon Jacobs,NYG,1,25,25.0,0,0,0,0,,0,0
Willie Ponder,NYG,1,10,10.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Michael Lewis,NOR,4,62,15.5,0,0,3,8,2.7,0,0
Donte' Stallworth,NOR,0,0,,0,0,1,27,27.0,0,0
Willie Whitehead,NOR,1,12,12.0,0,0,0,0,,0,0
Fred McAfee,NOR,0,2,,0,0,0,,,0,0
