Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,8:01,2,3,SDG 33,0,14,Drew Brees pass complete to Antonio Gates for 4 yards (tackle by Derrick Johnson),1.070,1.400
2,7:19,1,10,SDG 37,0,14,LaDainian Tomlinson up the middle for 8 yards (tackle by Greg Wesley),1.400,1.940
2,6:43,2,2,SDG 45,0,14,Lorenzo Neal up the middle for 3 yards (tackle by Kawika Mitchell),1.940,2.130
2,5:58,,,,0,14,Timeout #2 by San Diego Chargers,0.000,2.130
2,5:58,1,10,SDG 48,0,14,Drew Brees pass incomplete intended for Antonio Gates (defended by Eric Warfield),2.130,1.580
2,5:54,2,10,SDG 48,0,14,"Drew Brees pass complete to Keenan McCardell for no gain. Penalty on Jared Allen: Defensive Offside, 5 yards (no play)",1.580,2.260
2,5:35,2,5,KAN 47,0,14,"Drew Brees pass complete to Reche Caldwell for 16 yards (tackle by Jared Allen). Reche Caldwell fumbles (forced by Jared Allen), recovered by Eric Warfield at KAN-31 (tackle by Reche Caldwell)",2.260,-1.000
2,5:24,1,10,KAN 31,0,14,Trent Green pass complete to Priest Holmes for 5 yards (tackle by Sammy Davis),1.000,1.140
2,4:46,2,5,KAN 36,0,14,Larry Johnson left end for 46 yards (tackle by Bhawoh Jue),1.140,4.370
2,4:15,1,10,SDG 18,0,14,Priest Holmes right end for 3 yards (tackle by Terrence Kiel),4.370,4.250
2,3:35,2,7,SDG 15,0,14,Priest Holmes up the middle for 3 yards (tackle by Igor Olshansky),4.250,4.030
2,2:56,3,4,SDG 12,0,14,"Priest Holmes left end for 4 yards (tackle by Luis Castillo). Penalty on Willie Roaf: Offensive Holding, 9 yards (no play)",4.030,2.740
2,2:29,3,13,SDG 21,0,14,Trent Green pass complete to Dante Hall for 5 yards (tackle by Sammy Davis and Jamar Fletcher),2.740,2.380
2,2:00,4,8,SDG 16,3,14,Lawrence Tynes 34 yard field goal good,2.380,3.000
2,,,,KAN 30,3,14,"Lawrence Tynes kicks off 65 yards, returned by Darren Sproles for 21 yards (tackle by Ronnie Cruz)",0.000,0.670
2,1:49,1,10,SDG 26,3,14,Drew Brees pass complete to Eric Parker for 20 yards (tackle by Derrick Johnson and Greg Wesley),0.670,1.990
2,1:20,1,10,SDG 46,3,14,Drew Brees pass complete to Eric Parker for 21 yards (tackle by Kawika Mitchell and Greg Wesley),1.990,3.380
2,0:50,1,10,KAN 33,3,14,"Drew Brees pass complete to LaDainian Tomlinson for 2 yards (tackle by Derrick Johnson). Penalty on Roman Oben: Illegal Formation, 5 yards (no play)",3.380,3.050
2,0:43,,,,3,14,Timeout #3 by San Diego Chargers,0.000,3.050
2,0:43,1,15,KAN 38,3,14,Drew Brees pass incomplete intended for Eric Parker (defended by Dewayne Washington),3.050,2.160
2,0:38,2,15,KAN 38,3,14,Drew Brees pass complete to Antonio Gates for 18 yards,2.160,4.240
2,0:31,1,10,KAN 20,3,20,"Drew Brees pass complete to Antonio Gates for 20 yards, touchdown",4.240,7.000
2,,,,KAN 2,3,21,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,3,21,"Mike Scifres kicks off 70 yards, returned by Dante Hall for 53 yards (tackle by Mike Scifres)",0.000,2.460
2,0:17,1,10,SDG 47,3,21,Trent Green pass complete to Larry Johnson for 3 yards (tackle by Luis Castillo and Donnie Edwards),2.460,2.320
2,0:09,,,,3,21,Timeout #2 by Kansas City Chiefs,0.000,2.320
2,0:09,2,7,SDG 44,3,21,Trent Green pass incomplete intended for Chris Horn,2.320,1.620
2,0:03,3,7,SDG 44,3,21,Trent Green pass complete to Larry Johnson for 8 yards (tackle by Clinton Hart),1.620,2.130
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,3,21,"Mike Scifres kicks off 54 yards, returned by Dante Hall for 18 yards (tackle by Kassim Osgood)",0.000,1.200
3,14:50,1,10,KAN 34,3,21,Trent Green pass incomplete intended for Priest Holmes,1.200,0.660
3,14:46,2,10,KAN 34,3,21,Trent Green pass complete to Marc Boerigter for 9 yards (tackle by Quentin Jammer),0.660,1.160
3,14:25,3,1,KAN 43,3,21,Priest Holmes up the middle for no gain (tackle by Jamal Williams and Igor Olshansky),1.160,-0.520
3,13:48,4,1,KAN 43,3,21,Priest Holmes up the middle for 2 yards (tackle by Matt Wilhelm),-0.520,1.930
3,13:11,1,10,KAN 45,3,21,"Penalty on Casey Wiegmann: False Start, 5 yards (no play)",1.930,1.600
3,12:50,1,15,KAN 40,3,21,Priest Holmes up the middle for 4 yards (tackle by Luis Castillo),1.600,1.250
3,12:12,2,11,KAN 44,3,21,Trent Green pass incomplete intended for Eddie Kennison,1.250,0.560
3,12:06,3,11,KAN 44,3,21,Trent Green sacked by Shawne Merriman for -4 yards,0.560,-0.720
3,11:34,4,15,KAN 40,3,21,"Dustin Colquitt punts 40 yards, fair catch by Darren Sproles",-0.720,-0.280
3,11:26,1,10,SDG 20,3,21,LaDainian Tomlinson left tackle for 15 yards (tackle by Eric Warfield),0.280,1.270
3,10:38,1,10,SDG 35,3,21,Drew Brees pass complete to Lorenzo Neal for 4 yards (tackle by Kawika Mitchell and Kendrell Bell),1.270,1.260
3,9:59,2,6,SDG 39,3,21,Drew Brees pass incomplete intended for Antonio Gates (defended by Derrick Johnson),1.260,0.560
3,9:54,3,6,SDG 39,3,21,Drew Brees pass complete to Justin Peelle for no gain,0.560,-0.780
3,9:17,4,6,SDG 39,3,21,Mike Scifres punts 52 yards,-0.780,0.380
3,9:06,1,10,KAN 9,3,21,Trent Green pass incomplete intended for Tony Gonzalez (defended by Jamal Williams),-0.380,-0.780
3,9:01,2,10,KAN 9,3,21,Priest Holmes right end for -1 yards (tackle by Shaun Phillips),-0.780,-1.540
3,8:40,3,11,KAN 8,3,21,Trent Green pass complete to Eddie Kennison for 29 yards (tackle by Sammy Davis),-1.540,1.400
3,7:57,1,10,KAN 37,3,21,Trent Green pass complete to Dante Hall for 11 yards (tackle by Sammy Davis),1.400,2.130
3,7:33,1,10,KAN 48,3,21,Trent Green pass complete to Tony Gonzalez for 36 yards (tackle by Donnie Edwards),2.130,4.510
3,6:50,1,10,SDG 16,9,21,"Trent Green pass complete to Tony Gonzalez for 16 yards, touchdown",4.510,7.000
3,,,,SDG 2,10,21,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,KAN 30,10,21,"Lawrence Tynes kicks off 64 yards, returned by Darren Sproles for 21 yards (tackle by Gary Stills)",0.000,0.740
3,6:38,1,10,SDG 27,10,21,Drew Brees pass complete to Antonio Gates for 6 yards (tackle by Kawika Mitchell and Derrick Johnson),0.740,1.010
3,6:05,2,4,SDG 33,10,21,Drew Brees pass complete to LaDainian Tomlinson for 1 yard (tackle by Greg Wesley),1.010,0.430
3,5:34,3,3,SDG 34,10,21,Drew Brees pass complete to Antonio Gates for 12 yards (tackle by Greg Wesley),0.430,1.990
3,4:55,1,10,SDG 46,10,21,Drew Brees pass complete to LaDainian Tomlinson for 16 yards (tackle by Dewayne Washington),1.990,3.050
3,4:05,1,10,KAN 38,10,21,Drew Brees pass incomplete intended for Kassim Osgood (defended by Eric Warfield),3.050,2.510
3,3:58,2,10,KAN 38,10,21,"Drew Brees pass incomplete intended for Keenan McCardell is intercepted by Greg Wesley at KAN-20 and returned for 51 yards. Penalty on Jared Allen: Personal Foul, 15 yards",2.510,-2.650
3,3:41,1,10,SDG 44,10,21,Trent Green pass incomplete intended for Tony Gonzalez (defended by Clinton Hart),2.650,2.110
3,3:36,2,10,SDG 44,10,21,Trent Green pass complete to Eddie Kennison for 33 yards (tackle by Quentin Jammer). Penalty on Quentin Jammer: Defensive Pass Interfere (Declined),2.110,4.840
3,3:13,1,10,SDG 11,10,21,Larry Johnson right end for no gain (tackle by Donnie Edwards),4.840,4.140
3,2:31,2,10,SDG 11,10,21,Trent Green pass complete to Tony Gonzalez for -2 yards (tackle by Sammy Davis),4.140,3.080
3,1:46,3,12,SDG 13,10,21,"Trent Green sacked by Shawne Merriman for -9 yards. Trent Green fumbles (forced by Shawne Merriman), recovered by Shaun Phillips at SDG-22",3.080,-0.410
3,1:39,1,10,SDG 22,10,21,Drew Brees pass complete to Keenan McCardell for 8 yards (tackle by Eric Warfield),0.410,0.950
3,1:05,2,2,SDG 30,10,21,Lorenzo Neal up the middle for 5 yards (tackle by Eric Hicks),0.950,1.270
3,0:22,1,10,SDG 35,10,21,Drew Brees pass incomplete intended for Eric Parker (defended by Jared Allen),1.270,0.720
3,0:17,2,10,SDG 35,10,21,Drew Brees pass incomplete intended for Antonio Gates (defended by Sammy Knight),0.720,0.040
3,0:11,,,,10,21,Timeout #1 by San Diego Chargers,0.000,0.040
3,0:11,3,10,SDG 35,10,21,Drew Brees pass incomplete intended for Keenan McCardell (defended by Carlos Hall),0.040,-1.040
3,0:06,4,10,SDG 35,10,21,"Mike Scifres punts 52 yards, returned by Dante Hall for 52 yards (tackle by Michael Turner)",-1.040,-3.250
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 35,10,21,Trent Green pass complete to Tony Gonzalez for 12 yards (tackle by Clinton Hart),3.250,4.040
4,14:18,1,10,SDG 23,10,21,Trent Green pass complete to Chris Horn for 13 yards (tackle by Bhawoh Jue),4.040,4.910
4,13:52,1,10,SDG 10,10,21,Larry Johnson left end for 5 yards (tackle by Stephen Cooper and Shaun Phillips),4.910,5.150
4,13:15,2,5,SDG 5,10,21,Trent Green right end for 2 yards (tackle by Bhawoh Jue and Jacques Cesaire),5.150,4.720
4,12:32,3,3,SDG 3,10,21,Larry Johnson right tackle for 1 yard (tackle by Jacques Cesaire and Shawne Merriman),4.720,3.250
4,12:03,,,,10,21,Timeout #1 by Kansas City Chiefs,0.000,3.250
4,12:03,4,2,SDG 2,13,21,Lawrence Tynes 20 yard field goal good,3.250,3.000
4,,,,KAN 30,13,21,"Lawrence Tynes kicks off 54 yards, returned by Darren Sproles for 31 yards (tackle by Rich Scanlon)",0.000,2.060
4,11:52,1,10,SDG 47,13,21,LaDainian Tomlinson up the middle for 3 yards (tackle by Kawika Mitchell and Jared Allen),2.060,1.920
4,11:20,2,7,SDG 50,13,21,Drew Brees pass complete to Keenan McCardell for 9 yards (tackle by Eric Warfield),1.920,2.850
4,10:40,1,10,KAN 41,13,21,LaDainian Tomlinson up the middle for 4 yards (tackle by Kawika Mitchell),2.850,2.850
4,10:06,2,6,KAN 37,13,21,"LaDainian Tomlinson up the middle for 2 yards (tackle by Eric Hicks). LaDainian Tomlinson fumbles (forced by Eric Hicks), recovered by Shane Olivea at KAN-35",2.850,2.410
4,9:18,3,4,KAN 35,13,27,"Drew Brees pass complete to Antonio Gates for 35 yards, touchdown",2.410,7.000
4,,,,KAN 2,13,28,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,13,28,"Mike Scifres kicks off 64 yards, returned by Dante Hall for 14 yards (tackle by Kassim Osgood)",0.000,0.280
4,9:04,1,10,KAN 20,13,28,Trent Green pass complete to Chris Horn for 8 yards (tackle by Donnie Edwards),0.280,0.810
4,8:46,2,2,KAN 28,13,28,Trent Green pass complete to Eddie Kennison for 8 yards (tackle by Stephen Cooper),0.810,1.330
4,8:22,1,10,KAN 36,13,28,Trent Green pass incomplete intended for Dante Hall,1.330,0.790
4,8:18,2,10,KAN 36,13,28,Trent Green pass complete to Eddie Kennison for 20 yards (tackle by Bhawoh Jue),0.790,2.650
4,7:50,1,10,SDG 44,13,28,Trent Green pass complete to Chris Horn for 4 yards (tackle by Sammy Davis),2.650,2.650
4,7:29,2,6,SDG 40,13,28,Trent Green pass complete to Larry Johnson for 17 yards (tackle by Jamar Fletcher and Clinton Hart),2.650,4.040
4,6:58,1,10,SDG 23,13,28,Trent Green pass incomplete intended for Larry Johnson,4.040,3.500
4,6:55,2,10,SDG 23,13,28,Trent Green pass complete to Tony Gonzalez for 12 yards (tackle by Sammy Davis),3.500,4.840
4,6:20,1,10,SDG 11,13,28,Trent Green pass complete to Chris Horn for 8 yards (tackle by Shawne Merriman and Matt Wilhelm),4.840,5.660
4,5:44,2,2,SDG 3,13,28,Larry Johnson right tackle for no gain (tackle by Matt Wilhelm and Donnie Edwards),5.660,4.890
4,5:08,3,2,SDG 3,13,28,Trent Green sacked by Luis Castillo for -6 yards,4.890,2.830
4,4:30,4,8,SDG 9,13,28,Trent Green pass incomplete. Penalty on Casey Wiegmann: Illegal Touch Pass (Declined),2.830,0.380
4,4:23,1,10,SDG 9,13,28,LaDainian Tomlinson left end for no gain (tackle by Kendrell Bell),-0.380,-0.780
4,4:18,,,,13,28,Timeout #2 by Kansas City Chiefs,0.000,-0.780
4,4:18,2,10,SDG 9,13,28,"LaDainian Tomlinson right end for 8 yards (tackle by Dewayne Washington). Penalty on Justin Peelle: Offensive Holding, 8 yards",-0.780,-0.780
4,4:10,2,10,SDG 9,13,28,LaDainian Tomlinson up the middle for -1 yards (tackle by Eric Hicks),-0.780,-1.540
4,4:05,,,,13,28,Timeout #3 by Kansas City Chiefs,0.000,0.000
4,4:05,,,,13,28,Timeout #2 by San Diego Chargers,0.000,-1.540
4,4:05,3,11,SDG 8,13,28,Drew Brees pass incomplete intended for Michael Turner,-1.540,-2.490
4,4:00,4,11,SDG 8,13,28,"Mike Scifres punts 53 yards, returned by Dante Hall for -3 yards (tackle by Kassim Osgood)",-2.490,-1.330
4,3:49,1,10,KAN 36,13,28,Trent Green pass complete to Chris Horn for 6 yards (tackle by Stephen Cooper),1.330,1.600
4,3:29,2,4,KAN 42,13,28,Trent Green pass complete to Chris Horn for 12 yards (tackle by Sammy Davis),1.600,2.520
4,3:23,1,10,SDG 46,13,28,Trent Green pass complete to Tony Gonzalez for 13 yards (tackle by Clinton Hart and Stephen Cooper),2.520,3.380
4,3:03,1,10,SDG 33,13,28,"Penalty on Brian Waters: False Start, 5 yards (no play)",3.380,3.050
4,3:03,1,15,SDG 38,13,28,Trent Green pass complete to Eddie Kennison for 14 yards. Penalty on Matt Wilhelm: Illegal Contact (Declined),3.050,4.050
4,2:58,2,1,SDG 24,13,28,Trent Green pass complete to Tony Gonzalez for 10 yards (tackle by Jamar Fletcher and Donnie Edwards),4.050,4.650
4,2:35,1,10,SDG 14,13,28,Trent Green pass complete to Chris Horn for 7 yards (tackle by Sammy Davis and Bhawoh Jue),4.650,5.280
4,2:16,2,3,SDG 7,19,28,"Trent Green pass complete to Eddie Kennison for 7 yards, touchdown",5.280,7.000
4,,,,SDG 2,20,28,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,KAN 30,20,28,Lawrence Tynes kicks onside 9 yards,0.000,2.980
4,2:11,1,10,KAN 39,20,28,LaDainian Tomlinson right tackle for 1 yard (tackle by Derrick Johnson and Kawika Mitchell),2.980,2.580
4,2:00,2,9,KAN 38,20,28,LaDainian Tomlinson left tackle for 1 yard (tackle by Derrick Johnson),2.580,2.020
4,1:15,3,8,KAN 37,20,28,LaDainian Tomlinson left tackle for 4 yards (tackle by Greg Wesley),2.020,1.180
4,0:29,,,,20,28,Timeout #3 by San Diego Chargers,0.000,1.180
4,0:29,4,4,KAN 33,20,28,"Mike Scifres punts 33 yards, touchback",1.180,-0.280
4,0:22,1,10,KAN 20,20,28,Trent Green pass complete to Tony Richardson for 9 yards (tackle by Stephen Cooper and Donnie Edwards),0.280,0.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
