Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Patriots won the coin toss and deferred, Dolphins to receive the opening kickoff.",,
1,15:00,,,NWE 35,0,0,"Stephen Gostkowski kicks off 61 yards, returned by Senorise Perry for 15 yards (tackle by Brandon Bolden)",0.000,-0.150
1,14:54,1,10,MIA 19,0,0,Jay Cutler pass incomplete short middle intended for DeVante Parker,0.150,-0.390
1,14:49,2,10,MIA 19,0,0,Kenyan Drake right guard for 26 yards (tackle by Devin McCourty),-0.390,1.930
1,14:15,1,10,MIA 45,0,0,Jay Cutler pass complete short left to Jarvis Landry for 9 yards (tackle by Malcolm Butler),1.930,2.600
1,13:37,2,1,NWE 46,0,0,Kenyan Drake left tackle for 1 yard (tackle by Patrick Chung),2.600,2.590
1,13:03,1,10,NWE 45,0,0,Kenyan Drake left end for -3 yards (tackle by Marquis Flowers),2.590,1.640
1,12:24,2,13,NWE 48,0,0,Jay Cutler pass complete short middle to Kenyan Drake for 12 yards (tackle by Elandon Roberts),1.640,2.540
1,11:45,3,1,NWE 36,0,0,Kenyan Drake left tackle for no gain (tackle by Lawrence Guy),2.540,0.890
1,11:01,4,1,NWE 36,0,0,Jay Cutler pass complete short right to DeVante Parker for 15 yards (tackle by Stephon Gilmore),0.890,4.170
1,10:22,1,10,NWE 21,0,0,Jay Cutler pass complete short left to Jarvis Landry for 10 yards (tackle by Malcolm Butler),4.170,4.840
1,9:57,1,10,NWE 11,0,0,Kenyan Drake left tackle for -1 yards (tackle by Alan Branch),4.840,3.980
1,9:17,2,11,NWE 12,0,0,Jay Cutler pass incomplete short right intended for Kenny Stills,3.980,3.110
1,9:12,3,11,NWE 12,0,0,Jay Cutler pass incomplete,3.110,2.630
1,9:05,4,11,NWE 12,0,3,Cody Parkey 30 yard field goal good,2.630,3.000
1,9:01,,,MIA 35,0,3,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
1,9:01,1,10,NWE 25,0,3,Rex Burkhead middle for no gain (tackle by Ndamukong Suh),0.610,0.060
1,8:25,2,10,NWE 25,0,3,Tom Brady pass incomplete,0.060,-0.620
1,8:23,3,10,NWE 25,0,3,Tom Brady pass incomplete deep left intended for Brandin Cooks is intercepted by Xavien Howard at MIA-40,-0.620,-1.600
1,8:15,1,10,MIA 40,0,3,Kenyan Drake right guard for 4 yards (tackle by Marquis Flowers and Malcom Brown),1.600,1.590
1,7:44,2,6,MIA 44,0,3,Jay Cutler pass complete short left to Julius Thomas for 5 yards (tackle by Patrick Chung),1.590,1.550
1,7:04,3,1,MIA 49,0,3,MarQueis Gray middle for 2 yards (tackle by Trevor Reilly),1.550,2.320
1,6:25,1,10,NWE 49,0,3,Jay Cutler pass complete short left to Jakeem Grant for 17 yards (tackle by Devin McCourty),2.320,3.450
1,5:54,1,10,NWE 32,0,3,Kenyan Drake left tackle for 6 yards (tackle by Lawrence Guy and Elandon Roberts),3.450,3.710
1,5:10,2,4,NWE 26,0,3,Kenyan Drake right end for -4 yards (tackle by Lawrence Guy),3.710,2.480
1,4:31,3,8,NWE 30,0,3,Jay Cutler pass complete short right to DeVante Parker for 4 yards (tackle by Jonathan Jones),2.480,1.810
1,3:53,4,4,NWE 26,0,6,Cody Parkey 44 yard field goal good,1.810,3.000
1,3:49,,,MIA 35,0,6,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
1,3:49,1,10,NWE 25,0,6,Tom Brady pass incomplete short right intended for James White,0.610,0.060
1,3:45,2,10,NWE 25,0,6,Rex Burkhead right tackle for 2 yards (tackle by Lawrence Timmons),0.060,-0.360
1,3:04,3,8,NWE 27,0,6,Tom Brady pass incomplete short left intended for Chris Hogan (defended by Alterraun Verner),-0.360,-1.570
1,2:59,4,8,NWE 27,0,6,Ryan Allen punts 44 yards,-1.570,-0.870
1,2:47,1,10,MIA 29,0,6,"Penalty on Malcom Brown: Neutral Zone Infraction, 5 yards (no play)",0.870,1.600
1,2:47,1,5,MIA 34,0,6,Jay Cutler right end for 6 yards (tackle by Eric Lee),1.600,1.600
1,2:12,1,10,MIA 40,0,6,Jay Cutler pass incomplete deep right intended for Julius Thomas (defended by Patrick Chung),1.600,1.050
1,2:09,2,10,MIA 40,0,6,"Jay Cutler pass incomplete short right intended for DeVante Parker. Penalty on Stephon Gilmore: Defensive Pass Interference, 8 yards (no play)",1.050,2.130
1,2:05,1,10,MIA 48,0,6,"Kenyan Drake middle for 5 yards (tackle by Jonathan Freeny and Patrick Chung). Penalty on Mike Pouncey: Offensive Holding, 10 yards (no play)",2.130,1.470
1,1:35,1,20,MIA 38,0,6,Jay Cutler pass complete short right to Kenny Stills for 7 yards (tackle by Malcolm Butler),1.470,1.180
1,0:52,2,13,MIA 45,0,6,Kenyan Drake right tackle for 1 yard (tackle by Alan Branch),1.180,0.630
1,0:15,3,12,MIA 46,0,6,"Jay Cutler pass complete short left to Julius Thomas for 6 yards. Julius Thomas fumbles, recovered by Julius Thomas at 50",0.630,0.070
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,6,NWE 48,0,6,"Matt Haack punts 39 yards, fair catch by Danny Amendola",0.070,0.380
2,14:53,1,10,NWE 9,0,6,Dion Lewis middle for 11 yards (tackle by Reshad Jones and Lawrence Timmons),-0.380,0.280
2,14:20,1,10,NWE 20,0,6,Tom Brady pass complete short middle to Dion Lewis for 7 yards (tackle by Chase Allen),0.280,0.680
2,13:47,2,3,NWE 27,0,6,Tom Brady pass complete short left to Rex Burkhead for 8 yards (tackle by Alterraun Verner),0.680,1.270
2,13:15,1,10,NWE 35,0,6,Dion Lewis middle for 2 yards (tackle by T.J. McDonald and Chase Allen),1.270,0.990
2,12:45,2,8,NWE 37,0,6,Tom Brady pass complete short left to Dion Lewis for 4 yards (tackle by Davon Godchaux),0.990,0.830
2,12:06,3,4,NWE 41,0,6,Tom Brady pass complete short middle to Rex Burkhead for 3 yards (tackle by Kiko Alonso and Reshad Jones),0.830,-0.460
2,11:21,4,1,NWE 44,0,6,Ryan Allen punts 42 yards,-0.460,0.280
2,11:11,1,10,MIA 14,0,6,Kenyan Drake right end for 3 yards (tackle by Lawrence Guy),-0.280,-0.370
2,10:33,2,7,MIA 17,0,6,Jay Cutler sacked by Devin McCourty for -11 yards,-0.370,-2.360
2,9:56,3,18,MIA 6,0,6,Jay Cutler pass complete short left to Kenyan Drake for 13 yards (tackle by Stephon Gilmore),-2.360,-2.140
2,9:25,4,5,MIA 19,0,6,"Matt Haack punts 45 yards, returned by Bernard Reedy for 13 yards (tackle by Jordan Lucas)",-2.140,-2.190
2,9:14,1,10,NWE 49,0,6,Tom Brady pass complete short right to Dwayne Allen for 8 yards (tackle by Bobby McCain and Chase Allen),2.190,2.730
2,8:48,2,2,MIA 43,0,6,"Penalty on Cameron Fleming: False Start, 5 yards (no play)",2.730,2.050
2,8:23,2,7,MIA 48,0,6,Tom Brady pass complete short right to Dion Lewis for 20 yards (tackle by Reshad Jones),2.050,3.710
2,7:43,1,10,MIA 28,0,6,Rex Burkhead middle for 2 yards (tackle by Ndamukong Suh and Alterraun Verner),3.710,3.440
2,7:13,2,8,MIA 26,0,6,Tom Brady pass complete short right to Rex Burkhead for 3 yards (tackle by Lawrence Timmons),3.440,3.140
2,6:29,3,5,MIA 23,0,6,"Tom Brady pass incomplete deep left intended for Brandin Cooks. Penalty on Xavien Howard: Defensive Pass Interference, 20 yards (no play)",3.140,6.510
2,6:24,1,3,MIA 3,6,6,"Rex Burkhead left tackle for 3 yards, touchdown",6.510,7.000
2,6:18,,,MIA 15,7,6,Stephen Gostkowski kicks extra point good,0.000,0.000
2,6:18,,,NWE 35,7,6,"Stephen Gostkowski kicks off 63 yards, returned by Senorise Perry for 18 yards (tackle by Nic Grigsby)",0.000,-0.280
2,6:13,1,10,MIA 20,7,6,Jay Cutler pass complete short right to Anthony Fasano for 17 yards (tackle by Elandon Roberts),0.280,1.400
2,5:30,1,10,MIA 37,7,6,Jay Cutler pass complete deep right to Kenyan Drake for 47 yards,1.400,4.510
2,5:12,1,10,NWE 16,7,6,"Jay Cutler pass complete short left to Jarvis Landry for 6 yards. Penalty on Laremy Tunsil: Offensive Holding, 10 yards",4.510,4.240
2,5:07,1,14,NWE 20,7,6,Kenyan Drake left tackle for 7 yards (tackle by Marquis Flowers),4.240,0.000
2,4:25,,,,,,Timeout #1 by Miami Dolphins,0.000,-4.390
2,4:25,2,7,NWE 13,7,6,Jay Cutler pass incomplete,4.390,3.540
2,4:21,3,7,NWE 13,7,6,Jay Cutler pass complete short left to Kenyan Drake for 8 yards (tackle by Devin McCourty),3.540,6.060
2,3:39,1,5,NWE 5,7,12,"Jay Cutler pass complete short right to Jarvis Landry for 5 yards, touchdown",6.060,7.000
2,3:33,,,NWE 15,7,13,Cody Parkey kicks extra point good,0.000,0.000
2,3:33,,,MIA 35,7,13,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
2,3:33,1,10,NWE 25,7,13,Dion Lewis left tackle for 5 yards (tackle by Lawrence Timmons),0.610,0.740
2,2:57,2,5,NWE 30,7,13,Tom Brady pass complete short left to Rex Burkhead for 23 yards (tackle by Bobby McCain and Reshad Jones),0.740,2.460
2,2:21,1,10,MIA 47,7,13,Dion Lewis middle for 3 yards (tackle by Davon Godchaux and Reshad Jones),2.460,2.320
2,2:00,2,7,MIA 44,7,13,Tom Brady pass complete short right to Rex Burkhead for 8 yards (tackle by Kiko Alonso),2.320,3.180
2,1:20,1,10,MIA 36,7,13,Tom Brady pass incomplete short left intended for Brandin Cooks,3.180,2.640
2,1:16,2,10,MIA 36,7,13,Tom Brady pass complete short middle to James White for 7 yards (tackle by Bobby McCain and Kiko Alonso),2.640,2.870
2,0:46,3,3,MIA 29,7,13,Tom Brady pass complete short middle to James White for 1 yard (tackle by Kiko Alonso and T.J. McDonald),2.870,0.000
2,0:06,,,,,,Timeout #1 by New England Patriots,0.000,-1.700
2,0:06,4,2,MIA 28,10,13,Stephen Gostkowski 46 yard field goal good,1.700,3.000
2,0:02,,,NWE 35,10,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,0:02,1,10,MIA 25,10,13,Jay Cutler kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,10,13,"Cody Parkey kicks off 64 yards, returned by Dion Lewis for 19 yards (tackle by Neville Hewitt)",0.000,-0.280
3,14:55,1,10,NWE 20,10,13,Tom Brady pass complete short left to James Develin for 2 yards (tackle by Kiko Alonso),0.280,0.000
3,14:19,2,8,NWE 22,10,13,Tom Brady sacked by Jordan Phillips for -8 yards,0.000,-2.030
3,13:40,3,16,NWE 14,10,13,Tom Brady pass incomplete deep left intended for Brandin Cooks is intercepted by Xavien Howard at MIA-25 and returned for 29 yards,-2.030,-2.520
3,13:24,1,10,NWE 46,10,13,Jay Cutler pass complete short right to Jarvis Landry for 6 yards (tackle by Jonathan Jones),2.520,2.790
3,12:43,2,4,NWE 40,10,13,Jay Cutler pass incomplete deep left intended for Julius Thomas,2.790,2.080
3,12:37,3,4,NWE 40,10,13,Jay Cutler pass complete short right to Kenny Stills for 11 yards (tackle by Duron Harmon),2.080,3.640
