Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1,9:29,2,10,MIA 7,7,0,Lamar Miller left tackle for 3 yards (tackle by Arthur Moats),-0.780,-1.070
1,8:52,3,7,MIA 10,7,0,Ryan Tannehill pass incomplete short right intended for Brian Hartline,-1.070,-2.490
1,8:47,4,7,MIA 10,7,0,"Brandon Fields punts 74 yards. Penalty on Don Jones: Illegal Touch Kick, 5 yards (no play)",-2.490,-2.490
1,8:26,4,12,MIA 5,7,0,"Brandon Fields punts 53 yards, returned by Leodis McKelvin for 14 yards (tackle by Jason Trusnik)",-2.490,-2.650
1,8:22,1,10,MIA 44,7,0,Thaddeus Lewis pass complete short right to Lee Smith for 18 yards (tackle by Jason Trusnik),2.650,3.840
1,7:46,1,10,MIA 26,7,0,C.J. Spiller for 11 yards (tackle by Chris Clemons),3.840,4.580
1,7:20,1,10,MIA 15,7,0,Tashard Choice up the middle for 3 yards (tackle by Randy Starks and Philip Wheeler),4.580,4.450
1,6:53,2,7,MIA 12,7,0,Thaddeus Lewis pass complete short right to Scott Chandler for 6 yards (tackle by Reshad Jones and Brent Grimes),4.450,4.900
1,6:25,3,1,MIA 6,7,0,Tashard Choice left guard for 3 yards (tackle by Philip Wheeler),4.900,6.510
1,5:52,1,3,MIA 3,13,0,"Fred Jackson right guard for 3 yards, touchdown",6.510,7.000
1,5:52,,,MIA 2,14,0,Dan Carpenter kicks extra point good,0.000,0.000
1,5:52,,,BUF 35,14,0,"Dan Carpenter kicks off 71 yards, touchback",0.000,-0.280
1,5:47,1,10,MIA 20,14,0,Ryan Tannehill pass incomplete short right intended for Mike Wallace,0.280,-0.270
1,5:42,2,10,MIA 20,14,0,Ryan Tannehill pass complete deep right to Mike Wallace for 18 yards (tackle by Jay Ross),-0.270,1.470
1,5:03,1,10,MIA 38,14,0,Daniel Thomas right guard for 9 yards (tackle by Jairus Byrd),1.470,2.140
1,4:20,2,1,MIA 47,14,0,Daniel Thomas left tackle for 2 yards (tackle by Arthur Moats),2.140,2.190
1,3:47,1,10,MIA 49,14,0,"Ryan Tannehill pass complete short left to Brian Hartline for 14 yards (tackle by Aaron Williams). Penalty on Kiko Alonso: Personal Foul, 15 yards",2.190,4.110
1,3:23,1,10,BUF 22,14,0,Daniel Thomas right guard for 5 yards (tackle by Jairus Byrd),4.110,4.290
1,2:45,2,5,BUF 17,14,0,Ryan Tannehill pass incomplete short middle intended for Brandon Gibson (defended by Nickell Robey),4.290,3.560
1,2:37,3,5,BUF 17,14,0,Ryan Tannehill pass incomplete deep left intended for Brian Hartline is intercepted by Aaron Williams at BUF--1 and returned for 3 yards (tackle by Brian Hartline),3.560,0.380
1,2:30,1,10,BUF 2,14,0,Fred Jackson left guard for 1 yard (tackle by Jason Trusnik),-0.380,-0.710
1,2:06,2,9,BUF 3,14,0,Thaddeus Lewis pass complete short left to Robert Woods for 7 yards (tackle by Nolan Carroll),-0.710,-0.480
1,1:28,3,2,BUF 10,14,0,Thaddeus Lewis pass complete short right to Steve Johnson for 14 yards (tackle by Reshad Jones),-0.480,0.540
1,0:57,1,10,BUF 24,14,0,C.J. Spiller for -5 yards (tackle by Olivier Vernon),0.540,-0.740
1,0:30,2,15,BUF 19,14,0,"Thaddeus Lewis for no gain. Thaddeus Lewis fumbles, recovered by Tashard Choice at BUF-14",-0.740,-2.450
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,20,BUF 14,14,0,Thaddeus Lewis pass complete short right to Fred Jackson for 16 yards (tackle by Philip Wheeler),-2.450,-1.370
2,14:33,4,4,BUF 30,14,0,"Brian Moorman punts 39 yards, returned by Marcus Thigpen for 7 yards (tackle by Nigel Bradham)",-1.370,-1.470
2,14:22,1,10,MIA 38,14,0,Lamar Miller up the middle for 30 yards (tackle by Da'Norris Searcy),1.470,3.450
2,13:46,1,10,BUF 32,14,0,Mike Wallace left end for 12 yards (tackle by Stephon Gilmore),3.450,4.240
2,13:03,1,10,BUF 20,14,0,Ryan Tannehill pass complete short left to Brian Hartline for 7 yards (tackle by Stephon Gilmore),4.240,4.830
2,12:25,2,3,BUF 13,14,0,Ryan Tannehill pass complete short right to Lamar Miller for 4 yards (tackle by Manny Lawson),4.830,5.140
2,11:46,1,9,BUF 9,14,0,Ryan Tannehill up the middle for 2 yards (tackle by Kyle Williams),5.140,4.760
2,11:07,2,7,BUF 7,14,6,"Ryan Tannehill pass complete short right to Charles Clay for 7 yards, touchdown",4.760,7.000
2,11:07,,,BUF 2,14,7,Caleb Sturgis kicks extra point good,0.000,0.000
2,11:07,,,MIA 35,14,7,"Caleb Sturgis kicks off 68 yards, returned by Marquise Goodwin for 23 yards (tackle by Jonathan Freeny)",0.000,-0.280
2,10:54,1,10,BUF 20,14,7,C.J. Spiller left guard for 2 yards (tackle by Olivier Vernon),0.280,0.000
2,10:22,2,8,BUF 22,14,7,Thaddeus Lewis pass incomplete deep left intended for Steve Johnson,0.000,-0.690
2,10:16,3,8,BUF 22,14,7,Thaddeus Lewis pass complete short middle to T.J. Graham for 6 yards (tackle by Reshad Jones),-0.690,-1.500
2,9:40,4,2,BUF 28,14,7,"Brian Moorman punts 43 yards, fair catch by Marcus Thigpen",-1.500,-0.870
2,9:31,1,10,MIA 29,14,7,Daniel Thomas left tackle for 2 yards (tackle by Marcell Dareus),0.870,0.600
2,8:58,2,8,MIA 31,14,7,Ryan Tannehill pass complete short left to Brian Hartline for 5 yards (tackle by Aaron Williams),0.600,0.560
2,8:14,3,3,MIA 36,14,7,Ryan Tannehill pass incomplete short left intended for Lamar Miller,0.560,-0.980
2,8:09,4,3,MIA 36,14,7,"Brandon Fields punts 47 yards, fair catch by Leodis McKelvin",-0.980,0.060
2,8:01,1,10,BUF 17,14,7,"Thaddeus Lewis pass complete short left to C.J. Spiller for 6 yards (tackle by Brent Grimes). Penalty on Doug Legursky: Offensive Holding, 8 yards (no play)",-0.060,-0.680
2,7:46,1,18,BUF 9,14,7,Thaddeus Lewis pass complete short right to Steve Johnson for 10 yards (tackle by Jelani Jenkins),-0.680,-0.250
2,7:07,2,8,BUF 19,14,7,Thaddeus Lewis pass incomplete short middle intended for Steve Johnson is intercepted by Chris Clemons at BUF-31,-0.250,-3.510
2,6:59,1,10,BUF 31,14,7,Lamar Miller right tackle for 2 yards (tackle by Jairus Byrd),3.510,3.240
2,6:27,2,8,BUF 29,14,7,Lamar Miller left end for -4 yards (tackle by Mario Williams),3.240,2.020
2,5:59,3,12,BUF 33,14,7,Ryan Tannehill pass incomplete short middle intended for Lamar Miller,2.020,1.150
2,5:55,4,12,BUF 33,14,7,Caleb Sturgis 51 yard field goal no good,1.150,-1.660
2,5:50,1,10,BUF 41,14,7,Frank Summers right tackle for 16 yards (tackle by Jelani Jenkins),1.660,2.720
2,5:17,1,10,MIA 43,14,7,Frank Summers up the middle for -2 yards (tackle by Derrick Shelby and Randy Starks),2.720,1.910
2,4:42,2,12,MIA 45,14,7,Thaddeus Lewis pass incomplete short right intended for Steve Johnson,1.910,1.220
2,4:38,3,12,MIA 45,14,7,"Penalty on T.J. Graham: False Start, 5 yards (no play)",1.220,0.560
2,4:38,3,17,,14,7,Thaddeus Lewis pass complete deep left to T.J. Graham for 30 yards (tackle by Dimitri Patterson). Penalty on Olivier Vernon: Defensive Offside (Declined),0.560,4.240
2,4:26,1,10,MIA 20,14,7,Thaddeus Lewis pass complete short left to Fred Jackson for 4 yards (tackle by Reshad Jones),4.240,4.280
2,3:56,2,6,MIA 16,14,7,Thaddeus Lewis pass incomplete short right intended for Steve Johnson,4.280,3.520
2,3:51,3,6,MIA 16,14,7,"Thaddeus Lewis sacked by Randy Starks for -6 yards. Thaddeus Lewis fumbles (forced by Randy Starks), recovered by Thaddeus Lewis at MIA-21",3.520,2.060
2,3:19,4,11,MIA 21,17,7,Dan Carpenter 39 yard field goal good,2.060,3.000
2,3:19,,,BUF 35,17,7,"Dan Carpenter kicks off 74 yards, touchback",0.000,-0.280
2,3:14,1,10,MIA 20,17,7,Ryan Tannehill pass complete short right to Brandon Gibson for 5 yards (tackle by Nickell Robey),0.280,0.410
2,2:51,2,5,MIA 25,17,7,Ryan Tannehill pass incomplete short right intended for Mike Wallace,0.410,-0.300
2,2:46,3,5,MIA 25,17,7,Ryan Tannehill pass complete short right to Mike Wallace for -6 yards (tackle by Leodis McKelvin),-0.300,-2.140
2,2:00,4,11,MIA 19,17,7,Brandon Fields punts 58 yards,-2.140,-0.480
2,1:47,1,10,BUF 23,17,7,Thaddeus Lewis pass incomplete short left intended for Steve Johnson,0.480,-0.070
2,1:44,2,10,BUF 23,17,7,Thaddeus Lewis pass incomplete short middle intended for Fred Jackson,-0.070,-0.760
2,1:40,3,10,BUF 23,17,7,Thaddeus Lewis pass complete short middle to Fred Jackson for 8 yards (tackle by Jelani Jenkins),-0.760,-0.760
2,1:34,3,10,BUF 23,17,7,Timeout #1 by Miami Dolphins,-0.760,-1.310
2,1:34,4,2,BUF 31,17,7,"Brian Moorman punts 44 yards, returned by Marcus Thigpen for no gain",-1.310,-0.610
2,1:25,1,10,MIA 25,17,7,Ryan Tannehill pass incomplete deep left intended for Brian Hartline,0.610,0.060
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,1:21,2,10,MIA 25,17,7,Ryan Tannehill pass complete deep right to Mike Wallace for 46 yards (tackle by Stephon Gilmore),0.060,3.640
2,0:43,1,10,BUF 29,17,7,Ryan Tannehill pass incomplete short right intended for Charles Clay,3.640,3.100
2,0:38,2,10,BUF 29,17,7,"Ryan Tannehill pass incomplete short middle intended for Michael Egnew. Penalty on Jonathan Martin: Offensive Holding (Offsetting), Penalty on Aaron Williams: Illegal Contact (Offsetting) (no play)",3.100,3.100
2,0:34,2,10,BUF 29,17,7,Ryan Tannehill pass complete deep left to Brandon Gibson for 16 yards,3.100,4.710
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:28,1,10,BUF 13,17,13,"Ryan Tannehill pass complete short middle to Brandon Gibson for 13 yards, touchdown",4.710,7.000
2,0:28,,,BUF 2,17,14,Caleb Sturgis kicks extra point good,0.000,0.000
2,0:28,,,MIA 35,17,14,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
2,0:21,1,10,BUF 20,17,14,Thaddeus Lewis kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,17,14,"Caleb Sturgis kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,BUF 20,17,14,C.J. Spiller up the middle for 1 yard (tackle by Jason Trusnik),0.280,-0.130
3,14:29,2,9,BUF 21,17,14,Thaddeus Lewis pass complete short left to C.J. Spiller for no gain,-0.130,-0.820
3,13:49,3,9,BUF 21,17,14,Thaddeus Lewis pass complete short right to Steve Johnson for 8 yards (tackle by Dimitri Patterson),-0.820,-1.440
3,13:36,4,1,BUF 29,17,14,"Brian Moorman punts 37 yards, out of bounds",-1.440,-1.200
3,13:29,1,10,MIA 34,17,14,Ryan Tannehill pass complete short left to Brian Hartline for 15 yards (tackle by Aaron Williams),1.200,2.190
3,12:35,1,10,MIA 49,17,14,Daniel Thomas up the middle for 6 yards (tackle by Aaron Williams),2.190,2.460
3,12:11,2,4,BUF 45,17,14,Daniel Thomas left guard for 3 yards (tackle by Marcell Dareus and Kiko Alonso),2.460,2.150
3,11:33,3,1,BUF 42,17,14,Daniel Thomas right end for 16 yards (tackle by Leodis McKelvin),2.150,3.840
3,10:51,1,10,BUF 26,17,14,Ryan Tannehill pass complete short left to Mike Wallace for 11 yards (tackle by Aaron Williams),3.840,4.580
3,10:17,1,10,BUF 15,17,14,Lamar Miller up the middle for 6 yards (tackle by Da'Norris Searcy),4.580,5.030
3,9:41,2,4,BUF 9,17,14,Ryan Tannehill left tackle for 3 yards (tackle by Kiko Alonso),5.030,4.900
3,9:00,3,1,BUF 6,17,14,Lamar Miller left end for 2 yards (tackle by Nickell Robey),4.900,6.280
3,8:16,1,4,BUF 4,17,14,Ryan Tannehill up the middle for no gain (tackle by Marcell Dareus),6.280,5.340
3,7:36,2,4,BUF 4,17,14,Daniel Thomas left tackle for no gain (tackle by Kiko Alonso),5.340,4.490
3,6:53,3,4,BUF 4,17,20,"Ryan Tannehill pass complete short right to Brandon Gibson for 4 yards, touchdown",4.490,7.000
3,6:53,,,BUF 2,17,21,Caleb Sturgis kicks extra point good,0.000,0.000
3,6:53,,,MIA 35,17,21,"Caleb Sturgis kicks off 65 yards, returned by Marquise Goodwin for 26 yards (tackle by Austin Spitler)",0.000,-0.670
3,6:40,1,10,BUF 26,17,21,Fred Jackson right tackle for 4 yards (tackle by Derrick Shelby),0.670,0.670
3,6:05,2,6,BUF 30,17,21,Fred Jackson right guard for -1 yards (tackle by Jason Trusnik),0.670,-0.160
3,5:24,3,7,BUF 29,17,21,Thaddeus Lewis pass complete short left to Steve Johnson for 7 yards (tackle by Reshad Jones),-0.160,1.330
3,4:48,1,10,BUF 36,17,21,Thaddeus Lewis up the middle for 8 yards (tackle by Reshad Jones),1.330,1.870
3,4:16,2,2,BUF 44,17,21,Thaddeus Lewis sacked by Reshad Jones for -9 yards,1.870,-0.030
3,3:43,3,11,BUF 35,17,21,"Thaddeus Lewis pass complete short left to Steve Johnson for 17 yards (tackle by Jimmy Wilson). Penalty on Jelani Jenkins: Roughing the Passer, 15 yards",-0.030,3.380
3,3:27,1,10,MIA 33,17,21,Fred Jackson up the middle for 6 yards (tackle by Jared Odrick),3.380,3.650
3,2:48,2,4,MIA 27,17,21,Thaddeus Lewis pass complete short middle to Robert Woods for 11 yards (tackle by Brent Grimes),3.650,4.510
3,2:20,1,10,MIA 16,17,21,Thaddeus Lewis left end for 4 yards (tackle by Philip Wheeler),4.510,4.570
3,1:44,2,6,MIA 12,17,21,Tashard Choice right tackle for 5 yards (tackle by Jason Trusnik),4.570,4.850
3,1:05,3,1,MIA 7,17,21,Fred Jackson up the middle for 3 yards (tackle by Randy Starks),4.850,6.280
3,0:26,1,4,MIA 4,17,21,Fred Jackson left tackle for no gain (tackle by Philip Wheeler),6.280,5.340
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,MIA 4,17,21,Thaddeus Lewis pass incomplete short middle intended for Steve Johnson,5.340,4.490
4,14:58,3,4,MIA 4,17,21,Thaddeus Lewis up the middle for 2 yards (tackle by Derrick Shelby and Philip Wheeler),4.490,3.250
4,14:20,4,2,MIA 2,20,21,Dan Carpenter 20 yard field goal good,3.250,3.000
4,14:20,,,BUF 35,20,21,"Dan Carpenter kicks off 74 yards, touchback",0.000,-0.280
4,14:16,1,10,MIA 20,20,21,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,0.280,-0.270
4,14:11,2,10,MIA 20,20,21,Ryan Tannehill pass incomplete short left intended for Rishard Matthews (defended by Nickell Robey),-0.270,-0.960
4,14:07,3,10,MIA 20,20,21,Ryan Tannehill pass complete short middle to Mike Wallace for 7 yards (tackle by Aaron Williams),-0.960,-1.570
4,13:29,4,3,MIA 27,20,21,"Brandon Fields punts 35 yards, out of bounds. Penalty on Jamaal Westerman: Offensive Holding, 10 yards",-1.570,-0.810
4,13:22,1,10,BUF 28,20,21,Thaddeus Lewis pass incomplete deep left intended for Robert Woods,0.810,0.260
4,13:16,2,10,BUF 28,20,21,Thaddeus Lewis pass complete short left to C.J. Spiller for 1 yard (tackle by Jason Trusnik),0.260,-0.300
4,12:34,3,9,BUF 29,20,21,Thaddeus Lewis pass complete short right to Scott Chandler for 12 yards (tackle by Philip Wheeler),-0.300,1.660
4,11:59,1,10,BUF 41,20,21,Fred Jackson up the middle for 4 yards (tackle by Reshad Jones),1.660,1.660
4,11:26,2,6,BUF 45,20,21,Thaddeus Lewis pass incomplete deep right intended for Scott Chandler (defended by Koa Misi),1.660,0.960
4,11:18,3,6,BUF 45,20,21,Thaddeus Lewis pass complete short left to Steve Johnson for 5 yards (tackle by Nolan Carroll),0.960,-0.060
4,10:36,4,1,,20,21,"Brian Moorman punts 50 yards, touchback",-0.060,-0.280
4,10:27,1,10,MIA 20,20,21,"Ryan Tannehill sacked by Nigel Bradham for -9 yards. Penalty on Stephon Gilmore: Defensive Holding, 5 yards (no play)",0.280,0.610
4,10:06,1,10,MIA 25,20,21,Lamar Miller up the middle for 1 yard (tackle by Marcell Dareus),0.610,0.200
4,9:32,2,9,MIA 26,20,21,Ryan Tannehill pass complete deep left to Brian Hartline for 19 yards (tackle by Stephon Gilmore and Jim Leonhard),0.200,1.930
4,8:55,1,10,MIA 45,20,21,Lamar Miller right guard for 1 yard (tackle by Nigel Bradham),1.930,1.520
4,8:14,2,9,MIA 46,20,21,Ryan Tannehill pass complete short left to Brian Hartline for 9 yards (tackle by Stephon Gilmore),1.520,2.590
4,7:44,1,10,BUF 45,20,21,Ryan Tannehill pass complete short right to Brandon Gibson for 2 yards (tackle by Jairus Byrd),2.590,2.310
4,7:02,2,8,BUF 43,20,21,Ryan Tannehill sacked by Mario Williams for -5 yards,2.310,0.960
4,6:27,3,13,BUF 48,20,21,Ryan Tannehill pass complete short right to Daniel Thomas for -2 yards (tackle by Kiko Alonso),0.960,-0.060
4,5:48,4,15,,20,21,"Brandon Fields punts 43 yards, fair catch by Leodis McKelvin",-0.060,0.380
4,5:42,1,10,BUF 7,20,21,C.J. Spiller left tackle for 1 yard (tackle by Paul Soliai),-0.380,-0.710
4,5:11,2,9,BUF 8,20,21,Thaddeus Lewis sacked by Dimitri Patterson for -5 yards,-0.710,-1.890
4,4:31,3,14,BUF 3,20,21,Thaddeus Lewis pass complete short middle to Robert Woods for 6 yards (tackle by Reshad Jones),-1.890,-2.490
4,3:50,4,8,BUF 9,20,21,"Brian Moorman punts 43 yards, returned by Marcus Thigpen for no gain",-2.490,-2.130
4,3:39,1,10,MIA 48,20,21,Daniel Thomas right tackle for 2 yards (tackle by Jerry Hughes),2.130,1.850
4,2:57,2,8,,20,21,"Ryan Tannehill sacked by Mario Williams for -6 yards. Ryan Tannehill fumbles (forced by Mario Williams), recovered by Kyle Williams at MIA-34 (tackle by Mike Pouncey)",1.850,-3.310
4,2:48,1,10,MIA 34,20,21,Fred Jackson up the middle for 1 yard (tackle by Chris Clemons),3.310,3.310
4,2:42,1,10,MIA 34,20,21,Timeout #1 by Miami Dolphins,3.310,2.910
4,2:42,2,9,MIA 33,20,21,Fred Jackson right guard for 5 yards (tackle by Paul Soliai),2.910,2.910
4,2:37,2,9,MIA 33,20,21,Timeout #2 by Miami Dolphins,2.910,2.870
4,2:37,3,4,MIA 28,20,21,Fred Jackson right tackle for 10 yards (tackle by Brent Grimes),2.870,2.870
4,2:26,3,4,MIA 28,20,21,Timeout #3 by Miami Dolphins,2.870,4.370
4,2:26,1,10,MIA 18,20,21,Tashard Choice right tackle for 5 yards (tackle by Koa Misi),4.370,4.610
4,2:00,2,5,MIA 13,20,21,Tashard Choice left guard for 2 yards (tackle by Derrick Shelby),4.610,4.260
4,1:19,3,3,MIA 11,20,21,Tashard Choice left tackle for -2 yards (tackle by Philip Wheeler),4.260,4.260
4,0:36,3,3,MIA 11,20,21,Timeout #1 by Buffalo Bills,4.260,2.620
4,0:36,4,5,MIA 13,23,21,Dan Carpenter 31 yard field goal good,2.620,3.000
4,,,,BUF 35,,,"Dan Carpenter kicks off 63 yards, returned by Marcus Thigpen for 44 yards",,
4,0:23,4,5,MIA 13,23,21,Timeout #2 by Buffalo Bills,2.620,-1.990
4,0:23,1,10,MIA 46,23,21,Ryan Tannehill pass incomplete short right intended for Mike Wallace (defended by Leodis McKelvin),1.990,1.450
4,0:19,2,10,MIA 46,23,21,Ryan Tannehill pass incomplete deep left intended for Brian Hartline,1.450,0.760
4,0:13,3,10,MIA 46,23,21,Ryan Tannehill pass incomplete deep left intended for Brian Hartline,0.760,0.760
4,0:06,3,10,MIA 46,23,21,Timeout #3 by Buffalo Bills,0.760,-0.320
4,0:06,4,10,MIA 46,23,21,Ryan Tannehill pass incomplete deep right intended for Brandon Gibson (defended by Stephon Gilmore),-0.320,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
