Player,Pos
Zach Wilson,QB
Breece Hall,RB
Nick Bawden,FB
Allen Lazard,WR
Garrett Wilson,WR
C.J. Uzomah,TE
Max Mitchell,OL
Xavier Newman-Johnson,OL
Mekhi Becton,T
Laken Tomlinson,G
Joe Tippmann,C
John Franklin-Myers,DL
Quinton Jefferson,DL
Quinnen Williams,DL
Jermaine Johnson II,LB
C.J. Mosley,LB
Jamien Sherwood,LB
Quincy Williams,LB
Sauce Gardner,CB
D.J. Reed,CB
Jordan Whitehead,S
Tony Adams,S
