#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DAL 29,3,1:03,3,Interception
2,1,11:53,DAL 35,10,5:16,32,Downs
3,1,3:17,DAL 5,3,1:46,5,Punt
4,1,1:17,DAL 46,5,2:13,20,Downs
5,2,13:03,DAL 34,4,1:41,11,Fumble
6,2,10:05,DAL 34,3,1:44,9,Punt
7,2,5:30,DAL 8,1,0:05,0,Interception
8,2,2:40,DAL 25,8,2:40,49,Field Goal
9,3,13:54,DAL 33,8,4:18,67,Touchdown
10,3,6:20,DAL 28,7,2:48,57,Field Goal
11,4,12:20,DAL 3,5,3:38,15,Punt
12,4,7:15,DAL 40,3,2:05,4,Punt
13,4,2:04,DAL 15,2,0:24,2,Interception
14,4,1:40,DAL 18,5,0:49,10,Downs
