Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Alejandro Villanueva,T,58,100%,0,0%,8,26%
Ramon Foster,G,58,100%,0,0%,8,26%
Matt Feiler,G,58,100%,0,0%,8,26%
Antonio Brown,WR,51,88%,0,0%,1,3%
David DeCastro,G,50,86%,0,0%,8,26%
Ben Roethlisberger,QB,50,86%,0,0%,0,0%
Maurkice Pouncey,C,48,83%,0,0%,0,0%
James Washington,WR,46,79%,0,0%,1,3%
JuJu Smith-Schuster,WR,42,72%,0,0%,1,3%
Jesse James,TE,34,59%,0,0%,10,32%
Vance McDonald,TE,25,43%,0,0%,1,3%
James Conner,RB,23,40%,0,0%,0,0%
Jaylen Samuels,RB,18,31%,0,0%,8,26%
Xavier Grimble,TE,16,28%,0,0%,4,13%
Darrius Heyward-Bey,WR,10,17%,0,0%,17,55%
B.J. Finney,C,10,17%,0,0%,8,26%
Stevan Ridley,RB,10,17%,0,0%,0,0%
Chukwuma Okorafor,T,9,16%,0,0%,0,0%
Ryan Switzer,WR,8,14%,0,0%,9,29%
Joshua Dobbs,QB,8,14%,0,0%,0,0%
Roosevelt Nix,FB,6,10%,0,0%,18,58%
Coty Sensabaugh,CB,0,0%,53,93%,8,26%
Bud Dupree,LB,0,0%,49,86%,3,10%
Jonathan Bostic,LB,0,0%,48,84%,6,19%
Joe Haden,CB,0,0%,46,81%,6,19%
Sean Davis,FS,0,0%,46,81%,4,13%
Stephon Tuitt,DE,0,0%,44,77%,11,35%
Cameron Heyward,DT,0,0%,40,70%,10,32%
Vince Williams,LB,0,0%,40,70%,0,0%
T.J. Watt,LB,0,0%,38,67%,2,6%
Morgan Burnett,SS,0,0%,38,67%,2,6%
Javon Hargrave,NT,0,0%,37,65%,1,3%
Terrell Edmunds,SS,0,0%,33,58%,13,42%
Anthony Chickillo,LB,0,0%,27,47%,20,65%
Mike Hilton,CB,0,0%,19,33%,10,32%
Tyson Alualu,DE,0,0%,19,33%,2,6%
Leterrius Walton,DE,0,0%,13,23%,1,3%
Tyler Matakevich,LB,0,0%,11,19%,20,65%
Artie Burns,CB,0,0%,10,18%,8,26%
L.J. Fort,LB,0,0%,9,16%,21,68%
Jordan Dangerfield,SS,0,0%,4,7%,19,61%
Cameron Sutton,CB,0,0%,3,5%,14,45%
Chris Boswell,K,0,0%,0,0%,17,55%
Matthew Thomas,LB,0,0%,0,0%,13,42%
Kameron Canaday,LS,0,0%,0,0%,10,32%
Jordan Berry,P,0,0%,0,0%,10,32%
