#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 22,7,3:15,33,Fumble
2,1,9:40,OAK 39,11,5:15,61,Touchdown
3,1,3:38,ARI 32,1,0:08,32,Touchdown
4,1,1:30,ARI 36,6,1:40,23,Field Goal
5,2,13:17,OAK 16,9,4:36,16,Fumble
6,2,6:00,OAK 30,6,3:48,22,Punt
7,2,1:37,OAK 45,5,1:10,31,Interception
8,3,13:37,OAK 41,3,1:51,9,Punt
9,3,10:45,OAK 30,10,3:55,53,Field Goal
10,3,5:46,OAK 48,1,0:15,-4,Fumble
11,3,3:03,OAK 30,7,3:58,21,Interception
12,4,10:07,OAK 36,3,1:33,7,Punt
13,4,5:48,OAK 47,10,5:37,42,Downs
