Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
L'Jarius Sneed,KAN,0,11,5,45.5%,55,11.0,5.0,0,60.8,5.8,31,24,2,0,0,0.0,0,7,1,12.5%
Trent McDuffie,KAN,0,8,4,50.0%,32,8.0,4.0,0,60.4,5.4,9,23,8,1,1,0.0,2,3,1,25.0%
Justin Reid,KAN,0,4,3,75.0%,19,6.3,4.8,0,84.4,1.8,4,15,3,1,0,0.0,1,6,0,0.0%
Nick Bolton,KAN,0,3,2,66.7%,10,5.0,3.3,0,71.5,0.7,8,2,4,0,0,0.0,0,8,1,11.1%
Jaylen Watson,KAN,0,3,2,66.7%,12,6.0,4.0,0,74.3,6.7,9,3,2,0,0,0.0,0,2,1,33.3%
Drue Tranquill,KAN,0,2,2,100.0%,16,8.0,8.0,0,100.0,2.5,5,11,0,0,0,0.0,0,4,0,0.0%
Mike Edwards,KAN,0,2,2,100.0%,10,5.0,5.0,0,87.5,2.0,4,6,0,0,0,0.0,0,3,0,0.0%
Leo Chenal,KAN,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-1.0,-1,0,2,3,0,0.0,3,4,1,20.0%
Bryan Cook,KAN,0,3,1,33.3%,45,45.0,15.0,0,81.9,31.7,40,5,0,0,0,0.0,0,2,0,0.0%
Willie Gay Jr.,KAN,0,2,1,50.0%,17,17.0,8.5,0,79.2,9.0,-3,20,2,0,0,0.0,0,2,0,0.0%
George Karlaftis III,KAN,0,0,0,,,,,,,,,,0,2,0,1.5,4,4,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,2,0,1.5,4,2,1,33.3%
Felix Anudike-Uzomah,KAN,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%
Michael Danna,KAN,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Derrick Nnadi,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Malik Herring,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Joshua Williams,KAN,0,2,0,0.0%,,,0.0,,39.6,5.5,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tre Herndon,JAX,0,11,9,81.8%,135,15.0,12.3,0,117.8,9.3,48,87,1,0,0,0.0,0,7,2,22.2%
Foyesade Oluokun,JAX,0,6,5,83.3%,36,7.2,6.0,0,91.7,4.2,21,15,1,1,0,0.0,1,10,1,9.1%
Darious Williams,JAX,0,5,4,80.0%,31,7.8,6.2,0,92.5,3.4,11,20,0,0,0,0.0,0,5,1,16.7%
Rayshawn Jenkins,JAX,0,6,3,50.0%,27,9.0,4.5,0,62.5,3.5,7,20,2,1,0,0.0,1,8,1,11.1%
Andre Cisco,JAX,1,5,3,60.0%,33,11.0,6.6,0,40.0,14.8,9,24,1,0,0,0.0,0,2,2,50.0%
Tyson Campbell,JAX,0,5,3,60.0%,40,13.3,8.0,1,125.0,12.8,34,6,0,0,0,0.0,0,8,2,20.0%
Devin Lloyd,JAX,0,4,2,50.0%,15,7.5,3.8,1,99.0,9.5,14,1,3,0,0,0.0,0,11,2,15.4%
Travon Walker,JAX,0,1,1,100.0%,4,4.0,4.0,0,83.3,-6.0,-6,10,0,3,0,0.0,3,2,0,0.0%
Josh Allen,JAX,0,0,0,,,,,,,,,,0,3,1,0.0,4,1,2,66.7%
K'Lavon Chaisson,JAX,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Jeremiah Ledbetter,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,2,100.0%
Yasir Abdullah,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Adam Gotsis,JAX,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Roy Robertson-Harris,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Angelo Blackson,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
