Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rashid Shaheed,NOR,5,4,41,0,2,14,3.5,27,6.8,4.2,0,,0,0.0,0,100.8
Alvin Kamara,NOR,4,2,34,0,1,2,1.0,32,16.0,0.8,0,,1,25.0,0,79.2
David Johnson,NOR,1,1,8,0,1,3,3.0,5,5.0,3.0,0,,0,0.0,0,100.0
Juwan Johnson,NOR,2,1,9,0,1,5,5.0,4,4.0,10.0,0,,1,50.0,1,22.9
Keith Kirkwood,NOR,2,0,0,0,,0,,0,,20.5,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,CLE,10,6,72,0,5,58,9.7,14,2.3,13.0,0,,2,20.0,0,82.1
Kareem Hunt,CLE,3,3,14,0,0,-22,-7.3,36,12.0,-7.3,2,1.5,0,0.0,0,86.1
David Njoku,CLE,5,2,14,0,,8,4.0,6,3.0,11.6,0,,0,0.0,0,47.9
David Bell,CLE,2,1,18,0,1,12,12.0,6,6.0,10.5,2,0.5,1,50.0,1,41.7
Nick Chubb,CLE,1,1,10,0,1,3,3.0,7,7.0,3.0,0,,0,0.0,0,108.3
Donovan Peoples-Jones,CLE,5,1,2,0,,2,2.0,0,0.0,13.0,0,,1,20.0,0,39.6
Michael Woods II,CLE,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
