Player,Pos
Luke McCown,QB
William Green,RB
Terrelle Smith,FB
Antonio Bryant,WR
Dennis Northcutt,WR
Steve Heiden,TE
Ross Verba,LT
Enoch DeMar,LG
Jeff Faine,C
Damion Cook,RG
Joaquin Gonzalez,RT
Michael Myers,LDE
Gerard Warren,LDT
Orpheus Roye,RDT
Kenard Lang,RDE
Chaun Thompson,SLB
Barry Gardner,MLB
Warrick Holdman,WLB
Anthony Henry,LCB
Lewis Sanders,RCB
Robert Griffith,SS
Earl Little,FS
