#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:48,ARI 26,7,3:16,19,Field Goal
2,1,6:59,BUF 45,4,2:28,55,Touchdown
3,1,2:32,BUF 32,3,1:29,0,Punt
4,2,14:15,BUF 34,3,1:28,-13,Punt
5,2,8:25,,0,0:13,0,Touchdown
6,2,6:06,BUF 15,3,1:29,1,Punt
7,2,2:03,BUF 4,3,0:24,3,Punt
8,3,15:00,BUF 15,3,1:24,-1,Punt
9,3,12:34,BUF 14,6,3:01,15,Punt
10,3,5:54,BUF 41,3,2:32,7,Punt
11,3,1:49,ARI 19,4,1:54,19,Touchdown
12,4,13:40,ARI 11,4,1:35,11,Touchdown
13,4,10:08,ARI 30,7,3:11,30,Touchdown
14,4,3:54,BUF 35,6,3:54,24,End of Game
