0,1
Game Info,Game Info
Won Toss,Vikings (deferred)
Won OT Toss,Vikings
Roof,outdoors
Surface,a_turf
Duration,3:46
Attendance,70844
Weather,"38 degrees, relative humidity 85%, wind 11 mph"
Vegas Line,Buffalo Bills -6.5
Over/Under,44.5 (over)
