Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,16,10,193,1,8,161,16.1,32,3.2,13.2,1,10.0,1,6.3,1,99.2
T.J. Hockenson,MIN,10,7,45,0,2,30,4.3,15,2.1,5.1,1,7.0,1,10.0,0,79.2
Adam Thielen,MIN,7,5,49,0,2,38,7.6,11,2.2,10.1,0,,0,0.0,0,90.8
K.J. Osborn,MIN,11,4,35,0,1,19,4.8,16,4.0,9.5,0,,0,0.0,1,7.8
Dalvin Cook,MIN,5,3,27,0,1,-2,-0.7,29,9.7,-0.6,1,3.0,1,20.0,0,74.6
Alexander Mattison,MIN,1,1,8,0,0,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,16,12,128,0,6,85,7.1,43,3.6,8.4,0,,0,0.0,0,97.9
Gabriel Davis,BUF,10,6,93,1,5,91,15.2,2,0.3,15.0,0,,1,10.0,1,84.6
Dawson Knox,BUF,6,4,57,0,3,31,7.8,26,6.5,10.5,0,,0,0.0,1,57.6
Isaiah McKenzie,BUF,4,4,37,0,3,20,5.0,17,4.3,5.0,0,,0,0.0,0,105.2
Nyheim Hines,BUF,1,1,9,0,,-4,-4.0,13,13.0,-4.0,1,1.0,0,0.0,0,104.2
Khalil Shakir,BUF,2,1,6,0,,4,4.0,2,2.0,3.5,0,,0,0.0,0,56.2
Devin Singletary,BUF,2,1,0,0,0,-6,-6.0,6,6.0,-2.0,0,,0,0.0,0,56.2
