Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2,13:10,1,10,MIN 9,10,3,"Penalty on Charlie Johnson: False Start, 4 yards (no play)",-0.380,-0.530
2,13:10,1,14,MIN 5,10,3,Adrian Peterson left tackle for 18 yards (tackle by Bill Bentley),-0.530,0.480
2,12:40,1,10,MIN 23,10,3,Christian Ponder pass complete short left to Adrian Peterson for 4 yards (tackle by Stephen Tulloch),0.480,0.470
2,12:07,2,6,MIN 27,10,3,Adrian Peterson up the middle for 4 yards (tackle by Stephen Tulloch),0.470,0.300
2,11:31,3,2,MIN 31,10,3,Christian Ponder pass complete short middle to Percy Harvin for 17 yards (tackle by DeAndre Levy),0.300,2.130
2,10:52,1,10,MIN 48,10,3,Toby Gerhart left tackle for 3 yards (tackle by Lawrence Jackson),2.130,1.990
2,10:13,2,7,DET 49,10,3,Christian Ponder pass incomplete deep right intended for Michael Jenkins,1.990,1.290
2,10:06,3,7,DET 49,10,3,"Christian Ponder pass incomplete deep left intended for Jerome Simpson. Penalty on Bill Bentley: Defensive Pass Interference, 26 yards (no play)",1.290,4.040
2,10:00,1,10,DET 23,10,3,Percy Harvin left tackle for 14 yards (tackle by Kyle Vanden Bosch),4.040,5.140
2,9:24,1,9,DET 9,10,3,Christian Ponder pass incomplete short right intended for Percy Harvin (defended by Ricardo Silva),5.140,4.380
2,9:18,2,9,DET 9,10,3,Percy Harvin up the middle for 1 yard (tackle by Justin Durant),4.380,3.580
2,8:42,3,8,DET 8,10,3,Christian Ponder sacked by Kyle Vanden Bosch for -1 yards,3.580,2.830
2,8:14,4,9,DET 9,13,3,Blair Walsh 27 yard field goal good,2.830,3.000
2,8:14,,,MIN 35,13,3,"Blair Walsh kicks off 71 yards, touchback",0.000,0.280
2,8:14,1,10,DET 20,13,3,Mikel Leshoure right tackle for 4 yards (tackle by Josh Robinson),0.280,0.270
2,7:34,2,6,DET 24,13,3,"Penalty on Dominic Raiola: False Start, 5 yards (no play)",0.270,-0.460
2,7:12,2,11,DET 19,13,3,Matthew Stafford pass complete short right to Keiland Williams for 5 yards (tackle by Josh Robinson and Chad Greenway),-0.460,-0.430
2,6:40,3,6,DET 24,13,3,Matthew Stafford pass complete short middle to Brandon Pettigrew for 8 yards (tackle by Jasper Brinkley),-0.430,1.070
2,6:04,1,10,DET 32,13,3,Mikel Leshoure left tackle for -1 yards (tackle by Jared Allen),1.070,0.390
2,5:25,2,11,DET 31,13,3,Matthew Stafford pass complete deep middle to Calvin Johnson for 19 yards (tackle by Jamarca Sanford),0.390,2.260
2,4:41,1,10,,13,3,Matthew Stafford pass complete deep right to Titus Young for 17 yards (tackle by Josh Robinson),2.260,3.380
2,4:04,1,10,MIN 33,13,3,Mikel Leshoure right tackle for 3 yards (tackle by Jasper Brinkley and Kevin Williams),3.380,3.240
2,3:28,2,7,MIN 30,13,3,Nate Burleson right end for 8 yards (tackle by Chad Greenway),3.240,4.110
2,2:47,1,10,MIN 22,13,3,Matthew Stafford pass incomplete deep middle intended for Brandon Pettigrew (defended by Jamarca Sanford),4.110,3.560
2,2:42,2,10,MIN 22,13,3,"Matthew Stafford pass complete short right to Nate Burleson for 6 yards (tackle by Josh Robinson). Penalty on Josh Robinson: Unnecessary Roughness, 8 yards",3.560,5.370
2,2:17,1,8,MIN 8,13,3,Matthew Stafford sacked by Jared Allen for -5 yards,5.370,3.720
2,2:00,2,13,MIN 13,13,3,Matthew Stafford pass incomplete short middle intended for Calvin Johnson,3.720,0.000
2,1:55,,,,13,3,Timeout #1 by Detroit Lions,0.000,3.060
2,1:55,3,13,MIN 13,13,3,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew,3.060,2.570
2,1:50,4,13,MIN 13,13,6,Jason Hanson 31 yard field goal good,2.570,3.000
2,1:46,,,DET 35,13,6,"Jason Hanson kicks off 44 yards, fair catch by Rhett Ellison",0.000,0.340
2,1:46,1,10,MIN 21,13,6,Christian Ponder pass incomplete short right intended for Percy Harvin (defended by Cliff Avril),0.340,-0.200
2,1:42,2,10,MIN 21,13,6,Christian Ponder pass complete short left to Jerome Simpson for 12 yards (tackle by Bill Bentley),-0.200,1.140
2,1:19,1,10,MIN 33,13,6,Christian Ponder sacked by Cliff Avril and Ndamukong Suh for -10 yards,1.140,-0.760
2,0:41,2,20,MIN 23,13,6,Christian Ponder pass incomplete short right intended for Michael Jenkins (defended by Chris Houston),-0.760,-1.420
2,0:35,3,20,MIN 23,13,6,Christian Ponder pass complete short right to Adrian Peterson for 3 yards (tackle by Stephen Tulloch),-1.420,0.000
2,0:29,,,,13,6,Timeout #2 by Detroit Lions,0.000,-1.630
2,0:29,4,17,MIN 26,13,6,"Chris Kluwe punts 52 yards, returned by Stefan Logan for -1 yards (tackle by Jamarca Sanford)",-1.630,-0.340
2,0:16,1,10,DET 21,13,6,Mikel Leshoure left end for 4 yards (tackle by Antoine Winfield),0.340,0.340
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,13,6,"Blair Walsh kicks off 72 yards, touchback",0.000,0.280
3,15:00,1,10,DET 20,13,6,Matthew Stafford pass complete deep middle to Tony Scheffler for 16 yards (tackle by Jasper Brinkley),0.280,1.330
3,14:25,1,10,DET 36,13,6,Mikel Leshoure left tackle for no gain (tackle by Chad Greenway),1.330,0.790
3,13:44,2,10,DET 36,13,6,Matthew Stafford pass incomplete deep right intended for Nate Burleson,0.790,0.100
3,13:38,3,10,DET 36,13,6,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Harrison Smith),0.100,-0.980
3,13:30,4,10,DET 36,19,6,"Nick Harris punts 41 yards, returned by Marcus Sherels for 77 yards, touchdown",-0.980,-7.000
3,,,,DET 2,20,6,Blair Walsh kicks extra point good,0.000,0.000
3,13:09,,,MIN 35,20,6,"Blair Walsh kicks off 65 yards, touchback",0.000,0.280
3,13:09,1,10,DET 20,20,6,Titus Young left end for 5 yards (tackle by Jamarca Sanford),0.280,0.410
3,12:35,2,5,DET 25,20,6,Matthew Stafford pass complete deep right to Nate Burleson for 26 yards (tackle by Josh Robinson),0.410,2.320
3,12:06,1,10,MIN 49,20,6,Mikel Leshoure up the middle for 4 yards (tackle by Antoine Winfield and Chad Greenway),2.320,2.320
3,11:43,2,6,MIN 45,20,6,Matthew Stafford pass complete short right to Calvin Johnson for 5 yards (tackle by Antoine Winfield),2.320,2.280
3,11:21,3,1,MIN 40,20,6,Mikel Leshoure up the middle for no gain (tackle by Jamarca Sanford),2.280,0.590
3,10:40,4,1,MIN 40,20,6,"Nick Harris punts 30 yards, fair catch by Marcus Sherels",0.590,0.380
3,10:33,1,10,MIN 10,20,6,Christian Ponder pass complete short right to Kyle Rudolph for 7 yards (tackle by Justin Durant),-0.380,-0.090
3,10:10,2,3,MIN 17,20,6,Adrian Peterson right tackle for 7 yards (tackle by DeAndre Levy and Erik Coleman),-0.090,0.540
3,9:32,1,10,MIN 24,20,6,Christian Ponder pass incomplete deep right intended for Percy Harvin,0.540,0.000
3,9:24,2,10,MIN 24,20,6,Adrian Peterson up the middle for 3 yards (tackle by DeAndre Levy),0.000,-0.300
3,8:52,3,7,MIN 27,20,6,Christian Ponder pass complete short right to Kyle Rudolph for 1 yard (tackle by DeAndre Levy),-0.300,-1.500
3,8:16,4,6,MIN 28,20,6,"Chris Kluwe punts 51 yards, returned by Stefan Logan for 27 yards (tackle by Marvin Mitchell)",-1.500,-2.130
3,8:02,1,10,DET 48,20,6,Matthew Stafford pass incomplete short right intended for Nate Burleson (defended by Antoine Winfield),2.130,1.580
3,7:53,2,10,DET 48,20,6,Matthew Stafford pass complete short left to Joique Bell for 5 yards (tackle by Chad Greenway and Jasper Brinkley),1.580,1.550
3,7:08,3,5,MIN 47,20,6,Matthew Stafford pass incomplete short left intended for Titus Young (defended by Chris Cook),1.550,0.130
3,7:03,4,5,MIN 47,20,6,"Nick Harris punts 34 yards, fair catch by Marcus Sherels",0.130,0.320
3,6:56,1,10,MIN 13,20,6,Christian Ponder for 5 yards (tackle by Jacob Lacey),-0.320,-0.140
3,6:27,2,5,MIN 18,20,6,Adrian Peterson up the middle for 2 yards (tackle by Stephen Tulloch),-0.140,-0.590
3,5:50,3,3,MIN 20,20,6,Christian Ponder pass incomplete short right intended for Jerome Simpson,-0.590,-2.030
3,5:44,4,3,MIN 20,20,6,"Chris Kluwe punts 37 yards, fair catch by Stefan Logan",-2.030,-1.800
3,5:38,1,10,DET 43,20,6,Mikel Leshoure right tackle for 2 yards (tackle by Brian Robison and Christian Ballard),1.800,1.520
3,5:03,2,8,DET 45,20,6,Matthew Stafford pass incomplete short right intended for Calvin Johnson,1.520,0.830
3,4:59,3,8,DET 45,20,6,Matthew Stafford pass complete short left to Brandon Pettigrew for 10 yards (tackle by Chad Greenway),0.830,2.590
3,4:30,1,10,MIN 45,20,6,"Mikel Leshoure right tackle for 14 yards (tackle by Jamarca Sanford). Mikel Leshoure fumbles (forced by Jamarca Sanford), recovered by Jamarca Sanford at MIN-29 (tackle by Titus Young)",2.590,-0.870
3,4:22,1,10,MIN 29,20,6,Adrian Peterson left tackle for 1 yard (tackle by Erik Coleman),0.870,0.460
3,3:45,2,9,MIN 30,20,6,Adrian Peterson up the middle for 10 yards (tackle by Stephen Tulloch),0.460,1.600
3,3:01,1,10,MIN 40,20,6,Adrian Peterson right tackle for -1 yards (tackle by Justin Durant),1.600,0.920
3,2:16,2,11,MIN 39,20,6,Adrian Peterson left tackle for 15 yards (tackle by Ricardo Silva),0.920,2.520
3,1:35,1,10,DET 46,20,6,"Penalty on Lawrence Jackson: Neutral Zone Infraction, 5 yards (no play)",2.520,3.250
3,1:12,1,5,DET 41,20,6,Toby Gerhart up the middle for 1 yard (tackle by Lawrence Jackson and Justin Durant),3.250,2.790
3,0:35,2,4,DET 40,20,6,Adrian Peterson up the middle for 3 yards (tackle by Nick Fairley),2.790,2.480
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,DET 37,20,6,Adrian Peterson right end for 5 yards (tackle by Cliff Avril),2.480,3.450
4,14:16,1,10,DET 32,20,6,Toby Gerhart right tackle for 4 yards (tackle by Chris Houston and Ricardo Silva),3.450,3.440
4,13:32,2,6,DET 28,20,6,Christian Ponder pass incomplete short right intended for Kyle Rudolph,3.440,2.740
4,13:25,3,6,DET 28,20,6,Christian Ponder pass incomplete short right intended for Kyle Rudolph,2.740,1.610
4,13:19,4,6,DET 28,20,6,Blair Walsh 46 yard field goal no good,1.610,-1.330
4,13:15,1,10,DET 36,20,6,Matthew Stafford pass complete short right to Mikel Leshoure for 5 yards (tackle by Jared Allen),1.330,1.470
4,12:33,2,5,DET 41,20,6,Matthew Stafford pass incomplete short middle intended for Calvin Johnson (defended by Fred Evans),1.470,0.760
4,12:29,3,5,DET 41,20,6,Matthew Stafford pass complete short middle to Nate Burleson for 6 yards (tackle by Antoine Winfield),0.760,2.060
4,12:02,1,10,DET 47,20,6,"Matthew Stafford pass incomplete short left intended for Calvin Johnson. Penalty on Chad Greenway: Unnecessary Roughness, 15 yards",2.060,3.050
4,11:58,1,10,MIN 38,20,6,Matthew Stafford pass complete short middle to Brandon Pettigrew for 11 yards (tackle by Antoine Winfield and Jasper Brinkley),3.050,3.780
4,11:33,1,10,MIN 27,20,6,Matthew Stafford pass complete short middle to Mikel Leshoure for 15 yards (tackle by Jasper Brinkley),3.780,4.780
4,11:08,1,10,MIN 12,20,6,Joique Bell up the middle for 2 yards (tackle by Fred Evans),4.780,4.450
4,10:43,2,8,MIN 10,20,6,Matthew Stafford up the middle for 3 yards (tackle by Brian Robison),4.450,4.160
4,9:57,3,5,MIN 7,20,6,Matthew Stafford pass incomplete short middle intended for Joique Bell (defended by Harrison Smith),4.160,2.980
4,9:51,4,5,MIN 7,20,6,Matthew Stafford sacked by Everson Griffen for -10 yards,2.980,0.060
4,9:48,1,10,MIN 17,20,6,Christian Ponder pass complete short left to Adrian Peterson for 4 yards (tackle by Erik Coleman),-0.060,0.080
4,9:05,2,6,MIN 21,20,6,Adrian Peterson right end for 8 yards (tackle by Stephen Tulloch),0.080,0.870
4,8:21,1,10,MIN 29,20,6,Adrian Peterson up the middle for -1 yards (tackle by Ndamukong Suh),0.870,0.190
4,7:40,2,11,MIN 28,20,6,Adrian Peterson right tackle for -1 yards (tackle by DeAndre Levy and Sammie Lee Hill),0.190,-0.630
4,7:02,3,12,MIN 27,20,6,Christian Ponder pass complete short right to Toby Gerhart for 8 yards (tackle by DeAndre Levy),-0.630,-1.040
4,6:21,4,4,MIN 35,20,6,Chris Kluwe punts 40 yards,-1.040,-0.610
4,6:08,1,10,DET 25,20,6,Matthew Stafford pass incomplete short right intended for Joique Bell,0.610,0.060
4,6:02,2,10,DET 25,20,6,Matthew Stafford pass complete short right to Joique Bell for 4 yards (tackle by Chad Greenway),0.060,-0.100
4,5:36,3,6,DET 29,20,6,"Matthew Stafford pass incomplete short middle intended for Calvin Johnson (defended by Antoine Winfield). Penalty on Antoine Winfield: Defensive Pass Interference, 4 yards (no play)",-0.100,1.140
4,5:33,1,10,DET 33,20,6,Matthew Stafford left end for 9 yards (tackle by Chad Greenway),1.140,1.810
4,5:07,2,1,DET 42,20,6,Matthew Stafford pass complete short left to Joique Bell for 16 yards (tackle by Jamarca Sanford),1.810,2.790
4,4:35,1,10,MIN 42,20,6,Matthew Stafford pass complete short middle to Joique Bell for 13 yards (tackle by Antoine Winfield),2.790,3.640
4,4:12,1,10,MIN 29,20,6,Matthew Stafford pass incomplete short left intended for Ryan Broyles,3.640,3.100
4,4:06,2,10,MIN 29,20,6,Matthew Stafford pass incomplete short left intended for Tony Scheffler,3.100,2.410
4,4:00,3,10,MIN 29,20,6,Matthew Stafford pass complete short middle to Joique Bell for 23 yards (tackle by Kevin Williams),2.410,5.830
4,3:27,1,6,MIN 6,20,6,Matthew Stafford pass incomplete short right intended for Titus Young,5.830,4.950
4,3:21,2,6,MIN 6,20,6,Matthew Stafford pass complete short middle to Nate Burleson for 5 yards (tackle by Chad Greenway),4.950,5.170
4,2:58,3,1,MIN 1,20,12,"Matthew Stafford up the middle for 1 yard, touchdown",5.170,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,2:58,,,MIN 2,20,13,Jason Hanson kicks extra point good,0.000,0.000
4,2:56,,,DET 35,20,13,"Jason Hanson kicks off 65 yards, touchback",0.000,0.280
4,2:56,1,10,MIN 20,20,13,Adrian Peterson up the middle for -1 yards (tackle by Justin Durant),0.280,0.000
4,2:53,,,,20,13,Timeout #1 by Detroit Lions,0.000,-0.460
4,2:53,2,11,MIN 19,20,13,Christian Ponder pass complete deep left to Jerome Simpson for 27 yards (tackle by Bill Bentley),-0.460,0.000
4,2:47,,,,20,13,Timeout #2 by Detroit Lions,0.000,1.990
4,2:47,1,10,MIN 46,20,13,Adrian Peterson left tackle for no gain (tackle by Erik Coleman and Willie Young),1.990,1.450
4,2:03,2,10,MIN 46,20,13,Christian Ponder pass incomplete short right intended for Kyle Rudolph,1.450,0.760
4,1:58,3,10,MIN 46,20,13,Christian Ponder pass complete short left to Jerome Simpson for 5 yards (tackle by Bill Bentley and Ricardo Silva),0.760,0.000
4,1:53,,,,20,13,Timeout #3 by Detroit Lions,0.000,0.000
4,1:53,4,5,DET 49,20,13,Chris Kluwe punts 47 yards,0.000,0.380
4,1:42,1,10,DET 2,20,13,Matthew Stafford pass complete short middle to Brandon Pettigrew for 9 yards (tackle by Antoine Winfield and Chad Greenway),-0.380,-0.120
4,1:20,2,1,DET 11,20,13,Matthew Stafford pass complete short middle to Joique Bell for 11 yards (tackle by Antoine Winfield and Chad Greenway),-0.120,0.410
4,0:59,1,10,DET 22,20,13,Matthew Stafford pass incomplete deep left intended for Nate Burleson,0.410,-0.130
4,0:54,2,10,DET 22,20,13,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,-0.130,-0.820
4,0:49,3,10,DET 22,20,13,Matthew Stafford pass incomplete deep right intended for Calvin Johnson,-0.820,-1.900
4,0:44,4,10,DET 22,20,13,Matthew Stafford pass complete deep right to Calvin Johnson for 17 yards (tackle by Antoine Winfield),-1.900,1.530
4,0:24,1,10,DET 39,20,13,Matthew Stafford spiked the ball,1.530,0.990
4,0:23,2,10,DET 39,20,13,Matthew Stafford sacked by Letroy Guion for -1 yards,0.990,0.170
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,0:09,3,11,DET 38,20,13,Matthew Stafford pass complete short right to Brandon Pettigrew for 6 yards (tackle by Chris Cook),0.170,-0.460
4,0:05,4,5,DET 44,20,13,Matthew Stafford sacked by Everson Griffen for -11 yards,-0.460,2.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
