#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:16,,0,0:13,0,Touchdown
2,1,9:09,CIN 23,5,2:16,14,Interception
3,1,6:53,CIN 20,5,3:02,22,Punt
4,1,1:12,CIN 22,3,1:19,5,Interception
5,2,14:53,CIN 38,3,1:59,1,Punt
6,2,9:51,CIN 19,8,4:09,81,Touchdown
7,2,2:59,CIN 32,4,1:36,7,Punt
8,2,1:23,BAL 42,5,1:06,33,Fumble
9,3,15:00,CIN 38,10,5:03,38,Field Goal
10,3,8:57,CIN 46,3,1:28,9,Punt
11,3,2:48,CIN 40,10,4:19,43,Field Goal
12,4,9:52,CIN 7,4,2:19,14,Interception
13,4,6:14,CIN 24,14,3:46,76,Touchdown
