Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Greg Robinson,T,57,100%,0,0%,1,4%
Joel Bitonio,G,57,100%,0,0%,1,4%
Kevin Zeitler,G,57,100%,0,0%,1,4%
Chris Hubbard,G,57,100%,0,0%,1,4%
J.C. Tretter,C,57,100%,0,0%,0,0%
Baker Mayfield,QB,57,100%,0,0%,0,0%
David Njoku,TE,46,81%,0,0%,0,0%
Jarvis Landry,WR,46,81%,0,0%,0,0%
Antonio Callaway,WR,41,72%,0,0%,0,0%
Rashard Higgins,WR,33,58%,0,0%,2,8%
Nick Chubb,RB,27,47%,0,0%,0,0%
Breshad Perriman,WR,26,46%,0,0%,0,0%
Duke Johnson,RB,20,35%,0,0%,2,8%
Darren Fells,TE,15,26%,0,0%,3,12%
Dontrell Hilliard,RB,12,21%,0,0%,13,52%
Damion Ratley,WR,7,12%,0,0%,8,32%
Orson Charles,TE,6,11%,0,0%,13,52%
Seth Devalve,TE,6,11%,0,0%,11,44%
T.J. Carrie,CB,0,0%,76,100%,11,44%
Damarious Randall,FS,0,0%,76,100%,2,8%
Jamie Collins,LB,0,0%,76,100%,2,8%
Joe Schobert,LB,0,0%,76,100%,2,8%
Myles Garrett,DE,0,0%,61,80%,9,36%
Emmanuel Ogbah,DE,0,0%,60,79%,9,36%
Jabrill Peppers,SS,0,0%,55,72%,21,84%
Trevon Coley,DT,0,0%,47,62%,8,32%
Briean Boddy-Calhoun,FS,0,0%,45,59%,10,40%
Phillip Gaines,CB,0,0%,40,53%,16,64%
Genard Avery,LB,0,0%,33,43%,8,32%
Larry Ogunjobi,DT,0,0%,33,43%,4,16%
Denzel Ward,CB,0,0%,32,42%,4,16%
Brian Price,DT,0,0%,32,42%,1,4%
Tanner Vallejo,LB,0,0%,31,41%,20,80%
Derrick Kindred,SS,0,0%,25,33%,11,44%
Anthony Zettel,DT,0,0%,21,28%,9,36%
Chris Smith,DE,0,0%,17,22%,5,20%
Tavierre Thomas,CB,0,0%,0,0%,15,60%
D'Juan Hines,LB,0,0%,0,0%,13,52%
Ray-Ray Armstrong,LB,0,0%,0,0%,13,52%
Jermaine Whitehead,FS,0,0%,0,0%,12,48%
Greg Joseph,K,0,0%,0,0%,5,20%
Charley Hughlett,LS,0,0%,0,0%,3,12%
Britton Colquitt,P,0,0%,0,0%,3,12%
Kyle Kalis,G,0,0%,0,0%,1,4%
Earl Watford,G,0,0%,0,0%,1,4%
