Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Marquise Blair,SEA,0,8,7,87.5%,64,9.1,8.0,0,100.0,5.5,36,28,0,0,0,0.0,0,11,2,15.4%
Jamar Taylor,SEA,0,7,6,85.7%,68,11.3,9.7,0,107.1,9.7,51,17,3,0,0,0.0,0,7,0,0.0%
Akeem King,SEA,0,6,6,100.0%,112,18.7,18.7,0,118.7,10.3,62,50,0,0,0,0.0,0,6,0,0.0%
Shaquill Griffin,SEA,0,10,5,50.0%,55,11.0,5.5,0,66.7,11.5,43,12,2,0,0,0.0,0,4,1,20.0%
Bobby Wagner,SEA,0,4,4,100.0%,37,9.3,9.3,0,105.2,4.0,16,21,7,0,0,1.0,1,6,1,14.3%
K.J. Wright,SEA,0,2,2,100.0%,20,10.0,10.0,1,147.9,9.5,19,1,3,0,0,0.0,0,10,0,0.0%
Neiko Thorpe,SEA,0,2,2,100.0%,19,9.5,9.5,0,106.2,8.0,16,3,0,0,0,0.0,0,3,0,0.0%
Mychal Kendricks,SEA,1,3,2,66.7%,16,8.0,5.3,0,40.3,5.0,3,13,4,0,0,0.0,0,7,1,12.5%
Jadeveon Clowney,SEA,0,1,1,100.0%,4,4.0,4.0,0,83.3,1.0,1,3,0,0,3,1.0,4,3,0,0.0%
Cody Barton,SEA,0,1,1,100.0%,19,19.0,19.0,0,118.7,15.0,15,4,0,0,0,0.0,0,2,0,0.0%
Ezekiel Ansah,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Jarran Reed,SEA,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,1,0.0,1,1,0,0.0%
Branden Jackson,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Tedric Thompson,SEA,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kendall Sheffield,ATL,0,4,4,100.0%,66,16.5,16.5,0,118.7,11.8,47,19,0,0,0,0.0,0,5,0,0.0%
Damontae Kazee,ATL,0,2,2,100.0%,25,12.5,12.5,1,158.3,13.0,26,-1,0,0,0,0.0,0,6,0,0.0%
Isaiah Oliver,ATL,0,6,2,33.3%,17,8.5,2.8,1,81.9,10.3,-8,25,0,0,0,0.0,0,1,0,0.0%
Blidi Wreh-Wilson,ATL,0,3,2,66.7%,30,15.0,10.0,0,99.3,11.3,12,18,0,0,0,0.0,0,2,1,33.3%
Ricardo Allen,ATL,0,2,2,100.0%,31,15.5,15.5,0,118.7,13.0,26,5,2,0,0,0.0,0,5,0,0.0%
Deion Jones,ATL,0,1,1,100.0%,6,6.0,6.0,0,91.7,4.0,4,2,1,0,0,0.0,0,4,1,20.0%
Vic Beasley,ATL,0,1,1,100.0%,7,7.0,7.0,0,95.8,4.0,4,3,4,0,0,0.0,0,5,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,1,1,1.0,3,8,1,11.1%
Takkarist McKinley,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Tyeler Davison,ATL,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
De'Vondre Campbell,ATL,0,0,0,,,,,,,,,,3,0,0,0.0,0,7,1,12.5%
