Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,4:07,3,9,PHI 35,12,7,Michael Vick right end for 11 yards (tackle by DeAngelo Hall and Perry Riley),0.100,1.990
1,3:38,1,10,PHI 46,12,7,Michael Vick pass complete short middle to Zach Ertz for 11 yards (tackle by London Fletcher),1.990,2.720
1,3:17,1,10,WAS 43,12,7,LeSean McCoy up the middle for no gain (tackle by E.J. Biggers and Kedric Golston),2.720,2.180
1,3:17,2,10,WAS 43,12,7,"Penalty on Jason Peters: False Start, 5 yards (no play)",2.180,1.500
1,2:40,2,15,WAS 48,12,7,Michael Vick pass complete short left to Riley Cooper for 8 yards (tackle by Bacarri Rambo and David Amerson),1.500,1.880
1,2:11,3,7,WAS 40,12,7,Michael Vick pass incomplete deep left intended for Riley Cooper (defended by David Amerson),1.880,0.590
1,2:07,4,7,WAS 40,12,7,"Donnie Jones punts 40 yards, touchback",0.590,-0.280
1,2:00,1,10,WAS 20,12,7,Alfred Morris left end for no gain (tackle by Trent Cole),0.280,-0.270
1,1:20,2,10,WAS 20,12,7,Alfred Morris left end for 15 yards (tackle by Fletcher Cox and Cedric Thornton),-0.270,1.270
1,0:37,1,10,WAS 35,12,7,Alfred Morris right guard for 6 yards (tackle by DeMeco Ryans),1.270,1.530
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,WAS 41,12,7,"Alfred Morris left tackle for no gain (tackle by Mychal Kendricks and Cedric Thornton). Penalty on Logan Paulsen: Offensive Holding, 10 yards (no play)",1.530,0.180
2,14:39,2,14,WAS 31,12,7,Robert Griffin pass complete short right to Pierre Garcon for 5 yards (tackle by Connor Barwin and DeMeco Ryans),0.180,0.170
2,13:58,3,9,WAS 36,12,7,Robert Griffin pass incomplete short right intended for Roy Helu,0.170,-0.980
2,13:54,4,9,WAS 36,12,7,"Saverio Rocca punts 47 yards, fair catch by Damaris Johnson",-0.980,0.060
2,13:46,1,10,PHI 17,12,7,LeSean McCoy left tackle for 2 yards (tackle by Perry Riley and London Fletcher),-0.060,-0.250
2,13:20,2,8,PHI 19,12,7,LeSean McCoy right guard for 5 yards (tackle by Stephen Bowen and DeAngelo Hall),-0.250,-0.370
2,12:50,3,3,PHI 24,12,7,Michael Vick pass complete short left to DeSean Jackson for 5 yards (tackle by E.J. Biggers),-0.370,0.870
2,12:23,1,10,PHI 29,12,7,LeSean McCoy up the middle for 4 yards (tackle by Bacarri Rambo),0.870,0.870
2,12:01,2,6,PHI 33,12,7,Michael Vick pass complete short left to DeSean Jackson for 6 yards (tackle by E.J. Biggers),0.870,1.530
2,11:31,1,10,PHI 39,12,7,Michael Vick pass complete short left to DeSean Jackson for 12 yards (tackle by Perry Riley),1.530,2.320
2,11:14,1,10,WAS 49,12,7,Bryce Brown left end for -1 yards (tackle by Ryan Kerrigan),2.320,1.650
2,10:46,2,11,,12,7,Bryce Brown left guard for 5 yards (tackle by London Fletcher and E.J. Biggers),1.650,1.620
2,10:16,3,6,WAS 45,12,7,Michael Vick sacked by Ryan Kerrigan for -13 yards,1.620,-0.590
2,9:59,4,19,PHI 42,12,7,"Donnie Jones punts 52 yards, returned by Chris Thompson for 5 yards (tackle by James Casey). Penalty on Jerome Murphy: Illegal Block Above the Waist, 5 yards",-0.590,0.380
2,9:48,1,10,WAS 6,12,7,Robert Griffin pass complete short right to Josh Morgan for 11 yards (tackle by Connor Barwin),-0.380,-0.060
2,9:20,1,10,WAS 17,12,7,Robert Griffin pass incomplete deep left intended for Pierre Garcon,-0.060,-0.580
2,9:12,2,10,WAS 17,12,7,Alfred Morris left tackle for no gain (tackle by Clifton Geathers and Connor Barwin),-0.580,-1.250
2,8:35,3,10,WAS 17,12,7,Robert Griffin pass incomplete deep left intended for Pierre Garcon,-1.250,-2.320
2,8:28,4,10,WAS 17,12,7,"Saverio Rocca punts 45 yards, out of bounds",-2.320,-1.470
2,8:17,1,10,PHI 38,12,7,LeSean McCoy left end for 7 yards (tackle by Perry Riley),1.470,1.870
2,7:46,2,3,PHI 45,12,7,"Michael Vick left end for 5 yards (tackle by Bacarri Rambo). Penalty on Evan Mathis: Offensive Holding, 10 yards (no play)",1.870,0.520
2,7:29,2,13,PHI 35,12,7,Michael Vick pass complete short right to LeSean McCoy for 5 yards (tackle by DeAngelo Hall and Perry Riley),0.520,0.500
2,6:49,3,8,PHI 40,12,7,"Michael Vick pass complete short middle to DeSean Jackson for 14 yards (tackle by DeAngelo Hall). Penalty on DeAngelo Hall: Horse Collar Tackle, 15 yards",0.500,3.510
2,6:32,1,10,WAS 31,12,7,LeSean McCoy left end for 3 yards (tackle by Bacarri Rambo),3.510,3.370
2,6:18,2,7,WAS 28,18,7,"Michael Vick pass complete deep middle to Brent Celek for 28 yards, touchdown",3.370,7.000
2,6:18,,,WAS 2,19,7,Alex Henery kicks extra point good,0.000,0.000
2,6:18,,,PHI 35,19,7,"Alex Henery kicks off 70 yards, returned by Chris Thompson for 14 yards (tackle by Chris Polk)",0.000,0.380
2,6:04,1,10,WAS 9,19,7,Alfred Morris left tackle for 5 yards (tackle by Patrick Chung and DeMeco Ryans),-0.380,-0.390
2,5:22,2,5,WAS 14,19,7,Robert Griffin sacked by Cary Williams and Trent Cole for -6 yards,-0.390,-1.540
2,4:47,3,11,WAS 8,19,7,Robert Griffin left end for 2 yards (tackle by Trent Cole),-1.540,-2.490
2,4:47,4,9,WAS 10,19,7,"Saverio Rocca punts 34 yards, out of bounds",-2.490,-2.650
2,4:11,1,10,WAS 44,19,7,LeSean McCoy left end for 8 yards (tackle by Ryan Kerrigan),2.650,3.190
2,3:49,2,2,WAS 36,19,7,Michael Vick pass incomplete short right intended for DeSean Jackson,3.190,2.480
2,3:43,3,2,WAS 36,19,7,LeSean McCoy left end for 12 yards (tackle by Ryan Kerrigan),2.480,3.970
2,3:18,1,10,WAS 24,19,7,LeSean McCoy right guard for 10 yards (tackle by London Fletcher),3.970,4.650
2,2:50,1,10,WAS 14,19,7,Bryce Brown right tackle for 6 yards (tackle by Josh Wilson and London Fletcher),4.650,5.090
2,2:24,2,4,WAS 8,19,7,Bryce Brown up the middle for 2 yards (tackle by London Fletcher and Perry Riley),5.090,4.730
2,2:00,3,2,WAS 6,19,7,LeSean McCoy right end for 3 yards (tackle by London Fletcher and Bacarri Rambo),4.730,6.510
2,1:27,1,3,WAS 3,19,7,LeSean McCoy left guard for no gain (tackle by Brian Orakpo and Perry Riley),6.510,5.530
2,1:02,2,3,WAS 3,25,7,"Michael Vick left guard for 3 yards, touchdown",5.530,7.000
2,1:02,,,WAS 2,26,7,Alex Henery kicks extra point good,0.000,0.000
2,1:02,,,PHI 35,26,7,"Alex Henery kicks off 71 yards, returned by Chris Thompson for 19 yards (tackle by Brandon Boykin)",0.000,0.320
2,0:52,1,10,WAS 13,26,7,Robert Griffin pass complete short right to Santana Moss for 16 yards (tackle by Bradley Fletcher). Penalty on Cedric Thornton: Illegal Use of Hands (Declined),-0.320,0.870
2,0:45,1,10,WAS 29,26,7,"Penalty on Will Montgomery: False Start, 5 yards (no play)",0.870,0.540
2,0:42,1,15,WAS 24,26,7,Robert Griffin pass complete short middle to Santana Moss for 12 yards (tackle by Brandon Boykin),0.540,0.540
2,0:32,1,15,WAS 24,26,7,Timeout #1 by Washington Redskins,0.540,1.270
2,0:32,2,3,WAS 36,26,7,"Robert Griffin pass incomplete. Penalty on Robert Griffin: Intentional Grounding, 10 yards",1.270,-0.760
2,0:11,3,13,WAS 26,26,7,"Penalty on Leonard Hankerson: False Start, 5 yards (no play)",-0.760,-1.630
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,26,7,"Alex Henery kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,WAS 20,26,7,Robert Griffin pass complete short right to Pierre Garcon for 9 yards (tackle by Bradley Fletcher),0.280,0.950
3,14:30,2,1,WAS 29,26,7,"Alfred Morris right tackle for 1 yard (tackle by Mychal Kendricks and Cedric Thornton). Penalty on Chris Chester: Offensive Holding, 10 yards (no play)",0.950,-0.460
3,14:12,2,11,WAS 19,26,7,Robert Griffin pass incomplete short middle intended for Josh Morgan,-0.460,-1.140
3,14:07,3,11,WAS 19,26,7,Robert Griffin pass incomplete short left intended for Pierre Garcon is intercepted by Cary Williams at WAS-31 and returned for 1 yard (tackle by Pierre Garcon),-1.140,-3.580
3,14:00,1,10,WAS 30,26,7,Michael Vick sacked by Bacarri Rambo for -4 yards,3.580,2.490
3,13:35,2,14,WAS 34,32,7,"LeSean McCoy right guard for 34 yards, touchdown",2.490,7.000
3,13:35,,,WAS 2,33,7,Alex Henery kicks extra point good,0.000,0.000
3,13:35,,,PHI 35,33,7,"Alex Henery kicks off 67 yards, returned by Chris Thompson for 23 yards (tackle by Jake Knott)",0.000,-0.340
3,13:19,1,10,WAS 21,33,7,Alfred Morris right guard for 6 yards (tackle by Cedric Thornton and Mychal Kendricks),0.340,0.610
3,12:42,2,4,WAS 27,33,7,Robert Griffin left end for 8 yards (tackle by Mychal Kendricks),0.610,1.270
3,12:16,1,10,WAS 35,33,7,Robert Griffin pass incomplete deep right intended for Fred Davis,1.270,0.720
3,12:08,2,10,WAS 35,33,7,Robert Griffin pass complete short right to Jordan Reed for 11 yards (tackle by Bradley Fletcher and Nate Allen),0.720,1.990
3,11:29,1,10,WAS 46,33,7,Alfred Morris left end for 1 yard (tackle by Mychal Kendricks and DeMeco Ryans),1.990,1.590
3,11:11,2,9,WAS 47,33,7,Robert Griffin pass complete short right to Pierre Garcon for 8 yards (tackle by Bradley Fletcher),1.590,1.950
3,10:32,3,1,PHI 45,33,7,Roy Helu right end for 5 yards (tackle by Brandon Boykin and Bradley Fletcher),1.950,2.920
3,9:56,1,10,PHI 40,33,7,Robert Griffin pass complete short middle to Jordan Reed for 6 yards (tackle by Mychal Kendricks),2.920,3.180
3,9:19,2,4,PHI 34,33,7,Alfred Morris left end for 9 yards (tackle by Mychal Kendricks and Patrick Chung),3.180,3.910
3,8:46,1,10,PHI 25,33,7,Robert Griffin pass incomplete short right intended for Jordan Reed (defended by Connor Barwin),3.910,3.360
3,8:37,2,10,PHI 25,33,7,Robert Griffin pass complete short right to Santana Moss for 12 yards (tackle by Nate Allen),3.360,4.710
3,7:52,1,10,PHI 13,33,7,Alfred Morris left end for -2 yards (tackle by Cedric Thornton and Nate Allen),4.710,3.760
3,7:14,2,12,PHI 15,33,7,Robert Griffin sacked by DeMeco Ryans for -7 yards,3.760,2.280
3,6:36,3,19,PHI 22,33,7,Robert Griffin pass incomplete short right intended for Santana Moss,2.280,1.990
3,6:30,4,19,PHI 22,33,7,Kai Forbath 40 yard field goal no good,1.990,-0.940
3,6:25,1,10,PHI 30,33,7,LeSean McCoy right end for 6 yards (tackle by Perry Riley),0.940,1.200
3,5:57,2,4,PHI 36,33,7,LeSean McCoy up the middle for 8 yards (tackle by DeAngelo Hall),1.200,1.860
3,5:26,1,10,PHI 44,33,7,Bryce Brown right end for -5 yards (tackle by E.J. Biggers),1.860,0.640
3,4:58,2,15,PHI 39,33,7,"Penalty on Lane Johnson: False Start, 5 yards (no play)",0.640,-0.030
3,4:41,2,20,PHI 34,33,7,Bryce Brown up the middle for no gain (tackle by Perry Riley),-0.030,-0.690
3,4:10,3,20,PHI 34,33,7,"Michael Vick pass incomplete deep left intended for Riley Cooper. Penalty on Brent Celek: Unsportsmanlike Conduct, 15 yards, Penalty on Brent Celek: Offensive Holding (Declined)",-0.690,-2.140
3,4:01,4,35,PHI 19,33,7,"Donnie Jones punts 57 yards, returned by Chris Thompson for 10 yards (tackle by Brandon Graham). Penalty on PHI: Illegal Formation, 5 yards (no play)",-2.140,-2.470
3,3:48,4,40,PHI 14,33,7,"Donnie Jones punts 61 yards, returned by Santana Moss for 9 yards (tackle by Jordan Poyer)",-2.470,-1.200
3,3:36,1,10,WAS 34,33,7,Robert Griffin pass complete short left to Leonard Hankerson for 11 yards (tackle by Brandon Boykin),1.200,1.930
3,3:11,1,10,WAS 45,33,7,Robert Griffin pass complete short left to Fred Davis for 12 yards (tackle by DeMeco Ryans),1.930,2.720
3,2:38,1,10,PHI 43,33,7,"Roy Helu left tackle for 20 yards (tackle by Mychal Kendricks). Penalty on Will Montgomery: Offensive Holding (Offsetting), Penalty on PHI: Face Mask (15 Yards) (Offsetting) (no play)",2.720,2.720
3,2:10,1,10,PHI 43,33,7,Robert Griffin pass complete short middle to Fred Davis for 10 yards (tackle by Nate Allen and Jordan Poyer),2.720,3.380
3,1:31,1,10,PHI 33,33,7,Robert Griffin pass incomplete short left intended for Santana Moss,3.380,2.840
3,1:26,2,10,PHI 33,33,7,Robert Griffin pass complete short middle to Jordan Reed for 11 yards (tackle by Nate Allen),2.840,4.110
3,0:54,1,10,PHI 22,33,7,Robert Griffin pass incomplete deep left intended for Pierre Garcon,4.110,3.560
3,0:48,2,10,PHI 22,33,7,Robert Griffin pass complete short right to Pierre Garcon for 17 yards (tackle by Bradley Fletcher),3.560,6.060
3,0:11,1,5,PHI 5,33,13,"Alfred Morris up the middle for 5 yards, touchdown",6.060,7.000
3,0:11,,,PHI 2,33,14,Kai Forbath kicks extra point good,0.000,0.000
3,0:11,,,WAS 35,33,14,"Kai Forbath kicks off 73 yards, returned by Damaris Johnson for 27 yards (tackle by Jerome Murphy)",0.000,-0.150
3,0:02,1,10,PHI 19,33,14,LeSean McCoy right guard for 8 yards (tackle by Bacarri Rambo and London Fletcher),0.150,0.750
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,PHI 27,33,14,LeSean McCoy left end for 3 yards (tackle by E.J. Biggers and Chris Baker),0.750,0.940
4,14:23,1,10,PHI 30,33,14,LeSean McCoy up the middle for -3 yards (tackle by Barry Cofield),0.940,-0.010
4,13:55,2,13,PHI 27,33,14,"Michael Vick pass complete short right to Jason Avant for 6 yards (tackle by Josh Wilson). Jason Avant fumbles (forced by Josh Wilson), recovered by Perry Riley at PHI-35 and returned for 6 yards (tackle by Jason Avant)",-0.010,-3.640
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,13:46,1,10,PHI 29,33,14,Robert Griffin pass complete short right to Pierre Garcon for 7 yards (tackle by Mychal Kendricks and DeMeco Ryans),3.640,4.050
4,13:09,2,3,PHI 22,33,14,Robert Griffin pass complete short middle to Pierre Garcon for 12 yards (tackle by Brandon Boykin),4.050,4.910
4,12:33,1,10,PHI 10,33,14,Robert Griffin pass incomplete short left intended for Fred Davis,4.910,4.190
4,12:29,2,10,PHI 10,33,20,"Robert Griffin pass complete short right to Leonard Hankerson for 10 yards, touchdown",4.190,7.000
4,12:29,,,,33,20,"Two Point Attempt: Robert Griffin pass incomplete intended for Aldrick Robinson, conversion fails",0.000,-1.000
4,12:29,,,WAS 35,33,20,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
4,12:24,1,10,PHI 20,33,20,Michael Vick left end for 7 yards (tackle by London Fletcher),0.280,0.680
4,11:38,2,3,PHI 27,33,20,Michael Vick left end for 36 yards (tackle by DeAngelo Hall),0.680,3.120
4,10:48,1,10,WAS 37,33,20,LeSean McCoy up the middle for 2 yards (tackle by London Fletcher and Bacarri Rambo),3.120,2.840
4,10:05,2,8,WAS 35,33,20,LeSean McCoy right tackle for 3 yards (tackle by London Fletcher and Perry Riley),2.840,2.540
4,9:27,3,5,WAS 32,33,20,"Michael Vick pass incomplete short middle intended for DeSean Jackson. Penalty on Jason Kelce: Offensive Holding, 10 yards (no play)",2.540,1.220
4,9:22,3,15,WAS 42,33,20,Michael Vick pass incomplete deep right intended for DeSean Jackson,1.220,0.460
4,9:16,4,15,WAS 42,33,20,"Donnie Jones punts 36 yards, out of bounds",0.460,0.380
4,9:08,1,10,WAS 6,33,20,Robert Griffin pass complete short right to Josh Morgan for 18 yards (tackle by Brandon Boykin). Penalty on Connor Barwin: Defensive Offside (Declined),-0.380,0.540
4,8:51,1,10,WAS 24,33,20,Robert Griffin pass complete short middle to Jordan Reed for 6 yards (tackle by Patrick Chung and Mychal Kendricks),0.540,0.810
4,8:27,2,4,WAS 30,33,20,Robert Griffin pass complete short middle to Santana Moss for 9 yards (tackle by Patrick Chung),0.810,1.530
4,8:00,1,10,WAS 39,33,20,Robert Griffin pass complete short middle to Roy Helu for 11 yards (tackle by DeMeco Ryans and Patrick Chung),1.530,2.260
4,7:37,1,10,,33,20,Robert Griffin pass complete short left to Leonard Hankerson for 8 yards (tackle by Patrick Chung),2.260,2.790
4,7:27,2,2,PHI 42,33,20,Robert Griffin pass incomplete short middle intended for Aldrick Robinson,2.790,2.790
4,7:22,2,2,PHI 42,33,20,Timeout #1 by Washington Redskins,2.790,2.080
4,7:22,3,2,PHI 42,33,20,Robert Griffin pass complete short right to Santana Moss for 5 yards,2.080,3.120
4,7:11,1,10,PHI 37,33,20,Robert Griffin pass incomplete short middle intended for Santana Moss (defended by Brandon Boykin),3.120,2.570
4,7:07,2,10,PHI 37,33,20,Robert Griffin pass incomplete short middle intended for Leonard Hankerson (defended by Cedric Thornton),2.570,1.880
4,7:01,3,10,PHI 37,33,20,Robert Griffin pass incomplete deep right intended for Leonard Hankerson,1.880,0.790
4,6:53,4,10,PHI 37,33,20,"Penalty on Trent Williams: False Start, 5 yards (no play)",0.790,0.460
4,6:53,4,15,PHI 42,33,20,Robert Griffin pass incomplete deep middle intended for Aldrick Robinson (defended by Cary Williams),0.460,-1.730
4,6:48,1,10,PHI 42,33,20,LeSean McCoy right tackle for 4 yards (tackle by Reed Doughty and Ryan Kerrigan),1.730,1.730
4,6:04,2,6,PHI 46,33,20,Bryce Brown left tackle for 4 yards (tackle by Kedric Golston),1.730,1.550
4,5:18,3,2,,33,20,"Penalty on Michael Vick: Delay of Game, 5 yards (no play)",1.550,0.890
4,4:56,3,7,PHI 45,33,20,Michael Vick pass complete short right to Jason Avant for 7 yards (tackle by E.J. Biggers),0.890,0.890
4,4:44,3,7,PHI 45,33,20,Timeout #1 by Philadelphia Eagles,0.890,2.390
4,4:44,1,10,WAS 48,33,20,LeSean McCoy right tackle for 2 yards (tackle by Ryan Kerrigan),2.390,2.390
4,4:39,1,10,WAS 48,33,20,Timeout #2 by Washington Redskins,2.390,2.120
4,4:38,2,8,WAS 46,33,20,LeSean McCoy up the middle for 2 yards (tackle by Perry Riley),2.120,2.120
4,4:33,2,8,WAS 46,33,20,Timeout #3 by Washington Redskins,2.120,1.690
4,4:33,3,6,WAS 44,33,20,Michael Vick up the middle for 2 yards (tackle by Stephen Bowen),1.690,0.460
4,3:49,4,4,WAS 42,33,20,"Donnie Jones punts 31 yards, fair catch by Santana Moss",0.460,0.370
4,3:42,1,10,WAS 11,33,20,Robert Griffin pass complete short right to Josh Morgan for 13 yards (tackle by Brandon Boykin and Bradley Fletcher),-0.370,0.540
4,3:23,1,10,WAS 24,33,20,Robert Griffin sacked by Fletcher Cox for -8 yards,0.540,-1.220
4,3:00,2,18,WAS 16,33,20,Robert Griffin pass complete short left to Josh Morgan for 9 yards (tackle by Patrick Chung),-1.220,-0.560
4,2:40,3,9,WAS 25,33,20,Robert Griffin pass complete short right to Pierre Garcon for 6 yards (tackle by Jordan Poyer),-0.560,-1.310
4,2:19,4,3,WAS 31,33,20,Robert Griffin pass complete short left to Jordan Reed for 4 yards (tackle by Mychal Kendricks),-1.310,1.270
4,2:00,1,10,WAS 35,33,20,Robert Griffin left end for 12 yards (tackle by Cary Williams),1.270,2.060
4,1:52,1,10,WAS 47,33,20,Robert Griffin pass complete deep middle to Leonard Hankerson for 27 yards (tackle by Nate Allen),2.060,3.840
4,1:28,1,10,PHI 26,33,20,Robert Griffin left end for 2 yards (tackle by Fletcher Cox),3.840,3.570
4,1:20,2,8,PHI 24,33,26,"Robert Griffin pass complete deep middle to Leonard Hankerson for 24 yards, touchdown",3.570,7.000
4,1:20,,,PHI 2,33,27,Kai Forbath kicks extra point good,0.000,0.000
4,1:14,2,8,PHI 24,33,27,Timeout #2 by Philadelphia Eagles,3.570,0.000
4,1:20,,,WAS 35,33,27,"Kai Forbath kicks onside 18 yards, recovered by Jake Knott. Penalty on Aldrick Robinson: Offside on Free Kick, 5 yards",0.000,-2.390
4,1:14,1,10,WAS 48,33,27,Michael Vick kneels for -1 yards,2.390,1.710
4,1:14,2,11,WAS 49,33,27,Michael Vick kneels for no gain,1.710,1.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
