#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 20,10,3:06,70,Fumble
2,1,11:54,PHI 20,9,2:39,51,Field Goal
3,1,9:07,WAS 25,1,0:08,25,Touchdown
4,1,7:20,WAS 48,4,2:19,9,Punt
5,1,4:50,PHI 34,7,2:50,26,Punt
6,2,13:46,PHI 17,9,3:58,25,Punt
7,2,8:17,PHI 38,5,2:07,62,Touchdown
8,2,4:11,WAS 44,9,3:13,44,Touchdown
9,3,14:00,WAS 30,2,0:34,30,Touchdown
10,3,6:25,PHI 30,5,2:49,-16,Punt
11,3,0:06,PHI 19,4,1:20,14,Fumble
12,4,12:24,PHI 20,5,3:16,38,Punt
13,4,6:48,PHI 42,6,3:06,16,Punt
14,4,1:14,WAS 48,2,1:14,-1,End of Game
