#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 20,3,1:29,0,Punt
2,1,10:53,DET 1,13,7:20,94,Interception
3,2,13:11,DET 40,4,2:38,15,Punt
4,2,9:13,OAK 37,2,0:46,37,Touchdown
5,2,2:18,DET 37,7,1:08,36,Field Goal
6,2,0:03,DET 48,1,0:03,0,End of Half
7,3,11:24,OAK 33,4,2:09,33,Touchdown
8,3,7:31,DET 21,3,1:20,1,Punt
9,3,3:49,DET 20,3,1:31,20,Interception
10,3,0:49,DET 44,8,3:36,28,Field Goal
11,4,7:43,DET 20,7,3:28,80,Touchdown
12,4,3:01,OAK 10,4,1:05,5,Field Goal
13,4,1:37,OAK 23,3,0:21,23,Touchdown
