0,1
Game Info,Game Info
Won Toss,Lions
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,61547
Weather,"66 degrees, relative humidity 68%, wind 8 mph, wind chill 0"
Vegas Line,Oakland Raiders -2.5
Over/Under,39.5 (over)
