0,1
Game Info,Game Info
Won Toss,Lions (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:06
Attendance,76267
Weather,"35 degrees, relative humidity 30%, wind 21 mph"
Vegas Line,New York Giants -3.0
Over/Under,44.5 (over)
