Player,Pos
Quincy Carter,QB
Troy Hambrick,RB
Roy Williams,WR
Joey Galloway,WR
Terry Glenn,WR
Dan Campbell,TE
Jason Witten,TE
Flozell Adams,LT
Larry Allen,LG
Matt Lehr,C
Andre Gurode,RG
Ryan Young,RT
Greg Ellis,LDE
Michael Myers,LDT
La'Roi Glover,RDT
Ebenezer Ekuban,RDE
Alshermond Singleton,SLB
Dat Nguyen,MLB
Dexter Coakley,WLB
Terence Newman,LCB
Mario Edwards,RCB
Darren Woodson,SS
