Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
1,0:48,1,10,TEN 28,0,0,Derrick Henry middle for 5 yards (tackle by Eli Ankou and Malik Jackson),0.810,0.940
1,0:07,2,5,TEN 33,0,0,Derrick Henry right end for 5 yards (tackle by Myles Jack),0.940,1.470
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TEN 38,0,0,Marcus Mariota sacked by Marcell Dareus for -4 yards,1.470,0.380
2,14:17,2,14,TEN 34,0,6,"Marcus Mariota pass complete short left to Derrick Henry for 66 yards, touchdown",0.380,7.000
2,14:04,,,JAX 15,0,6,"Ryan Succop kicks extra point no good, blocked by Telvin Smith",0.000,-1.000
2,14:04,,,TEN 35,0,6,"Ryan Succop kicks off 64 yards, returned by Corey Grant for 18 yards (tackle by David Fluellen)",0.000,-0.150
2,13:58,1,10,JAX 19,0,6,Blake Bortles pass complete short right to Keelan Cole for 15 yards (tackle by Tye Smith and Wesley Woodyard),0.150,1.200
,,,,,,,"TEN challenged the pass completion ruling, and the play was upheld.",,
2,13:29,1,10,JAX 34,0,6,Leonard Fournette left guard for 3 yards (tackle by Avery Williamson and Johnathan Cyprien),1.200,1.060
2,13:01,2,7,JAX 37,0,6,Blake Bortles pass incomplete short middle intended for Dede Westbrook (defended by Adoree' Jackson),1.060,0.370
2,12:57,3,7,JAX 37,0,6,Blake Bortles pass complete short left to Allen Hurns for 18 yards (tackle by Kevin Byard),0.370,2.590
2,12:21,1,10,TEN 45,0,6,Blake Bortles pass complete short right to Leonard Fournette for 23 yards (tackle by Adoree' Jackson),2.590,4.110
2,11:46,1,10,TEN 22,0,6,T.J. Yeldon middle for 3 yards (tackle by Johnathan Cyprien and Avery Williamson),4.110,3.970
2,11:05,2,7,TEN 19,0,6,T.J. Yeldon left guard for -4 yards (tackle by Erik Walden and Derrick Morgan),3.970,2.740
2,10:23,3,11,TEN 23,0,6,Blake Bortles pass incomplete short right intended for Allen Hurns (defended by Kalan Reed),2.740,1.930
2,10:14,4,11,TEN 23,3,6,Josh Lambo 41 yard field goal good,1.930,3.000
2,10:14,,,JAX 35,3,6,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
2,10:14,1,10,TEN 25,3,6,Derrick Henry right guard for 13 yards (tackle by A.J. Bouye and Paul Posluszny),0.610,1.470
2,9:36,1,10,TEN 38,3,6,Marcus Mariota left end for 3 yards (tackle by Telvin Smith),1.470,1.330
2,8:59,2,7,TEN 41,3,6,Taywan Taylor right end for 5 yards (tackle by Telvin Smith),1.330,1.290
2,8:17,3,2,TEN 46,3,6,Derrick Henry middle for no gain (tackle by Tashaun Gipson),1.290,-0.320
2,7:36,4,2,TEN 46,3,6,"Brett Kern punts 41 yards, fair catch by Jaydon Mickens",-0.320,0.320
2,7:29,1,10,JAX 13,3,6,Blake Bortles pass incomplete short middle intended for Leonard Fournette (defended by Wesley Woodyard),-0.320,-0.770
2,7:24,2,10,JAX 13,3,6,Leonard Fournette left guard for 3 yards (tackle by Karl Klug),-0.770,-1.060
2,6:43,3,7,JAX 16,3,6,Blake Bortles pass complete short middle to Leonard Fournette for 13 yards (tackle by Jayon Brown),-1.060,0.870
2,6:12,1,10,JAX 29,3,6,Blake Bortles pass complete short middle to Dede Westbrook for 9 yards (tackle by Tye Smith and Kevin Byard),0.870,1.540
2,5:35,2,1,JAX 38,3,6,Leonard Fournette left tackle for 7 yards (tackle by Wesley Woodyard and Avery Williamson),1.540,1.930
2,5:06,1,10,JAX 45,3,6,T.J. Yeldon left end for 4 yards (tackle by Wesley Woodyard),1.930,1.920
2,4:34,2,6,JAX 49,3,6,T.J. Yeldon right tackle for 2 yards (tackle by Avery Williamson),1.920,1.490
2,3:54,3,4,TEN 49,3,6,Blake Bortles pass incomplete deep left intended for Keelan Cole,1.490,0.000
2,3:49,4,4,TEN 49,3,6,"Brad Nortman punts 44 yards. Penalty on JAX: Offensive 12 On-field, 5 yards (no play)",0.000,-0.320
,,,,,,,"TEN challenged the too many players on field ruling, and the original play was overturned.",,
2,3:38,4,9,JAX 46,3,6,"Brad Nortman punts 54 yards, touchback",-0.320,-0.280
2,3:30,1,10,TEN 20,3,6,Marcus Mariota left end for 8 yards (tackle by Telvin Smith),0.280,0.810
2,2:53,2,2,TEN 28,3,6,Derrick Henry right tackle for 1 yard (tackle by Marcell Dareus),0.810,0.230
2,2:09,3,1,TEN 29,3,6,Derrick Henry right tackle for no gain (tackle by Telvin Smith and Calais Campbell),0.230,0.000
2,2:00,,,,,,Timeout #2 by Tennessee Titans,0.000,1.440
2,2:00,4,1,TEN 29,3,6,"Brett Kern punts 39 yards, muffed catch by Jaydon Mickens, recovered by Phillip Supernaw and returned for no gain. Penalty on Jaydon Mickens: Unnecessary Roughness, 11 yards",-1.440,4.780
2,1:49,1,10,JAX 12,3,6,Derrick Henry left end for 3 yards (tackle by A.J. Bouye),4.780,4.640
2,1:43,2,7,JAX 9,3,6,Derrick Henry right end for 2 yards (tackle by Barry Church),4.640,0.000
2,1:31,,,,,,Timeout #2 by Jacksonville Jaguars,0.000,-4.160
2,1:31,3,5,JAX 7,3,6,Marcus Mariota pass incomplete short left intended for Delanie Walker,4.160,2.980
2,1:26,4,5,JAX 7,3,9,Ryan Succop 25 yard field goal good,2.980,3.000
2,1:21,,,TEN 35,3,9,"Ryan Succop kicks off 57 yards, returned by Corey Grant for 18 yards (tackle by Eric Weems)",0.000,-0.670
2,1:15,1,10,JAX 26,3,9,Blake Bortles pass complete short right to Keelan Cole for 4 yards (tackle by Adoree' Jackson). Keelan Cole fumbles (forced by Adoree' Jackson),0.670,-3.640
2,1:07,1,10,JAX 29,3,9,Marcus Mariota pass incomplete deep left intended for Corey Davis,3.640,3.100
2,1:01,2,10,JAX 29,3,9,Marcus Mariota pass complete short middle to Jonnu Smith for 3 yards (tackle by Calais Campbell),3.100,2.810
2,0:19,3,7,JAX 26,3,9,Marcus Mariota pass complete short middle to Eric Decker for 5 yards (tackle by Yannick Ngakoue),2.810,0.000
2,0:03,,,,,,Timeout #3 by Tennessee Titans,0.000,-2.180
2,0:03,4,2,JAX 21,3,12,Ryan Succop 39 yard field goal good,2.180,3.000
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,3,12,"Josh Lambo kicks off 34 yards, fair catch by Jonnu Smith",0.000,-1.000
3,15:00,1,10,TEN 31,3,12,Marcus Mariota left end for 7 yards (tackle by Myles Jack),1.000,1.410
3,14:23,2,3,TEN 38,3,12,"Derrick Henry left end for 4 yards (tackle by Myles Jack). Penalty on Luke Stocker: Offensive Holding, 10 yards (no play)",1.410,0.060
3,13:57,2,13,TEN 28,3,12,Marcus Mariota pass incomplete short left intended for Corey Davis,0.060,-0.630
3,13:53,3,13,TEN 28,3,12,Marcus Mariota pass incomplete deep middle intended for Rishard Matthews,-0.630,-1.500
3,13:47,4,13,TEN 28,3,12,"Brett Kern punts 63 yards, muffed catch by Jaydon Mickens, recovered by Jaydon Mickens and returned for 3 yards (tackle by Taywan Taylor)",-1.500,0.380
3,13:31,1,10,JAX 5,3,12,Leonard Fournette right guard for 4 yards (tackle by Brian Orakpo),-0.380,-0.490
3,12:56,2,6,JAX 9,3,12,Leonard Fournette left guard for no gain (tackle by Sylvester Williams and Avery Williamson),-0.490,-0.950
3,12:13,3,6,JAX 9,3,12,Blake Bortles pass incomplete deep right intended for Dede Westbrook,-0.950,-2.490
3,12:06,4,6,JAX 9,3,12,"Brad Nortman punts 34 yards, fair catch by Adoree' Jackson",-2.490,-2.720
3,12:00,1,10,JAX 43,3,12,Derrick Henry left tackle for -1 yards (tackle by Telvin Smith),2.720,2.040
3,11:21,2,11,JAX 44,3,12,Marcus Mariota left end for 6 yards (tackle by Telvin Smith),2.040,2.150
3,10:43,3,5,JAX 38,3,12,Marcus Mariota pass complete short right to Eric Decker for 8 yards (tackle by Jalen Ramsey),2.150,3.580
3,10:01,1,10,JAX 30,3,12,Derrick Henry right tackle for 12 yards (tackle by Barry Church),3.580,4.370
3,9:17,1,10,JAX 18,3,12,Derrick Henry left end for 5 yards (tackle by Tashaun Gipson),4.370,4.610
3,8:37,2,5,JAX 13,3,12,Marcus Mariota sacked by Eli Ankou for -7 yards,4.610,2.870
3,7:51,3,12,JAX 20,3,12,Marcus Mariota pass incomplete short left intended for Derrick Henry,2.870,2.120
3,7:47,4,12,JAX 20,3,15,Ryan Succop 38 yard field goal good,2.120,3.000
3,7:42,,,TEN 35,3,15,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,7:42,1,10,JAX 25,3,15,Blake Bortles pass incomplete deep left intended for Dede Westbrook,0.610,0.060
3,7:36,2,10,JAX 25,3,15,Blake Bortles right end for 9 yards (tackle by Johnathan Cyprien),0.060,0.560
3,7:13,3,1,JAX 34,3,15,Leonard Fournette middle for 3 yards (tackle by Derrick Morgan and Avery Williamson),0.560,1.400
3,6:44,1,10,JAX 37,3,15,Blake Bortles pass complete short middle to Allen Hurns for 12 yards (tackle by Kevin Byard),1.400,2.190
3,6:07,1,10,JAX 49,3,15,Blake Bortles pass complete short left to Allen Hurns for 8 yards (tackle by Kevin Byard),2.190,2.730
3,5:44,2,2,TEN 43,3,15,Leonard Fournette middle for 9 yards (tackle by Kevin Byard),2.730,3.310
3,5:15,1,10,TEN 34,3,15,Blake Bortles pass incomplete deep left intended for Dede Westbrook,3.310,2.770
3,5:09,2,10,TEN 34,3,15,Blake Bortles pass incomplete short left intended for Dede Westbrook (defended by Austin Johnson),2.770,2.080
3,5:04,3,10,TEN 34,3,15,Blake Bortles sacked by Jurrell Casey for -2 yards,2.080,0.880
3,4:26,4,12,TEN 36,3,15,"Penalty on Colin Holba: False Start, 5 yards (no play)",0.880,0.530
3,4:26,4,17,TEN 41,3,15,"Penalty on Blair Brown: False Start, 5 yards (no play)",0.530,0.200
3,4:25,4,22,TEN 46,3,15,"Brad Nortman punts 30 yards, returned by Adoree' Jackson for 5 yards (tackle by Donald Payne)",0.200,-0.340
3,4:14,1,10,TEN 21,3,15,Derrick Henry middle for 3 yards (tackle by Paul Posluszny and Dante Fowler),0.340,0.210
3,3:35,2,7,TEN 24,3,15,Marcus Mariota pass complete short left to Delanie Walker for 9 yards,0.210,1.140
3,3:01,1,10,TEN 33,3,15,Marcus Mariota sacked by Dante Fowler and Barry Church for -7 yards,1.140,-0.350
3,2:16,2,17,TEN 26,3,15,Marcus Mariota pass incomplete short right intended for Eric Decker,-0.350,-1.020
3,2:11,3,17,TEN 26,3,15,Marcus Mariota pass incomplete deep right intended for Eric Decker,-1.020,-1.630
3,2:02,4,17,TEN 26,3,15,"Brett Kern punts 51 yards, returned by Jaydon Mickens for 7 yards (tackle by Wesley Woodyard)",-1.630,-0.940
3,1:50,1,10,JAX 30,3,15,Leonard Fournette right tackle for 5 yards (tackle by Jurrell Casey),0.940,1.070
3,1:09,2,5,JAX 35,3,15,Leonard Fournette left tackle for 4 yards (tackle by Avery Williamson and Austin Johnson),1.070,0.890
3,0:28,3,1,JAX 39,3,15,Blake Bortles pass complete short middle to Marcedes Lewis for 11 yards (tackle by Tye Smith),0.890,2.260
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,,3,15,Leonard Fournette middle for 1 yard (tackle by Kevin Byard and Jurrell Casey),2.260,1.850
4,14:27,2,9,TEN 49,3,15,Blake Bortles pass incomplete deep middle intended for Keelan Cole,1.850,1.160
4,14:23,3,9,TEN 49,3,15,Blake Bortles pass incomplete deep left intended for Allen Hurns is intercepted by Kevin Byard at TEN-30 and returned for 29 yards,1.160,-2.850
4,14:12,1,10,JAX 41,3,15,Marcus Mariota pass complete short left to Rishard Matthews for 7 yards (tackle by Barry Church),2.850,3.250
4,13:38,2,3,JAX 34,3,15,Derrick Henry right tackle for -5 yards (tackle by Jalen Ramsey and Tashaun Gipson),3.250,1.880
4,13:03,3,8,JAX 39,3,15,Marcus Mariota pass complete short right to Delanie Walker for 7 yards (tackle by Telvin Smith),1.880,1.310
4,12:28,4,1,JAX 32,3,15,Marcus Mariota middle for 2 yards (tackle by Malik Jackson),1.310,3.580
4,11:45,1,10,JAX 30,3,15,Derrick Henry right tackle for 4 yards (tackle by Marcell Dareus),3.580,3.570
4,11:02,2,6,JAX 26,9,15,"Marcus Mariota for no gain. Marcus Mariota fumbles, recovered by Yannick Ngakoue at JAX-33 and returned for 67 yards, touchdown",3.570,-7.000
4,,,,TEN 15,10,15,Josh Lambo kicks extra point good,,
4,10:48,,,JAX 35,10,15,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
4,10:48,1,10,TEN 25,10,15,Marcus Mariota pass complete short left to Jonnu Smith for 4 yards (tackle by Jarrod Wilson),0.610,0.600
4,10:09,2,6,TEN 29,10,15,Derrick Henry left end for 3 yards (tackle by Aaron Colvin),0.600,0.300
4,9:34,3,3,TEN 32,10,15,Marcus Mariota pass incomplete short right intended for Eric Decker,0.300,-1.240
4,9:28,4,3,TEN 32,10,15,Brett Kern punts 34 yards,-1.240,-1.200
4,9:19,1,10,JAX 34,10,15,Blake Bortles pass complete short left to Leonard Fournette for 16 yards (tackle by Tye Smith),1.200,2.260
4,8:49,1,10,,10,15,Blake Bortles pass incomplete short middle intended for Keelan Cole,2.260,1.710
4,8:45,2,10,,10,15,"Leonard Fournette left tackle for 4 yards (tackle by Avery Williamson). Leonard Fournette fumbles (forced by Avery Williamson), recovered by Leonard Fournette at TEN-46",1.710,1.550
4,8:04,3,6,TEN 46,10,15,Blake Bortles pass incomplete deep left intended for T.J. Yeldon,1.550,0.200
4,7:57,4,6,TEN 46,10,15,"Brad Nortman punts 46 yards, touchback",0.200,-0.280
4,7:48,1,10,TEN 20,10,15,Marcus Mariota right end for 15 yards (tackle by Paul Posluszny),0.280,1.270
4,7:10,1,10,TEN 35,10,15,Derrick Henry left tackle for -3 yards (tackle by Calais Campbell),1.270,0.320
4,6:33,2,13,TEN 32,10,15,Marcus Mariota pass complete short middle to Luke Stocker for 12 yards (tackle by Paul Posluszny and Telvin Smith),0.320,1.220
4,5:44,3,1,TEN 44,10,15,Derrick Henry left guard for -1 yards (tackle by Tashaun Gipson),1.220,-0.520
4,5:09,4,2,TEN 43,10,15,"Brett Kern punts 25 yards, out of bounds",-0.520,-1.070
4,5:01,1,10,JAX 32,10,15,Blake Bortles pass incomplete deep left intended for Dede Westbrook,1.070,0.530
4,4:55,2,10,JAX 32,10,15,Blake Bortles sacked by Brian Orakpo for -10 yards,0.530,-1.480
4,4:16,3,20,JAX 22,10,15,Blake Bortles pass incomplete deep left intended for Marcedes Lewis,-1.480,-1.900
4,4:08,4,20,JAX 22,10,15,"Brad Nortman punts 49 yards, returned by Adoree' Jackson for -1 yards (tackle by Paul Posluszny)",-1.900,-0.810
4,3:57,1,10,TEN 28,10,15,Derrick Henry right tackle for 4 yards (tackle by Calais Campbell and Malik Jackson),0.810,0.800
4,3:13,2,6,TEN 32,10,15,Marcus Mariota right tackle for 7 yards (tackle by Barry Church),0.800,0.000
4,3:01,,,,,,Timeout #1 by Jacksonville Jaguars,0.000,-1.530
4,3:01,1,10,TEN 39,10,15,Derrick Henry left guard for 4 yards (tackle by Paul Posluszny),1.530,1.530
4,2:17,2,6,TEN 43,10,15,Derrick Henry middle for 1 yard (tackle by Telvin Smith),1.530,0.000
4,2:13,,,,,,Timeout #2 by Jacksonville Jaguars,0.000,-0.960
4,2:13,3,5,TEN 44,10,15,Marcus Mariota left end for 13 yards (tackle by A.J. Bouye),0.960,2.720
4,2:00,1,10,JAX 43,10,15,Derrick Henry right tackle for 4 yards (tackle by Malik Jackson and Myles Jack),2.720,0.000
4,1:56,,,,,,Timeout #3 by Jacksonville Jaguars,0.000,-2.720
4,1:56,2,6,JAX 39,10,15,Derrick Henry middle for 3 yards (tackle by Malik Jackson),2.720,0.000
4,1:12,,,,,,Timeout #1 by Tennessee Titans,0.000,-2.410
4,1:12,3,3,JAX 36,10,15,Derrick Henry left tackle for 1 yard (tackle by Paul Posluszny),2.410,0.000
4,0:25,,,,,,Timeout #2 by Tennessee Titans,0.000,-0.990
4,0:25,4,2,JAX 35,10,15,"Penalty on Marcus Mariota: Delay of Game, 5 yards (no play)",0.990,0.590
4,0:24,4,7,JAX 40,10,15,"Brett Kern punts 22 yards, out of bounds",0.590,-0.040
4,0:18,1,10,JAX 18,10,15,Blake Bortles pass incomplete deep right intended for James O'Shaughnessy is intercepted by Kevin Byard at JAX-48 and returned for 1 yard,0.040,-2.460
4,0:10,1,10,JAX 47,10,15,Marcus Mariota kneels for -1 yards,2.460,1.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
