#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:31,CIN 30,6,3:41,12,Punt
2,1,3:25,CIN 22,2,0:57,1,Interception
3,1,2:28,CIN 22,1,0:14,1,Fumble
4,2,14:19,CIN 36,8,4:28,55,Field Goal
5,2,6:06,CIN 15,9,5:00,85,Touchdown
6,3,15:00,CIN 38,4,2:57,20,Punt
7,3,9:54,CIN 38,4,2:37,15,Punt
8,3,5:15,CIN 26,5,2:40,26,Punt
9,3,0:28,CIN 13,8,4:15,24,Interception
10,4,10:01,CIN 20,7,4:14,35,Interception
11,4,4:45,CIN 27,8,2:10,73,Touchdown
12,4,2:35,IND 40,1,0:12,6,Fumble
13,4,0:46,CIN 21,3,0:46,-16,End of Game
