Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
2,,,,IND 30,0,17,"Pat McAfee kicks off 71 yards, returned by Bernard Scott for 37 yards (tackle by Jacob Lacey)",0.000,1.330
2,14:13,1,10,CIN 36,0,17,Carson Palmer pass complete deep middle to Chad Johnson for 19 yards (tackle by Aaron Francisco),1.330,2.590
2,13:28,1,10,IND 45,0,17,Carson Palmer pass complete short right to Terrell Owens for 23 yards (tackle by Pat Angerer),2.590,4.110
2,12:46,1,10,IND 22,0,17,Carson Palmer pass complete short left to Chad Johnson for 7 yards (tackle by Jerraud Powers),4.110,4.650
2,12:06,2,3,IND 15,0,17,Cedric Benson right tackle for 4 yards (tackle by Daniel Muir),4.650,4.840
2,11:27,1,10,IND 11,0,17,Cedric Benson left end for -1 yards (tackle by Aaron Francisco),4.840,3.980
2,10:46,2,11,IND 12,0,17,Carson Palmer pass incomplete short middle intended for Terrell Owens,3.980,3.110
2,10:40,3,11,IND 12,0,17,Carson Palmer pass complete short left to Brian Leonard for 3 yards (tackle by Tyjuan Hagler and Jacob Lacey),3.110,2.830
2,9:57,4,8,IND 9,3,17,Mike Nugent 27 yard field goal good,2.830,3.000
2,,,,CIN 30,3,17,"Mike Nugent kicks off 66 yards, returned by Cornelius Brown for 23 yards (tackle by Dan Skuta)",0.000,0.740
2,9:46,1,10,IND 27,3,17,Peyton Manning pass incomplete deep middle intended for Pierre Garcon,0.740,0.200
2,9:40,2,10,IND 27,3,17,Peyton Manning pass complete short middle to Jacob Tamme for 9 yards (tackle by Dhani Jones),0.200,0.700
2,9:01,3,1,IND 36,3,17,Peyton Manning pass complete short right to Pierre Garcon for 10 yards (tackle by Johnathan Joseph and Reggie Nelson),0.700,1.990
2,8:24,1,10,IND 46,3,17,"Penalty on IND: False Start, 5 yards (no play)",1.990,1.660
2,8:06,1,15,IND 41,3,17,Donald Brown left end for 7 yards (tackle by Dhani Jones),1.660,1.720
2,7:20,2,8,IND 48,3,17,Peyton Manning sacked by Geno Atkins and Brandon Johnson for -1 yards,1.720,0.890
2,6:47,3,9,IND 47,3,17,Peyton Manning pass complete short right to Jacob Tamme for 4 yards (tackle by Johnathan Joseph and Rico Murray),0.890,0.000
2,6:14,4,5,CIN 49,3,17,Pat McAfee punts 34 yards,0.000,0.220
2,6:06,1,10,CIN 15,3,17,"Penalty on Daniel Muir: Encroachment, 5 yards (no play)",-0.220,0.680
2,6:06,1,5,CIN 20,3,17,Carson Palmer pass complete short left to Chad Johnson for 4 yards (tackle by Jacob Lacey),0.680,0.620
2,5:30,2,1,CIN 24,3,17,Bernard Scott middle for no gain (tackle by Daniel Muir and Ricardo Mathews),0.620,-0.270
2,4:51,3,1,CIN 24,3,17,Cedric Benson middle for no gain (tackle by Robert Mathis and Philip Wheeler),-0.270,-1.770
2,4:24,4,1,CIN 24,3,17,Brian Leonard left tackle for 42 yards (tackle by Jerry Hughes and Jacob Lacey),-1.770,3.310
2,3:38,1,10,IND 34,3,17,"Carson Palmer pass complete deep right to Chad Johnson for 34 yards. Penalty on Chad Johnson: Illegal Formation, 5 yards (no play)",3.310,2.980
2,3:30,1,15,IND 39,3,17,Cedric Benson left tackle for -1 yards (tackle by Robert Mathis and Kavell Conner),2.980,1.960
2,2:52,2,16,IND 40,3,17,Carson Palmer pass complete short right to Cedric Benson for 7 yards (tackle by Philip Wheeler and Kelvin Hayden),1.960,2.210
2,2:03,3,9,IND 33,3,17,Carson Palmer pass complete deep middle to Terrell Owens for 20 yards (tackle by Antoine Bethea and Jerraud Powers),2.210,4.710
2,1:54,1,10,IND 13,3,17,Carson Palmer pass complete short right to Cedric Benson for 8 yards (tackle by Pat Angerer and Jerraud Powers),4.710,5.540
2,1:14,2,2,IND 5,9,17,"Carson Palmer pass complete short left to Chad Johnson for 5 yards, touchdown",5.540,7.000
2,,,,IND 2,10,17,Mike Nugent kicks extra point good,0.000,0.000
2,,,,CIN 30,10,17,"Mike Nugent kicks off 74 yards, returned by Cornelius Brown for 21 yards (tackle by Brandon Ghee)",0.000,-0.060
2,1:01,1,10,IND 17,10,17,Peyton Manning pass complete short left to Brandon James for 12 yards (tackle by Dhani Jones),-0.060,0.870
2,0:43,1,10,IND 29,10,17,Peyton Manning pass incomplete short left intended for Brandon James,0.870,0.330
2,0:40,2,10,IND 29,10,17,Peyton Manning pass incomplete short middle intended for Donald Brown,0.330,-0.360
2,0:35,3,10,IND 29,10,17,Peyton Manning pass complete deep left to Brandon James for 17 yards (tackle by Rico Murray),-0.360,1.990
2,0:30,,,,10,17,Timeout #1 by Indianapolis Colts,0.000,1.990
2,0:30,1,10,IND 46,10,17,Peyton Manning pass incomplete short left intended for Brandon James (defended by Rico Murray),1.990,1.450
2,0:26,2,10,IND 46,10,17,"Peyton Manning pass incomplete deep right intended for Jacob Tamme. Penalty on Brandon Johnson: Defensive Pass Interfere, 19 yards (no play)",1.450,3.250
2,0:23,1,10,CIN 35,10,17,Peyton Manning pass incomplete short left intended for Brandon James,3.250,2.700
2,0:20,2,10,CIN 35,10,17,Peyton Manning pass complete short middle to Reggie Wayne for 10 yards (tackle by Leon Hall),2.700,3.910
2,0:14,,,,10,17,Timeout #2 by Indianapolis Colts,0.000,3.910
2,0:14,1,10,CIN 25,10,17,Peyton Manning pass incomplete deep left intended for Brandon James,3.910,3.360
2,0:11,2,10,CIN 25,10,17,Peyton Manning sacked by Carlos Dunlap for -4 yards,3.360,2.150
2,0:05,,,,10,17,Timeout #3 by Indianapolis Colts,0.000,2.150
2,0:05,3,14,CIN 29,10,20,Adam Vinatieri 47 yard field goal good,2.150,3.000
Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,10,20,"Pat McAfee kicks off 70 yards, returned by Bernard Scott for 38 yards (tackle by Cornelius Brown)",0.000,1.470
3,14:53,1,10,CIN 38,10,20,Carson Palmer pass complete short right to Terrell Owens for 11 yards (tackle by Kelvin Hayden),1.470,2.190
3,14:16,1,10,CIN 49,10,20,Bernard Scott left end for 7 yards (tackle by Robert Mathis and Jacob Lacey),2.190,2.590
3,13:35,2,3,IND 44,10,20,Bernard Scott right end for -3 yards (tackle by Kelvin Hayden),2.590,1.490
3,13:00,3,6,IND 47,10,20,Carson Palmer pass complete short right to Brian Leonard for 5 yards (tackle by Tyjuan Hagler and Kelvin Hayden),1.490,0.460
3,12:14,4,1,IND 42,10,20,"Kevin Huber punts 36 yards, returned by Brandon James for 3 yards (tackle by Rico Murray)",0.460,0.380
3,12:03,1,10,IND 9,10,20,Donald Brown right end for 4 yards (tackle by Brandon Johnson and Domata Peko),-0.380,-0.480
3,11:16,2,6,IND 13,10,20,Donald Brown middle for -1 yards (tackle by Carlos Dunlap),-0.480,-1.070
3,10:35,3,7,IND 12,10,20,Peyton Manning pass complete short left to Brandon James for no gain,-1.070,-2.490
3,10:07,4,7,IND 12,10,20,"Pat McAfee punts 48 yards, returned by Quan Cosby for -2 yards (tackle by Tyjuan Hagler)",-2.490,-1.470
3,9:54,1,10,CIN 38,10,20,Carson Palmer pass complete short left to Terrell Owens for 10 yards (tackle by Aaron Francisco and Jerraud Powers),1.470,2.130
3,9:14,1,10,CIN 48,10,20,Cedric Benson middle for 2 yards (tackle by Dwight Freeney),2.130,1.850
3,8:45,2,8,,10,20,Carson Palmer pass complete short left to Reggie Kelly for 4 yards (tackle by Jerraud Powers),1.850,1.680
3,7:59,3,4,IND 46,10,20,Carson Palmer pass complete short middle to Jordan Shipley for 3 yards (tackle by Keyunta Dawson and Jerraud Powers),1.680,0.400
3,7:36,4,1,IND 43,10,20,"Penalty on Bobbie Williams: False Start, 4 yards (no play)",0.400,0.130
3,7:25,4,5,IND 47,10,20,"Kevin Huber punts 35 yards, fair catch by Brandon James",0.130,0.350
3,7:17,1,10,IND 12,10,20,Peyton Manning pass complete short left to Brandon James for 7 yards (tackle by Rico Murray),-0.350,0.100
3,6:50,2,3,IND 19,10,20,Javarris James right tackle for 2 yards (tackle by Clinton McDonald),0.100,-0.370
3,6:07,3,1,IND 21,10,20,Javarris James middle for no gain (tackle by Rey Maualuga),-0.370,-1.960
3,5:29,4,1,IND 21,10,20,"Pat McAfee punts 49 yards, returned by Quan Cosby for 12 yards (tackle by Kavell Conner). Penalty on Michael Johnson: Illegal Block Above the , 10 yards",-1.960,-0.670
3,5:15,1,10,CIN 26,10,20,Carson Palmer pass incomplete deep left intended for Chad Johnson,0.670,0.130
3,5:06,2,10,CIN 26,10,20,Carson Palmer pass complete short left to Chad Johnson for 25 yards (tackle by Jacob Lacey and Robert Mathis),0.130,2.320
3,4:42,1,10,IND 49,10,20,Cedric Benson left end for 3 yards (tackle by Kavell Conner),2.320,2.190
3,4:00,2,7,IND 46,10,20,Carson Palmer pass complete short left to Reggie Kelly for 5 yards (tackle by Kavell Conner),2.190,2.150
3,3:18,3,2,IND 41,10,20,Carson Palmer sacked by Eric Foster for -7 yards,2.150,0.070
3,2:42,4,9,IND 48,10,20,"Kevin Huber punts 38 yards, fair catch by Brandon James",0.070,0.380
3,2:35,1,10,IND 10,10,20,Peyton Manning pass incomplete short right intended for Pierre Garcon,-0.380,-0.780
3,2:32,2,10,IND 10,10,20,Peyton Manning pass complete short right to Jacob Tamme for 13 yards (tackle by Rico Murray and Reggie Nelson),-0.780,0.480
3,2:05,1,10,IND 23,10,20,Peyton Manning pass complete short right to Pierre Garcon for 11 yards (tackle by Brandon Ghee),0.480,1.200
3,1:23,1,10,IND 34,10,20,Peyton Manning pass incomplete short left intended for Reggie Wayne,1.200,0.660
3,1:19,2,10,IND 34,10,20,Peyton Manning pass incomplete deep right intended for Pierre Garcon,0.660,-0.030
3,1:14,3,10,IND 34,10,20,Peyton Manning pass complete short middle to Reggie Wayne for 6 yards (tackle by Johnathan Joseph),-0.030,-0.720
3,0:37,4,4,IND 40,10,20,"Pat McAfee punts 47 yards, fair catch by Quan Cosby",-0.720,0.320
3,0:28,1,10,CIN 13,10,20,Carson Palmer pass complete short middle to Cedric Benson for 8 yards (tackle by Antonio Johnson),-0.320,0.350
Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,CIN 21,10,20,Cedric Benson right end for -3 yards (tackle by Fili Moala),0.350,-0.830
4,14:15,3,5,CIN 18,10,20,Carson Palmer pass complete short middle to Jermaine Gresham for 6 yards (tackle by Tyjuan Hagler),-0.830,0.540
4,13:15,1,10,CIN 24,10,20,Carson Palmer pass incomplete deep right intended for Terrell Owens,0.540,0.000
4,13:07,2,10,CIN 24,10,20,Carson Palmer pass complete short left to Chad Johnson for 10 yards (tackle by Jacob Lacey),0.000,1.200
4,12:44,1,10,CIN 34,10,20,Cedric Benson right end for 2 yards (tackle by Eric Foster),1.200,0.930
4,12:03,2,8,CIN 36,10,20,Carson Palmer pass complete short right to Cedric Benson for 1 yard (tackle by Kelvin Hayden),0.930,0.370
4,11:21,,,,10,20,Timeout #1 by Cincinnati Bengals,0.000,0.370
4,11:21,3,7,CIN 37,10,20,Carson Palmer pass incomplete short right intended for Jermaine Gresham is intercepted by Tyjuan Hagler at CIN-45 and returned for 35 yards,0.370,-4.910
,,,,,,,"CIN challenged the runner was down by contact ruling, and the original play was overturned.",,
4,11:13,1,10,CIN 10,10,20,Javarris James left tackle for 2 yards (tackle by Rey Maualuga),4.910,4.570
4,10:47,2,8,CIN 8,10,20,Javarris James middle for 3 yards (tackle by Dhani Jones and Robert Geathers),4.570,4.260
4,10:11,3,5,CIN 5,10,20,Peyton Manning pass incomplete short middle intended for Pierre Garcon,4.260,3.010
4,10:06,4,5,CIN 5,10,23,Adam Vinatieri 23 yard field goal good,3.010,3.000
4,,,,IND 30,10,23,"Pat McAfee kicks off 75 yards, touchback",0.000,0.280
4,10:01,1,10,CIN 20,10,23,Carson Palmer pass complete short right to Jermaine Gresham for 3 yards (tackle by Kelvin Hayden),0.280,0.140
4,9:19,2,7,CIN 23,10,23,Cedric Benson right guard for 5 yards (tackle by Antonio Johnson),0.140,0.100
4,8:39,3,2,CIN 28,10,23,Carson Palmer pass complete short left to Jordan Shipley for 10 yards (tackle by Pat Angerer),0.100,1.470
4,8:00,1,10,CIN 38,10,23,Carson Palmer pass complete short middle to Jermaine Gresham for 7 yards (tackle by Pat Angerer and Tyjuan Hagler),1.470,1.870
4,7:24,2,3,CIN 45,10,23,Carson Palmer pass complete short middle to Jermaine Gresham for 6 yards (tackle by Tyjuan Hagler and Pat Angerer),1.870,2.320
4,6:40,1,10,IND 49,10,23,Bernard Scott right end for 4 yards (tackle by Jerry Hughes and Kelvin Hayden),2.320,2.320
4,5:59,2,6,IND 45,10,23,Carson Palmer pass incomplete deep middle intended for Terrell Owens is intercepted by Aaron Francisco at IND-28 and returned for 11 yards,2.320,-1.530
4,5:47,1,10,IND 39,10,23,Donald Brown right end for 21 yards (tackle by Roy Williams),1.530,2.920
4,5:07,1,10,CIN 40,10,23,Donald Brown left tackle for 3 yards (tackle by Pat Sims and Brandon Johnson),2.920,2.780
4,5:01,,,,10,23,Timeout #2 by Cincinnati Bengals,0.000,2.780
4,5:01,2,7,CIN 37,10,23,Donald Brown middle for 2 yards (tackle by Dhani Jones and Robert Geathers),2.780,2.340
4,4:55,,,,10,23,Timeout #3 by Cincinnati Bengals,0.000,2.340
4,4:55,3,5,CIN 35,10,23,Peyton Manning pass incomplete short left intended for Gijon Robinson,2.340,0.980
4,4:51,4,5,CIN 35,10,23,"Pat McAfee punts 23 yards, fair catch by Quan Cosby. Penalty on Aaron Francisco: Chop Block, 15 yards",0.980,-0.740
4,4:45,1,10,CIN 27,10,23,Carson Palmer pass complete short left to Jermaine Gresham for 16 yards (tackle by Mike Newton),0.740,1.800
4,4:16,1,10,CIN 43,10,23,Carson Palmer pass complete deep right to Chad Johnson for 16 yards (tackle by Antoine Bethea),1.800,2.850
4,3:55,1,10,IND 41,10,23,Carson Palmer pass incomplete deep right intended for Chad Johnson,2.850,2.310
4,3:48,2,10,IND 41,10,23,Carson Palmer pass complete short left to Jermaine Gresham for 11 yards (tackle by Jerraud Powers and Jacob Lacey),2.310,3.580
4,3:21,1,10,IND 30,10,23,Carson Palmer pass incomplete deep middle intended for Chad Johnson,3.580,3.030
4,3:16,2,10,IND 30,10,23,Carson Palmer pass incomplete short left intended for Chad Johnson,3.030,2.340
,,,,,,,"IND challenged the pass completion ruling, and the original play was overturned.",,
4,3:10,3,10,IND 30,10,23,Carson Palmer pass complete short left to Jermaine Gresham for 11 yards (tackle by Jacob Lacey and Eric Foster),2.340,4.310
4,2:40,1,10,IND 19,16,23,"Carson Palmer pass complete deep left to Jermaine Gresham for 19 yards, touchdown",4.310,7.000
4,,,,IND 2,17,23,Mike Nugent kicks extra point good,0.000,0.000
4,,,,CIN 30,17,23,"Mike Nugent kicks onside 15 yards (onside kick successful). Penalty on Pierre Garcon: Unsportsmanlike Conduct, 15 yards",0.000,2.920
4,2:33,1,10,IND 40,17,23,"Carson Palmer pass complete short right to Jermaine Gresham for 6 yards (tackle by Dwight Freeney). Jermaine Gresham fumbles (forced by Dwight Freeney), recovered by Mike Newton at IND-34",2.920,-1.200
4,2:23,1,10,IND 34,17,23,Javarris James middle for 3 yards (tackle by Frostee Rucker),1.200,1.060
4,2:00,2,7,IND 37,17,23,Javarris James middle for 3 yards (tackle by Dhani Jones and Domata Peko),1.060,0.760
4,1:16,3,4,IND 40,17,23,Javarris James middle for 2 yards (tackle by Dhani Jones),0.760,-0.590
4,1:16,4,2,IND 42,17,23,"Penalty on Peyton Manning: False Start, 5 yards (no play)",-0.590,-0.910
4,0:53,4,7,IND 37,17,23,"Pat McAfee punts 42 yards, fair catch by Quan Cosby",-0.910,-0.340
4,0:46,1,10,CIN 21,17,23,Carson Palmer sacked by Robert Mathis for -6 yards,0.340,-1.140
4,0:25,2,16,CIN 15,17,23,Carson Palmer sacked by Dwight Freeney for -10 yards,-1.140,-3.290
4,0:01,3,26,CIN 5,17,23,Carson Palmer pass incomplete short right intended for Chad Johnson,-3.290,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
