Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Texans,-1.0,-15.49,-13.66,0.19,-6.38,10.04,2.8,6.57,6.99,5.4,-0.53,3.95,-0.06,-2.25,4.29
Ravens,1.0,-10.04,-2.8,-6.57,-6.99,15.49,13.66,-0.19,6.38,-5.4,-3.95,0.53,2.25,0.06,-4.29
