Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2,1:23,1,10,KAN 47,6,8,Patrick Ramsey spiked the ball,2.460,1.910
2,1:16,2,10,KAN 47,6,8,Jay Cutler pass complete to Daniel Graham for 2 yards (tackle by Ty Law),1.910,1.490
2,0:53,3,8,KAN 45,6,8,Jay Cutler pass incomplete intended for Brandon Marshall. Penalty on Matt Lepsis: Offensive Holding (Declined),1.490,0.270
2,0:50,4,8,KAN 45,6,8,"Todd Sauerbrun punts 35 yards, returned by Eddie Drummond for 7 yards (tackle by Andre Hall)",0.270,0.060
2,0:41,1,10,KAN 17,6,8,Khreem Smith up the middle for 1 yard (tackle by Ian Gold),-0.060,-0.420
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,6,8,"Todd Sauerbrun kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,6,8,Damon Huard pass incomplete short left intended for Eddie Kennison,0.280,-0.270
3,14:57,2,10,KAN 20,6,8,Damon Huard pass incomplete deep left intended for Eddie Kennison (defended by Ian Gold),-0.270,-0.960
3,14:52,3,10,KAN 20,6,8,Damon Huard pass incomplete intended for Eddie Kennison is intercepted by Dre' Bly at KAN-49 and returned for 18 yards (tackle by Priest Holmes),-0.960,-3.510
3,14:39,1,10,KAN 31,6,8,Selvin Young for 8 yards (tackle by Derrick O. Johnson),3.510,4.050
3,14:10,2,2,KAN 23,6,8,Selvin Young up the middle for 3 yards (tackle by Bernard Pollard),4.050,4.240
3,13:40,1,10,KAN 20,12,8,"Selvin Young right end for 20 yards, touchdown",4.240,7.000
3,,,,KAN 2,13,8,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,13,8,"Todd Sauerbrun kicks off 70 yards, touchback",0.000,0.280
3,13:32,1,10,KAN 20,19,8,"Damon Huard sacked by Elvis Dumervil for -8 yards. Damon Huard fumbles (forced by Elvis Dumervil), recovered by Nate Webster at KAN-17 and returned for 17 yards, touchdown",0.280,-7.000
,,,,,,,"KAN challenged the fumble ruling, and the play was upheld.",,
3,,,,KAN 2,20,8,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,20,8,"Todd Sauerbrun kicks off 67 yards, returned by Eddie Drummond for 25 yards (tackle by Steve Cargile)",0.000,0.810
3,13:19,1,10,KAN 28,20,8,Brodie Croyle pass complete to Dwayne Bowe for 5 yards (tackle by Dre' Bly),0.810,0.940
3,12:42,2,5,KAN 33,20,8,Priest Holmes right tackle for 1 yard (tackle by Champ Bailey),0.940,0.370
3,11:57,3,4,KAN 34,20,8,Brodie Croyle pass complete short middle to Dwayne Bowe for 6 yards (tackle by Dre' Bly),0.370,1.600
3,11:11,1,10,KAN 40,20,8,Priest Holmes left end for 4 yards (tackle by Hamza Abdullah),1.600,1.590
3,10:39,2,6,KAN 44,20,8,Brodie Croyle pass incomplete short right intended for Tony Gonzalez,1.590,0.890
3,10:34,3,6,KAN 44,20,8,Brodie Croyle pass complete to Eddie Kennison for 10 yards (tackle by Karl Paymah),0.890,2.520
3,9:50,1,10,DEN 46,20,8,Brodie Croyle pass complete short right to Priest Holmes for 8 yards (tackle by Champ Bailey),2.520,3.060
3,9:19,2,2,DEN 38,20,8,Brodie Croyle pass incomplete short left intended for Khreem Smith,3.060,2.350
3,9:16,3,2,DEN 38,20,8,Brodie Croyle pass complete short left to Samie Parker for 12 yards (tackle by Dre' Bly),2.350,3.840
3,8:31,1,10,DEN 26,20,8,Priest Holmes up the middle for 3 yards (tackle by Tim Crowder),3.840,3.700
3,7:46,2,7,DEN 23,20,8,Brodie Croyle pass incomplete deep right intended for Kris Wilson,3.700,3.010
3,7:40,3,7,DEN 23,20,8,Brodie Croyle pass complete short left to Dwayne Bowe for 3 yards (tackle by Domonique Foxworth),3.010,2.200
3,7:40,4,4,DEN 20,20,11,Dave Rayner 39 yard field goal good,2.200,3.000
3,,,,KAN 30,20,11,"Dave Rayner kicks off 68 yards, returned by Andre Hall for 23 yards (tackle by Jimmy Wilkerson)",0.000,0.610
3,6:50,1,10,DEN 25,20,11,Selvin Young left end for 8 yards (tackle by Patrick Surtain),0.610,1.140
3,6:50,2,2,DEN 33,20,11,"Penalty on Chris Kuper: False Start, 5 yards (no play)",1.140,0.470
3,5:55,2,7,DEN 28,20,11,Selvin Young right end for 4 yards (tackle by Napoleon Harris),0.470,0.300
3,5:23,3,3,DEN 32,20,11,Selvin Young up the middle for no gain (tackle by Donnie Edwards),0.300,-1.240
3,4:43,4,3,DEN 32,20,11,Todd Sauerbrun punts 58 yards,-1.240,0.380
3,4:35,1,10,KAN 10,20,11,Priest Holmes left end for 1 yard (tackle by Marcus Thomas),-0.380,-0.710
3,3:52,2,9,KAN 11,20,11,"Brodie Croyle pass complete short left to Kris Wilson for 11 yards (tackle by Hamza Abdullah). Kris Wilson fumbles (forced by Hamza Abdullah), recovered by Eddie Kennison at KAN-22",-0.710,0.410
3,3:04,1,10,KAN 22,20,11,Brodie Croyle pass complete short left to Priest Holmes for 6 yards (tackle by Nate Webster),0.410,0.680
3,2:20,2,4,KAN 28,20,11,Khreem Smith up the middle for 1 yard (tackle by D.J. Williams),0.680,0.100
3,1:36,3,3,KAN 29,20,11,Brodie Croyle pass complete short middle to Tony Gonzalez for 9 yards (tackle by Ian Gold),0.100,1.470
3,1:02,1,10,KAN 38,20,11,Priest Holmes left end for 11 yards (tackle by Hamza Abdullah),1.470,2.190
3,0:28,1,10,KAN 49,20,11,Brodie Croyle pass complete deep middle to Jeff Webb for 16 yards (tackle by Domonique Foxworth),2.190,3.250
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 35,20,11,Priest Holmes left end for no gain (tackle by D.J. Williams),3.250,2.700
4,14:30,2,10,DEN 35,20,11,Brodie Croyle pass incomplete deep right intended for Dwayne Bowe,2.700,2.010
4,14:24,3,10,DEN 35,20,11,Brodie Croyle pass incomplete short left intended for Jeff Webb,2.010,0.970
4,14:24,4,10,DEN 35,20,11,Dave Rayner 53 yard field goal no good,0.970,-1.800
4,14:15,1,10,DEN 43,20,11,Jay Cutler pass complete deep middle to Brandon Stokley for 23 yards (tackle by Greg Wesley),1.800,3.310
4,13:35,1,10,KAN 34,20,11,Selvin Young left tackle for 2 yards (tackle by Greg Wesley),3.310,3.040
4,13:03,2,8,KAN 32,20,11,Selvin Young left tackle for 1 yard (tackle by Napoleon Harris),3.040,2.480
4,12:17,,,,20,11,Timeout #1 by Denver Broncos,0.000,2.480
4,12:17,3,7,KAN 31,20,11,"Jay Cutler pass incomplete short right intended for Brandon Stokley. Penalty on Benny Sapp: Defensive Pass Interference, 5 yards (no play)",2.480,3.840
4,12:13,1,10,KAN 26,20,11,Selvin Young right tackle for no gain (tackle by Donnie Edwards),3.840,3.300
4,11:35,2,10,KAN 26,20,11,"Selvin Young right end for 2 yards (tackle by Derrick O. Johnson and Ty Law). Selvin Young fumbles (forced by Derrick O. Johnson), recovered by Selvin Young at KAN-24",3.300,3.750
4,10:44,3,2,KAN 18,26,11,"Jay Cutler pass complete deep middle to Daniel Graham for 18 yards, touchdown",3.750,7.000
4,,,,KAN 2,27,11,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,27,11,"Todd Sauerbrun kicks off 65 yards, returned by Benny Sapp for 13 yards (tackle by Andre Hall)",0.000,0.040
4,10:37,1,10,KAN 18,27,11,Priest Holmes right end for 4 yards (tackle by Domonique Foxworth),0.040,0.140
4,10:13,2,6,KAN 22,27,11,Brodie Croyle pass incomplete deep right intended for Eddie Kennison,0.140,-0.660
4,10:09,3,6,KAN 22,27,11,Brodie Croyle sacked by Tim Crowder for -9 yards. Penalty on Kyle Turley: Offensive Holding (Declined),-0.660,-2.490
4,10:09,4,15,KAN 13,27,11,"Dustin Colquitt punts 54 yards, returned by Glenn Martinez for -5 yards (tackle by Dimitri Patterson)",-2.490,-0.810
4,9:35,1,10,DEN 28,27,11,"Penalty on Montrae Holland: False Start, 5 yards (no play)",0.810,0.480
4,9:35,1,15,DEN 23,27,11,Andre Hall left end for no gain (tackle by Jimmy Wilkerson),0.480,-0.410
4,8:51,2,15,DEN 23,27,11,Jay Cutler right end for 13 yards (tackle by Greg Wesley),-0.410,0.630
4,8:01,,,,27,11,Timeout #2 by Denver Broncos,0.000,0.630
4,8:01,3,2,DEN 36,27,11,Jay Cutler pass complete short right to Tony Scheffler for 12 yards (tackle by Donnie Edwards),0.630,2.130
4,7:30,1,10,DEN 48,27,11,Selvin Young up the middle for -1 yards (tackle by Jared Allen),2.130,1.450
4,7:23,2,11,DEN 47,27,11,Selvin Young right tackle for -4 yards (tackle by Derrick O. Johnson),1.450,0.230
4,7:17,,,,27,11,Timeout #2 by Kansas City Chiefs,0.000,0.230
4,7:17,3,15,DEN 43,27,11,Jay Cutler pass incomplete short right intended for Brandon Marshall (defended by Alfonso Boone),0.230,-0.520
4,7:17,4,15,DEN 43,27,11,"Todd Sauerbrun punts 42 yards, returned by Eddie Drummond for 1 yard (tackle by Taylor Jacobs)",-0.520,0.140
4,7:05,1,10,KAN 16,27,11,Brodie Croyle pass complete short right to Eddie Kennison for 11 yards (tackle by Karl Paymah),-0.140,0.740
4,6:47,1,10,KAN 27,27,11,Brodie Croyle pass complete short right to Eddie Kennison for 13 yards,0.740,1.600
4,6:26,1,10,KAN 40,27,11,Brodie Croyle pass incomplete deep right intended for Dwayne Bowe is intercepted by Champ Bailey at DEN-37 and returned for 3 yards (tackle by Samie Parker),1.600,-1.600
4,6:16,1,10,DEN 40,27,11,Selvin Young right end for 11 yards (tackle by Derrick O. Johnson),1.600,2.320
4,5:28,1,10,KAN 49,27,11,"Andre Hall left tackle for 3 yards (tackle by Greg Wesley). Andre Hall fumbles (forced by Greg Wesley), recovered by Andre Hall at KAN-46",2.320,2.190
4,4:37,2,7,KAN 46,27,11,"Jay Cutler left end for 9 yards (tackle by Patrick Surtain). Penalty on Tamba Hali: Defensive Holding, 5 yards",2.190,3.450
4,4:30,1,10,KAN 32,27,11,Andre Hall left end for 4 yards (tackle by Donnie Edwards),3.450,3.440
4,3:45,2,6,KAN 28,27,11,Andre Hall up the middle for 1 yard (tackle by Greg Wesley),3.440,2.870
4,2:59,3,5,KAN 27,27,11,Andre Hall up the middle for 1 yard,2.870,1.810
4,2:13,,,,27,11,Timeout #3 by Denver Broncos,0.000,1.810
4,2:13,4,4,KAN 26,27,11,Jay Cutler pass incomplete short right intended for Paul Smith,1.810,-0.670
4,2:10,1,10,KAN 26,27,11,Brodie Croyle pass complete short right to Khreem Smith for -2 yards (tackle by Champ Bailey),0.670,-0.140
4,1:53,2,12,KAN 24,27,11,Brodie Croyle pass complete to Khreem Smith for 9 yards (tackle by Ian Gold),-0.140,0.370
4,1:36,3,3,KAN 33,27,11,Brodie Croyle pass incomplete short middle intended for Khreem Smith,0.370,-1.180
4,1:35,4,3,KAN 33,27,11,Brodie Croyle pass complete deep right to Dwayne Bowe for 18 yards. Penalty on Elvis Dumervil: Defensive Offside (Declined),-1.180,2.320
4,1:30,1,10,DEN 49,27,11,Brodie Croyle pass complete deep left to Jeff Webb for 17 yards. Penalty on Karl Paymah: Defensive Pass Interference (Declined),2.320,3.450
4,1:25,1,10,DEN 32,27,11,Brodie Croyle pass incomplete deep middle intended for Dwayne Bowe,3.450,2.900
4,1:19,2,10,DEN 32,27,11,"Brodie Croyle pass incomplete deep right intended for Tony Gonzalez. Penalty on Elvis Dumervil: Defensive Offside, 5 yards (no play)",2.900,3.580
4,1:12,2,5,DEN 27,27,11,"Brodie Croyle pass incomplete deep middle intended for Jeff Webb (defended by Dre' Bly). Penalty on Tim Crowder: Defensive Offside, 5 yards (no play)",3.580,4.110
4,1:07,1,10,DEN 22,27,11,Brodie Croyle pass incomplete short right intended for Tony Gonzalez,4.110,3.560
4,1:03,2,10,DEN 22,27,11,Brodie Croyle pass complete short left to Tony Gonzalez for 10 yards (tackle by Hamza Abdullah),3.560,4.780
4,0:58,1,10,DEN 12,27,11,"Brodie Croyle pass incomplete short middle intended for Tony Gonzalez (defended by Ian Gold). Penalty on Elvis Dumervil: Defensive Offside, 5 yards (no play)",4.780,5.930
4,0:53,1,5,DEN 7,27,11,"Brodie Croyle pass incomplete short middle intended for Tony Gonzalez. Penalty on Elvis Dumervil: Defensive Offside, 4 yards (no play)",5.930,6.840
4,0:49,1,1,DEN 3,27,11,Brodie Croyle pass incomplete short left intended for Jeff Webb,6.840,5.790
4,0:46,2,1,DEN 3,27,11,Brodie Croyle pass incomplete short left intended for Jeff Webb,5.790,5.060
4,0:40,3,1,DEN 3,27,11,Brodie Croyle pass incomplete short right intended for Tony Gonzalez (defended by Dre' Bly),5.060,3.060
4,0:37,4,1,DEN 3,27,11,Brodie Croyle sacked by Tim Crowder for -12 yards,3.060,0.220
4,0:31,1,10,DEN 15,27,11,Jay Cutler kneels for -1 yards,-0.220,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
