Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2,11:14,2,10,CAR 38,3,3,Warrick Dunn left tackle for 21 yards (tackle by Shaun Williams and Ken Lucas),2.510,4.440
2,10:50,1,10,CAR 17,3,3,Jerious Norwood right tackle for 3 yards (tackle by Adam Seward and Al Wallace),4.440,4.320
2,10:10,2,7,CAR 14,3,3,Warrick Dunn right end for no gain (tackle by Chris Gamble and Shaun Williams),4.320,3.500
2,9:23,3,7,CAR 14,3,3,Michael Vick pass incomplete short right intended for Roddy White,3.500,2.510
2,9:17,4,7,CAR 14,6,3,Michael Koenen 32 yard field goal good,2.510,3.000
2,,,,ATL 30,6,3,"Michael Koenen kicks off 68 yards, returned by DeAngelo Williams for 24 yards (tackle by Michael Koenen)",0.000,0.670
2,9:06,1,10,CAR 26,6,3,DeShaun Foster right end for 4 yards (tackle by Keith Brooking),0.670,0.670
2,8:20,2,6,CAR 30,6,3,DeShaun Foster left tackle for 4 yards (tackle by John Abraham),0.670,0.500
2,7:40,3,2,CAR 34,6,3,Jake Delhomme pass complete short right to Brad Hoover for no gain,0.500,-1.110
2,7:04,4,2,CAR 34,6,3,"Jason Baker punts 52 yards, returned by Allen Rossum for 13 yards (tackle by Nick Goings)",-1.110,-0.740
2,6:53,1,10,ATL 27,6,3,Jerious Norwood right guard for 16 yards (tackle by Shaun Williams),0.740,1.800
2,6:15,1,10,ATL 43,6,3,Jerious Norwood left guard for 4 yards (tackle by Chris Draft),1.800,1.790
2,5:41,2,6,ATL 47,6,3,Michael Vick pass complete short left to Alge Crumpler for 16 yards (tackle by Ken Lucas),1.790,3.120
2,4:58,1,10,CAR 37,6,3,Michael Vick pass incomplete deep right intended for Roddy White,3.120,2.570
2,4:52,2,10,CAR 37,6,3,Jerious Norwood right tackle for 3 yards (tackle by Kindal Moorehead),2.570,2.280
2,4:11,3,7,CAR 34,6,3,Michael Vick left end for 2 yards (tackle by Ken Lucas). Penalty on Matt Lehr: Illegal Block Above the (Declined),2.280,1.260
2,3:59,4,5,CAR 32,6,3,"Michael Koenen 50 yard field goal no good, blocked by Julius Peppers",1.260,-1.600
2,3:55,1,10,CAR 40,6,3,Jake Delhomme pass incomplete short right intended for Keary Colbert (defended by Chris Crocker),1.600,1.050
2,3:48,2,10,CAR 40,6,3,DeShaun Foster left guard for 6 yards (tackle by DeAngelo Hall),1.050,1.160
2,3:20,3,4,CAR 46,6,3,Jake Delhomme pass incomplete short middle intended for Kris Mangum (defended by Chris Crocker),1.160,-0.320
2,3:14,4,4,CAR 46,6,3,"Jason Baker punts 54 yards, touchback",-0.320,-0.280
2,3:04,1,10,ATL 20,6,3,Warrick Dunn right tackle for 5 yards (tackle by Thomas Davis),0.280,0.410
2,2:33,2,5,ATL 25,6,3,Warrick Dunn middle for 8 yards (tackle by Adam Seward),0.410,1.140
2,2:00,1,10,ATL 33,6,3,Warrick Dunn right tackle for 25 yards (tackle by Mike Minter),1.140,2.790
2,1:15,1,10,CAR 42,6,3,"Justin Griffith right guard for 6 yards (tackle by Thomas Davis). Justin Griffith fumbles (forced by Thomas Davis), recovered by Alge Crumpler at CAR-36",2.790,3.050
2,0:41,2,4,CAR 36,6,3,Michael Vick left tackle for 2 yards (tackle by Chris Gamble),3.050,2.610
2,0:41,,,,6,3,Timeout #2 by Atlanta Falcons,0.000,2.610
2,0:37,3,2,CAR 34,12,3,"Michael Vick pass complete short left to Michael Jenkins for 34 yards, touchdown",2.610,7.000
2,,,,CAR 2,13,3,Michael Koenen kicks extra point good,0.000,0.000
2,,,,ATL 30,13,3,"Michael Koenen kicks off 70 yards, returned by DeAngelo Williams for 18 yards (tackle by Jerious Norwood)",0.000,0.040
2,0:24,1,10,CAR 18,13,3,DeShaun Foster left guard for 1 yard (tackle by Lawyer Milloy),0.040,-0.320
2,0:15,,,,13,3,Timeout #1 by Carolina Panthers,0.000,-0.320
2,0:15,2,9,CAR 19,13,3,Jake Delhomme pass complete deep right to Drew Carter for 25 yards (tackle by Lawyer Milloy),-0.320,1.860
2,0:07,,,,13,3,Timeout #2 by Carolina Panthers,0.000,1.860
2,0:07,1,10,CAR 44,13,3,Jake Delhomme pass complete short right to Keary Colbert for 12 yards,1.860,2.650
2,0:03,1,10,ATL 44,13,3,"Jake Delhomme sacked by John Abraham for -12 yards. Jake Delhomme fumbles (forced by John Abraham), recovered by Chauncey Davis at CAR-44 (tackle by Mike Wahle)",2.650,0.000
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,13,3,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,CAR 20,13,3,DeShaun Foster middle for 6 yards (tackle by Demorrio Williams),0.280,0.540
3,14:24,2,4,CAR 26,13,3,DeShaun Foster left end for 5 yards (tackle by Lawyer Milloy),0.540,1.000
3,13:36,1,10,CAR 31,13,3,"Jake Delhomme pass incomplete short right intended for Brad Hoover is intercepted by DeAngelo Hall at CAR-46. Penalty on John Abraham: Roughing the Passer, 15 yards (no play)",1.000,1.990
3,13:28,1,10,CAR 46,13,3,DeShaun Foster right guard for 2 yards (tackle by Jonathan Babineaux and Demorrio Williams),1.990,1.720
3,12:49,2,8,CAR 48,13,3,Jake Delhomme pass complete short right to DeShaun Foster for 4 yards (tackle by Keith Brooking and Demorrio Williams),1.720,1.550
3,11:59,3,4,ATL 48,13,3,DeShaun Foster middle for -4 yards (tackle by John Abraham),1.550,-0.190
3,11:25,4,8,CAR 48,13,3,Jason Baker punts 47 yards,-0.190,0.380
3,11:11,1,10,ATL 5,13,3,Warrick Dunn right tackle for 1 yard (tackle by Ma'ake Kemoeatu),-0.380,-0.710
3,10:29,2,9,ATL 6,13,3,Warrick Dunn left guard for 3 yards (tackle by Chris Draft),-0.710,-0.950
3,9:49,3,6,ATL 9,13,3,Warrick Dunn left tackle for 1 yard (tackle by Chris Gamble),-0.950,-2.490
3,9:02,4,5,ATL 10,13,3,"Michael Koenen punts 43 yards, returned by Chris Gamble for 7 yards (tackle by Kevin Mathis)",-2.490,-2.520
3,9:02,1,10,ATL 46,13,3,Jake Delhomme pass complete deep right to Keyshawn Johnson for 18 yards (tackle by Jason Webster),2.520,3.710
3,8:25,1,10,ATL 28,13,3,Jake Delhomme pass incomplete deep left intended for Drew Carter,3.710,3.170
3,8:18,2,10,ATL 28,13,3,Jake Delhomme pass incomplete short left intended for Kris Mangum,3.170,2.480
3,8:13,3,10,ATL 28,13,3,Jake Delhomme pass incomplete deep middle intended for Keyshawn Johnson,2.480,1.590
3,8:08,4,10,ATL 28,13,6,John Kasay 46 yard field goal good,1.590,3.000
3,,,,CAR 30,13,6,"John Kasay kicks off 74 yards, returned by Allen Rossum for 29 yards (tackle by Kevin McCadam)",0.000,0.610
3,7:59,1,10,ATL 25,13,6,Michael Vick pass incomplete short left intended for Michael Jenkins,0.610,0.060
3,7:53,2,10,ATL 25,13,6,Michael Vick pass complete short middle to Justin Griffith for 16 yards (tackle by Adam Seward),0.060,1.660
3,7:08,1,10,ATL 41,13,6,Warrick Dunn middle for no gain (tackle by Shaun Williams),1.660,1.120
3,6:28,2,10,ATL 41,13,6,Michael Vick pass incomplete short left intended for Alge Crumpler,1.120,0.430
3,6:23,,,,13,6,Timeout #1 by Atlanta Falcons,0.000,0.430
3,6:23,3,10,ATL 41,13,6,Michael Vick pass incomplete deep middle intended for Ashley Lelie,0.430,-0.650
3,6:16,4,10,ATL 41,13,6,"Michael Koenen punts 41 yards, returned by Chris Gamble for 3 yards (tackle by John Leake)",-0.650,-0.340
3,6:08,1,10,CAR 21,13,6,DeShaun Foster right end for 8 yards (tackle by Chris Crocker),0.340,0.880
3,5:27,2,2,CAR 29,13,6,"Jake Delhomme sacked by John Abraham for -8 yards. Jake Delhomme fumbles (forced by John Abraham), recovered by Jordan Gross at CAR-21",0.880,-0.890
3,4:48,3,10,CAR 21,13,6,Jake Delhomme sacked by Roderick Coleman for -7 yards,-0.890,-2.470
3,4:34,4,17,CAR 14,13,6,"Jason Baker punts 45 yards, returned by Allen Rossum for 4 yards (tackle by Adam Seward). Penalty on James Anderson: Ineligible Downfield Kic, 5 yards",-2.470,-2.260
3,4:21,1,10,CAR 50,13,6,Warrick Dunn left end for 4 yards (tackle by Julius Peppers),2.260,2.250
3,3:37,2,6,CAR 46,13,6,"Warrick Dunn middle for -4 yards (tackle by Mike Rucker). Penalty on Kris Jenkins: Defensive Offside, 5 yards (no play)",2.250,2.930
3,3:21,2,1,CAR 41,13,6,Warrick Dunn right tackle for no gain (tackle by Kris Jenkins and Adam Seward),2.930,2.210
3,2:39,3,1,CAR 41,13,6,Warrick Dunn right tackle for 18 yards (tackle by Mike Minter),2.210,4.040
3,2:00,1,10,CAR 23,13,6,"Michael Vick for 14 yards (tackle by Mike Minter). Penalty on Mike Rucker: Defensive Holding, 5 yards",4.040,6.280
3,1:41,1,4,CAR 4,13,6,Warrick Dunn right tackle for 3 yards (tackle by Mike Rucker),6.280,5.910
3,0:58,2,1,CAR 1,13,6,Warrick Dunn right tackle for no gain (tackle by Chris Draft and Mike Rucker). Penalty on Kris Jenkins: Defensive Offside (no play),5.910,5.910
3,0:41,2,1,CAR 1,19,6,"Michael Vick pass complete short right to Alge Crumpler for 1 yard, touchdown",5.910,7.000
3,,,,CAR 2,20,6,Michael Koenen kicks extra point good,0.000,0.000
3,,,,ATL 30,20,6,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,0:33,1,10,CAR 20,20,6,Jake Delhomme pass complete short middle to Kris Mangum for 12 yards (tackle by Demorrio Williams),0.280,1.070
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 32,20,6,Jake Delhomme pass complete short left to Keyshawn Johnson for 4 yards (tackle by Keith Brooking),1.070,1.070
4,14:30,2,6,CAR 36,20,6,Jake Delhomme pass incomplete deep left intended for Michael Gaines,1.070,0.370
4,14:24,3,6,CAR 36,20,6,Jake Delhomme pass complete short right to Keyshawn Johnson for 10 yards (tackle by Kevin Mathis and Jason Webster),0.370,1.990
4,13:39,1,10,CAR 46,20,6,Jake Delhomme pass incomplete deep middle intended for Michael Gaines is intercepted by Jason Webster at ATL-27 and returned for -5 yards,1.990,-0.410
4,13:26,1,10,ATL 22,20,6,Jerious Norwood right end for no gain (tackle by Chris Draft),0.410,-0.130
4,12:47,2,10,ATL 22,20,6,Jerious Norwood left guard for 15 yards (tackle by Ken Lucas and Chris Gamble),-0.130,1.400
4,12:00,1,10,ATL 37,20,6,Michael Vick pass incomplete short left intended for Roddy White,1.400,0.860
4,11:54,2,10,ATL 37,20,6,Michael Vick left end for 11 yards (tackle by Thomas Davis),0.860,2.130
4,11:29,1,10,ATL 48,20,6,Jerious Norwood left tackle for 12 yards (tackle by Ken Lucas and Thomas Davis),2.130,2.920
4,10:43,1,10,CAR 40,20,6,Jerious Norwood right end for -3 yards (tackle by Al Wallace),2.920,1.970
4,10:00,2,13,CAR 43,20,6,Jerious Norwood middle for 3 yards (tackle by Chris Draft and Kindal Moorehead),1.970,1.680
4,9:18,3,10,CAR 40,20,6,Michael Vick pass incomplete short left intended for Jerious Norwood (defended by Julius Peppers),1.680,0.590
4,9:11,4,10,CAR 40,20,6,Michael Koenen punts 32 yards,0.590,0.380
4,9:04,1,10,CAR 8,20,6,Jake Delhomme pass complete short left to DeShaun Foster for 2 yards (tackle by Kevin Mathis),-0.380,-0.630
4,8:35,2,8,CAR 10,20,6,Jake Delhomme pass complete short left to Drew Carter for 9 yards (tackle by Kevin Mathis),-0.630,0.150
4,8:09,1,10,CAR 19,20,6,Jake Delhomme pass complete short left to Drew Carter for 12 yards (tackle by DeAngelo Hall),0.150,1.000
4,8:01,1,10,CAR 31,20,6,Jake Delhomme pass incomplete short middle intended for Keyshawn Johnson (defended by Kevin Mathis),1.000,0.460
4,7:59,2,10,CAR 31,20,6,Drew Carter left end for 11 yards (tackle by Chris Crocker),0.460,1.730
4,7:23,1,10,CAR 42,20,6,Jake Delhomme pass incomplete short left intended for Drew Carter,1.730,1.190
4,7:20,2,10,CAR 42,20,6,Jake Delhomme pass incomplete short right intended for Drew Carter,1.190,0.500
4,7:15,3,10,CAR 42,20,6,Jake Delhomme pass incomplete deep middle intended for Keyshawn Johnson,0.500,-0.590
4,7:09,4,10,CAR 42,20,6,"Jason Baker punts 58 yards, touchback",-0.590,-0.280
4,7:00,1,10,ATL 20,20,6,Warrick Dunn right end for 1 yard (tackle by Adam Seward),0.280,-0.130
4,6:18,2,9,ATL 21,20,6,"Warrick Dunn right tackle for 13 yards (tackle by Thomas Davis). Penalty on Alge Crumpler: Illegal Motion, 5 yards (no play)",-0.130,-0.940
4,5:47,2,14,ATL 16,20,6,Warrick Dunn right guard for 2 yards (tackle by Thomas Davis),-0.940,-1.330
4,5:39,,,,20,6,Timeout #1 by Carolina Panthers,0.000,-1.330
4,5:39,3,12,ATL 18,20,6,Warrick Dunn left guard for 2 yards (tackle by Julius Peppers),-1.330,-2.030
4,5:33,,,,20,6,Timeout #2 by Carolina Panthers,0.000,-2.030
4,5:33,4,10,ATL 20,20,6,Michael Koenen punts 51 yards,-2.030,-1.070
4,5:26,1,10,CAR 32,20,6,Jake Delhomme sacked by Darrell Shropshire for -9 yards,1.070,-0.690
4,5:02,2,19,CAR 23,20,6,Jake Delhomme pass complete short left to Drew Carter for 7 yards (tackle by DeAngelo Hall),-0.690,-0.430
4,4:24,3,12,CAR 30,20,6,Jake Delhomme pass incomplete short middle intended for Keyshawn Johnson (defended by Kevin Mathis),-0.430,-1.370
4,4:18,4,12,CAR 30,20,6,Jake Delhomme pass complete short right to Keary Colbert for 11 yards (tackle by Jason Webster),-1.370,-2.850
,,,,,,,"CAR challenged the ruling, and the play was upheld.",,
4,4:12,1,10,CAR 41,20,6,Warrick Dunn right tackle for 1 yard (tackle by Chris Draft and Kris Jenkins),2.850,2.440
4,3:26,2,9,CAR 40,20,6,Warrick Dunn left end for 1 yard (tackle by Shaun Williams),2.440,1.880
4,2:42,3,8,CAR 39,20,6,Warrick Dunn right tackle for 7 yards (tackle by Chris Gamble),1.880,1.310
4,2:00,4,1,CAR 32,20,6,Warrick Dunn right guard for -2 yards (tackle by Adam Seward),1.310,-1.200
4,1:52,1,10,CAR 34,20,6,Jake Delhomme pass complete short left to DeAngelo Williams for 8 yards (tackle by Demorrio Williams),1.200,1.740
4,1:52,,,,20,6,Timeout #2 by Atlanta Falcons,0.000,1.740
4,1:42,2,2,CAR 42,20,6,Jake Delhomme pass complete short right to Keary Colbert for 9 yards (tackle by Jason Webster),1.740,2.320
4,1:37,1,10,ATL 49,20,6,Jake Delhomme pass complete short middle to Kris Mangum for 7 yards (tackle by Keith Brooking),2.320,2.730
4,1:16,2,3,ATL 42,20,6,Jake Delhomme pass incomplete short left intended for Drew Carter,2.730,2.020
4,0:53,3,3,ATL 42,20,6,Jake Delhomme pass complete short right to Kris Mangum for 5 yards (tackle by Keith Brooking and Demorrio Williams),2.020,3.120
4,0:51,1,10,ATL 37,20,6,Jake Delhomme pass incomplete short right intended for Drew Carter,3.120,2.570
4,0:51,2,10,ATL 37,20,6,"Jake Delhomme pass complete short left to DeShaun Foster for 4 yards (tackle by Kevin Mathis). DeShaun Foster fumbles (forced by Kevin Mathis), recovered by DeShaun Foster at ATL-33",2.570,2.410
4,0:21,3,6,ATL 33,20,6,Jake Delhomme pass incomplete short middle intended for Michael Gaines (defended by Kevin Mathis),2.410,1.160
4,0:17,4,6,ATL 33,20,6,Jake Delhomme pass incomplete short right intended for Keary Colbert,1.160,-1.140
4,0:13,1,10,ATL 33,20,6,Michael Vick kneels for -1 yards,1.140,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
