Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Charvarius Ward,KAN,0,5,3,60.0%,38,12.7,7.6,0,83.7,9.4,22,16,1,0,1,0.0,1,4,0,0.0%
Ben Niemann,KAN,0,4,3,75.0%,41,13.7,10.3,0,107.3,12.5,26,15,1,0,0,0.0,0,8,1,11.1%
L'Jarius Sneed,KAN,1,8,2,25.0%,29,14.5,3.6,1,42.2,8.6,21,8,4,0,0,1.0,1,3,0,0.0%
Tyrann Mathieu,KAN,0,2,2,100.0%,72,36.0,36.0,0,118.7,17.0,34,38,1,0,0,0.0,0,2,0,0.0%
Daniel Sorensen,KAN,0,3,2,66.7%,7,3.5,2.3,0,70.1,-2.0,-6,13,3,0,0,0.0,0,4,1,20.0%
Bashaud Breeland,KAN,0,4,1,25.0%,12,12.0,3.0,0,39.6,13.3,4,8,0,0,0,0.0,0,2,0,0.0%
Anthony Hitchens,KAN,0,2,1,50.0%,9,9.0,4.5,0,62.5,1.5,3,6,1,0,0,0.0,0,3,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,
Derrick Nnadi,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Michael Danna,KAN,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,0,
Tershawn Wharton,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Willie Gay Jr.,KAN,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,1,0,0.0%
Juan Thornhill,KAN,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,1,0,0.0%
Frank Clark,KAN,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,1,0,0.0%
Tanoh Kpassagnon,KAN,0,1,0,0.0%,,,0.0,,39.6,-6.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Malcolm Jenkins,NOR,0,8,7,87.5%,43,6.1,5.4,0,89.1,5.0,16,27,1,0,0,0.0,0,13,0,0.0%
Jackrabbit Jenkins,NOR,0,7,6,85.7%,73,12.2,10.4,1,149.7,12.3,47,26,0,0,0,0.0,0,6,0,0.0%
Marshon Lattimore,NOR,0,9,4,44.4%,33,8.3,3.7,2,94.0,8.8,15,18,0,0,0,0.0,0,5,0,0.0%
C.J. Gardner-Johnson,NOR,0,10,3,30.0%,32,10.7,3.2,0,40.4,15.8,24,8,1,0,0,0.0,0,4,1,20.0%
Demario Davis,NOR,0,3,3,100.0%,18,6.0,6.0,0,91.7,-1.0,-3,21,6,0,0,0.0,0,15,1,6.3%
Kwon Alexander,NOR,0,5,2,40.0%,22,11.0,4.4,0,53.7,5.6,10,12,6,0,0,0.0,0,5,0,0.0%
P.J. Williams,NOR,0,2,1,50.0%,19,19.0,9.5,0,83.3,7.0,14,5,0,0,0,0.0,0,3,0,0.0%
Alex Anzalone,NOR,0,1,1,100.0%,14,14.0,14.0,0,118.7,3.0,3,11,0,0,0,0.0,0,1,0,0.0%
Trey Hendrickson,NOR,0,0,0,,,,,,,,,,0,1,4,2.0,7,2,0,0.0%
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,0,3,1.0,4,1,0,0.0%
David Onyemata,NOR,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%
Sheldon Rankins,NOR,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,0,0.0%
Malcolm Roach,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Zack Baun,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
