Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,12,8,68,1,5,27,3.4,41,5.1,6.1,0,,0,0.0,0,109.0
Tyreek Hill,KAN,10,6,53,1,4,41,6.8,12,2.0,6.4,0,,1,10.0,0,107.5
Sammy Watkins,KAN,6,4,60,0,3,36,9.0,24,6.0,15.2,0,,1,16.7,0,99.3
Mecole Hardman,KAN,9,3,22,1,2,16,5.3,6,2.0,17.1,0,,1,11.1,0,79.4
Demarcus Robinson,KAN,3,2,27,0,1,12,6.0,15,7.5,7.7,0,,0,0.0,0,95.1
Deon Yelder,KAN,1,1,6,0,,-2,-2.0,8,8.0,-2.0,0,,0,0.0,0,91.7
Clyde Edwards-Helaire,KAN,2,1,4,0,0,-7,-7.0,11,11.0,-0.5,0,,0,0.0,0,56.2
Le'Veon Bell,KAN,1,1,14,0,1,3,3.0,11,11.0,3.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Emmanuel Sanders,NOR,5,4,76,0,2,47,11.8,29,7.3,13.2,0,,0,0.0,0,118.7
Alvin Kamara,NOR,6,3,40,1,3,-9,-3.0,49,16.3,-2.2,1,3.0,1,16.7,0,111.1
Latavius Murray,NOR,3,2,26,1,1,-6,-3.0,32,16.0,-4.0,0,,1,33.3,0,133.3
Lil'Jordan Humphrey,NOR,4,2,29,1,2,21,10.5,8,4.0,9.5,0,,0,0.0,1,74.0
Jared Cook,NOR,5,2,29,0,1,22,11.0,7,3.5,16.4,0,,0,0.0,0,59.6
Tre'Quan Smith,NOR,2,1,25,0,1,17,17.0,8,8.0,13.0,0,,0,0.0,0,95.8
Michael Burton,NOR,1,1,9,0,,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2
Juwan Johnson,NOR,4,0,0,0,,0,,0,,9.8,0,,1,25.0,0,39.6
Tommylee Lewis,NOR,1,0,0,0,,0,,0,,-3.0,0,,1,100.0,0,39.6
Taysom Hill,NOR,2,0,0,0,0,0,,0,,11.0,0,,0,0.0,0,39.6
