Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
1,3:00,1,10,NWE 25,3,0,Ezekiel Elliott left end for 2 yards (tackle by Christian Wilkins),0.610,0.330
1,2:27,2,8,NWE 27,3,0,Mac Jones pass complete short left to Kendrick Bourne for 5 yards (tackle by Eli Apple),0.330,0.300
1,1:59,3,3,NWE 32,3,0,"Mac Jones pass complete short left to DeVante Parker for 11 yards (tackle by Eli Apple). Penalty on Eli Apple: Defensive Holding, 5 yards (declined)",0.300,1.800
1,1:40,1,10,NWE 43,3,0,Mac Jones pass complete short right to Hunter Henry for 9 yards (tackle by Jevon Holland),1.800,2.470
1,1:18,2,1,MIA 48,3,0,Ezekiel Elliott right guard for 7 yards (tackle by Jerome Baker and Raekwon Davis),2.470,2.850
1,0:49,1,10,MIA 41,3,0,Ezekiel Elliott up the middle for 2 yards (tackle by David Long and Zach Sieler),2.850,2.580
1,0:15,2,8,MIA 39,3,0,Mac Jones pass incomplete deep left intended for Kendrick Bourne (defended by Eli Apple),2.580,1.880
1,0:10,3,8,MIA 39,3,0,"Mac Jones pass complete short middle to Demario Douglas for 10 yards. Demario Douglas fumbles (forced by Bradley Chubb), recovered by DeShon Elliott at MIA-27",1.880,-0.740
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 27,3,0,Raheem Mostert left end for 3 yards (tackle by Deatrich Wise and Adrian Phillips),0.740,0.600
2,14:34,2,7,MIA 30,3,0,Tua Tagovailoa pass incomplete short left intended for Braxton Berrios,0.600,-0.100
2,14:28,3,7,MIA 30,3,0,Tua Tagovailoa pass complete short right to Tyreek Hill for 8 yards (tackle by Christian Gonzalez),-0.100,1.470
2,13:56,1,10,MIA 38,3,0,Raheem Mostert up the middle for 3 yards (tackle by Ja'Whaun Bentley and Davon Godchaux),1.470,1.330
2,13:21,2,7,MIA 41,3,0,Salvon Ahmed left end for 10 yards (tackle by Ja'Whaun Bentley),1.330,2.320
2,12:34,1,10,NWE 49,3,0,Tua Tagovailoa pass complete short left to Jaylen Waddle for 15 yards (tackle by Christian Gonzalez),2.320,3.310
2,11:52,1,10,NWE 34,3,0,"Salvon Ahmed left end for 1 yard (tackle by Kyle Dugger). Penalty on Isaiah Wynn: Offensive Illegal Block Above the Waist, 10 yards (accepted)",3.310,2.720
2,11:26,1,19,NWE 43,3,0,Tua Tagovailoa pass incomplete deep left intended for Tyreek Hill,2.720,1.550
2,11:15,2,19,NWE 43,3,0,Tua Tagovailoa pass complete short right to Jaylen Waddle for 28 yards (tackle by Marcus Jones),1.550,4.580
2,10:49,1,10,NWE 15,3,0,"Penalty on Myles Bryant: Neutral Zone Infraction, 5 yards (accepted) (no play)",4.580,5.740
2,10:27,1,5,NWE 10,3,0,Salvon Ahmed left tackle for 2 yards (tackle by Jabrill Peppers),5.740,5.220
2,9:43,2,3,NWE 8,9,0,"Raheem Mostert left end for 8 yards, touchdown",5.220,7.000
2,9:39,,,NWE 15,10,0,Jason Sanders kicks extra point good,0.000,0.000
2,9:39,,,MIA 35,10,0,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
2,9:39,1,10,NWE 25,10,0,Ezekiel Elliott left guard for 3 yards (tackle by Jerome Baker),0.610,0.470
2,9:05,2,7,NWE 28,10,0,Mac Jones pass complete short right to JuJu Smith-Schuster for 6 yards (tackle by Xavien Howard),0.470,0.560
2,8:30,3,1,NWE 34,10,0,Rhamondre Stevenson up the middle for 1 yard (tackle by David Long and Andrew Van Ginkel),0.560,1.270
2,7:49,1,10,NWE 35,10,0,Mac Jones pass incomplete deep left intended for Kendrick Bourne,1.270,0.720
2,7:39,2,10,NWE 35,10,0,Mac Jones pass complete short left to JuJu Smith-Schuster for no gain (tackle by Andrew Van Ginkel and Kader Kohou),0.720,0.040
2,6:59,3,10,NWE 35,10,0,"Mac Jones pass incomplete short middle intended for Ty Montgomery (defended by Andrew Van Ginkel) MIA challenged the fumble ruling, and the play was upheld.",0.040,-1.040
2,6:52,4,10,NWE 35,10,0,"Bryce Baringer punts 58 yards, returned by Braxton Berrios for 9 yards (tackle by Brenden Schooler)",-1.040,0.140
2,6:42,1,10,MIA 16,10,0,Raheem Mostert left end for 3 yards (tackle by Jahlani Tavai and Marte Mapu),-0.140,-0.180
2,5:57,2,7,MIA 19,10,0,Tua Tagovailoa pass incomplete short right intended for Tyreek Hill,-0.180,-0.950
2,5:54,3,7,MIA 19,10,0,Tua Tagovailoa pass incomplete deep left intended for Jaylen Waddle (defended by Myles Bryant),-0.950,-2.140
2,5:51,4,7,MIA 19,10,0,"Jake Bailey punts 37 yards, fair catch by Demario Douglas at NE-44. Penalty on Jabrill Peppers: Offensive Holding, 10 yards (accepted)",-2.140,-1.200
2,5:44,1,10,NWE 34,10,0,Mac Jones pass complete short right to Mike Gesicki for 9 yards (tackle by Xavien Howard),1.200,1.870
2,5:02,2,1,NWE 43,10,0,Rhamondre Stevenson up the middle for 2 yards (tackle by Raekwon Davis),1.870,1.930
2,4:24,1,10,NWE 45,10,0,Mac Jones pass complete short left to Hunter Henry for 8 yards (tackle by Bradley Chubb),1.930,2.460
2,4:13,2,2,MIA 47,10,0,Rhamondre Stevenson up the middle for 1 yard (tackle by Raekwon Davis and Jevon Holland),2.460,1.880
2,3:56,3,1,MIA 46,10,0,Mac Jones up the middle for 2 yards (tackle by Christian Wilkins and Bradley Chubb),1.880,2.650
2,3:27,1,10,MIA 44,10,0,Mac Jones pass complete short left to DeVante Parker for 12 yards (tackle by David Long),2.650,3.450
2,2:57,1,10,MIA 32,10,0,"Mac Jones scrambles for no gain. Penalty on Cole Strange: Offensive Holding, 10 yards (accepted) (no play)",3.450,2.790
2,2:38,1,20,MIA 42,10,0,Mac Jones pass complete short middle to DeVante Parker for 7 yards (tackle by Raekwon Davis),2.790,2.500
2,2:10,2,13,MIA 35,10,0,"Penalty on Bradley Chubb: Neutral Zone Infraction, 5 yards (accepted) (no play)",2.500,3.170
2,2:00,2,8,MIA 30,10,0,Ezekiel Elliott left tackle for -1 yards (tackle by Raekwon Davis),3.170,2.340
2,1:55,,,,,,Timeout #2 by Miami Dolphins,,
2,1:55,3,9,MIA 31,10,0,Mac Jones pass incomplete short middle intended for DeVante Parker (defended by DeShon Elliott),2.340,1.320
2,1:53,4,9,MIA 31,10,3,Chad Ryland 49 yard field goal good,1.320,3.000
2,1:49,,,NWE 35,10,3,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
2,1:49,1,10,MIA 25,10,3,Tua Tagovailoa pass complete short left to Salvon Ahmed for 5 yards (tackle by Jalen Mills),0.610,0.740
2,1:44,2,5,MIA 30,10,3,Tua Tagovailoa pass complete short left to Salvon Ahmed for 4 yards (tackle by Myles Bryant),0.740,0.560
2,1:40,3,1,MIA 34,10,3,Raheem Mostert left end for 6 yards (tackle by Ja'Whaun Bentley and Jabrill Peppers),0.560,1.600
2,1:16,1,10,MIA 40,10,3,Tua Tagovailoa pass complete short middle to River Cracraft for 22 yards (tackle by Jalen Mills),1.600,3.050
2,0:59,1,10,NWE 38,10,3,Tua Tagovailoa pass complete short right to Durham Smythe for 6 yards (tackle by Shaun Wade),3.050,3.320
2,0:38,2,4,NWE 32,10,3,Tua Tagovailoa pass complete short left to River Cracraft for 12 yards (tackle by Myles Bryant),3.320,4.240
2,0:29,,,,,,Timeout #3 by Miami Dolphins,,
2,0:29,1,10,NWE 20,10,3,"Tua Tagovailoa pass complete short right to Braxton Berrios for 18 yards (tackle by Shaun Wade) Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",4.240,6.740
2,0:15,1,2,NWE 2,16,3,"Tua Tagovailoa pass complete short right to Tyreek Hill for 2 yards, touchdown",6.740,7.000
2,0:11,,,NWE 15,17,3,Jason Sanders kicks extra point good,0.000,0.000
2,0:11,,,MIA 35,17,3,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,0:11,1,10,NWE 25,17,3,Mac Jones kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,17,3,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,17,3,Raheem Mostert right guard for 3 yards (tackle by Jahlani Tavai),0.610,0.470
3,14:18,2,7,MIA 28,17,3,Jaylen Waddle left end for -2 yards (tackle by Kyle Dugger),0.470,-0.490
3,13:36,3,9,MIA 26,17,3,Tua Tagovailoa sacked by Matt Judon for -5 yards,-0.490,-1.960
3,13:03,4,14,MIA 21,17,3,"Jake Bailey punts 55 yards, returned by Demario Douglas for 12 yards (tackle by Durham Smythe)",-1.960,-1.330
3,12:52,1,10,NWE 36,17,3,Rhamondre Stevenson left end for 9 yards (tackle by DeShon Elliott),1.330,2.010
3,12:24,2,1,NWE 45,17,3,Mac Jones up the middle for 4 yards (tackle by Christian Wilkins and Zach Sieler),2.010,2.190
3,11:56,1,10,NWE 49,17,3,Mac Jones pass complete short left to DeVante Parker for 9 yards (tackle by Jevon Holland),2.190,2.860
3,11:30,2,1,MIA 42,17,3,Rhamondre Stevenson up the middle for no gain (tackle by Jevon Holland and Bradley Chubb),2.860,2.150
3,10:49,3,1,MIA 42,17,3,Rhamondre Stevenson right tackle for -4 yards (tackle by Jevon Holland),2.150,0.200
3,10:05,4,4,MIA 46,17,3,"Bryce Baringer punts 38 yards, fair catch by Braxton Berrios at MIA-8",0.200,0.380
3,9:55,1,10,MIA 8,17,3,Tua Tagovailoa pass complete short right to Durham Smythe for 9 yards (tackle by Christian Gonzalez),-0.380,0.050
3,9:35,2,1,MIA 17,17,3,Tua Tagovailoa pass complete short right to Tyreek Hill for 9 yards (tackle by Christian Gonzalez),0.050,0.670
3,8:53,1,10,MIA 26,17,3,Raheem Mostert left tackle for no gain (tackle by Ja'Whaun Bentley),0.670,0.130
3,8:11,2,10,MIA 26,17,3,Erik Ezukanma right end for 7 yards (tackle by Matt Judon),0.130,0.370
3,7:25,3,3,MIA 33,17,3,Tua Tagovailoa pass complete short right to Tyreek Hill for 6 yards (tackle by Matt Judon),0.370,1.530
3,6:45,1,10,MIA 39,17,3,Erik Ezukanma left end for -1 yards (tackle by Myles Bryant),1.530,0.850
3,6:00,2,11,MIA 38,17,3,Tua Tagovailoa pass complete deep left to Jaylen Waddle for 32 yards (tackle by Myles Bryant),0.850,3.580
3,5:20,1,10,NWE 30,17,3,De'Von Achane left tackle for 5 yards (tackle by Adrian Phillips),3.580,3.710
3,4:58,2,5,NWE 25,17,3,"De'Von Achane for no gain. Penalty on Austin Jackson: Offensive Holding, 10 yards (accepted) (no play)",3.710,2.360
3,4:31,2,15,NWE 35,17,3,Tua Tagovailoa pass complete short right to De'Von Achane for 4 yards (tackle by Ja'Whaun Bentley),2.360,2.210
3,3:47,3,11,NWE 31,17,3,Tua Tagovailoa pass incomplete short middle intended for Erik Ezukanma (defended by Kyle Dugger),2.210,1.320
3,3:39,4,11,NWE 31,17,3,Jason Sanders 49 yard field goal no good blocked by Brenden Schooler (tackle by Christian Wilkins),1.320,-2.320
3,3:32,1,10,MIA 49,17,3,Mac Jones pass complete short middle to Hunter Henry for 9 yards (tackle by David Long and Eli Apple),2.320,3.000
3,3:06,2,1,MIA 40,17,3,Mac Jones pass incomplete short right intended for Kendrick Bourne,3.000,2.280
3,3:01,3,1,MIA 40,17,3,Mac Jones pass complete short right to Rhamondre Stevenson for 7 yards (tackle by Xavien Howard),2.280,3.380
3,2:28,1,10,MIA 33,17,3,Mac Jones pass incomplete deep right intended for Kendrick Bourne,3.380,2.840
3,2:18,2,10,MIA 33,17,3,Mac Jones pass complete short right to Kendrick Bourne for 8 yards (tackle by Xavien Howard),2.840,3.200
3,1:47,3,2,MIA 25,17,3,"Rhamondre Stevenson for 1 yard (tackle by Bradley Chubb) NWE challenged the short of the line to gain ruling, and the play was upheld.",3.200,2.020
3,1:26,4,1,MIA 24,17,3,Mac Jones up the middle for 2 yards (tackle by Christian Wilkins),2.020,4.110
3,0:57,1,10,MIA 22,17,3,Mac Jones pass deep right intended for DeVante Parker is intercepted by Xavien Howard at MIA-3 and returned for no gain (tackle by DeVante Parker),4.110,0.380
3,0:52,1,10,MIA 3,17,3,Tua Tagovailoa pass incomplete short middle intended for Jaylen Waddle,-0.380,-0.780
3,0:48,2,10,MIA 3,17,3,Raheem Mostert up the middle for 3 yards (tackle by Deatrich Wise and Ja'Whaun Bentley),-0.780,-1.070
3,0:05,3,7,MIA 6,17,3,Tua Tagovailoa pass incomplete deep right intended for Tyreek Hill,-1.070,-2.490
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,MIA 6,17,3,"Jake Bailey punts 52 yards, returned by Demario Douglas for no gain (tackle by David Long)",-2.490,-1.730
4,14:47,1,10,NWE 42,17,3,Rhamondre Stevenson up the middle for 3 yards (tackle by Kader Kohou),1.730,1.590
4,14:24,2,7,NWE 45,17,3,Mac Jones pass complete short middle to Hunter Henry for 13 yards (tackle by Jevon Holland and David Long),1.590,2.790
4,14:01,1,10,MIA 42,17,3,Mac Jones pass complete short left to JuJu Smith-Schuster for 12 yards (tackle by Eli Apple),2.790,3.580
4,13:33,1,10,MIA 30,17,3,Mac Jones sacked by Christian Wilkins for -4 yards,3.580,2.490
4,13:04,2,14,MIA 34,17,3,Mac Jones pass complete short right to JuJu Smith-Schuster for -1 yards (tackle by Kader Kohou),2.490,1.680
4,12:28,3,15,MIA 35,17,3,"Mac Jones scrambles right end for 18 yards (tackle by Jevon Holland). Penalty on Xavien Howard: Defensive Holding, 5 yards (accepted)",1.680,4.780
4,12:06,1,10,MIA 12,17,3,Rhamondre Stevenson right end for 6 yards (tackle by Jevon Holland and David Long),4.780,5.210
4,11:27,2,4,MIA 6,17,9,"Mac Jones pass complete short right to Hunter Henry for 6 yards, touchdown",5.210,7.000
4,11:21,,,MIA 15,17,10,Chad Ryland kicks extra point good,0.000,0.000
4,11:21,,,NWE 35,17,10,"Chad Ryland kicks off 65 yards, touchback.. Penalty on Chris Board: Illegal Formation, 5 yards (accepted)",0.000,0.940
4,11:21,1,10,MIA 30,17,10,Raheem Mostert right end for 7 yards (tackle by Jahlani Tavai),0.940,1.340
4,10:40,2,3,MIA 37,17,10,Tua Tagovailoa pass complete short right to Durham Smythe for 8 yards (tackle by Christian Gonzalez),1.340,1.930
4,10:01,1,10,MIA 45,17,10,Tua Tagovailoa pass deep left intended for Tyreek Hill is intercepted by Christian Gonzalez at NE-14 and returned for no gain (tackle by Tyreek Hill),1.930,0.280
4,9:56,1,10,NWE 14,17,10,Mac Jones pass incomplete short left intended for JuJu Smith-Schuster (defended by Eli Apple),-0.280,-0.750
4,9:53,2,10,NWE 14,17,10,Mac Jones sacked by Andrew Van Ginkel for -10 yards,-0.750,-2.590
4,9:13,3,20,NWE 4,17,10,Mac Jones pass incomplete deep left intended for Mike Gesicki,-2.590,-2.490
4,9:03,4,20,NWE 4,17,10,"Bryce Baringer punts 57 yards, returned by Braxton Berrios for 18 yards (tackle by Chris Board)",-2.490,-2.720
4,8:51,1,10,NWE 43,23,10,"Raheem Mostert left guard for 43 yards, touchdown",2.720,7.000
4,8:45,,,NWE 15,24,10,Jason Sanders kicks extra point good,0.000,0.000
4,8:45,,,MIA 35,24,10,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
4,8:45,1,10,NWE 25,24,10,"Mac Jones pass complete to DeVante Parker for no gain. Penalty on Eli Apple: Defensive Pass Interference, 8 yards (accepted) (no play)",0.610,1.140
4,8:29,1,10,NWE 33,24,10,Mac Jones pass complete short left to Mike Gesicki for 5 yards (tackle by Jevon Holland),1.140,1.270
4,8:15,2,5,NWE 38,24,10,"Mac Jones pass incomplete intended for DeVante Parker. Penalty on Eli Apple: Defensive Pass Interference, 8 yards (accepted) (no play)",1.270,1.990
4,8:10,1,10,NWE 46,24,10,Mac Jones pass complete short left to Rhamondre Stevenson for 3 yards (tackle by Zach Sieler and Jerome Baker),1.990,1.860
4,7:43,2,7,NWE 49,24,10,Mac Jones pass incomplete deep right intended for Kendrick Bourne,1.860,1.160
4,7:39,3,7,NWE 49,24,10,Mac Jones pass complete short middle to DeVante Parker for 14 yards (tackle by Eli Apple),1.160,3.120
4,7:15,1,10,MIA 37,24,10,Mac Jones pass complete short right to Hunter Henry for 7 yards (tackle by Justin Bethel),3.120,3.520
4,6:38,2,3,MIA 30,24,10,Rhamondre Stevenson up the middle for 12 yards (tackle by Justin Bethel),3.520,4.370
4,6:29,1,10,MIA 18,24,10,Rhamondre Stevenson up the middle for 5 yards (tackle by Christian Wilkins),4.370,4.610
4,5:57,2,5,MIA 13,24,10,Mac Jones pass complete short right to JuJu Smith-Schuster for 11 yards (tackle by Xavien Howard),4.610,6.740
4,5:29,1,2,MIA 2,24,16,"Rhamondre Stevenson right guard for 2 yards, touchdown",6.740,7.000
4,5:25,,,MIA 15,24,17,Chad Ryland kicks extra point good,0.000,0.000
4,5:25,,,NWE 35,24,17,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
4,5:25,,,,,,Timeout #1 by Miami Dolphins,,
4,5:25,1,10,MIA 25,24,17,Raheem Mostert up the middle for 5 yards (tackle by Davon Godchaux),0.610,0.740
4,4:44,2,5,MIA 30,24,17,"Tua Tagovailoa pass incomplete intended for Jaylen Waddle. Penalty on Marte Mapu: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",0.740,1.930
4,4:37,1,10,MIA 45,24,17,Raheem Mostert right tackle for 11 yards (tackle by Jahlani Tavai and Kyle Dugger),1.930,2.650
4,3:53,1,10,NWE 44,24,17,Raheem Mostert left tackle for 2 yards (tackle by Jabrill Peppers),2.650,2.380
4,3:04,2,8,NWE 42,24,17,Raheem Mostert left guard for 7 yards (tackle by Deatrich Wise and Davon Godchaux),2.380,2.610
4,2:26,3,1,NWE 35,24,17,"Tua Tagovailoa aborted snap, recovered by Tua Tagovailoa at NE-37 and returned for -2 yards (tackle by Matt Judon)",2.610,0.790
4,2:19,,,,,,Timeout #2 by New England Patriots,,
4,2:19,4,3,NWE 37,24,17,Jason Sanders 55 yard field goal no good,0.790,-1.930
4,2:14,1,10,NWE 45,24,17,Mac Jones pass complete short middle to Kendrick Bourne for 3 yards (tackle by Jerome Baker),1.930,1.790
4,2:00,2,7,NWE 48,24,17,Mac Jones pass complete short middle to Kendrick Bourne for 13 yards (tackle by Eli Apple and Jevon Holland),1.790,2.980
4,1:36,1,10,MIA 39,24,17,Mac Jones sacked by Bradley Chubb for -8 yards,2.980,1.500
4,1:09,2,17,MIA 46,24,17,Mac Jones pass incomplete short right intended for Hunter Henry (defended by Jevon Holland),1.500,0.700
4,1:06,3,18,MIA 47,24,17,Mac Jones pass complete short middle to Mike Gesicki for 14 yards (tackle by Kader Kohou),0.700,1.180
4,1:00,,,,,,Timeout #3 by New England Patriots,,
4,1:00,4,4,MIA 33,24,17,"Mac Jones pass complete to Mike Gesicki for no gain, lateral to Cole Strange for no gain Replay Assistant challenged the first down ruling, and the original play was overturned. Mac Jones pass complete short left to Mike Gesicki for no gain, lateral to Cole Strange for no gain (tackle by Jevon Holland and Andrew Van Ginkel)",1.180,-0.940
4,0:51,1,10,MIA 30,24,17,"Tua Tagovailoa aborted snap, recovered by Tua Tagovailoa at MIA-28 and returned for -2 yards",0.940,0.120
4,0:28,2,12,MIA 28,24,17,Tua Tagovailoa kneels for -1 yards,0.120,-0.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
