#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 18,9,4:47,70,Field Goal
2,1,3:28,BUF 17,3,0:50,8,Punt
3,1,0:58,BUF 11,3,1:04,2,Interception
4,2,12:45,BUF 27,3,1:56,4,Punt
5,2,8:21,BUF 9,3,1:28,7,Punt
6,2,3:10,BUF 18,3,1:02,0,Interception
7,2,1:36,BUF 23,8,1:36,39,Field Goal
8,3,12:32,BUF 6,5,2:24,22,Blocked Punt
9,3,10:08,BUF 20,10,5:53,67,Downs
10,3,1:39,MIA 49,8,3:00,48,Downs
11,4,13:25,BUF 21,5,2:29,7,Punt
12,4,9:13,BUF 24,3,0:31,0,Punt
13,4,6:19,BUF 8,3,1:32,8,Punt
14,4,0:22,BUF 9,1,0:22,4,End of Game
