Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2,7:35,3,8,CAR 39,7,3,Chris Weinke sacked by Lawyer Milloy for -5 yards,0.430,-1.110
2,7:09,4,13,CAR 34,7,3,"Jason Baker punts 56 yards, returned by Allen Rossum for 1 yard (tackle by Kevin McCadam)",-1.110,0.370
2,6:56,1,10,ATL 11,7,3,Warrick Dunn right tackle for 3 yards (tackle by Ma'ake Kemoeatu),-0.370,-0.530
2,6:22,2,7,ATL 14,7,3,Warrick Dunn middle for 2 yards (tackle by Na'il Diggs),-0.530,-0.840
2,5:41,3,5,ATL 16,7,3,Michael Vick pass complete short right to Warrick Dunn for 9 yards (tackle by Richard Marshall),-0.840,0.610
2,4:58,1,10,ATL 25,7,3,Michael Vick pass incomplete deep left intended for Fred McCrary is intercepted by Ken Lucas at ATL-44. Penalty on Wayne Gandy: Offensive Holding (Declined),0.610,-2.650
,,,,,,,"ATL challenged the ruling, and the play was upheld.",,
2,4:49,1,10,ATL 44,7,3,Chris Weinke pass incomplete deep left intended for Steve Smith,2.650,2.110
2,4:42,2,10,ATL 44,7,3,"DeAngelo Williams left end for 3 yards. Penalty on DeAngelo Hall: Defensive Offside, 5 yards (no play)",2.110,2.780
2,4:18,2,5,ATL 39,7,3,DeAngelo Williams left tackle for 1 yard (tackle by Keith Brooking),2.780,2.210
2,3:39,3,4,ATL 38,7,3,DeAngelo Williams right end for 7 yards (tackle by Ed Hartwell),2.210,3.510
2,2:56,1,10,ATL 31,7,3,DeShaun Foster right end for 3 yards (tackle by Michael Boley),3.510,3.370
2,2:22,2,7,ATL 28,7,3,DeShaun Foster middle for 3 yards (tackle by Keith Brooking),3.370,3.070
2,2:00,3,4,ATL 25,7,3,Chris Weinke pass incomplete deep left intended for Keyshawn Johnson (defended by DeAngelo Hall),3.070,1.880
2,1:54,4,4,ATL 25,10,3,John Kasay 42 yard field goal good,1.880,3.000
2,,,,CAR 30,10,3,"John Kasay kicks off 66 yards, returned by Allen Rossum for 7 yards (tackle by James Anderson)",0.000,-0.370
2,1:45,1,10,ATL 11,10,3,Michael Vick pass complete short left to Alge Crumpler for 9 yards (tackle by Shaun Williams),-0.370,0.360
2,1:39,2,1,ATL 20,10,3,Michael Vick pass incomplete short left intended for Ashley Lelie,0.360,-0.370
2,1:31,3,1,ATL 20,10,3,Warrick Dunn middle for no gain (tackle by Chris Draft),-0.370,-2.030
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:18,4,1,ATL 20,10,3,Michael Koenen punts 30 yards,-2.030,-2.260
2,1:13,1,10,ATL 50,10,3,Steve Smith left end for -5 yards (tackle by Jimmy Williams),2.260,1.040
2,0:32,2,15,CAR 45,10,3,"Chris Weinke for no gain. Chris Weinke fumbles, recovered by Brad Hoover at CAR-43",1.040,0.370
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,10,3,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,CAR 20,10,3,DeShaun Foster left tackle for 3 yards (tackle by Roderick Coleman),0.280,0.140
3,14:16,2,7,CAR 23,10,3,DeShaun Foster right tackle for 2 yards (tackle by Roderick Coleman and Ed Hartwell),0.140,-0.300
3,13:47,,,,10,3,Timeout #1 by Atlanta Falcons,0.000,-0.300
3,13:47,3,5,CAR 25,10,3,DeAngelo Williams right tackle for 6 yards (tackle by DeAngelo Hall and Michael Boley),-0.300,1.000
3,13:05,1,10,CAR 31,10,3,DeShaun Foster middle for 4 yards (tackle by Keith Brooking and Jonathan Babineaux),1.000,1.000
3,12:24,2,6,CAR 35,10,3,DeShaun Foster middle for 4 yards (tackle by Jonathan Babineaux and Lawyer Milloy),1.000,0.830
3,11:46,3,2,CAR 39,10,3,DeAngelo Williams left end for -2 yards (tackle by Chris Crocker),0.830,-0.910
3,11:27,4,4,CAR 37,10,3,"Jason Baker punts 54 yards, returned by Allen Rossum for 12 yards (tackle by Brad Hoover)",-0.910,-0.340
3,11:15,1,10,ATL 21,10,3,Warrick Dunn middle for 3 yards (tackle by Shaun Williams),0.340,0.210
3,10:44,2,7,ATL 24,10,3,Warrick Dunn right end for 14 yards (tackle by Shaun Williams and Chris Gamble),0.210,1.470
3,10:08,1,10,ATL 38,10,3,Warrick Dunn middle for 2 yards (tackle by Mike Minter),1.470,1.190
3,9:37,2,8,ATL 40,10,3,Michael Vick sacked by Chris Draft and Al Wallace for -4 yards,1.190,-0.030
3,8:59,3,12,ATL 36,10,3,Michael Vick pass incomplete short left intended for Ashley Lelie (defended by Chris Gamble),-0.030,-0.980
3,8:53,4,12,ATL 36,10,3,"Michael Koenen punts 49 yards, returned by Chris Gamble for 5 yards (tackle by Adam Jennings)",-0.980,-0.280
3,8:41,1,10,CAR 20,10,3,DeShaun Foster right tackle for 2 yards (tackle by Chauncey Davis),0.280,0.000
3,8:01,2,8,CAR 22,10,3,DeShaun Foster right tackle for -1 yards (tackle by Chauncey Davis and Paul Carrington),0.000,-0.820
3,7:12,3,9,CAR 21,10,3,"Chris Weinke pass incomplete short right intended for Michael Gaines. Penalty on ATL: Defensive 12 On-field, 5 yards (no play)",-0.820,-0.160
3,7:02,3,4,CAR 26,10,3,DeAngelo Williams middle for 4 yards (tackle by Ed Hartwell and Lawyer Milloy),-0.160,0.940
3,6:25,1,10,CAR 30,10,3,DeShaun Foster middle for 9 yards (tackle by Paul Carrington and Keith Brooking),0.940,1.610
3,5:46,2,1,CAR 39,10,3,DeAngelo Williams middle for no gain (tackle by Lawyer Milloy),1.610,0.890
3,5:03,3,1,CAR 39,10,3,DeAngelo Williams middle for 2 yards (tackle by Chauncey Davis),0.890,1.660
3,4:19,1,10,CAR 41,10,3,Chris Weinke pass incomplete deep left intended for Steve Smith (defended by DeAngelo Hall),1.660,1.120
3,4:12,,,,10,3,Timeout #1 by Carolina Panthers,0.000,1.120
3,4:12,2,10,CAR 41,10,3,DeShaun Foster left end for 9 yards (tackle by Jimmy Williams and Lawyer Milloy),1.120,1.620
3,3:25,3,1,ATL 50,10,3,Brad Hoover middle for 4 yards (tackle by Josh Mallard),1.620,2.520
3,2:46,1,10,ATL 46,10,3,DeAngelo Williams right end for -4 yards (tackle by Michael Boley),2.520,1.440
3,2:04,2,14,ATL 50,10,3,DeAngelo Williams left end for 10 yards (tackle by Chris Crocker),1.440,2.080
3,1:21,3,4,ATL 40,10,3,Chris Weinke sacked by Michael Boley for -8 yards,2.080,0.070
3,0:52,4,12,ATL 48,10,3,Jason Baker punts 35 yards,0.070,0.320
3,0:41,1,10,ATL 13,10,3,Michael Vick for 5 yards (tackle by Ken Lucas),-0.320,-0.140
3,0:16,2,5,ATL 18,10,3,Michael Vick pass complete deep left to Ashley Lelie for 26 yards (tackle by Ken Lucas),-0.140,1.860
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 44,10,3,Jerious Norwood middle for 6 yards (tackle by Kindal Moorehead),1.860,2.130
4,14:28,2,4,ATL 50,10,3,Michael Vick pass incomplete deep left intended for Ashley Lelie (defended by Ken Lucas),2.130,1.420
4,14:21,3,4,ATL 50,10,3,Michael Vick sacked by Julius Peppers for -11 yards,1.420,-0.780
4,13:56,4,15,ATL 39,10,3,Michael Koenen punts 49 yards,-0.780,0.350
4,13:48,1,10,CAR 12,10,3,DeShaun Foster left tackle for 1 yard (tackle by Paul Carrington),-0.350,-0.700
4,13:07,2,9,CAR 13,10,3,DeShaun Foster left tackle for 2 yards (tackle by Jonathan Babineaux and Chauncey Davis),-0.700,-1.070
4,12:23,3,7,CAR 15,10,3,Chris Weinke pass complete short middle to DeAngelo Williams for 5 yards (tackle by Jimmy Williams),-1.070,-2.030
4,11:44,4,2,CAR 20,10,3,"Jason Baker punts 37 yards, returned by Allen Rossum for -3 yards (tackle by Kevin McCadam). Penalty on Demorrio Williams: Roughing the Kicker, 15 yards (no play)",-2.030,1.270
4,11:34,1,10,CAR 35,10,3,DeShaun Foster left tackle for no gain (tackle by Jonathan Babineaux),1.270,0.720
4,10:54,2,10,CAR 35,10,3,"DeShaun Foster right tackle for 1 yard (tackle by Jimmy Williams and Ed Hartwell). Penalty on Will Montgomery: Offensive Holding, 10 yards",0.720,-0.490
4,10:27,2,19,CAR 26,10,3,DeShaun Foster middle for 8 yards (tackle by Ed Hartwell),-0.490,-0.100
4,9:42,3,11,CAR 34,10,3,Chris Weinke sacked by Roderick Coleman for -8 yards,-0.100,-1.630
4,9:11,4,19,CAR 26,10,3,"Jason Baker punts 54 yards, returned by Allen Rossum for 80 yards. Penalty on Michael Jenkins: Illegal Block Above the , 10 yards",-1.630,0.370
4,8:51,1,10,ATL 11,10,3,Michael Vick right end for 6 yards (tackle by Thomas Davis),-0.370,-0.160
4,8:22,2,4,ATL 17,10,3,Michael Vick for 3 yards (tackle by Shaun Williams),-0.160,-0.370
4,7:46,3,1,ATL 20,10,3,Warrick Dunn middle for -1 yards (tackle by Na'il Diggs),-0.370,-2.140
4,7:04,4,2,ATL 19,10,3,"Michael Koenen punts 59 yards, returned by Chris Gamble for 11 yards (tackle by Jordan Beck). Penalty on Derrick Strait: Offensive Holding, 10 yards",-2.140,0.350
4,6:54,1,10,CAR 12,10,3,DeAngelo Williams right end for 4 yards (tackle by Ed Hartwell and Michael Boley),-0.350,-0.370
4,6:10,2,6,CAR 16,10,3,"DeAngelo Williams left end for 13 yards (tackle by Lawyer Milloy). Penalty on Jeff King: Offensive Holding, 8 yards (no play)",-0.370,-1.070
4,5:42,2,14,CAR 8,10,3,"Penalty on Brad Hoover: False Start, 4 yards (no play)",-1.070,-1.360
4,5:21,2,18,CAR 4,10,3,DeShaun Foster middle for 2 yards (tackle by Lawyer Milloy),-1.360,-2.120
4,4:36,3,16,CAR 6,10,3,DeShaun Foster middle for -1 yards (tackle by Josh Mallard and Darrell Shropshire),-2.120,-2.490
4,3:51,,,,10,3,Timeout #2 by Carolina Panthers,0.000,-2.490
4,3:51,4,17,CAR 5,10,3,"Jason Baker punts 56 yards, returned by Allen Rossum for -1 yards (tackle by Chris Draft)",-2.490,-1.470
4,3:40,1,10,ATL 38,10,3,Michael Vick pass complete short right to Michael Jenkins for 9 yards (tackle by Thomas Davis),1.470,2.140
4,3:01,2,1,ATL 47,10,3,Warrick Dunn right tackle for no gain (tackle by Chris Draft and Shaun Williams),2.140,1.420
4,2:37,3,1,ATL 47,10,3,Michael Vick pass complete short left to Roddy White for 12 yards (tackle by Ken Lucas),1.420,2.850
4,2:06,1,10,CAR 41,10,3,Jerious Norwood middle for 6 yards (tackle by Al Wallace),2.850,3.120
4,2:00,2,4,CAR 35,10,3,Jerious Norwood left tackle for no gain (tackle by Chris Gamble),3.120,2.410
4,1:28,3,4,CAR 35,10,3,Michael Vick pass incomplete short right intended for Michael Jenkins,2.410,0.980
4,1:23,,,,10,3,Timeout #3 by Carolina Panthers,0.000,0.980
4,1:23,4,4,CAR 35,10,3,Michael Vick pass incomplete short right intended for Alge Crumpler (defended by Chris Draft),0.980,-1.270
4,1:19,1,10,CAR 35,10,3,DeShaun Foster middle for 4 yards (tackle by Paul Carrington),1.270,1.260
4,1:13,,,,10,3,Timeout #2 by Atlanta Falcons,0.000,1.260
4,1:13,2,6,CAR 39,10,3,DeShaun Foster left tackle for 1 yard (tackle by Keith Brooking and Chauncey Davis),1.260,0.700
4,1:09,,,,10,3,Timeout #3 by Atlanta Falcons,0.000,0.700
4,1:09,3,5,CAR 40,10,3,DeAngelo Williams left end for no gain (tackle by DeAngelo Hall),0.700,-0.720
4,0:22,4,5,CAR 40,10,3,"Jason Baker punts 38 yards, returned by Allen Rossum for 5 yards (tackle by Richard Marshall)",-0.720,-0.740
4,0:14,1,10,ATL 27,10,3,Michael Vick pass incomplete short right intended for Roddy White (defended by Mike Minter),0.740,0.200
4,0:06,2,10,ATL 27,10,3,Michael Vick pass incomplete is intercepted by Shaun Williams at CAR-42 and returned for 1 yard,0.200,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
