Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
1,6:54,2,1,JAX 29,3,0,Timeout #1 by Jacksonville Jaguars,0.950,0.230
1,6:08,3,1,JAX 29,3,0,Toby Gerhart right guard for 4 yards (tackle by Manny Lawson),0.230,1.140
1,5:31,1,10,JAX 33,3,0,Blake Bortles pass complete deep left to Allen Robinson for 20 yards (tackle by Stephon Gilmore). Penalty on Stephon Gilmore: Defensive Pass Interference (Declined),1.140,2.460
1,5:14,1,10,BUF 47,3,0,T.J. Yeldon right guard for -1 yards (tackle by Mario Williams),2.460,1.780
1,4:37,2,11,BUF 48,3,0,Blake Bortles pass incomplete deep right intended for Allen Robinson,1.780,1.090
1,4:31,3,11,BUF 48,3,0,"Blake Bortles pass complete deep middle to Julius Thomas for 27 yards (tackle by Corey Graham). Penalty on A.J. Cann: Offensive Holding, 10 yards (no play)",1.090,-0.230
1,4:02,3,21,JAX 42,3,0,"Blake Bortles pass incomplete short right intended for T.J. Yeldon. Penalty on Marcedes Lewis: Offensive Pass Interference (Declined), Penalty on A.J. Cann: Ineligible Downfield Pass (Declined)",-0.230,-0.590
1,3:59,4,21,JAX 42,3,0,"Bryan Anger punts 38 yards, fair catch by Denarius Moore",-0.590,-0.280
1,3:51,1,10,BUF 20,3,0,LeSean McCoy right guard for 5 yards (tackle by Dan Skuta),0.280,0.410
1,3:11,2,5,BUF 25,3,0,EJ Manuel sacked by Tyson Alualu for -9 yards,0.410,-1.690
1,2:25,3,14,BUF 16,3,0,EJ Manuel pass incomplete short right intended for LeSean McCoy (defended by Sen'Derrick Marks),-1.690,-2.390
1,2:21,4,14,BUF 16,3,0,"Colton Schmidt punts 57 yards, out of bounds",-2.390,-0.740
1,2:13,1,10,JAX 27,3,0,Blake Bortles pass complete short left to Allen Hurns for 22 yards (tackle by Ronald Darby),0.740,2.190
1,1:33,1,10,JAX 49,3,0,Blake Bortles pass complete deep left to Allen Robinson for 23 yards (tackle by Corey Graham),2.190,3.710
1,1:00,1,10,BUF 28,3,0,T.J. Yeldon left guard for 5 yards (tackle by Duke Williams),3.710,3.840
1,0:22,2,5,BUF 23,3,0,T.J. Yeldon left guard for 12 yards (tackle by Corey Graham and Ronald Darby),3.840,4.840
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 11,3,0,Blake Bortles left end for 1 yard (tackle by Duke Williams),4.840,4.320
2,14:17,2,9,BUF 10,3,0,Blake Bortles pass incomplete short left intended for Allen Hurns,4.320,3.300
2,14:09,3,9,BUF 10,3,6,"Blake Bortles pass complete short middle to Allen Robinson for 10 yards, touchdown",3.300,7.000
2,14:09,,,BUF 10,3,7,Jason Myers kicks extra point good,0.000,0.000
2,14:09,,,JAX 35,3,7,"Jason Myers kicks off 60 yards, returned by Anthony Dixon for 17 yards (tackle by Jonathan Cyprien)",0.000,-0.410
2,13:59,1,10,BUF 22,3,7,LeSean McCoy left guard for -3 yards (tackle by Roy Miller),0.410,-0.600
2,13:29,2,13,BUF 19,3,7,"Penalty on Cyrus Kouandjio: False Start, 5 yards (no play)",-0.600,-1.330
2,13:12,2,18,BUF 14,3,7,EJ Manuel pass complete short right to Robert Woods for 9 yards (tackle by Josh Evans),-1.330,-0.690
2,12:30,3,9,BUF 23,3,13,"EJ Manuel sacked by Aaron Colvin for -7 yards. EJ Manuel fumbles (forced by Aaron Colvin), recovered by Chris Clemons at BUF-6 and returned for 6 yards, touchdown",-0.690,-7.000
2,12:21,,,BUF 23,3,14,Jason Myers kicks extra point good,0.000,0.000
2,12:21,,,JAX 35,3,14,"Jason Myers kicks off 65 yards, touchback",0.000,-0.280
2,12:21,1,10,BUF 20,3,20,"EJ Manuel pass incomplete short right intended for Robert Woods is intercepted by Telvin Smith at BUF-26 and returned for 26 yards, touchdown",0.280,-7.000
2,12:14,,,BUF 20,3,21,Jason Myers kicks extra point good,0.000,0.000
2,12:14,,,JAX 35,3,21,"Jason Myers kicks off 71 yards, returned by Dan Herron for 21 yards (tackle by Thurston Armbrister)",0.000,0.220
2,12:10,1,10,BUF 15,3,21,EJ Manuel left end for 12 yards (tackle by Jonathan Cyprien),-0.220,0.740
2,11:35,1,10,BUF 27,3,21,LeSean McCoy left end for -2 yards (tackle by Telvin Smith),0.740,-0.070
2,10:48,2,12,BUF 25,3,21,LeSean McCoy left end for -5 yards (tackle by Telvin Smith),-0.070,-1.420
2,10:06,3,17,BUF 20,3,21,"EJ Manuel pass incomplete deep left intended for Chris Hogan is intercepted by Paul Posluszny at BUF-39 and returned for 3 yards. Paul Posluszny fumbles (forced by Chris Hogan), ball out of bounds at BUF-36",-1.420,-3.180
2,9:55,1,10,BUF 36,3,21,T.J. Yeldon right guard for 4 yards (tackle by Corbin Bryant),3.180,3.180
2,9:17,2,6,BUF 32,3,21,Blake Bortles pass complete short left to Marcedes Lewis for 4 yards (tackle by Jerry Hughes),3.180,3.010
2,8:34,3,2,BUF 28,3,27,"T.J. Yeldon left guard for 28 yards, touchdown",3.010,7.000
2,8:34,,,BUF 28,3,27,Jason Myers kicks extra point no good,0.000,-1.000
2,8:34,,,JAX 35,3,27,"Jason Myers kicks off 71 yards, returned by Dan Herron for 21 yards (tackle by Nic Jacobs)",0.000,0.220
2,8:21,1,10,BUF 15,3,27,LeSean McCoy right guard for 12 yards (tackle by Jonathan Cyprien),-0.220,0.740
2,7:51,1,10,BUF 27,3,27,EJ Manuel left end for 3 yards (tackle by Chris Clemons),0.740,0.600
2,7:18,2,7,BUF 30,3,27,EJ Manuel pass complete short middle to Charles Clay for 8 yards (tackle by Jonathan Cyprien),0.600,1.470
2,6:44,1,10,BUF 38,3,27,EJ Manuel pass complete short right to Chris Hogan for 7 yards (tackle by Dwayne Gratz),1.470,1.870
2,6:18,2,3,BUF 45,3,27,Dan Herron right tackle for 5 yards (tackle by Telvin Smith),1.870,2.260
2,5:51,1,10,,3,27,EJ Manuel pass incomplete short left intended for Robert Woods,2.260,1.710
2,5:47,2,10,,3,27,LeSean McCoy right tackle for 3 yards (tackle by Jonathan Cyprien),1.710,1.420
2,5:08,3,7,JAX 47,3,27,EJ Manuel pass complete short left to Robert Woods for 8 yards (tackle by Davon House),1.420,2.980
2,4:40,1,10,JAX 39,3,27,EJ Manuel pass complete short left to Robert Woods for 12 yards (tackle by Aaron Colvin),2.980,3.780
2,4:00,1,10,JAX 27,3,27,LeSean McCoy left guard for 2 yards (tackle by Dan Skuta),3.780,3.500
2,3:27,2,8,JAX 25,3,27,EJ Manuel pass complete short right to Chris Hogan for 9 yards (tackle by Josh Evans),3.500,4.510
2,2:52,1,10,JAX 16,9,27,"EJ Manuel pass complete deep right to Robert Woods for 16 yards, touchdown",4.510,7.000
2,2:52,,,JAX 16,10,27,Dan Carpenter kicks extra point good,0.000,0.000
2,2:52,,,BUF 35,10,27,"Jordan Gay kicks off 70 yards, returned by Nick Marshall for 19 yards (tackle by Jonathan Meeks)",0.000,0.280
2,2:43,1,10,JAX 14,10,27,Blake Bortles pass incomplete short left intended for Julius Thomas,-0.280,-0.750
2,2:39,2,10,JAX 14,10,27,T.J. Yeldon right tackle for 3 yards (tackle by Marcell Dareus and Preston Brown),-0.750,-1.040
2,2:00,3,7,JAX 17,10,27,Blake Bortles sacked by Mario Williams for -5 yards,-1.040,-1.040
2,1:52,3,7,JAX 17,10,27,Timeout #2 by Buffalo Bills,-1.040,-2.490
2,1:52,4,12,JAX 12,10,27,"Bryan Anger punts 56 yards, returned by Denarius Moore for 18 yards (tackle by Toby Gerhart)",-2.490,-2.260
2,1:38,1,10,,10,27,EJ Manuel pass incomplete short middle intended for Charles Clay (defended by Sen'Derrick Marks),2.260,1.710
2,1:35,2,10,,10,27,EJ Manuel pass complete short right to Chris Hogan for 14 yards (tackle by Dwayne Gratz),1.710,3.180
2,1:08,1,10,JAX 36,10,27,LeSean McCoy right guard for 5 yards (tackle by Paul Posluszny),3.180,3.310
2,1:08,2,5,JAX 31,10,27,"Penalty on Ryan Davis: Neutral Zone Infraction, 5 yards (no play)",3.310,3.840
2,0:46,1,10,JAX 26,10,27,EJ Manuel pass incomplete deep right intended for Chris Hogan,3.840,3.300
2,0:41,2,10,JAX 26,10,27,EJ Manuel pass complete short left to Charles Clay for 6 yards (tackle by Josh Evans),3.300,3.400
2,0:15,3,4,JAX 20,10,27,EJ Manuel pass incomplete short left intended for Chris Hogan (defended by Davon House),3.400,2.200
2,0:12,4,4,JAX 20,13,27,Dan Carpenter 38 yard field goal good,2.200,3.000
2,0:12,,,BUF 35,13,27,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
2,0:08,1,10,JAX 20,13,27,Blake Bortles kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,13,27,"Jordan Gay kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,JAX 20,13,27,T.J. Yeldon left guard for 5 yards (tackle by Marcell Dareus),0.280,0.410
3,14:29,2,5,JAX 25,13,27,T.J. Yeldon right guard for 16 yards (tackle by Corey Graham),0.410,1.660
3,13:50,1,10,JAX 41,13,27,Blake Bortles pass complete short right to Julius Thomas for 4 yards,1.660,1.660
3,13:23,2,6,JAX 45,13,27,T.J. Yeldon left guard for 9 yards (tackle by Preston Brown),1.660,1.660
3,12:39,2,6,JAX 45,13,27,Timeout #1 by Jacksonville Jaguars,1.660,2.520
3,12:39,1,10,BUF 46,13,27,Blake Bortles pass complete short left to Marcedes Lewis for 9 yards (tackle by Corey Graham),2.520,3.190
3,12:03,2,1,BUF 37,13,27,Toby Gerhart left guard for 4 yards (tackle by Corbin Bryant),3.190,3.380
3,11:27,1,10,BUF 33,13,27,Blake Bortles pass incomplete deep right intended for Allen Hurns (defended by Ronald Darby),3.380,2.840
3,11:20,2,10,BUF 33,13,27,T.J. Yeldon left guard for 6 yards (tackle by Corey Graham),2.840,2.940
3,10:44,3,4,BUF 27,13,27,Blake Bortles pass complete short left to Allen Robinson for 7 yards (tackle by Corey Graham),2.940,4.240
3,10:09,1,10,BUF 20,13,27,T.J. Yeldon left guard for 3 yards (tackle by Marcell Dareus),4.240,4.120
3,9:29,2,7,BUF 17,13,27,T.J. Yeldon right guard for 1 yard (tackle by Corey Graham),4.120,3.520
3,8:46,3,6,BUF 16,13,27,Blake Bortles pass complete short right to T.J. Yeldon for 9 yards,3.520,5.600
3,8:09,1,7,BUF 7,13,27,T.J. Yeldon right guard for 1 yard (tackle by Ronald Darby),5.600,4.950
3,7:33,2,6,BUF 6,13,27,"Blake Bortles pass incomplete short right intended for Julius Thomas (defended by Corey Graham). Penalty on Corey Graham: Defensive Pass Interference, 5 yards (no play)",4.950,6.970
3,7:29,1,1,BUF 1,13,27,Toby Gerhart right guard for no gain (tackle by Nigel Bradham),6.970,5.910
3,6:51,2,1,BUF 1,13,27,Toby Gerhart right guard for no gain (tackle by Preston Brown),5.910,5.170
3,6:17,3,1,BUF 1,13,27,Toby Gerhart left guard for no gain (tackle by Alex Carrington),5.170,3.550
3,5:37,4,1,BUF 1,13,27,Toby Gerhart right tackle for no gain (tackle by Bacarri Rambo),3.550,0.380
3,5:30,1,10,BUF 1,13,27,EJ Manuel pass complete short middle to Chris Gragg for 6 yards (tackle by Aaron Colvin),-0.380,-0.340
3,4:57,2,4,BUF 7,13,27,EJ Manuel for 5 yards (tackle by Dan Skuta),-0.340,-0.350
3,4:18,1,10,BUF 12,13,27,EJ Manuel pass complete short left to Charles Clay for 12 yards (tackle by Aaron Colvin),-0.350,0.540
3,3:47,1,10,BUF 24,13,27,LeSean McCoy left end for 10 yards (tackle by Dan Skuta),0.540,1.200
3,3:13,1,10,BUF 34,13,27,EJ Manuel pass complete short right to Chris Hogan for 12 yards (tackle by Dwayne Gratz and Paul Posluszny),1.200,1.990
3,2:36,1,10,BUF 46,13,27,Dan Herron right guard for 4 yards (tackle by Jonathan Cyprien),1.990,1.990
3,2:05,2,6,,13,27,EJ Manuel pass complete short right to Robert Woods for 10 yards (tackle by Dwayne Gratz and Telvin Smith),1.990,2.920
3,1:28,1,10,JAX 40,13,27,"EJ Manuel for 2 yards (tackle by Telvin Smith). Penalty on Andre Branch: Illegal Use of Hands, 5 yards",2.920,3.380
3,1:10,1,10,JAX 33,13,27,EJ Manuel pass complete short left to Chris Hogan for 5 yards (tackle by Aaron Colvin),3.380,3.510
3,0:33,2,5,JAX 28,13,27,"LeSean McCoy right end for 18 yards (tackle by Josh Evans). Penalty on Josh Evans: Tripping, 5 yards",3.510,5.830
3,0:10,1,6,JAX 6,13,27,"LeSean McCoy left end for 5 yards (tackle by Jonathan Cyprien). Penalty on BUF: Illegal Shift, 5 yards, Penalty on Charles Clay: Illegal Formation (Declined) (no play)",5.830,4.770
3,0:07,1,11,JAX 11,13,27,EJ Manuel pass complete short middle to Dan Herron for 3 yards (tackle by Telvin Smith),4.770,4.570
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,JAX 8,13,27,EJ Manuel pass incomplete short middle intended for Robert Woods (defended by Telvin Smith),4.570,3.580
4,14:57,3,8,JAX 8,13,27,EJ Manuel pass incomplete short right intended for Chris Gragg,3.580,2.950
4,14:52,4,8,JAX 8,16,27,Dan Carpenter 26 yard field goal good,2.950,3.000
4,14:52,,,BUF 35,16,27,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,14:50,1,10,JAX 20,16,27,Blake Bortles pass incomplete deep middle intended for Allen Hurns (defended by Ronald Darby),0.280,-0.270
4,14:45,2,10,JAX 20,16,27,Blake Bortles pass incomplete short right intended for Julius Thomas,-0.270,-0.960
4,14:42,3,10,JAX 20,16,27,Blake Bortles pass incomplete deep left intended for Allen Hurns,-0.960,-2.030
4,14:35,4,10,JAX 20,16,27,"Bryan Anger punts 49 yards, returned by Denarius Moore for 32 yards (tackle by Bryan Anger). Penalty on Randell Johnson: Illegal Block Above the Waist, 10 yards",-2.030,-1.600
4,14:18,1,10,BUF 40,16,27,EJ Manuel pass complete short right to Robert Woods for 16 yards (tackle by Davon House),1.600,2.650
4,13:41,1,10,JAX 44,16,27,LeSean McCoy right guard for 1 yard (tackle by Paul Posluszny),2.650,2.250
4,13:06,2,9,JAX 43,16,27,LeSean McCoy left end for 7 yards (tackle by Telvin Smith),2.250,2.480
4,12:25,3,2,JAX 36,16,27,"Penalty on Kraig Urbik: False Start, 5 yards (no play)",2.480,1.820
4,12:09,3,7,JAX 41,16,27,"EJ Manuel pass incomplete short left intended for Chris Hogan. Penalty on Andre Branch: Roughing the Passer, 15 yards (no play)",1.820,3.840
4,12:04,1,10,JAX 26,16,27,"EJ Manuel pass complete short middle to LeSean McCoy for 22 yards (tackle by Jonathan Cyprien). LeSean McCoy fumbles (forced by Jonathan Cyprien), recovered by Josh Evans at JAX-4 (tackle by Chris Gragg). Penalty on Robert Woods: Illegal Peelback, 15 yards",3.840,-0.150
4,11:53,1,10,JAX 19,16,27,T.J. Yeldon left guard for 3 yards (tackle by Corey Graham),0.150,0.070
4,11:15,2,7,JAX 22,16,27,Blake Bortles pass incomplete short right intended for Allen Robinson (defended by Ronald Darby),0.070,-0.680
4,11:11,3,7,JAX 22,16,27,Blake Bortles pass incomplete short right intended for Allen Hurns,-0.680,-1.900
4,11:07,4,7,JAX 22,16,27,"Bryan Anger punts 46 yards, fair catch by Denarius Moore. Penalty on Nick Marshall: Player Out of Bounds on Punt, 5 yards",-1.900,-1.400
4,10:59,1,10,BUF 37,16,27,EJ Manuel pass incomplete deep middle intended for Chris Gragg,1.400,0.860
4,10:54,2,10,BUF 37,16,27,EJ Manuel pass complete short left to Chris Hogan for 9 yards (tackle by Dan Skuta),0.860,1.360
4,10:32,3,1,BUF 46,16,27,EJ Manuel middle for 1 yard (tackle by Paul Posluszny),1.360,2.060
4,9:53,1,10,BUF 47,16,27,EJ Manuel pass incomplete short left intended for LeSean McCoy,2.060,1.520
4,9:50,2,10,BUF 47,16,27,EJ Manuel pass incomplete short middle intended for Charles Clay (defended by Josh Evans),1.520,0.830
4,9:44,3,10,BUF 47,16,27,"EJ Manuel sacked by Andre Branch for -8 yards. EJ Manuel fumbles (forced by Andre Branch), recovered by Eric Wood at BUF-39 and returned for 2 yards",0.830,-0.650
4,9:06,4,16,BUF 41,16,27,Colton Schmidt punts 56 yards,-0.650,0.380
4,8:56,1,10,JAX 3,16,27,"Penalty on Jerry Hughes: Neutral Zone Infraction, 5 yards (no play)",-0.380,-0.190
4,8:56,1,5,JAX 8,16,27,T.J. Yeldon right guard for 4 yards (tackle by Corey Graham),-0.190,-0.120
4,8:23,2,1,JAX 12,16,27,T.J. Yeldon middle for no gain (tackle by Corbin Bryant and Jerry Hughes),-0.120,-0.120
4,7:41,2,1,JAX 12,16,27,Timeout #2 by Jacksonville Jaguars,-0.120,-0.370
4,7:41,3,1,JAX 12,16,27,Tyson Alualu right guard for no gain (tackle by Jerry Hughes and Corbin Bryant),-0.370,-2.490
4,7:22,4,1,JAX 12,16,27,"Bryan Anger punts 41 yards, fair catch by Denarius Moore",-2.490,-2.130
4,7:15,1,10,BUF 48,16,27,EJ Manuel sacked by Abry Jones for -6 yards,2.130,0.770
4,6:41,2,16,BUF 42,22,27,"EJ Manuel pass complete deep right to Marcus Easley for 58 yards, touchdown",0.770,7.000
4,6:41,2,,BUF 42,22,27,"Two Point Attempt: EJ Manuel pass incomplete intended for Chris Gragg, conversion fails. Penalty on Dwayne Gratz: Defensive Pass Interference, 1 yards (no play)",0.770,-1.000
4,6:41,2,,BUF 42,24,27,"Two Point Attempt: LeSean McCoy right guard, conversion succeeds",0.770,1.000
4,6:41,,,BUF 35,24,27,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,6:33,1,10,JAX 20,24,27,Blake Bortles pass incomplete short right intended for Nic Jacobs,0.280,-0.270
4,6:29,2,10,JAX 20,24,27,T.J. Yeldon left guard for 4 yards (tackle by Duke Williams),-0.270,-0.430
4,5:55,3,6,JAX 24,24,27,"Penalty on Luke Joeckel: False Start, 5 yards (no play)",-0.430,-1.140
4,5:34,3,11,JAX 19,30,27,"Blake Bortles pass incomplete deep left intended for Allen Robinson is intercepted by Corey Graham at JAX-44 and returned for 44 yards, touchdown. Penalty on Jerry Hughes: Unsportsmanlike Conduct, 15 yards",-1.140,-7.000
4,5:21,,,JAX 19,31,27,Dan Carpenter kicks extra point good,0.000,0.000
4,5:21,,,BUF 20,31,27,"Jordan Gay kicks off 65 yards, returned by Bryan Walters for 1 yard (tackle by Jonathan Meeks)",0.000,0.140
4,5:19,1,10,JAX 16,31,27,Blake Bortles pass complete deep middle to Allen Robinson for 20 yards (tackle by Stephon Gilmore),-0.140,1.330
4,4:39,1,10,JAX 36,31,27,Blake Bortles sacked by Duke Williams for -2 yards,1.330,0.520
4,3:55,2,12,JAX 34,31,27,Blake Bortles pass complete deep right to Allen Robinson for 18 yards (tackle by Ronald Darby),0.520,2.390
4,3:13,1,10,BUF 48,31,27,Blake Bortles pass incomplete deep right intended for Julius Thomas,2.390,1.850
4,3:07,2,10,BUF 48,31,27,Blake Bortles pass incomplete short right intended for T.J. Yeldon (defended by Corbin Bryant),1.850,1.160
4,3:04,3,10,BUF 48,31,27,"Penalty on Blake Bortles: Delay of Game, 5 yards (no play)",1.160,0.500
4,3:04,3,15,JAX 47,31,27,"Blake Bortles pass incomplete deep left intended for Bryan Walters (defended by Nickell Robey-Coleman). Penalty on Nickell Robey-Coleman: Defensive Pass Interference, 17 yards (no play)",0.500,3.180
4,2:59,1,10,BUF 36,31,27,Blake Bortles pass complete short middle to Bryan Walters for 5 yards (tackle by Preston Brown),3.180,3.310
4,2:25,2,5,BUF 31,31,33,"Blake Bortles pass complete deep left to Allen Hurns for 31 yards, touchdown",3.310,7.000
4,2:25,,,BUF 31,31,34,Jason Myers kicks extra point good,0.000,0.000
4,2:25,,,JAX 35,31,34,"Jason Myers kicks off 65 yards, touchback",0.000,-0.280
4,2:16,1,10,BUF 20,31,34,EJ Manuel pass complete short right to Robert Woods for 6 yards (tackle by Dwayne Gratz),0.280,0.540
4,2:00,2,4,BUF 26,31,34,EJ Manuel for 6 yards (tackle by Paul Posluszny),0.540,1.070
4,1:53,1,10,BUF 32,31,34,EJ Manuel pass complete short right to Robert Woods for 9 yards (tackle by Telvin Smith),1.070,1.070
4,1:45,1,10,BUF 32,31,34,Timeout #1 by Buffalo Bills,1.070,1.740
4,1:45,2,1,BUF 41,31,34,LeSean McCoy right tackle for no gain (tackle by Telvin Smith),1.740,1.030
4,1:20,3,1,BUF 41,31,34,EJ Manuel middle for -1 yards (tackle by Sen'Derrick Marks),1.030,1.030
4,0:57,3,1,BUF 41,31,34,Timeout #2 by Buffalo Bills,1.030,-0.720
4,0:57,4,2,BUF 40,31,34,EJ Manuel pass incomplete short left intended for Robert Woods (defended by Aaron Colvin),-0.720,-2.920
4,0:53,1,10,BUF 40,31,34,Blake Bortles kneels for -1 yards,2.920,2.920
4,0:51,1,10,BUF 40,31,34,Timeout #3 by Buffalo Bills,2.920,2.240
4,0:51,2,11,BUF 41,31,34,Blake Bortles kneels for -1 yards,2.240,1.420
4,0:27,3,12,BUF 42,31,34,Blake Bortles kneels for -1 yards,1.420,0.400
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
