#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 24,8,3:34,17,Punt
2,1,10:04,BUF 44,7,2:38,43,Field Goal
3,1,3:51,BUF 20,3,1:38,-4,Punt
4,2,14:05,BUF 22,3,1:44,-16,Fumble
5,2,12:21,BUF 20,1,0:07,0,Interception
6,2,12:14,BUF 15,4,2:19,5,Interception
7,2,8:25,BUF 15,12,5:39,85,Touchdown
8,2,1:38,,7,1:30,30,Field Goal
9,3,5:30,BUF 1,14,5:40,91,Field Goal
10,4,14:18,BUF 40,4,2:25,56,Fumble
11,4,10:59,BUF 37,6,2:03,4,Punt
12,4,7:15,BUF 48,2,0:42,52,Touchdown
13,4,2:16,BUF 20,6,1:23,20,Downs
