0,1
Game Info,Game Info
Won Toss,Saints
Roof,outdoors
Surface,grass
Duration,3:13
Attendance,72920
Weather,"79 degrees, relative humidity 36%, wind 15 mph, wind chill 0"
Vegas Line,Carolina Panthers -6.5
Over/Under,45.5 (under)
