Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,12:20,2,1,ARI 36,3,3,Thomas Jones middle for 3 yards (tackle by Marcus Bell and Isaiah Kacyvenski),1.410,1.530
2,11:42,1,10,ARI 39,3,3,Jake Plummer pass complete to David Boston for 11 yards (tackle by Marcus Bell),1.530,2.260
2,11:13,1,10,,3,3,Thomas Jones right guard for 4 yards (tackle by Antonio Cochran),2.260,2.250
2,10:35,2,6,SEA 46,3,3,Jake Plummer pass incomplete intended for David Boston,2.250,1.550
2,10:31,3,6,SEA 46,3,3,Jake Plummer pass incomplete intended for MarTay Jenkins,1.550,0.200
2,10:25,4,6,SEA 46,3,3,"Scott Player punts 46 yards, touchback",0.200,-0.280
2,10:16,1,10,SEA 20,3,3,Trent Dilfer pass complete to Itula Mili for 4 yards (tackle by Levar Fisher and Duane Starks),0.280,0.270
2,9:41,2,6,SEA 24,3,3,"Penalty on Jerry Wunsch: False Start, 5 yards (no play)",0.270,-0.460
2,9:22,2,11,SEA 19,3,3,Trent Dilfer pass incomplete intended for Darrell Jackson (defended by Justin Lucas),-0.460,-1.140
2,9:17,3,11,SEA 19,3,3,"Trent Dilfer pass incomplete intended for Darrell Jackson. Penalty on Renaldo Hill: Defensive Pass Interference, 7 yards (no play)",-1.140,0.670
2,9:12,1,10,SEA 26,3,3,Maurice Morris middle for 3 yards (tackle by Russell Davis and Rob Fredrickson),0.670,0.540
2,8:35,2,7,SEA 29,3,3,Trent Dilfer pass incomplete intended for Koren Robinson (defended by David Barrett),0.540,-0.160
2,8:31,3,7,SEA 29,3,3,Trent Dilfer pass complete to Koren Robinson for 27 yards (tackle by Justin Lucas),-0.160,2.650
2,7:52,1,10,ARI 44,3,3,Maurice Morris right end for 9 yards (tackle by Tom Burke and Kwamie Lassiter),2.650,3.330
2,7:14,2,1,ARI 35,3,3,Maurice Morris middle for 8 yards (tackle by Levar Fisher),3.330,3.780
2,6:41,1,10,ARI 27,3,3,Trent Dilfer pass complete to Itula Mili for 11 yards (tackle by Ronald McKinnon),3.780,4.510
2,6:07,1,10,ARI 16,3,3,Maurice Morris right tackle for 3 yards (tackle by Barron Tanner and Levar Fisher),4.510,4.390
2,5:30,2,7,ARI 13,3,3,Trent Dilfer pass complete to Darrell Jackson for 10 yards (tackle by Levar Fisher),4.390,6.510
2,4:57,1,3,ARI 3,3,3,Mack Strong middle for 2 yards (tackle by Kyle Vanden Bosch and Tom Burke),6.510,5.910
2,4:20,2,1,ARI 1,3,3,Trent Dilfer pass incomplete intended for Jerramy Stevens,5.910,5.170
2,4:14,3,1,ARI 1,3,9,"Trent Dilfer pass complete to Itula Mili for 1 yard, touchdown. Penalty on Kyle Vanden Bosch: Defensive Offside (Declined)",5.170,7.000
2,4:14,,,ARI 1,3,10,Rian Lindell kicks extra point good,0.000,0.000
2,4:14,,,SEA 30,3,10,"Rian Lindell kicks off 68 yards, returned by MarTay Jenkins for 31 yards (tackle by Willie Williams)",0.000,1.140
2,4:04,1,10,ARI 33,3,10,Thomas Jones left tackle for 3 yards (tackle by Anton Palepoi and Rocky Bernard),1.140,1.000
2,3:30,2,7,ARI 36,3,10,Jake Plummer pass incomplete intended for David Boston,1.000,0.300
2,3:25,3,7,ARI 36,3,10,Jake Plummer pass incomplete intended for Freddie Jones,0.300,-0.980
2,3:20,4,7,ARI 36,3,10,Scott Player punts 52 yards,-0.980,0.350
2,3:03,1,10,SEA 12,3,10,Shaun Alexander right tackle for 2 yards (tackle by Kyle Vanden Bosch),-0.350,-0.610
2,2:19,2,8,SEA 14,3,10,Koren Robinson left end for 6 yards (tackle by David Barrett),-0.610,-0.480
2,2:00,3,2,SEA 20,3,10,Shaun Alexander left tackle for no gain (tackle by Justin Lucas and Rob Fredrickson),-0.480,-2.030
2,1:45,3,2,SEA 20,,,Timeout #3 by Arizona Cardinals,-0.480,-2.030
2,1:45,4,2,SEA 20,3,10,"Jeff Feagles punts 46 yards, returned by Arnold Jackson for 3 yards (tackle by Orlando Huff). Arnold Jackson fumbles (forced by Orlando Huff), recovered by Levar Fisher at ARI-31 (tackle by Jean-Phillipe Darche). Penalty on ARI: Illegal Block Above the Waist, 10 yards",-2.030,-0.340
2,1:30,1,10,ARI 21,3,10,Jake Plummer pass complete to Thomas Jones for 11 yards (tackle by Marcus Robertson),0.340,1.070
2,1:03,1,10,ARI 32,3,10,Jake Plummer pass incomplete intended for MarTay Jenkins (defended by Brandon Mitchell),1.070,0.530
2,1:00,2,10,ARI 32,3,10,"Jake Plummer pass complete to David Boston for 9 yards (tackle by Shawn Springs). Penalty on Ken Lucas: Defensive Holding, 5 yards (no play)",0.530,1.400
2,0:52,1,10,ARI 37,3,10,"Jake Plummer sacked by Chad Brown for -6 yards. Jake Plummer fumbles (forced by Chad Brown), recovered by Mike Gruttadauria at ARI-31",1.400,0.050
2,0:32,2,16,ARI 31,3,10,Jake Plummer pass incomplete intended for MarTay Jenkins. Penalty on Leonard Davis: Offensive Holding (Declined),0.050,-0.620
2,0:23,3,16,ARI 31,3,10,Thomas Jones left tackle for 5 yards (tackle by Marcus Bell and Willie Williams),-0.620,-0.980
2,0:16,4,11,ARI 36,3,10,"Scott Player punts 45 yards, returned by Bobby Engram for 9 yards (tackle by Justin Lucas)",-0.980,-0.810
2,0:07,1,10,SEA 28,3,10,Trent Dilfer for -1 yards,0.810,0.130
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,3,10,"Rian Lindell kicks off 65 yards, returned by MarTay Jenkins for 16 yards (tackle by Tim Terry)",0.000,0.340
3,14:55,1,10,ARI 21,3,10,Jake Plummer pass incomplete intended for Frank Sanders (defended by Brandon Mitchell),0.340,-0.200
3,14:50,2,10,ARI 21,3,10,Thomas Jones left tackle for 4 yards (tackle by Chad Brown and Lamar King),-0.200,-0.360
3,14:06,3,6,ARI 25,3,10,"Penalty on Leonard Davis: False Start, 5 yards (no play)",-0.360,-1.020
3,13:46,3,11,ARI 20,3,10,Jake Plummer pass complete to David Boston for 14 yards,-1.020,1.200
3,13:20,1,10,ARI 34,3,10,Thomas Jones left tackle for 3 yards (tackle by Brandon Mitchell),1.200,1.060
3,12:45,2,7,ARI 37,3,10,Thomas Jones middle for 5 yards (tackle by Chad Brown and Antonio Cochran),1.060,1.030
3,12:10,3,2,ARI 42,9,10,"Thomas Jones left tackle for 58 yards, touchdown",1.030,7.000
3,12:10,,,SEA 42,10,10,Bill Gramatica kicks extra point good,0.000,0.000
3,12:10,,,ARI 30,10,10,"Bill Gramatica kicks off 60 yards, returned by Maurice Morris for 25 yards (tackle by Renaldo Hill)",0.000,1.270
3,11:54,1,10,SEA 35,10,10,Trent Dilfer pass incomplete intended for Itula Mili,1.270,0.720
3,11:50,2,10,SEA 35,10,10,Shaun Alexander right end for 2 yards (tackle by Rob Fredrickson and Ronald McKinnon),0.720,0.300
3,11:06,3,8,SEA 37,10,10,"Penalty on Darrell Jackson: False Start, 5 yards (no play)",0.300,-0.360
3,11:04,3,13,SEA 32,10,10,Trent Dilfer pass complete to Darrell Jackson for 16 yards (tackle by Duane Starks),-0.360,2.130
3,10:37,1,10,SEA 48,10,10,Trent Dilfer pass incomplete intended for Itula Mili,2.130,1.580
3,10:29,2,10,SEA 48,10,10,Trent Dilfer pass complete to Darrell Jackson for 1 yard (tackle by David Barrett),1.580,1.020
3,10:13,3,9,SEA 49,10,10,Trent Dilfer pass incomplete intended for Koren Robinson,1.020,-0.130
3,10:09,4,9,SEA 49,10,10,"Jeff Feagles punts 40 yards, returned by Arnold Jackson for 1 yard (tackle by Alex Bannister)",-0.130,0.350
3,9:59,1,10,ARI 12,10,10,Thomas Jones left tackle for 2 yards (tackle by Chad Brown and Chad Eaton),-0.350,-0.610
3,9:21,2,8,ARI 14,10,10,Jake Plummer pass complete to David Boston for 20 yards (tackle by Ken Lucas),-0.610,1.200
3,8:45,1,10,ARI 34,10,10,Thomas Jones left tackle for 6 yards (tackle by Marcus Bell),1.200,1.470
3,8:04,2,4,ARI 40,10,10,Marcel Shipp left tackle for 9 yards (tackle by Chad Brown and Marcus Robertson),1.470,2.190
3,7:25,1,10,ARI 49,10,10,Jake Plummer pass incomplete intended for Frank Sanders is intercepted by Isaiah Kacyvenski at SEA-49 and returned for 27 yards,2.190,-3.970
3,7:15,1,10,ARI 24,10,10,Shaun Alexander right end for -5 yards (tackle by Fred Wakefield),3.970,2.760
3,6:39,2,15,ARI 29,10,10,Trent Dilfer pass incomplete intended for Darrell Jackson,2.760,2.080
3,6:34,3,15,ARI 29,10,10,Trent Dilfer pass complete to Darrell Jackson for 20 yards (tackle by Duane Starks),2.080,5.140
3,6:12,1,9,ARI 9,10,10,Shaun Alexander left end for no gain (tackle by Kwamie Lassiter and Marcus Bell),5.140,4.380
3,5:23,2,9,ARI 9,10,10,Trent Dilfer pass incomplete intended for Darrell Jackson (defended by Duane Starks),4.380,3.360
3,5:16,3,9,ARI 9,10,10,Trent Dilfer pass incomplete intended for Koren Robinson (defended by Kwamie Lassiter),3.360,2.830
3,5:11,4,9,ARI 9,10,10,"Matt Hasselbeck for 9 yards. Matt Hasselbeck fumbles, recovered by Matt Hasselbeck at ARI-17",2.830,0.380
3,5:04,1,10,ARI 8,10,10,Jake Plummer left end for 4 yards (tackle by Chad Eaton),-0.380,-0.490
3,4:27,2,6,ARI 12,10,10,Thomas Jones left tackle for 2 yards (tackle by Ken Lucas),-0.490,-0.720
3,3:47,3,4,ARI 14,10,10,Jake Plummer sacked by Rocky Bernard for -3 yards,-0.720,-2.490
3,3:22,4,7,ARI 11,10,10,"Scott Player punts 43 yards, returned by Bobby Engram for 2 yards (tackle by Coby Rhinehart)",-2.490,-2.130
3,3:11,1,10,SEA 48,10,10,Trent Dilfer sacked by Rob Fredrickson for -7 yards,2.130,0.640
3,2:43,2,17,SEA 41,10,10,Trent Dilfer pass complete to Darrell Jackson for 14 yards (tackle by Ronald McKinnon),0.640,1.820
3,2:05,3,3,ARI 45,10,10,"Trent Dilfer pass incomplete intended for Maurice Morris. Penalty on David Barrett: Illegal Use of Hands, 5 yards (no play)",1.820,2.920
3,1:57,1,10,ARI 40,10,10,Shaun Alexander right guard for 5 yards (tackle by Kyle Vanden Bosch),2.920,3.050
3,1:22,2,5,ARI 35,10,10,Trent Dilfer pass complete to Koren Robinson for 9 yards (tackle by David Barrett),3.050,3.840
3,0:43,1,10,ARI 26,10,10,Shaun Alexander left tackle for 4 yards (tackle by David Barrett),3.840,3.840
3,0:04,2,6,ARI 22,10,10,Maurice Morris middle for 7 yards (tackle by Adrian Wilson and Justin Lucas),3.840,4.580
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 15,10,10,Trent Dilfer pass complete to Shaun Alexander for 8 yards (tackle by Ronald McKinnon and Fred Wakefield),4.580,5.410
4,14:25,2,2,ARI 7,10,10,Shaun Alexander right end for 4 yards (tackle by Duane Starks),5.410,6.510
4,13:40,1,3,ARI 3,10,10,Trent Dilfer pass incomplete intended for Jerramy Stevens (defended by Kwamie Lassiter),6.510,5.530
4,13:35,2,3,ARI 3,10,10,Shaun Alexander middle for 2 yards (tackle by Tom Burke and Rob Fredrickson),5.530,5.170
4,12:58,3,1,ARI 1,10,10,Trent Dilfer pass incomplete intended for Jerramy Stevens,5.170,3.550
4,12:55,4,1,ARI 1,10,13,Rian Lindell 19 yard field goal good,3.550,3.000
4,12:55,,,SEA 30,16,13,"Rian Lindell kicks off 65 yards, returned by MarTay Jenkins for 95 yards, touchdown",0.000,7.000
4,12:52,,,SEA 1,17,13,Bill Gramatica kicks extra point good,0.000,0.000
4,12:52,,,ARI 30,17,13,"Bill Gramatica kicks off 63 yards, returned by Maurice Morris for 14 yards (tackle by Marcel Shipp)",0.000,0.340
4,12:35,1,10,SEA 21,17,13,Trent Dilfer pass complete to Darrell Jackson for 19 yards (tackle by Duane Starks),0.340,1.600
4,12:14,1,10,SEA 40,17,13,Shaun Alexander right tackle for 2 yards (tackle by Marcus Bell),1.600,1.320
4,11:40,2,8,SEA 42,17,13,Trent Dilfer pass complete to Koren Robinson for 2 yards (tackle by Adrian Wilson and David Barrett),1.320,0.890
4,11:05,3,6,SEA 44,17,13,Trent Dilfer pass incomplete intended for Koren Robinson,0.890,-0.460
4,11:01,4,6,SEA 44,17,13,"Jeff Feagles punts 46 yards, out of bounds",-0.460,0.380
4,10:54,1,10,ARI 10,17,13,Thomas Jones right guard for 1 yard (tackle by Marcus Robertson),-0.380,-0.710
4,10:15,2,9,ARI 11,17,13,Jake Plummer pass complete to David Boston for 4 yards (tackle by Shawn Springs),-0.710,-0.840
4,9:34,3,5,ARI 15,17,13,Jake Plummer pass complete to Thomas Jones for 7 yards (tackle by Marcus Robertson),-0.840,0.410
4,8:59,1,10,ARI 22,17,13,Thomas Jones middle for 4 yards (tackle by Marcus Bell and Marcus Robertson),0.410,0.410
4,8:20,2,6,ARI 26,17,13,Thomas Jones right tackle for 7 yards (tackle by Ken Lucas),0.410,1.140
4,7:42,1,10,ARI 33,17,13,MarTay Jenkins right end for 10 yards (tackle by Chad Brown),1.140,1.800
4,6:58,1,10,ARI 43,17,13,Marcel Shipp right tackle for 17 yards (tackle by Reggie Tongue),1.800,2.920
4,6:38,1,10,SEA 40,17,13,Marcel Shipp left guard for 3 yards (tackle by Isaiah Kacyvenski and Marcus Bell),2.920,2.780
4,6:02,2,7,SEA 37,17,13,Jake Plummer pass complete to Freddie Jones for 10 yards (tackle by Isaiah Kacyvenski),2.780,3.780
4,5:17,1,10,SEA 27,17,13,Thomas Jones right tackle for 15 yards (tackle by Reggie Tongue),3.780,4.780
4,4:47,1,10,SEA 27,,,Timeout #1 by Seattle Seahawks,3.780,4.780
4,4:47,1,10,SEA 12,17,13,Thomas Jones middle for 5 yards (tackle by Marcus Bell and Isaiah Kacyvenski),4.780,5.020
4,4:06,2,5,SEA 7,17,13,Marcel Shipp left guard for 3 yards (tackle by Marcus Robertson and Reggie Tongue),5.020,4.840
4,3:22,3,2,SEA 4,23,13,"Jake Plummer pass complete to Frank Sanders for 4 yards, touchdown",4.840,7.000
4,3:22,,,SEA 4,24,13,Bill Gramatica kicks extra point good,0.000,0.000
4,3:22,,,ARI 30,24,13,"Bill Gramatica kicks off 63 yards, returned by Maurice Morris for 29 yards (tackle by MarTay Jenkins)",0.000,1.330
4,3:11,1,10,SEA 36,24,13,Trent Dilfer pass complete to Shaun Alexander for 4 yards (tackle by Rob Fredrickson),1.330,1.330
4,2:53,2,6,SEA 40,24,13,Trent Dilfer pass complete to Shaun Alexander for 8 yards (tackle by Rob Fredrickson),1.330,2.130
4,2:34,1,10,SEA 48,24,13,Trent Dilfer pass incomplete intended for Koren Robinson,2.130,1.580
4,2:26,2,10,SEA 48,24,13,"Penalty on Floyd Womack: False Start, 5 yards (no play)",1.580,0.910
4,2:26,2,15,SEA 43,24,13,Trent Dilfer pass incomplete intended for Koren Robinson (defended by Rob Fredrickson),0.910,0.230
4,2:22,3,15,SEA 43,24,13,Trent Dilfer pass incomplete intended for Bobby Engram,0.230,-0.520
4,2:17,4,15,SEA 43,24,13,"Trent Dilfer for 1 yard (tackle by Kwamie Lassiter). Penalty on Trent Dilfer: Illegal Forward Pass, 5 yards",-0.520,-3.050
,,,,,,,"SEA challenged the ruling, and the play was upheld.",,
4,2:05,1,10,SEA 38,24,13,Marcel Shipp right guard for 1 yard (tackle by Lamar King),3.050,2.640
4,2:00,2,9,SEA 37,24,13,Marcel Shipp middle for 1 yard (tackle by Chad Eaton),2.640,2.080
4,1:54,2,9,SEA 37,,,Timeout #3 by Seattle Seahawks,2.640,2.080
4,1:54,3,8,SEA 36,24,13,Marcel Shipp right tackle for 4 yards (tackle by Chad Eaton and Rocky Bernard),2.080,1.270
4,1:54,4,4,SEA 32,24,13,"Penalty on Scott Player: Delay of Game, 5 yards (no play)",1.270,0.790
4,1:08,4,9,SEA 37,24,13,"Scott Player punts 37 yards, touchback",0.790,-0.280
4,1:00,1,10,SEA 20,24,13,Trent Dilfer pass complete to Shaun Alexander for 11 yards (tackle by LeVar Woods),0.280,1.000
4,0:52,1,10,SEA 31,24,13,Trent Dilfer pass incomplete intended for Bobby Engram (defended by Duane Starks),1.000,0.460
4,0:46,2,10,SEA 31,24,13,Trent Dilfer pass complete to Shaun Alexander for 11 yards (tackle by Renaldo Hill),0.460,1.730
4,0:24,1,10,SEA 42,24,13,Trent Dilfer pass complete to Darrell Jackson for 13 yards (tackle by Renaldo Hill),1.730,2.590
4,0:12,1,10,ARI 45,24,13,Trent Dilfer spiked the ball,2.590,2.040
4,0:11,2,10,ARI 45,24,13,Trent Dilfer pass complete to Koren Robinson for 19 yards (tackle by David Barrett),2.040,3.840
4,0:05,1,10,ARI 26,24,13,Trent Dilfer pass complete to Darrell Jackson for 19 yards (tackle by David Barrett),3.840,2.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
