Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,9:32,2,2,DET 43,0,0,Aaron Rodgers pass incomplete short right intended for Jermichael Finley (defended by Louis Delmas),2.730,2.010
1,9:21,3,2,DET 43,0,0,Aaron Rodgers pass incomplete short middle intended for Jermichael Finley,2.010,0.400
1,9:16,4,2,DET 43,0,0,"Tim Masthay punts 28 yards, fair catch by Stefan Logan",0.400,0.220
1,9:08,1,10,DET 15,0,0,Matthew Stafford pass complete short left to Nate Burleson for 7 yards (tackle by Sam Shields),-0.220,0.350
1,8:31,2,3,DET 22,0,0,Matthew Stafford pass complete short right to Kevin Smith for 6 yards (tackle by A.J. Hawk),0.350,0.810
1,7:46,1,10,DET 28,0,0,Kevin Smith right tackle for 15 yards (tackle by A.J. Hawk),0.810,1.800
1,7:06,1,10,DET 43,0,0,Matthew Stafford pass complete short middle to Nate Burleson for 5 yards (tackle by A.J. Hawk and Desmond Bishop),1.800,1.930
1,6:29,2,5,DET 48,0,0,Kevin Smith left tackle for 4 yards (tackle by A.J. Hawk and Erik Walden),1.930,1.750
1,5:46,3,1,GNB 48,0,0,Maurice Morris up the middle for 2 yards (tackle by Erik Walden and Clay Matthews),1.750,2.520
1,5:08,1,10,GNB 46,0,0,Matthew Stafford pass complete short middle to Maurice Morris for 11 yards (tackle by Desmond Bishop),2.520,3.250
1,4:29,1,10,GNB 35,0,0,"Matthew Stafford sacked by Desmond Bishop for -4 yards. Penalty on Jeff Backus: Illegal Use of Hands, 10 yards (no play)",3.250,2.590
1,4:02,1,20,GNB 45,0,0,Matthew Stafford pass complete short right to Kevin Smith for 1 yard (tackle by A.J. Hawk),2.590,1.490
1,3:15,2,19,GNB 44,0,0,Matthew Stafford pass complete short middle to Maurice Morris for 14 yards (tackle by Charles Woodson),1.490,2.680
1,2:30,3,5,GNB 30,0,0,"Matthew Stafford pass incomplete short left intended for Calvin Johnson. Penalty on Brandon Pettigrew: Offensive Holding, 10 yards (no play)",2.680,1.350
1,2:24,3,15,GNB 40,0,0,Matthew Stafford pass incomplete short right intended for Nate Burleson,1.350,0.590
1,2:20,4,15,GNB 40,0,0,"Ben Graham punts 40 yards, touchback",0.590,-0.280
1,2:12,1,10,GNB 20,0,0,James Starks up the middle for -1 yards (tackle by Kyle Vanden Bosch),0.280,-0.460
1,1:41,2,11,GNB 19,0,0,Aaron Rodgers pass complete short left to Jordy Nelson for 8 yards (tackle by Aaron Berry),-0.460,-0.030
1,1:12,3,3,GNB 27,0,0,Aaron Rodgers pass complete short right to Greg Jennings for 2 yards (tackle by Eric Wright),-0.030,-1.440
1,0:28,4,1,GNB 29,0,0,Tim Masthay punts 55 yards,-1.440,0.140
1,0:21,1,10,DET 16,0,0,Kevin Smith left tackle for no gain (tackle by D.J. Smith),-0.140,-0.660
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DET 16,0,0,Matthew Stafford up the middle for 22 yards (tackle by Tramon Williams),-0.660,1.470
2,14:20,1,10,DET 38,0,0,Kevin Smith left end for 3 yards (tackle by Charles Woodson and Ryan Pickett),1.470,1.330
2,13:39,2,7,DET 41,0,0,Nate Burleson left end for 11 yards (tackle by Morgan Burnett and D.J. Smith),1.330,2.390
2,12:55,1,10,GNB 48,0,0,Matthew Stafford pass complete short right to Brandon Pettigrew for 5 yards (tackle by A.J. Hawk),2.390,2.520
2,12:18,,,,0,0,Timeout #1 by Detroit Lions,0.000,2.520
2,12:18,2,5,GNB 43,0,0,"Matthew Stafford sacked by Erik Walden for -1 yards. Penalty on Maurice Morris: Chop Block, 15 yards (no play)",2.520,0.500
2,11:51,2,20,DET 42,0,0,Matthew Stafford pass complete short left to Brandon Pettigrew for 10 yards (tackle by Tramon Williams),0.500,1.160
2,11:08,3,10,GNB 48,0,0,Matthew Stafford pass incomplete short left intended for Maurice Morris (defended by Clay Matthews),1.160,0.070
2,11:01,4,10,GNB 48,0,0,"Ben Graham punts 33 yards, fair catch by Randall Cobb",0.070,0.220
2,10:54,1,10,GNB 15,0,0,Aaron Rodgers pass complete short right to Ryan Grant for 4 yards (tackle by Amari Spievey),-0.220,-0.110
2,10:20,2,6,GNB 19,0,0,"Penalty on Cliff Avril: Neutral Zone Infraction, 5 yards (no play)",-0.110,0.620
2,9:55,2,1,GNB 24,0,0,Aaron Rodgers pass incomplete deep right intended for Randall Cobb,0.620,-0.270
2,9:50,3,1,GNB 24,0,0,"Aaron Rodgers pass incomplete short left intended for James Jones. Penalty on Eric Wright: Defensive Pass Interference, 8 yards (no play)",-0.270,1.070
2,9:46,1,10,GNB 32,0,0,James Starks up the middle for 12 yards (tackle by Amari Spievey),1.070,1.860
2,9:12,1,10,GNB 44,0,0,"Aaron Rodgers pass complete short right to Greg Jennings for 8 yards (tackle by Eric Wright). Penalty on Bryan Bulaga: Illegal Use of Hands, 10 yards (no play)",1.860,1.200
2,8:54,1,20,GNB 34,0,0,Aaron Rodgers pass complete short right to James Jones for 5 yards (tackle by Chris Houston),1.200,0.640
2,8:25,2,15,GNB 39,0,0,Aaron Rodgers pass complete short right to Ryan Grant for 11 yards (tackle by Brandon McDonald),0.640,1.420
2,7:51,3,4,,0,0,"Aaron Rodgers pass complete short left to Jermichael Finley for 25 yards (tackle by Chris Harris). Penalty on John Kuhn: Offensive Holding, 10 yards (no play)",1.420,0.100
2,7:26,3,14,GNB 40,0,0,"Aaron Rodgers pass complete short right to James Jones for 13 yards (tackle by Amari Spievey). Penalty on Kyle Vanden Bosch: Illegal Use of Hands, 5 yards (no play)",0.100,1.930
2,7:07,1,10,GNB 45,0,0,Ryan Grant right tackle for 4 yards (tackle by Ndamukong Suh),1.930,1.920
2,6:40,2,6,GNB 49,0,0,Aaron Rodgers pass complete short right to Ryan Grant for 5 yards (tackle by Amari Spievey),1.920,1.880
2,6:00,3,1,DET 46,0,0,Aaron Rodgers pass incomplete deep right intended for James Jones (defended by Eric Wright),1.880,0.200
2,5:53,4,1,DET 46,0,0,"Tim Masthay punts 46 yards, touchback",0.200,-0.280
2,5:43,1,10,DET 20,0,0,Matthew Stafford pass incomplete short left intended for Nate Burleson,0.280,-0.270
2,5:40,2,10,DET 20,0,0,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew is intercepted by Clay Matthews at DET-20 and returned for 7 yards (tackle by Brandon Pettigrew),-0.270,-4.710
2,5:33,1,10,DET 13,0,0,"Aaron Rodgers pass incomplete short right intended for Greg Jennings (defended by Brandon McDonald). Penalty on Brandon McDonald: Defensive Pass Interference, 12 yards (no play)",4.710,6.970
2,5:27,1,1,DET 1,0,0,John Kuhn left tackle for -2 yards (tackle by Sammie Lee Hill and Kyle Vanden Bosch),6.970,5.530
2,4:55,,,,0,0,Timeout #2 by Detroit Lions,0.000,5.530
2,4:54,2,3,DET 3,6,0,"Aaron Rodgers pass complete short right to Greg Jennings for 3 yards, touchdown",5.530,7.000
2,,,,DET 2,7,0,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 35,7,0,"Mason Crosby kicks off 68 yards, returned by Stefan Logan for 24 yards (tackle by D.J. Smith)",0.000,0.340
2,4:46,1,10,DET 21,7,0,Matthew Stafford pass incomplete short right intended for Calvin Johnson (defended by Tramon Williams),0.340,-0.200
2,4:42,2,10,DET 21,7,0,Matthew Stafford pass complete short right to Maurice Morris for 3 yards (tackle by Morgan Burnett),-0.200,-0.490
2,4:04,3,7,DET 24,7,0,Matthew Stafford pass complete deep left to Calvin Johnson for 23 yards (tackle by Morgan Burnett),-0.490,2.060
2,3:16,1,10,DET 47,7,0,Maurice Morris right end for 9 yards (tackle by Erik Walden),2.060,2.730
2,2:39,2,1,GNB 44,7,0,Maurice Morris left tackle for 7 yards (tackle by Charles Woodson),2.730,3.120
2,2:00,1,10,GNB 37,7,0,Keiland Williams right end for 3 yards (tackle by D.J. Smith),3.120,2.980
2,1:22,2,7,GNB 34,7,0,Matthew Stafford pass complete short right to Tony Scheffler for 5 yards (tackle by D.J. Smith),2.980,2.940
2,1:13,3,2,GNB 29,7,0,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Tramon Williams),2.940,1.600
2,1:07,4,2,GNB 29,7,0,Jason Hanson 47 yard field goal no good,1.600,-1.400
2,1:02,1,10,GNB 37,7,0,Aaron Rodgers pass incomplete short middle intended for Jermichael Finley (defended by Stephen Tulloch),1.400,0.860
2,0:57,2,10,GNB 37,7,0,"Aaron Rodgers pass complete short right to Greg Jennings for 17 yards (tackle by Brandon McDonald). Penalty on Greg Jennings: Offensive Pass Interference (Offsetting), Penalty on Kyle Vanden Bosch: Roughing the Passer (Offsetting) (no play)",0.860,0.860
2,0:51,2,10,GNB 37,7,0,Aaron Rodgers pass incomplete short left intended for James Starks (defended by Cliff Avril),0.860,0.170
2,0:46,3,10,GNB 37,7,0,Aaron Rodgers pass incomplete short middle intended for Jordy Nelson. Penalty on Bryan Bulaga: Offensive Holding (Declined),0.170,-0.910
2,0:38,4,10,GNB 37,7,0,"Tim Masthay punts 47 yards, returned by Stefan Logan for -2 yards (tackle by Jarrett Bush). Penalty on Patrick Lee: Disqualification, 15 yards",-0.910,-0.870
2,0:30,1,10,DET 29,7,0,Matthew Stafford pass complete short left to Maurice Morris for 6 yards (tackle by Jarius Wynn),0.870,1.140
2,0:04,2,4,DET 35,7,0,Matthew Stafford pass complete short middle to Maurice Morris for 10 yards (tackle by Charlie Peprah),1.140,1.930
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,7,0,"Jason Hanson kicks off 68 yards, returned by Randall Cobb for 26 yards (tackle by Bobby Carpenter)",0.000,0.480
3,14:55,1,10,GNB 23,7,0,James Starks left tackle for no gain (tackle by Stephen Tulloch),0.480,-0.070
3,14:18,2,10,GNB 23,7,0,Aaron Rodgers pass complete deep left to Jermichael Finley for 26 yards (tackle by Amari Spievey),-0.070,2.190
3,13:49,1,10,GNB 49,7,0,"Aaron Rodgers pass complete short right to Randall Cobb for 2 yards (tackle by Eric Wright). Randall Cobb fumbles (forced by Eric Wright), ball out of bounds at DET-49. Penalty on Greg Jennings: Illegal Formation, 5 yards (no play)",2.190,1.860
3,13:23,1,15,GNB 44,7,0,Aaron Rodgers pass complete short right to Jordy Nelson for 1 yard (tackle by Eric Wright and Brandon McDonald),1.860,1.110
3,12:38,2,14,GNB 45,7,0,Aaron Rodgers pass complete short left to Donald Driver for 15 yards (tackle by Aaron Berry),1.110,2.920
3,12:07,1,10,DET 40,7,0,Aaron Rodgers pass complete short right to Greg Jennings for 19 yards (tackle by Eric Wright and DeAndre Levy),2.920,4.170
3,11:21,1,10,DET 21,7,0,"Penalty on Jermichael Finley: False Start, 5 yards (no play)",4.170,3.840
3,11:00,1,15,DET 26,7,0,Aaron Rodgers pass complete short left to Greg Jennings for 19 yards (tackle by Brandon McDonald and DeAndre Levy),3.840,5.600
3,10:28,1,7,DET 7,7,0,"Penalty on James Jones: False Start, 5 yards (no play)",5.600,4.640
3,10:09,1,12,DET 12,7,0,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,4.640,3.860
3,10:05,2,12,DET 12,7,0,Aaron Rodgers pass complete short right to Brandon Saine for 9 yards (tackle by Eric Wright),3.860,4.720
3,9:21,3,3,DET 3,7,0,"Aaron Rodgers pass incomplete short right intended for Donald Driver. Penalty on Ndamukong Suh: Disqualification, 2 yards",4.720,6.970
3,9:16,1,1,DET 1,7,0,Penalty on Andre Fluellen: Encroachment (no play),6.970,6.970
3,9:16,1,1,DET 1,7,0,Aaron Rodgers pass incomplete short right intended for Andrew Quarless,6.970,5.910
3,9:12,2,1,DET 1,13,0,"John Kuhn right tackle for 1 yard, touchdown",5.910,7.000
3,,,,DET 2,14,0,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 35,14,0,"Mason Crosby kicks off 70 yards, returned by Stefan Logan for 24 yards (tackle by M.D. Jennings)",0.000,0.150
3,9:01,1,10,DET 19,14,0,Maurice Morris up the middle for 4 yards (tackle by Erik Walden),0.150,0.210
3,8:25,2,6,DET 23,14,0,Matthew Stafford pass complete short right to Nate Burleson for 15 yards (tackle by Ryan Pickett),0.210,1.470
3,7:44,1,10,DET 38,14,0,Maurice Morris up the middle for 3 yards (tackle by C.J. Wilson and Erik Walden),1.470,1.330
3,7:07,2,7,DET 41,14,0,Matthew Stafford pass complete short right to Maurice Morris for 8 yards (tackle by Robert Francois),1.330,2.190
3,6:26,1,10,DET 49,14,0,Matthew Stafford pass complete short middle to Brandon Pettigrew for 7 yards (tackle by Robert Francois),2.190,2.590
3,5:43,2,3,GNB 44,14,0,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew is intercepted by Robert Francois at GNB-34 and returned for 1 yard (tackle by Gosder Cherilus),2.590,-1.270
3,5:36,1,10,GNB 35,20,0,"Aaron Rodgers pass complete deep middle to James Jones for 65 yards, touchdown",1.270,7.000
3,,,,DET 2,21,0,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 35,21,0,"Mason Crosby kicks off 70 yards, returned by Stefan Logan for 32 yards (tackle by Jarrett Bush)",0.000,0.740
3,5:18,1,10,DET 27,21,0,Matthew Stafford pass complete short left to Calvin Johnson for 5 yards (tackle by Tramon Williams),0.740,0.870
3,4:56,2,5,DET 32,21,0,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew is intercepted by Charles Woodson at DET-33,0.870,-3.380
3,4:51,1,10,DET 33,21,0,Aaron Rodgers pass complete short right to Randall Cobb for 9 yards (tackle by Eric Wright),3.380,4.050
3,4:15,2,1,DET 24,21,0,Ryan Grant left tackle for 6 yards (tackle by Amari Spievey),4.050,4.370
3,3:31,1,10,DET 18,21,0,Ryan Grant right end for 2 yards (tackle by DeAndre Levy),4.370,4.090
3,2:46,2,8,DET 16,21,0,"Aaron Rodgers sacked by Cliff Avril for -7 yards. Aaron Rodgers fumbles (forced by Cliff Avril), recovered by Bryan Bulaga at DET-27",4.090,1.950
3,1:55,3,19,DET 27,21,0,Aaron Rodgers pass complete short right to John Kuhn for 10 yards (tackle by Nick Fairley),1.950,2.310
3,1:14,4,9,DET 17,24,0,Mason Crosby 35 yard field goal good,2.310,3.000
3,,,,GNB 35,24,0,"Mason Crosby kicks off 70 yards, returned by Stefan Logan for 33 yards (tackle by Tom Crabtree)",0.000,0.810
3,1:03,1,10,DET 28,24,0,Maurice Morris up the middle for 14 yards (tackle by Erik Walden),0.810,1.730
3,0:28,1,10,DET 42,24,0,Maurice Morris up the middle for no gain (tackle by Clay Matthews),1.730,1.190
3,0:08,2,10,DET 42,24,0,Matthew Stafford pass complete short middle to Maurice Morris for 15 yards (tackle by Robert Francois),1.190,2.720
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 43,24,0,Matthew Stafford up the middle for 3 yards (tackle by C.J. Wilson),2.720,2.580
4,14:26,2,7,GNB 40,24,0,Matthew Stafford pass complete short right to Keiland Williams for 6 yards (tackle by D.J. Smith),2.580,2.680
4,13:48,3,1,GNB 34,24,0,Matthew Stafford pass complete short middle to Calvin Johnson for 18 yards (tackle by Charles Woodson),2.680,4.510
4,13:17,1,10,GNB 16,24,6,"Keiland Williams up the middle for 16 yards, touchdown",4.510,7.000
4,,,,,24,8,"Two Point Attempt: Matthew Stafford pass complete to Titus Young, conversion succeeds",1.000,1.000
4,,,,DET 35,24,8,"Jason Hanson kicks off 71 yards, returned by Randall Cobb for 19 yards (tackle by John Wendling)",0.000,-0.320
4,13:07,1,10,GNB 13,24,8,John Kuhn right tackle for 3 yards (tackle by Bobby Carpenter and Sammie Lee Hill),-0.320,-0.440
4,12:29,2,7,GNB 16,24,8,Aaron Rodgers pass complete deep left to Greg Jennings for 31 yards (tackle by Aaron Berry),-0.440,2.060
4,11:44,1,10,GNB 47,24,8,Brandon Saine left tackle for 4 yards (tackle by Kyle Vanden Bosch),2.060,2.060
4,11:01,2,6,DET 49,24,8,Aaron Rodgers pass complete short right to Jordy Nelson for 2 yards (tackle by Eric Wright),2.060,1.620
4,10:28,,,,24,8,Timeout #1 by Detroit Lions,0.000,1.620
4,10:28,3,4,DET 47,24,8,Aaron Rodgers sacked by Justin Durant for 0 yards,1.620,0.130
4,9:43,4,4,DET 47,24,8,"Tim Masthay punts 31 yards, fair catch by Stefan Logan",0.130,0.140
4,9:36,1,10,DET 16,24,8,Matthew Stafford pass incomplete short middle intended for Calvin Johnson,-0.140,-0.660
4,9:32,2,10,DET 16,24,8,Matthew Stafford sacked by B.J. Raji for -3 yards,-0.660,-1.750
4,9:10,3,13,DET 13,24,8,Matthew Stafford pass complete short right to Maurice Morris for 5 yards (tackle by Charlie Peprah),-1.750,-2.240
4,8:33,4,8,DET 18,24,8,"Ben Graham punts 46 yards, returned by Randall Cobb for -2 yards (tackle by John Wendling)",-2.240,-1.200
4,8:25,1,10,GNB 34,24,8,Ryan Grant right tackle for 3 yards (tackle by Andre Fluellen and Justin Durant),1.200,1.060
4,7:44,2,7,GNB 37,24,8,Ryan Grant left tackle for 2 yards (tackle by Amari Spievey),1.060,0.630
4,7:03,3,5,GNB 39,24,8,Aaron Rodgers pass complete short right to James Jones for 24 yards (tackle by Rashied Davis),0.630,3.120
4,6:28,1,10,DET 37,24,8,Ryan Grant left tackle for 3 yards (tackle by Kyle Vanden Bosch),3.120,2.980
4,5:45,2,7,DET 34,24,8,John Kuhn left tackle for no gain (tackle by Stephen Tulloch),2.980,2.280
4,5:01,3,7,DET 34,24,8,Aaron Rodgers pass complete short right to Randall Cobb for 12 yards (tackle by Rashied Davis),2.280,4.110
4,4:18,1,10,DET 22,24,8,John Kuhn up the middle for 3 yards (tackle by Justin Durant and Sammie Lee Hill),4.110,3.970
4,3:39,2,7,DET 19,24,8,Aaron Rodgers pass incomplete deep right intended for Randall Cobb (defended by Aaron Berry),3.970,3.260
4,3:32,3,7,DET 19,24,8,Brandon Saine right end for 6 yards (tackle by Corey Williams),3.260,2.720
4,2:46,4,1,DET 13,27,8,Mason Crosby 32 yard field goal good,2.720,3.000
4,,,,GNB 35,27,8,"Mason Crosby kicks off 60 yards, returned by Rashied Davis for 16 yards (tackle by Jarrett Bush)",0.000,0.340
4,2:37,1,10,DET 21,27,8,Matthew Stafford pass complete short middle to Maurice Morris for 9 yards (tackle by Clay Matthews),0.340,1.020
4,2:12,2,1,DET 30,27,8,Matthew Stafford pass complete short right to Nate Burleson for 5 yards (tackle by Charles Woodson),1.020,1.270
4,2:07,1,10,DET 35,27,8,Matthew Stafford pass complete short middle to Brandon Pettigrew for 5 yards (tackle by Charlie Peprah),1.270,1.400
4,2:00,2,5,DET 40,27,8,Matthew Stafford pass complete short middle to Keiland Williams for 7 yards (tackle by Erik Walden),1.400,2.060
4,1:36,1,10,DET 47,27,8,Matthew Stafford pass complete short left to Nate Burleson for 7 yards (tackle by Sam Shields),2.060,2.460
4,1:14,2,3,GNB 46,27,8,Matthew Stafford pass complete short middle to Titus Young for 13 yards (tackle by Sam Shields),2.460,3.380
4,1:09,,,,27,8,Timeout #2 by Detroit Lions,0.000,3.380
4,1:09,1,10,GNB 33,27,8,Matthew Stafford pass incomplete deep left intended for Titus Young,3.380,2.840
4,1:03,2,10,GNB 33,27,8,Matthew Stafford left tackle for 6 yards (tackle by C.J. Wilson),2.840,2.940
4,0:38,3,4,GNB 27,27,8,Matthew Stafford pass complete short middle to Keiland Williams for 11 yards (tackle by Morgan Burnett),2.940,4.510
4,0:32,,,,27,8,Timeout #3 by Detroit Lions,0.000,4.510
4,0:32,1,10,GNB 16,27,8,Matthew Stafford pass complete short middle to Keiland Williams for 9 yards (tackle by Erik Walden),4.510,5.540
4,0:16,2,1,GNB 7,27,8,"Penalty on Clay Matthews: Defensive Offside, 4 yards (no play)",5.540,6.510
4,0:16,1,3,GNB 3,27,14,"Matthew Stafford pass complete short left to Calvin Johnson for 3 yards, touchdown",6.510,7.000
4,,,,GNB 2,27,15,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 35,,,"Jason Hanson kicks off 37 yards, returned by Donald Driver for no gain. Penalty on Aaron Berry: Offside on Free Kick, 5 yards",,
4,0:11,1,10,GNB 33,27,15,Aaron Rodgers kneels for -1 yards,1.140,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
