Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2,11:04,1,10,OAK 13,3,7,Derek Carr sacked by Kavell Conner for -1 yards,-0.320,-0.850
2,11:04,2,11,OAK 12,3,7,Maurice Jones-Drew up the middle for 1 yard (tackle by Jeremiah Attaochu),-0.850,-1.420
2,9:54,3,10,OAK 13,3,7,Derek Carr pass incomplete deep right intended for Andre Holmes,-1.420,-2.490
2,9:47,4,10,OAK 13,3,7,"Marquette King punts 44 yards, out of bounds",-2.490,-1.800
2,9:39,1,10,SDG 43,3,7,Ryan Mathews up the middle for 1 yard (tackle by C.J. Wilson),1.800,1.390
2,9:12,2,9,SDG 44,3,7,Philip Rivers pass complete short middle to Antonio Gates for 12 yards (tackle by Charles Woodson),1.390,2.650
2,8:35,1,10,OAK 44,3,7,Philip Rivers pass complete short middle to Eddie Royal for 13 yards (tackle by Brandian Ross),2.650,3.510
2,7:55,1,10,OAK 31,3,7,Ryan Mathews right end for 8 yards (tackle by Brandian Ross),3.510,4.050
2,7:27,2,2,OAK 23,3,7,Ryan Mathews right tackle for 3 yards (tackle by Sio Moore),4.050,4.240
2,6:58,1,10,OAK 20,3,7,Ryan Mathews left guard for 7 yards (tackle by Charles Woodson and Travis Carrie),4.240,4.830
2,6:22,2,3,OAK 13,3,7,Branden Oliver right guard for 4 yards (tackle by Miles Burris),4.830,5.140
2,5:46,1,9,OAK 9,3,7,Branden Oliver up the middle for 4 yards (tackle by Charles Woodson and Pat Sims),5.140,5.150
2,5:07,2,5,OAK 5,3,7,Branden Oliver up the middle for no gain (tackle by Brandian Ross),5.150,4.260
2,4:24,3,5,OAK 5,3,7,Philip Rivers pass incomplete short right intended for Keenan Allen,4.260,3.010
2,4:15,4,5,OAK 5,3,10,Nick Novak 23 yard field goal good,3.010,3.000
2,,,,SDG 35,,,"Nick Novak kicks off 60 yards, returned by Latavius Murray for 15 yards (tackle by Kavell Conner)",,
2,4:07,1,10,OAK 20,3,10,Derek Carr pass complete short left to Brice Butler for 15 yards (tackle by Shareece Wright),0.280,1.270
,,,,,,,"SDG challenged the pass completion ruling, and the play was upheld.",,
2,3:38,1,10,OAK 35,3,10,Darren McFadden up the middle for 5 yards (tackle by Marcus Gilchrist and Kavell Conner),1.270,1.400
2,3:07,2,5,OAK 40,3,10,Derek Carr pass complete short left to Brian Leonhardt for 4 yards (tackle by Kavell Conner),1.400,1.400
2,2:35,2,5,OAK 40,3,10,Timeout #1 by Oakland Raiders,1.400,1.220
2,2:35,3,1,OAK 44,3,10,Darren McFadden right guard for no gain (tackle by Melvin Ingram),1.220,-0.460
2,2:00,4,1,OAK 44,3,10,"Marquette King punts 49 yards, returned by Keenan Allen for 16 yards (tackle by Ray-Ray Armstrong)",-0.460,-0.480
2,1:48,1,10,SDG 23,3,10,Philip Rivers pass complete short right to Donald Brown for 4 yards (tackle by Charles Woodson),0.480,0.470
2,1:44,2,6,SDG 27,3,10,Philip Rivers pass incomplete short left intended for Keenan Allen,0.470,-0.230
2,1:39,3,6,SDG 27,3,10,Philip Rivers pass complete short left to Eddie Royal for 14 yards (tackle by D.J. Hayden),-0.230,1.660
2,1:39,1,10,SDG 41,3,10,"Penalty on Keenan Allen: False Start, 5 yards (no play)",1.660,1.330
2,1:15,1,15,SDG 36,3,10,Philip Rivers pass complete short left to Keenan Allen for 13 yards (tackle by Tarell Brown and Miles Burris),1.330,2.200
2,0:54,2,2,SDG 49,3,10,Philip Rivers pass complete short right to Malcom Floyd for 9 yards (tackle by D.J. Hayden),2.200,2.790
2,0:31,1,10,OAK 42,3,10,Philip Rivers pass complete short right to Antonio Gates for 5 yards (tackle by D.J. Hayden),2.790,2.920
2,0:27,2,5,OAK 37,3,10,Philip Rivers pass complete short left to Keenan Allen for 7 yards (tackle by Tarell Brown),2.920,2.920
2,0:02,2,5,OAK 37,3,10,Timeout #3 by San Diego Chargers,2.920,3.580
2,0:02,1,10,OAK 30,3,10,Nick Novak 48 yard field goal no good,3.580,1.400
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,3,10,"Sebastian Janikowski kicks off 74 yards, returned by Chris Davis for 25 yards (tackle by Brian Leonhardt)",0.000,-0.140
3,14:55,1,10,SDG 16,3,10,Ryan Mathews up the middle for 2 yards (tackle by Sio Moore),-0.140,-0.350
3,14:25,2,8,SDG 18,3,10,Philip Rivers pass complete short left to Keenan Allen for 5 yards (tackle by Miles Burris and Charles Woodson),-0.350,-0.450
3,13:44,3,3,SDG 23,3,10,Philip Rivers sacked by Antonio Smith for -8 yards,-0.450,-2.440
3,13:18,4,11,SDG 15,3,10,"Mike Scifres punts 51 yards, returned by Denarius Moore for -5 yards (tackle by Darrell Stuckey)",-2.440,-0.870
3,13:04,1,10,OAK 29,3,10,Derek Carr pass complete short right to Marcel Reece for -4 yards (tackle by Jarret Johnson),0.870,-0.210
3,12:23,2,14,OAK 25,3,10,Darren McFadden up the middle for 3 yards (tackle by Ryan Carrethers and Melvin Ingram),-0.210,-0.490
3,11:38,3,11,OAK 28,3,10,Derek Carr pass incomplete short left intended for Darren McFadden (defended by Dwight Freeney),-0.490,-1.500
3,11:32,4,11,OAK 28,3,10,Marquette King punts 39 yards,-1.500,-1.140
3,11:20,1,10,SDG 33,3,10,Philip Rivers pass incomplete short left intended for Keenan Allen (defended by Tarell Brown),1.140,0.590
3,11:15,2,10,SDG 33,3,10,Ryan Mathews up the middle for 5 yards (tackle by Antonio Smith),0.590,0.560
3,10:30,3,5,SDG 38,3,10,"Penalty on Khalil Mack: Neutral Zone Infraction, 5 yards (no play)",0.560,1.800
3,10:23,1,10,SDG 43,3,10,Ryan Mathews right tackle for 20 yards (tackle by D.J. Hayden),1.800,3.120
3,9:51,1,10,OAK 37,3,10,Ryan Mathews right tackle for 4 yards (tackle by Pat Sims and Miles Burris),3.120,3.110
3,9:16,2,6,OAK 33,3,10,Branden Oliver right end for 2 yards (tackle by Benson Mayowa and Sio Moore),3.110,2.680
3,8:34,3,4,OAK 31,3,10,"Philip Rivers pass complete deep left to Malcom Floyd for 26 yards (tackle by Travis Carrie). Penalty on King Dunlap: Offensive Holding, 10 yards (no play)",2.680,1.360
3,8:07,3,14,OAK 41,3,10,Philip Rivers pass complete short left to Keenan Allen for 7 yards (tackle by Travis Carrie and Charles Woodson),1.360,1.060
3,7:25,4,7,OAK 34,3,13,Nick Novak 52 yard field goal good,1.060,3.000
3,7:25,,,SDG 35,3,13,"Nick Novak kicks off 69 yards, returned by Latavius Murray for 20 yards (tackle by Seyi Ajirotutu). Penalty on Jamar Chaney: Offensive Holding, 8 yards",0.000,0.380
3,7:13,1,10,OAK 8,3,13,"Derek Carr pass complete short right to Andre Holmes for 19 yards (tackle by Shareece Wright). Penalty on Andre Holmes: Offensive Pass Interference, 4 yards (no play)",-0.380,-0.530
3,6:51,1,14,OAK 4,3,13,Derek Carr pass incomplete short right intended for Darren McFadden. Penalty on Darren McFadden: Offensive Pass Interference (Declined),-0.530,-1.070
3,6:47,2,14,OAK 4,3,13,Derek Carr pass incomplete short left intended for Brice Butler,-1.070,-1.890
3,6:42,3,14,OAK 4,3,13,Derek Carr pass complete short middle to Latavius Murray for -1 yards (tackle by Marcus Gilchrist),-1.890,-2.490
3,6:00,4,15,OAK 3,3,13,"Marquette King punts 62 yards, returned by Keenan Allen for 11 yards (tackle by Chimdi Chekwa)",-2.490,-1.990
3,5:47,1,10,SDG 46,3,13,Philip Rivers left end for -1 yards (tackle by Denico Autry),1.990,1.320
3,5:11,2,11,SDG 45,3,13,Philip Rivers pass complete short right to Keenan Allen for 5 yards (tackle by Travis Carrie),1.320,1.290
3,4:26,3,6,,3,13,"Penalty on Benson Mayowa: Neutral Zone Infraction, 5 yards (no play)",1.290,1.950
3,4:15,3,1,OAK 45,3,13,Branden Oliver left tackle for no gain (tackle by Sio Moore),1.950,0.270
3,3:32,4,1,OAK 45,3,13,"Mike Scifres punts 43 yards, out of bounds",0.270,0.380
3,3:24,1,10,OAK 2,3,13,Maurice Jones-Drew up the middle for 1 yard (tackle by Donald Butler),-0.380,-0.710
3,2:45,2,9,OAK 3,3,13,Darren McFadden up the middle for 4 yards (tackle by Ricardo Mathews and Darrell Stuckey),-0.710,-0.840
3,2:03,3,5,OAK 7,3,13,Derek Carr pass complete short right to James Jones for 7 yards (tackle by Marcus Gilchrist),-0.840,-0.280
3,1:28,1,10,OAK 14,3,13,Derek Carr pass incomplete short left intended for Brice Butler,-0.280,-0.750
3,1:21,2,10,OAK 14,3,13,Latavius Murray left tackle for 14 yards (tackle by Shareece Wright and Eric Weddle),-0.750,0.810
3,0:46,1,10,OAK 28,3,13,Latavius Murray left tackle for 23 yards (tackle by Melvin Ingram),0.810,2.320
3,0:10,1,10,SDG 49,3,13,Darren McFadden left end for 5 yards (tackle by Donald Butler and Kendall Reyes),2.320,2.460
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,SDG 44,3,13,Derek Carr pass incomplete short left intended for Marcel Reece,2.460,1.750
4,14:55,3,5,SDG 44,3,13,Derek Carr pass incomplete short left intended for Latavius Murray,1.750,0.330
4,14:51,4,5,SDG 44,3,13,Marquette King punts 43 yards,0.330,0.380
4,14:42,1,10,SDG 1,3,13,Penalty on D.J. Fluker: False Start (no play),-0.380,-0.380
4,14:42,1,10,SDG 1,3,13,Branden Oliver right guard for 8 yards (tackle by Brandian Ross and Miles Burris),-0.380,-0.200
4,14:04,2,2,SDG 9,3,13,Branden Oliver left tackle for 3 yards (tackle by Larry Asante and Sio Moore),-0.200,-0.350
4,13:31,1,10,SDG 12,3,13,Branden Oliver up the middle for no gain (tackle by C.J. Wilson),-0.350,-0.780
4,12:54,2,10,SDG 12,3,13,Philip Rivers pass complete short right to Malcom Floyd for 10 yards (tackle by D.J. Hayden),-0.780,0.410
4,12:21,1,10,SDG 22,3,13,Branden Oliver right guard for -1 yards (tackle by Justin Tuck),0.410,-0.270
4,11:44,2,11,SDG 21,3,13,Philip Rivers pass complete short right to Branden Oliver for 3 yards (tackle by Travis Carrie and Brandian Ross),-0.270,-0.560
4,11:04,3,8,SDG 24,3,13,Philip Rivers pass incomplete short right intended for Keenan Allen,-0.560,-1.770
4,10:57,4,8,SDG 24,3,13,Mike Scifres punts 50 yards,-1.770,-0.670
4,10:46,1,10,OAK 26,3,13,Derek Carr pass complete short left to Andre Holmes for 10 yards (tackle by Ricardo Mathews),0.670,1.330
4,10:09,1,10,OAK 36,3,13,Latavius Murray up the middle for 5 yards (tackle by Marcus Gilchrist and Melvin Ingram),1.330,1.470
4,9:39,2,5,OAK 41,3,13,"Derek Carr pass complete short right to Kenbrell Thompkins for 2 yards (tackle by Brandon Flowers). Penalty on Brian Leonhardt: Illegal Shift, 5 yards (no play)",1.470,0.790
4,9:16,2,10,OAK 36,3,13,"Penalty on Dwight Freeney: Neutral Zone Infraction, 5 yards (no play)",0.790,1.470
4,8:59,2,5,OAK 41,3,13,"Derek Carr for no gain. Derek Carr fumbles, recovered by Derek Carr at OAK-39",1.470,0.500
4,8:21,3,7,OAK 39,3,13,"Derek Carr pass incomplete short left intended for Latavius Murray. Penalty on Stefen Wisniewski: Offensive Holding (Offsetting), Penalty on Shareece Wright: Defensive Holding (Offsetting), Penalty on Brandon Flowers: Illegal Contact (Offsetting) (no play)",0.500,0.500
4,8:13,3,7,OAK 39,3,13,Derek Carr pass incomplete short right intended for James Jones,0.500,-0.780
4,8:06,4,7,OAK 39,3,13,"Marquette King punts 48 yards, fair catch by Keenan Allen",-0.780,0.320
4,7:58,1,10,SDG 13,3,13,Branden Oliver right tackle for 4 yards (tackle by Miles Burris and Stacy McGee),-0.320,-0.300
4,7:24,2,6,SDG 17,3,13,Philip Rivers pass incomplete short left intended for Branden Oliver,-0.300,-0.300
4,7:14,2,6,SDG 17,3,13,Timeout #1 by San Diego Chargers,-0.300,-0.940
4,7:14,3,6,SDG 17,3,13,Philip Rivers sacked by Khalil Mack for -5 yards,-0.940,-2.490
4,6:29,4,11,SDG 12,3,13,"Mike Scifres punts 51 yards, returned by Denarius Moore for 8 yards (tackle by Andrew Gachkar)",-2.490,-1.930
4,6:15,1,10,OAK 45,3,13,Derek Carr pass complete short middle to Mychal Rivera for 5 yards (tackle by Eric Weddle),1.930,2.060
4,5:49,2,5,,3,13,Derek Carr pass incomplete short right intended for Kenbrell Thompkins,2.060,1.360
4,5:44,3,5,,3,13,Derek Carr pass complete short left to Kenbrell Thompkins for 35 yards (tackle by Eric Weddle and Marcus Gilchrist),1.360,4.580
4,5:03,1,10,SDG 15,3,13,Derek Carr pass complete short middle to Latavius Murray for 7 yards (tackle by Marcus Gilchrist),4.580,5.220
4,4:38,2,3,SDG 8,3,13,Latavius Murray up the middle for 1 yard (tackle by Eric Weddle),5.220,4.680
4,4:14,3,2,SDG 7,3,13,Derek Carr pass incomplete short right intended for James Jones,4.680,3.000
4,4:06,4,2,SDG 7,6,13,Sebastian Janikowski 25 yard field goal good,3.000,3.000
4,4:06,,,OAK 35,6,13,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
4,4:06,1,10,SDG 20,6,13,Philip Rivers pass complete short left to Keenan Allen for 13 yards (tackle by Tarell Brown),0.280,1.140
4,3:28,1,10,SDG 33,6,13,Ryan Mathews left end for 8 yards (tackle by Charles Woodson),1.140,1.670
4,2:43,2,2,SDG 41,6,13,Ryan Mathews right tackle for -1 yards (tackle by Khalil Mack),1.670,1.670
4,2:37,2,2,SDG 41,6,13,Timeout #1 by Oakland Raiders,1.670,0.830
4,2:37,3,3,SDG 40,6,13,Philip Rivers pass complete short right to Antonio Gates for 15 yards (tackle by Brandian Ross and Charles Woodson),0.830,0.830
4,2:32,3,3,SDG 40,6,13,Timeout #2 by Oakland Raiders,0.830,2.590
4,2:32,1,10,OAK 45,6,13,Ryan Mathews right tackle for no gain (tackle by Khalil Mack),2.590,2.590
4,2:28,1,10,OAK 45,6,13,Timeout #3 by Oakland Raiders,2.590,2.040
4,2:28,2,10,OAK 45,6,13,Branden Oliver left tackle for 5 yards (tackle by Charles Woodson and Brandian Ross),2.040,2.010
4,2:00,3,5,OAK 40,6,13,Donald Brown right guard for no gain (tackle by Khalil Mack),2.010,0.590
4,2:00,4,5,OAK 40,6,13,Penalty on Mike Scifres: Delay of Game (Declined),0.590,0.590
4,1:05,4,5,OAK 40,6,13,"Mike Scifres punts 28 yards, out of bounds",0.590,0.350
4,1:05,1,10,OAK 12,6,13,Derek Carr sacked by Jeremiah Attaochu for -9 yards,-0.350,-1.440
4,0:39,2,19,OAK 3,6,13,Derek Carr pass complete short right to Latavius Murray for 10 yards (tackle by Manti Te'o),-1.440,-1.300
4,0:33,3,9,OAK 13,6,13,Derek Carr pass incomplete deep right intended for Andre Holmes (defended by Eric Weddle),-1.300,-2.490
4,0:27,4,9,OAK 13,6,13,Derek Carr pass complete deep left to James Jones for 28 yards (tackle by Darrell Stuckey),-2.490,1.660
4,0:11,1,10,OAK 41,6,13,Derek Carr spiked the ball,1.660,1.120
4,0:11,2,10,OAK 41,6,13,Derek Carr pass incomplete deep right intended for James Jones,1.120,0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
