#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:35,TAM 9,9,5:05,42,Punt
2,1,3:27,TAM 28,6,3:07,72,Touchdown
3,2,14:49,ATL 29,4,1:59,29,Touchdown
4,2,10:37,TAM 30,3,1:35,10,Interception
5,2,3:19,TAM 29,6,2:20,31,Interception
6,2,0:09,ATL 47,1,0:09,-4,End of Half
7,3,15:00,TAM 24,3,1:26,4,Punt
8,3,10:18,TAM 20,8,4:29,31,Punt
9,3,2:01,TAM 18,3,1:52,-8,Punt
10,4,14:27,TAM 25,9,5:26,43,Field Goal
11,4,4:18,TAM 35,11,3:53,65,Touchdown
12,5,15:00,,0,0:07,0,Fumble
13,5,13:27,TAM 31,7,3:23,60,Missed FG
14,5,7:28,TAM 9,9,5:36,38,Punt
15,5,0:54,ATL 49,5,0:39,26,Field Goal
