Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,7:50,2,5,TEN 5,7,17,Gardner Minshew pass incomplete short middle intended for Michael Pittman (defended by Amani Hooker),5.150,4.260
2,7:46,3,5,TEN 5,7,17,Gardner Minshew pass incomplete short middle intended for Alec Pierce,4.260,3.010
2,7:42,4,5,TEN 5,10,17,Matt Gay 23 yard field goal good,3.010,3.000
2,7:39,,,IND 35,10,17,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
2,7:39,1,10,TEN 25,10,17,Derrick Henry right guard for 2 yards (tackle by Kenny Moore),0.610,0.330
2,6:53,2,8,TEN 27,10,17,Derrick Henry left tackle for 5 yards (tackle by Kenny Moore),0.330,0.300
2,6:13,3,3,TEN 32,10,17,Will Levis pass incomplete short middle intended for DeAndre Hopkins,0.300,-1.240
2,6:09,4,3,TEN 32,10,17,"Ryan Stonehouse punts 63 yards, returned by Isaiah McKenzie for 7 yards (tackle by Anthony Kendall)",-1.240,0.350
2,6:00,1,10,IND 12,10,17,Gardner Minshew sacked by Azeez Al-Shaair for no gain,-0.350,-0.780
2,5:23,2,10,IND 12,10,17,Gardner Minshew pass complete short left to Michael Pittman for 11 yards (tackle by Rashad Weaver),-0.780,0.480
2,4:45,1,10,IND 23,10,17,Gardner Minshew pass complete short left to Josh Downs for 9 yards (tackle by Amani Hooker),0.480,1.150
2,4:18,2,1,IND 32,10,17,Zack Moss up the middle for 2 yards (tackle by Roger McCreary),1.150,1.200
2,3:38,1,10,IND 34,10,17,Gardner Minshew pass incomplete short left intended for Trey Sermon,1.200,0.660
2,3:32,2,10,IND 34,10,17,Gardner Minshew pass complete short left to Michael Pittman for 9 yards (tackle by Sean Murphy-Bunting),0.660,1.160
2,3:07,3,1,IND 43,10,17,"Gardner Minshew for no gain. Penalty on Kyle Peko: Neutral Zone Infraction, 5 yards (accepted) (no play)",1.160,2.130
2,2:50,1,10,IND 48,10,17,Gardner Minshew pass complete deep right to Kylen Granson for 46 yards (tackle by Jack Gibbens),2.130,5.830
2,2:17,1,6,TEN 6,10,17,Zack Moss up the middle for 2 yards (tackle by Jack Gibbens and Teair Tart),5.830,5.340
2,2:00,2,4,TEN 4,10,17,Zack Moss left guard for -1 yards (tackle by Kyle Peko and Jeffery Simmons),5.340,4.260
2,1:55,,,,,,Timeout #1 by Tennessee Titans,,
2,1:55,3,5,TEN 5,10,17,"Gardner Minshew sacked by Denico Autry for -3 yards. Gardner Minshew fumbles (forced by Denico Autry), recovered by Elijah Molden at TEN-8 and returned for 1 yard (tackle by Ryan Kelly)",4.260,0.380
2,1:48,1,10,TEN 9,10,17,Will Levis sacked by Samson Ebukam for -5 yards,-0.380,-1.150
2,1:06,2,15,TEN 4,10,17,Tyjae Spears up the middle for 1 yard (tackle by Samson Ebukam),-1.150,-1.890
2,1:02,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:02,3,14,TEN 5,10,17,Tyjae Spears up the middle for 6 yards (tackle by Zaire Franklin and Kwity Paye),-1.890,-2.490
2,0:56,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:56,4,8,TEN 11,10,17,"Ryan Stonehouse punts 53 yards, returned by Isaiah McKenzie for 15 yards (tackle by Amani Hooker). Penalty on Kevin Rader: Ineligible Downfield Kick, 5 yards (accepted)",-2.490,-2.650
2,0:43,1,10,TEN 44,10,17,Gardner Minshew pass incomplete short middle intended for Josh Downs (defended by Amani Hooker),2.650,2.110
2,0:40,2,10,TEN 44,10,17,Gardner Minshew pass complete short right to Michael Pittman for 11 yards (tackle by Elijah Molden),2.110,3.380
2,0:22,1,10,TEN 33,10,17,Gardner Minshew pass incomplete short right intended for Will Mallory,3.380,2.840
2,0:19,2,10,TEN 33,10,17,Gardner Minshew pass complete short right to Michael Pittman for 5 yards (tackle by Azeez Al-Shaair),2.840,2.810
2,0:19,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:13,,,,,,Timeout #2 by Tennessee Titans,,
2,0:13,3,5,TEN 28,10,17,Gardner Minshew pass incomplete short right,2.810,1.630
2,0:09,4,5,TEN 28,13,17,Matt Gay 46 yard field goal good,1.630,3.000
2,0:04,,,IND 35,13,17,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
2,0:04,1,10,TEN 25,13,17,Will Levis kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,13,17,"Nick Folk kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,IND 25,13,17,Gardner Minshew pass complete short left to Michael Pittman for 7 yards (tackle by Harold Landry),0.610,1.010
3,14:35,2,3,IND 32,13,17,Zack Moss up the middle for 5 yards (tackle by Jack Gibbens),1.010,1.400
3,14:00,1,10,IND 37,13,17,Gardner Minshew pass incomplete deep left intended for Alec Pierce,1.400,0.860
3,13:52,2,10,IND 37,13,17,Gardner Minshew scrambles up the middle for 2 yards (tackle by Roger McCreary),0.860,0.430
3,13:11,3,8,IND 39,13,17,Gardner Minshew pass complete short right to Michael Pittman for 12 yards (tackle by Sean Murphy-Bunting),0.430,2.320
3,12:32,1,10,TEN 49,13,17,Zack Moss left end for 3 yards (tackle by Harold Landry),2.320,2.190
3,12:02,2,7,TEN 46,13,17,Gardner Minshew pass complete short right to Will Mallory for 1 yard (tackle by Amani Hooker),2.190,1.620
3,11:25,3,6,TEN 45,13,17,Zack Moss up the middle for 4 yards (tackle by Denico Autry and Harold Landry),1.620,0.530
3,10:41,4,2,TEN 41,13,17,Kylen Granson right end for 2 yards (tackle by Azeez Al-Shaair),0.530,2.980
3,10:12,1,10,TEN 39,13,17,Zack Moss left tackle for 2 yards (tackle by Jack Gibbens and Roger McCreary),2.980,2.710
3,9:33,2,8,TEN 37,13,17,Zack Moss up the middle for no gain (tackle by Jeffery Simmons and Azeez Al-Shaair),2.710,2.020
3,8:53,3,8,TEN 37,13,17,Gardner Minshew pass complete short left to Michael Pittman for 14 yards (tackle by Sean Murphy-Bunting),2.020,4.040
3,8:17,1,10,TEN 23,13,17,Gardner Minshew pass incomplete short right intended for Michael Pittman (defended by Roger McCreary),4.040,3.500
3,8:09,2,10,TEN 23,13,17,Gardner Minshew pass complete short left to Michael Pittman for 9 yards (tackle by Jack Gibbens),3.500,4.280
3,7:43,3,1,TEN 14,13,17,Zack Moss up the middle for 4 yards (tackle by Roger McCreary),4.280,4.910
3,7:01,1,10,TEN 10,13,17,Zack Moss right guard for 2 yards (tackle by Jack Gibbens),4.910,4.570
3,6:22,2,8,TEN 8,13,17,Zack Moss up the middle for 2 yards (tackle by Jack Gibbens),4.570,4.040
3,5:44,3,6,TEN 6,13,17,Gardner Minshew pass complete short left to Zack Moss for 1 yard (tackle by Harold Landry),4.040,3.010
3,4:59,4,5,TEN 5,16,17,Matt Gay 23 yard field goal good,3.010,3.000
3,4:57,,,IND 35,16,17,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,4:57,1,10,TEN 25,16,17,Derrick Henry right guard for 2 yards (tackle by Kwity Paye),0.610,0.330
3,4:22,2,8,TEN 27,16,17,Derrick Henry up the middle for 2 yards (tackle by Zaire Franklin and Dayo Odeyingbo),0.330,-0.100
3,3:40,3,6,TEN 29,16,17,Will Levis pass incomplete short right intended for Tyjae Spears,-0.100,-1.440
3,3:36,4,6,TEN 29,16,17,"Ryan Stonehouse punts 51 yards, fair catch by Isaiah McKenzie at IND-20",-1.440,-0.280
3,3:29,1,10,IND 20,16,17,Gardner Minshew pass complete short right to Tyler Goodson for 4 yards (tackle by Jack Gibbens),0.280,0.270
3,2:52,2,6,IND 24,16,17,Gardner Minshew pass incomplete short right intended for Andrew Ogletree,0.270,-0.430
3,2:47,3,6,IND 24,16,17,Gardner Minshew scrambles right end for 4 yards (tackle by Elijah Molden),-0.430,-1.500
3,2:09,4,2,IND 28,16,17,"Rigoberto Sanchez punts 57 yards, returned by Eric Garror for 15 yards (tackle by Tony Brown)",-1.500,-0.940
3,1:59,1,10,TEN 30,16,17,Will Levis pass incomplete deep right intended for DeAndre Hopkins (defended by Darrell Baker),0.940,0.390
3,1:54,2,10,TEN 30,16,17,Derrick Henry right end for no gain (tackle by Samson Ebukam and Tyquan Lewis),0.390,-0.300
3,1:09,3,10,TEN 30,16,17,Will Levis pass complete short left to Tyjae Spears for 6 yards (tackle by Kenny Moore),-0.300,-0.980
3,0:26,4,4,TEN 36,22,17,"blocked by Nick Cross, touchdown",-0.980,-7.000
3,0:19,,,TEN 15,22,19,Two Point Attempt: Gardner Minshew pass complete to . Interception by Amani Hooker,1.000,1.000
3,0:19,,,IND 35,22,19,"Matt Gay kicks off 64 yards,",0.000,0.610
3,0:19,1,10,TEN 25,22,19,Will Levis sacked by Jacob Martin for no gain,0.610,0.060
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,TEN 25,22,19,Will Levis pass complete short right to DeAndre Hopkins for 5 yards,0.060,0.040
4,14:21,3,5,TEN 30,22,19,"Will Levis sacked by Kwity Paye for -8 yards. Will Levis fumbles (forced by Kwity Paye), recovered by Will Levis at TEN-22 (tackle by Kwity Paye)",0.040,-1.900
4,13:46,4,13,TEN 22,22,19,"Ryan Stonehouse for -11 yards. Ryan Stonehouse fumbles (forced by Tony Brown), recovered by Segun Olubi at TEN-13 and returned for 6 yards (tackle by Amani Hooker)",-1.900,-5.600
4,13:42,1,7,TEN 7,22,19,Zack Moss left tackle for 4 yards (tackle by Sean Murphy-Bunting),5.600,5.530
4,13:06,2,3,TEN 3,22,19,Zack Moss up the middle for 2 yards (tackle by Harold Landry and TK McLendon),5.530,5.170
4,12:21,3,1,TEN 1,22,19,Gardner Minshew sacked by and Arden Key for -9 yards and Harold Landry for -9 yards,5.170,2.760
4,11:36,4,10,TEN 10,25,19,Matt Gay 28 yard field goal good,2.760,3.000
4,11:34,,,IND 35,25,19,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
4,11:34,1,10,TEN 25,25,19,Derrick Henry left end for 9 yards (tackle by Jaylon Jones and Zaire Franklin),0.610,1.280
4,10:47,2,1,TEN 34,25,19,Will Levis pass incomplete deep right intended for Nick Westbrook-Ikhine,1.280,0.560
4,10:42,3,1,TEN 34,25,19,Tyjae Spears up the middle for 2 yards (tackle by Jaylon Jones),0.560,1.330
4,10:07,1,10,TEN 36,25,19,Tyjae Spears right tackle for 5 yards (tackle by DeForest Buckner),1.330,1.470
4,9:27,2,5,TEN 41,25,19,Will Levis pass complete short middle to Josh Whyle for 16 yards (tackle by Nick Cross),1.470,2.720
4,8:43,1,10,IND 43,25,19,Will Levis pass complete short left to Nick Westbrook-Ikhine for 28 yards (tackle by Nick Cross),2.720,4.580
4,7:53,1,10,IND 15,25,19,Tyjae Spears left tackle for 5 yards (tackle by Samson Ebukam),4.580,4.840
4,7:15,2,5,IND 10,25,19,DeAndre Hopkins up the middle for 4 yards (tackle by Dayo Odeyingbo and Ronnie Harrison),4.840,4.900
4,6:44,3,1,IND 6,25,19,"Penalty on Dillon Radunz: False Start, 5 yards (accepted) (no play)",4.900,3.780
4,6:27,3,6,IND 11,25,19,Will Levis pass complete short right to Tyjae Spears for 7 yards (tackle by Nick Cross),3.780,6.280
4,6:02,1,4,IND 4,25,19,Tyjae Spears right guard for 1 yard (tackle by Dayo Odeyingbo),6.280,5.530
4,5:29,2,3,IND 3,25,25,"Will Levis pass complete short right to DeAndre Hopkins for 3 yards, touchdown",5.530,7.000
4,5:26,,,IND 15,25,25,Nick Folk kicks extra point no good,0.000,-1.000
4,5:26,,,TEN 35,25,25,"Nick Folk kicks off 65 yards, touchback.",0.000,0.610
4,5:26,1,10,IND 25,25,25,Zack Moss up the middle for 2 yards (tackle by Azeez Al-Shaair and Harold Landry),0.610,0.330
4,4:50,2,8,IND 27,25,25,Gardner Minshew pass incomplete short middle intended for Will Mallory (defended by Kyle Peko),0.330,-0.360
4,4:46,3,8,IND 27,25,25,Gardner Minshew pass complete short right to Kylen Granson for 1 yard (tackle by Azeez Al-Shaair),-0.360,-1.500
4,4:13,4,7,IND 28,25,25,"Rigoberto Sanchez punts 50 yards, returned by Eric Garror for no gain (tackle by Tony Brown)",-1.500,-0.410
4,4:04,1,10,TEN 22,25,25,Tyjae Spears left end for 10 yards (tackle by Dayo Odeyingbo),0.410,1.070
4,3:21,1,10,TEN 32,25,25,Tyjae Spears left guard for -2 yards (tackle by E.J. Speed),1.070,0.260
4,2:42,2,12,TEN 30,25,25,Will Levis pass incomplete short middle intended for DeAndre Hopkins,0.260,-0.430
4,2:39,3,12,TEN 30,25,25,Will Levis pass incomplete short left intended for Chigoziem Okonkwo,-0.430,-1.370
4,2:34,4,12,TEN 30,25,25,"Nick Folk punts 40 yards, fair catch by Isaiah McKenzie at IND-30",-1.370,-0.940
4,2:27,1,10,IND 30,25,25,Gardner Minshew pass incomplete short right intended for Michael Pittman,0.940,0.390
4,2:21,2,10,IND 30,25,25,Gardner Minshew pass complete short left to Alec Pierce for 9 yards (tackle by Roger McCreary and Amani Hooker),0.390,0.890
4,2:00,3,1,IND 39,25,25,Gardner Minshew pass complete short right to Josh Downs for no gain (tackle by Azeez Al-Shaair),0.890,-0.780
4,1:18,4,1,IND 39,25,25,Rigoberto Sanchez punts 40 yards out of bounds,-0.780,-0.340
4,1:13,1,10,TEN 21,25,25,"Will Levis pass complete short right to DeAndre Hopkins for no gain (tackle by Darrell Baker) Replay Assistant challenged the pass completion ruling, and the original play was overturned. Will Levis pass incomplete short right intended for DeAndre Hopkins (defended by Darrell Baker)",0.340,-0.200
4,1:08,2,10,TEN 21,25,25,Will Levis pass complete deep right to DeAndre Hopkins for 22 yards (tackle by Julian Blackmon),-0.200,1.800
4,1:03,1,10,TEN 43,25,25,Will Levis pass complete short right to Chigoziem Okonkwo for 11 yards (tackle by Darrell Baker),1.800,2.520
4,0:39,1,10,IND 46,25,25,"Will Levis pass incomplete short middle intended for Tyjae Spears Replay Assistant challenged the fumble ruling, and the original play was overturned. Will Levis sacked by Kwity Paye for -7 yards. Will Levis fumbles (forced by Kwity Paye), recovered by Chigoziem Okonkwo at TEN-47",2.520,1.030
4,0:39,,,,,,Timeout #1 by Tennessee Titans,,
4,0:39,2,17,TEN 47,25,25,Will Levis pass complete short right to Tyjae Spears for -7 yards (tackle by E.J. Speed),1.030,-0.560
4,0:30,,,,,,Timeout #1 by Indianapolis Colts,,
4,0:30,3,24,TEN 40,25,25,Will Levis pass incomplete deep right intended for DeAndre Hopkins,-0.560,-0.720
4,0:23,4,24,TEN 40,25,25,"Nick Folk punts 41 yards, returned by Isaiah McKenzie for 3 yards (tackle by Colton Dowell)",-0.720,-0.410
4,0:13,1,10,IND 22,25,25,Gardner Minshew pass incomplete short left intended for Zack Moss (defended by Denico Autry),0.410,-0.130
4,0:08,2,10,IND 22,25,25,Gardner Minshew kneels for -4 yards,-0.130,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
,,,,,,,"Titans won the coin toss, Titans to receive the overtime kickoff.",,
OT,10:00,,,IND 35,25,25,"Matt Gay kicks off 58 yards,",0.000,0.610
OT,10:00,1,10,TEN 25,25,25,Tyjae Spears right guard for 19 yards (tackle by Jaylon Jones),0.610,1.860
OT,9:22,1,10,TEN 44,25,25,Will Levis sacked by and Eric Johnson for no gain and DeForest Buckner for no gain,1.860,1.320
OT,8:36,2,10,TEN 44,25,25,"Tyjae Spears left end for no gain (tackle by Ronnie Harrison). Penalty on Jaelyn Duncan: Offensive Holding, 10 yards (accepted) (no play)",1.320,-0.030
OT,8:12,2,20,TEN 34,25,25,"Will Levis pass incomplete short middle intended for DeAndre Hopkins. Penalty on Jaylon Jones: Defensive Pass Interference, 14 yards (accepted) (no play)",-0.030,2.130
OT,8:02,1,10,TEN 48,25,25,"Will Levis pass incomplete short right intended for Tyjae Spears. Penalty on Taven Bryan: Defensive Offside, 5 yards (accepted) (no play)",2.130,2.860
OT,8:02,1,5,IND 47,25,25,Tyjae Spears left guard for 1 yard (tackle by E.J. Speed),2.860,2.390
OT,7:16,2,4,IND 46,25,25,Tyjae Spears left tackle for 2 yards (tackle by Samson Ebukam and DeForest Buckner),2.390,1.950
OT,6:39,3,2,IND 44,25,25,Tyjae Spears left guard for 6 yards (tackle by Kenny Moore and Zaire Franklin),1.950,3.050
OT,6:04,1,10,IND 38,25,25,Will Levis pass complete short left to Chigoziem Okonkwo for 12 yards (tackle by Ronnie Harrison and Julian Blackmon),3.050,3.840
OT,5:18,1,10,IND 26,25,25,Will Levis pass incomplete short right intended for Tyjae Spears,3.840,3.300
OT,5:13,2,10,IND 26,25,25,Tyjae Spears left guard for -1 yards (tackle by Tyquan Lewis),3.300,2.480
OT,4:28,3,11,IND 27,25,25,Will Levis pass incomplete deep right intended for Nick Westbrook-Ikhine (defended by Jaylon Jones),2.480,1.670
OT,4:24,4,11,IND 27,25,28,Nick Folk 46 yard field goal good,1.670,3.000
OT,4:19,,,TEN 35,25,28,"Nick Folk kicks off 65 yards, touchback.",0.000,0.610
OT,4:19,1,10,IND 25,25,28,Gardner Minshew pass complete short left to Michael Pittman for 9 yards (tackle by Jack Gibbens),0.610,1.280
OT,3:51,2,1,IND 34,25,28,Zack Moss up the middle for 3 yards (tackle by Denico Autry and Jack Gibbens),1.280,1.400
OT,3:10,1,10,IND 37,25,28,"Gardner Minshew sacked by Kyle Peko for no gain. Penalty on Sean Murphy-Bunting: Illegal Contact, 4 yards (accepted) (no play)",1.400,1.660
OT,3:05,1,10,IND 41,25,28,Gardner Minshew pass complete deep left to Alec Pierce for 55 yards (tackle by Sean Murphy-Bunting),1.660,6.280
OT,2:38,1,4,TEN 4,25,28,Gardner Minshew pass incomplete short right intended for Alec Pierce (defended by Tre Avery),6.280,5.340
OT,2:34,2,4,TEN 4,31,28,"Gardner Minshew pass complete short right to Michael Pittman for 4 yards, touchdown",5.340,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
