Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2,12:31,,,JAX 35,14,7,"Josh Scobee kicks off 67 yards, returned by Keshawn Martin for 54 yards (tackle by Mike Harris)",0.000,2.390
2,12:21,1,10,JAX 48,14,7,Arian Foster right guard for 2 yards (tackle by Tyson Alualu),2.390,2.120
2,11:40,2,8,JAX 46,14,7,Matt Schaub pass complete short right to Andre Johnson for 15 yards (tackle by Derek Cox),2.120,3.510
2,11:11,1,10,JAX 31,14,7,Justin Forsett right tackle for 9 yards (tackle by Terrance Knighton and Dawan Landry),3.510,4.180
2,10:27,2,1,JAX 22,14,7,Justin Forsett left guard for 3 yards (tackle by C.J. Mosley),4.180,4.310
2,9:47,1,10,JAX 19,14,7,Arian Foster right guard for 9 yards (tackle by Dawan Landry),4.310,5.360
2,9:09,2,1,JAX 10,14,7,Arian Foster up the middle for 6 yards (tackle by Russell Allen and Aaron Ross),5.360,6.280
2,8:38,1,4,JAX 4,14,7,Arian Foster up the middle for 3 yards (tackle by Russell Allen),6.280,5.910
2,7:58,2,1,JAX 1,14,13,"Matt Schaub pass complete short left to James Casey for 1 yard, touchdown",5.910,7.000
2,7:58,,,JAX 2,14,14,Shayne Graham kicks extra point good,0.000,0.000
2,7:52,,,HOU 35,14,14,"Shayne Graham kicks off 61 yards, returned by Rashad Jennings for 27 yards (tackle by Alan Ball)",0.000,1.000
2,7:44,1,10,JAX 31,14,14,Chad Henne pass complete short left to Jalen Parmele for 1 yard (tackle by Darryl Sharpton),1.000,0.600
2,7:07,2,9,JAX 32,14,14,Jalen Parmele up the middle for 12 yards (tackle by Jared Crick and Danieal Manning),0.600,1.860
2,6:27,1,10,JAX 44,14,14,Jalen Parmele left guard for 2 yards (tackle by Jared Crick and Darryl Sharpton),1.860,1.590
2,5:47,2,8,JAX 46,14,14,Chad Henne pass complete short left to Marcedes Lewis for 26 yards (tackle by Danieal Manning),1.590,3.710
2,5:03,1,10,HOU 28,14,14,Jalen Parmele left tackle for 4 yards (tackle by Kareem Jackson),3.710,3.710
2,4:28,2,6,HOU 24,14,14,Rashad Jennings up the middle for -4 yards (tackle by Darryl Sharpton),3.710,2.480
2,3:42,3,10,HOU 28,14,14,Chad Henne left end for 3 yards (tackle by Connor Barwin),2.480,1.800
2,2:58,4,7,HOU 25,17,14,Josh Scobee 43 yard field goal good,1.800,3.000
2,2:53,,,JAX 35,17,14,"Josh Scobee kicks off 71 yards, touchback",0.000,0.280
2,2:53,1,10,HOU 20,17,14,Matt Schaub pass complete deep middle to Andre Johnson for 23 yards (tackle by Dawan Landry and Chris Prosinski),0.280,1.800
2,2:15,1,10,HOU 43,17,14,Matt Schaub pass complete short right to Owen Daniels for 6 yards (tackle by Derek Cox),1.800,2.060
2,2:00,2,4,HOU 49,17,14,Matt Schaub pass complete short middle to Owen Daniels for 7 yards (tackle by Russell Allen and Paul Posluszny),2.060,2.650
2,1:42,1,10,JAX 44,17,14,Arian Foster up the middle for 13 yards (tackle by Paul Posluszny),2.650,0.000
2,1:34,,,,17,14,Timeout #1 by Houston Texans,0.000,3.510
2,1:34,1,10,JAX 31,17,14,Matt Schaub pass incomplete deep left intended for Kevin Walter,3.510,2.970
2,1:28,2,10,JAX 31,17,14,Matt Schaub pass complete short left to Andre Johnson for 7 yards (tackle by Derek Cox),2.970,3.200
2,1:22,3,3,JAX 24,17,14,Matt Schaub pass incomplete short left intended for Kevin Walter (defended by Chris Prosinski),3.200,1.970
2,1:16,4,3,JAX 24,17,17,Shayne Graham 42 yard field goal good,1.970,3.000
2,1:12,,,HOU 35,17,17,"Shayne Graham kicks off 64 yards, returned by Rashad Jennings for 23 yards (tackle by DeVier Posey)",0.000,0.540
2,1:12,1,10,JAX 24,17,17,Chad Henne pass complete short right to Jalen Parmele for -3 yards (tackle by Bradie James),0.540,-0.410
2,0:39,2,13,JAX 21,17,17,Chad Henne pass incomplete short left intended for Micheal Spurlock (defended by Brice McCain),-0.410,-1.090
2,0:34,3,13,JAX 21,17,17,Jalen Parmele right guard for no gain (tackle by J.J. Watt),-1.090,0.000
2,0:31,,,,17,17,Timeout #2 by Houston Texans,0.000,-1.960
2,0:31,4,13,JAX 21,17,17,"Bryan Anger punts 44 yards, out of bounds",-1.960,-1.270
2,0:24,1,10,HOU 35,17,17,Matt Schaub pass complete short left to Andre Johnson for 13 yards (tackle by Derek Cox),1.270,0.000
2,0:17,,,,17,17,Timeout #3 by Houston Texans,0.000,2.130
2,0:17,1,10,HOU 48,17,17,Matt Schaub pass incomplete deep right intended for Andre Johnson,2.130,1.580
2,0:12,2,10,HOU 48,17,17,"Matt Schaub pass incomplete short left intended for Arian Foster. Penalty on Jeremy Mincey: Face Mask (15 Yards), 15 yards (no play)",1.580,3.120
2,0:06,1,10,JAX 37,17,17,Matt Schaub pass complete short left to Kevin Walter for 5 yards (tackle by Derek Cox),3.120,3.250
2,0:02,2,5,JAX 32,17,17,Shayne Graham 50 yard field goal no good,3.250,1.530
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,17,17,"Shayne Graham kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,JAX 20,17,17,Chad Henne pass complete deep middle to Justin Blackmon for 39 yards (tackle by Kareem Jackson),0.280,2.850
3,14:24,1,10,HOU 41,17,17,Jalen Parmele right guard for 2 yards (tackle by Earl Mitchell),2.850,2.580
3,13:47,2,8,HOU 39,17,17,Rashad Jennings left guard for -2 yards (tackle by Brooks Reed),2.580,1.620
3,13:01,3,10,HOU 41,17,17,Chad Henne pass complete short right to Justin Blackmon for 11 yards (tackle by Brice McCain),1.620,3.580
3,12:30,1,10,HOU 30,17,17,Jalen Parmele left guard for 2 yards (tackle by Darryl Sharpton and J.J. Watt),3.580,3.300
3,11:50,2,8,HOU 28,17,17,Jalen Parmele up the middle for 6 yards (tackle by Bradie James),3.300,3.400
3,11:10,3,2,HOU 22,17,17,Chad Henne pass incomplete short left intended for Micheal Spurlock (defended by Johnathan Joseph),3.400,2.120
3,11:05,4,2,HOU 22,20,17,Josh Scobee 40 yard field goal good,2.120,3.000
3,11:01,,,JAX 35,20,17,"Josh Scobee kicks off 69 yards, returned by Keshawn Martin for 37 yards (tackle by Josh Scobee)",0.000,1.140
3,10:55,1,10,HOU 33,20,17,Arian Foster right end for 1 yard (tackle by Paul Posluszny),1.140,0.730
3,10:24,2,9,HOU 34,20,17,Matt Schaub sacked by C.J. Mosley for -8 yards,0.730,-1.020
3,9:46,3,17,HOU 26,20,17,"Arian Foster right guard for -15 yards (tackle by Paul Posluszny). Arian Foster fumbles (forced by Paul Posluszny), recovered by John Chick at HOU-11 (tackle by Kevin Walter)",-1.020,-4.840
,,,,,,,"Replay Assistant challenged the loose ball recovery ruling, and the play was upheld.",,
3,9:31,1,10,HOU 11,20,17,Jalen Parmele right guard for no gain (tackle by Bradie James),4.840,4.140
3,8:56,2,10,HOU 11,20,17,Chad Henne pass complete short left to Micheal Spurlock for 10 yards (tackle by Brice McCain),4.140,6.970
3,8:14,1,1,HOU 1,20,17,Jalen Parmele left guard for no gain (tackle by Bradie James),6.970,5.910
3,7:36,2,1,HOU 1,20,17,Jalen Parmele left guard for no gain (tackle by Bradie James),5.910,5.170
3,6:57,3,1,HOU 1,26,17,"Chad Henne pass complete short left to Marcedes Lewis for 1 yard, touchdown",5.170,7.000
3,6:57,,,HOU 2,27,17,Josh Scobee kicks extra point good,0.000,0.000
3,6:52,,,JAX 35,27,17,"Josh Scobee kicks off 70 yards, returned by Keshawn Martin for 31 yards (tackle by Chris Harris)",0.000,0.670
3,6:46,1,10,HOU 26,27,17,Justin Forsett left guard for 5 yards (tackle by C.J. Mosley),0.670,0.810
3,6:24,2,5,HOU 31,27,17,Matt Schaub pass complete short left to Garrett Graham for 8 yards (tackle by Russell Allen),0.810,1.530
3,5:57,1,10,HOU 39,27,17,Matt Schaub pass complete deep middle to Garrett Graham for 30 yards (tackle by Chris Prosinski and Paul Posluszny),1.530,3.510
3,5:24,1,10,JAX 31,27,17,Arian Foster left guard for 7 yards (tackle by Dawan Landry),3.510,3.910
3,4:55,2,3,JAX 24,27,17,Justin Forsett right end for 6 yards (tackle by Tyson Alualu),3.910,4.370
3,4:20,1,10,JAX 18,27,17,Matt Schaub pass complete short middle to Justin Forsett for 6 yards (tackle by Paul Posluszny and Julian Stanford),4.370,4.810
3,3:45,2,4,JAX 12,27,17,Arian Foster right tackle for 3 yards (tackle by George Selvie),4.810,4.740
3,3:09,3,1,JAX 9,27,17,Arian Foster left tackle for no gain (tackle by Paul Posluszny),4.740,2.980
3,2:18,4,1,JAX 9,27,20,Shayne Graham 27 yard field goal good,2.980,3.000
3,2:15,,,HOU 35,27,20,"Shayne Graham kicks off 67 yards, returned by Rashad Jennings for 15 yards (tackle by Bryan Braman)",0.000,-0.320
3,2:09,1,10,JAX 13,27,20,Jalen Parmele right guard for 1 yard (tackle by Bradie James),-0.320,-0.680
3,1:30,2,9,JAX 14,27,20,Chad Henne pass complete short left to Justin Blackmon for 12 yards (tackle by Kareem Jackson),-0.680,0.670
3,0:50,1,10,JAX 26,27,20,Jalen Parmele left tackle for 2 yards (tackle by Darryl Sharpton),0.670,0.400
3,0:11,2,8,JAX 28,27,20,Jalen Parmele left tackle for 4 yards (tackle by Darryl Sharpton and Danieal Manning),0.400,0.230
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,JAX 32,27,20,Chad Henne pass incomplete short right intended for Cecil Shorts,0.230,-1.240
4,14:55,4,4,JAX 32,27,20,"Bryan Anger punts 62 yards, returned by Keshawn Martin for 71 yards (tackle by Bryan Anger)",-1.240,-4.040
4,14:36,1,10,JAX 23,27,20,Arian Foster right end for 4 yards (tackle by Paul Posluszny),4.040,4.050
4,14:08,2,6,JAX 19,27,20,"Matt Schaub pass incomplete short middle intended for Owen Daniels is intercepted by Paul Posluszny at JAX-11 and returned for 2 yards, lateral to Dawan Landry for 17 yards (tackle by Owen Daniels)",4.050,-0.940
4,13:56,1,10,JAX 30,27,20,Chad Henne sacked by J.J. Watt for -6 yards,0.940,-0.420
4,13:19,2,16,JAX 24,27,20,"Penalty on Michael Brewster: False Start, 5 yards (no play)",-0.420,-1.150
4,12:52,2,21,JAX 19,27,20,Chad Henne pass incomplete short left intended for Justin Blackmon (defended by Kareem Jackson),-1.150,0.000
4,12:46,,,,27,20,Timeout #1 by Jacksonville Jaguars,0.000,-1.870
4,12:46,3,21,JAX 19,33,20,"Chad Henne pass complete deep middle to Justin Blackmon for 81 yards, touchdown",-1.870,7.000
4,12:46,,,HOU 2,34,20,Josh Scobee kicks extra point good,0.000,0.000
4,12:33,,,JAX 35,34,20,"Josh Scobee kicks off 65 yards, returned by Keshawn Martin for 24 yards (tackle by Andre Branch). Penalty on JAX: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,12:33,,,JAX 30,34,20,"Josh Scobee kicks off 76 yards, touchback",0.000,0.280
4,12:26,1,10,HOU 20,34,20,Matt Schaub pass complete short middle to Owen Daniels for 7 yards (tackle by Kyle Bosworth),0.280,0.680
4,12:03,2,3,HOU 27,34,20,Arian Foster right guard for 2 yards (tackle by C.J. Mosley),0.680,0.230
4,11:29,3,1,HOU 29,34,20,Arian Foster right tackle for 1 yard (tackle by Kyle Bosworth and Paul Posluszny),0.230,0.940
4,11:01,1,10,HOU 30,34,20,Matt Schaub pass complete short right to James Casey for 8 yards (tackle by Russell Allen),0.940,1.470
4,10:37,2,2,HOU 38,34,20,Matt Schaub pass complete short middle to Garrett Graham for 5 yards (tackle by Paul Posluszny),1.470,1.800
4,10:10,1,10,HOU 43,34,20,Matt Schaub pass complete short middle to Garrett Graham for 8 yards (tackle by Russell Allen),1.800,2.330
4,9:45,2,2,JAX 49,34,20,Matt Schaub pass complete short middle to Garrett Graham for 6 yards (tackle by Paul Posluszny and Russell Allen),2.330,2.720
4,9:11,1,10,JAX 43,34,20,"Matt Schaub pass complete deep middle to Garrett Graham for 19 yards (tackle by Dawan Landry). Penalty on Dawan Landry: Unnecessary Roughness, 12 yards",2.720,4.780
4,8:43,1,10,JAX 12,34,20,Arian Foster left end for 3 yards (tackle by Derek Cox),4.780,4.640
4,8:13,2,7,JAX 9,34,20,Matt Schaub pass complete short left to Andre Johnson for 6 yards (tackle by Derek Cox),4.640,5.060
4,7:40,3,1,JAX 3,34,20,Arian Foster left guard for 2 yards (tackle by Russell Allen),5.060,6.970
4,7:00,1,1,JAX 1,34,20,Arian Foster left tackle for no gain (tackle by Paul Posluszny),6.970,5.910
4,6:22,2,1,JAX 1,34,20,Arian Foster left end for no gain (tackle by Julian Stanford),5.910,5.170
4,5:42,3,1,JAX 1,34,26,"Matt Schaub pass complete short middle to Garrett Graham for 1 yard, touchdown",5.170,7.000
4,5:42,,,JAX 2,34,27,Shayne Graham kicks extra point good,0.000,0.000
4,5:39,,,HOU 35,34,27,"Shayne Graham kicks off 62 yards, returned by Rashad Jennings for 28 yards (tackle by Jesse Nading)",0.000,1.000
4,5:33,1,10,JAX 31,34,27,Jalen Parmele left guard for 4 yards (tackle by Bradie James),1.000,1.000
4,4:50,2,6,JAX 35,34,27,Jalen Parmele left guard for 2 yards (tackle by Glover Quin),1.000,0.560
4,4:05,3,4,JAX 37,34,27,Chad Henne pass incomplete short middle intended for Justin Blackmon,0.560,-0.910
4,4:00,4,4,JAX 37,34,27,"Bryan Anger punts 53 yards, fair catch by Keshawn Martin",-0.910,0.380
4,3:52,1,10,HOU 10,34,27,Matt Schaub pass complete deep right to Andre Johnson for 20 yards (tackle by Derek Cox),-0.380,0.940
4,3:27,1,10,HOU 30,34,27,Matt Schaub pass complete short right to Kevin Walter for 11 yards (tackle by Russell Allen),0.940,1.660
4,3:05,1,10,HOU 41,34,27,Matt Schaub pass complete short left to Owen Daniels for 18 yards (tackle by Paul Posluszny),1.660,2.850
4,2:35,1,10,JAX 41,34,27,Matt Schaub pass complete short middle to Kevin Walter for 13 yards (tackle by Russell Allen),2.850,3.710
4,2:18,1,10,JAX 28,34,27,Matt Schaub pass complete short right to Andre Johnson for 7 yards (tackle by Derek Cox),3.710,4.110
4,2:12,2,3,JAX 21,34,27,Matt Schaub pass complete short middle to Andre Johnson for 14 yards (tackle by Paul Posluszny and Chris Prosinski),4.110,5.600
4,2:00,1,7,JAX 7,34,27,Arian Foster up the middle for 2 yards (tackle by Austen Lane and C.J. Mosley),5.600,5.150
4,1:40,2,5,JAX 5,34,33,"Matt Schaub pass complete short left to Garrett Graham for 5 yards, touchdown",5.150,7.000
4,1:40,,,JAX 2,34,34,Shayne Graham kicks extra point good,0.000,0.000
4,1:34,,,HOU 35,34,34,"Shayne Graham kicks off 67 yards, touchback",0.000,0.280
4,1:34,1,10,JAX 20,34,34,Chad Henne pass incomplete short middle intended for Micheal Spurlock,0.280,-0.270
4,1:29,2,10,JAX 20,34,34,Chad Henne pass incomplete short left intended for Justin Blackmon,-0.270,-0.960
4,1:25,3,10,JAX 20,34,34,Chad Henne pass complete short right to Micheal Spurlock for 8 yards (tackle by Johnathan Joseph),-0.960,0.000
4,1:17,,,,34,34,Timeout #1 by Houston Texans,0.000,-1.500
4,1:17,4,2,JAX 28,34,34,"Bryan Anger punts 42 yards, returned by Keshawn Martin for 5 yards (tackle by Jeremy Cain)",-1.500,-1.270
4,1:07,1,10,HOU 35,34,34,Matt Schaub pass complete deep right to Andre Johnson for 35 yards (tackle by Derek Cox),1.270,3.580
4,0:33,1,10,JAX 30,34,34,Arian Foster left guard for no gain (tackle by John Chick),3.580,0.000
4,0:27,,,,34,34,Timeout #2 by Houston Texans,0.000,3.030
4,0:27,2,10,JAX 30,34,34,Arian Foster up the middle for 6 yards (tackle by Dawan Landry),3.030,0.000
4,0:05,,,,34,34,Timeout #3 by Houston Texans,0.000,3.140
4,0:05,3,4,JAX 24,34,34,"Penalty on Antoine Caldwell: False Start, 5 yards (no play)",3.140,2.480
4,0:05,3,9,JAX 29,34,34,Shayne Graham 47 yard field goal no good,2.480,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
,,,,,,,"Texans won the coin toss, Texans to receive the overtime kickoff.",,
OT,15:00,,,JAX 35,34,34,"Josh Scobee kicks off 72 yards, touchback",0.000,0.280
OT,15:00,1,10,HOU 20,34,34,Matt Schaub pass complete short left to Andre Johnson for 11 yards (tackle by Russell Allen),0.280,1.000
OT,14:33,1,10,HOU 31,34,34,Matt Schaub pass incomplete short middle intended for Garrett Graham,1.000,0.460
OT,14:28,2,10,HOU 31,34,34,Matt Schaub pass complete short middle to Arian Foster for 9 yards (tackle by Russell Allen),0.460,0.960
OT,13:53,3,1,HOU 40,34,34,Arian Foster left tackle for 1 yard (tackle by Russell Allen and Jeremy Mincey),0.960,1.660
OT,13:12,1,10,HOU 41,34,34,Matt Schaub pass complete short middle to Owen Daniels for 9 yards (tackle by Kyle Bosworth),1.660,2.340
OT,12:35,2,1,,34,34,Arian Foster left end for 6 yards (tackle by Derek Cox),2.340,2.650
OT,11:55,1,10,JAX 44,34,34,Arian Foster left end for 3 yards (tackle by Derek Cox),2.650,2.520
OT,11:14,2,7,JAX 41,34,34,Matt Schaub pass complete short right to Kevin Walter for 12 yards (tackle by Kyle Bosworth),2.520,3.640
OT,10:33,1,10,JAX 29,34,34,Arian Foster right tackle for 7 yards (tackle by Derek Cox),3.640,4.050
OT,9:57,2,3,JAX 22,34,34,Justin Forsett left end for 1 yard (tackle by Chris Prosinski),4.050,0.000
OT,9:10,,,,34,34,Timeout #1 by Houston Texans,0.000,3.470
OT,9:10,3,2,JAX 21,34,34,"Matt Schaub pass incomplete deep right intended for Keshawn Martin. Penalty on Aaron Ross: Defensive Pass Interference, 12 yards (no play)",3.470,5.140
OT,9:05,1,9,JAX 9,34,34,Matt Schaub pass incomplete short left intended for Owen Daniels,5.140,4.380
OT,9:00,2,9,JAX 9,34,34,Matt Schaub pass complete short right to Arian Foster for 2 yards (tackle by Kyle Bosworth),4.380,3.810
OT,8:18,3,7,JAX 7,34,34,Matt Schaub pass incomplete short right intended for Andre Johnson (defended by Derek Cox),3.810,2.970
OT,8:13,4,7,JAX 7,34,37,Shayne Graham 25 yard field goal good,2.970,3.000
OT,8:10,,,HOU 35,34,37,"Shayne Graham kicks off 62 yards, returned by Rashad Jennings for 29 yards (tackle by Alan Ball)",0.000,1.070
OT,8:03,1,10,JAX 32,34,37,Chad Henne left end for 4 yards (tackle by Darryl Sharpton),1.070,1.070
OT,7:35,2,6,JAX 36,34,37,"Chad Henne pass incomplete short right intended for Marcedes Lewis. Penalty on Antonio Smith: Unnecessary Roughness, 15 yards",1.070,2.320
OT,7:29,1,10,HOU 49,34,37,Jalen Parmele right guard for no gain (tackle by J.J. Watt),2.320,1.780
OT,6:44,2,10,HOU 49,34,37,Chad Henne pass incomplete short left intended for Rashad Jennings (defended by Connor Barwin),1.780,1.090
OT,6:40,3,10,HOU 49,34,37,Chad Henne pass incomplete short left intended for Zach Potter (defended by Antonio Smith),1.090,0.000
OT,6:36,,,,34,37,Timeout #1 by Jacksonville Jaguars,0.000,0.000
OT,6:36,4,10,HOU 49,34,37,Chad Henne pass complete short middle to Justin Blackmon for 15 yards (tackle by Danieal Manning),0.000,3.310
OT,5:54,1,10,HOU 34,34,37,Jalen Parmele left end for 28 yards (tackle by Danieal Manning),3.310,5.830
OT,5:10,1,6,HOU 6,34,37,Jalen Parmele right guard for -4 yards (tackle by J.J. Watt),5.830,0.000
OT,4:31,,,,34,37,Timeout #2 by Houston Texans,0.000,0.000
OT,4:31,,,,34,37,Timeout #2 by Jacksonville Jaguars,0.000,4.190
OT,4:31,2,10,HOU 10,34,37,"Penalty on Eugene Monroe: False Start, 5 yards (no play)",4.190,3.460
OT,4:31,2,15,HOU 15,34,37,Chad Henne pass incomplete short left intended for Laurent Robinson (defended by Antonio Smith),3.460,2.930
OT,4:27,3,15,HOU 15,34,37,Chad Henne pass incomplete short right intended for Cecil Shorts (defended by J.J. Watt),2.930,2.440
OT,4:24,4,15,HOU 15,37,37,Josh Scobee 33 yard field goal good,2.440,3.000
OT,4:21,,,JAX 35,37,37,"Josh Scobee kicks off 72 yards, touchback",0.000,0.280
OT,4:21,1,10,HOU 20,37,37,Matt Schaub pass complete short middle to Kevin Walter for 8 yards (tackle by Russell Allen),0.280,0.810
OT,3:49,2,2,HOU 28,37,37,Matt Schaub pass complete short right to Lestar Jean for 11 yards (tackle by Aaron Ross),0.810,1.530
OT,3:44,1,10,HOU 39,37,37,Matt Schaub pass incomplete deep left intended for Andre Johnson is intercepted by Derek Cox at JAX-37 and returned for 16 yards (tackle by Owen Daniels),1.530,-2.460
OT,3:30,1,10,HOU 47,37,37,Chad Henne pass incomplete short right intended for Cecil Shorts,2.460,1.910
