Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2,0:56,1,10,NWE 14,17,7,Kevin Faulk left guard for 9 yards (tackle by Terrence McGee and Angelo Crowell),-0.280,0.550
2,0:47,,,,17,7,Timeout #2 by New England Patriots,0.000,0.550
2,0:47,2,1,NWE 23,17,7,Kevin Faulk left tackle for 11 yards,0.550,1.200
2,0:27,1,10,NWE 34,17,7,Tom Brady pass incomplete short left intended for Kevin Faulk (defended by Larry Tripplett),1.200,0.660
2,0:24,2,10,NWE 34,17,7,Laurence Maroney middle for 1 yard (tackle by Angelo Crowell and Ryan Denney),0.660,0.100
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,17,7,"Stephen Gostkowski kicks off 71 yards, returned by Terrence McGee for 25 yards (tackle by Eric Alexander)",0.000,0.540
3,14:55,1,10,BUF 24,17,7,Willis McGahee right guard for 4 yards (tackle by Vince Wilfork and Junior Seau),0.540,0.540
3,14:13,2,6,BUF 28,17,7,J.P. Losman pass complete short middle to Peerless Price for 11 yards (tackle by Junior Seau and Rodney Harrison),0.540,1.530
3,13:33,1,10,BUF 39,17,7,Willis McGahee left tackle for 14 yards (tackle by Eugene Wilson and Rodney Harrison),1.530,2.460
3,12:58,1,10,NWE 47,17,7,Willis McGahee left end for -1 yards (tackle by Richard Seymour and Tully Banta-Cain),2.460,1.780
3,12:20,2,11,NWE 48,17,7,J.P. Losman pass complete deep right to Lee Evans for 18 yards (tackle by Ellis Hobbs and Rodney Harrison),1.780,3.580
3,11:36,1,10,NWE 30,17,7,J.P. Losman pass complete short right to Robert Royal for 14 yards (tackle by Rodney Harrison and Mike Vrabel),3.580,4.510
3,11:01,1,10,NWE 16,17,7,Willis McGahee right guard for 2 yards (tackle by Tully Banta-Cain and Ty Warren),4.510,4.210
3,10:21,2,8,NWE 14,17,7,J.P. Losman pass incomplete short right intended for Daimon Shelton,4.210,3.370
3,10:17,3,8,NWE 14,17,7,J.P. Losman pass complete short left to Lee Evans for 7 yards (tackle by Ellis Hobbs),3.370,3.010
3,9:30,4,1,NWE 7,17,7,Willis McGahee right tackle for no gain (tackle by Don Davis),3.010,0.380
3,9:24,1,10,NWE 7,17,7,Corey Dillon right tackle for 3 yards (tackle by Terrence McGee and Donte Whitner),-0.380,-0.560
3,8:50,2,7,NWE 10,17,7,Tom Brady pass complete short right to Reche Caldwell for 9 yards (tackle by Keith Ellison),-0.560,0.150
3,8:11,1,10,NWE 19,17,7,Tom Brady pass complete short middle to Corey Dillon for 6 yards,0.150,0.480
3,7:29,2,4,NWE 25,17,7,Laurence Maroney right tackle for -5 yards (tackle by Ryan Denney),0.480,-0.940
3,6:48,3,9,NWE 20,17,7,Tom Brady pass complete deep middle to Ben Watson for 34 yards (tackle by Donte Whitner),-0.940,2.520
3,6:07,1,10,BUF 46,17,7,Corey Dillon right guard for 8 yards (tackle by Terrence McGee and Ko Simpson),2.520,3.060
3,5:32,2,2,BUF 38,17,7,Corey Dillon right guard for 5 yards,3.060,3.380
3,4:56,1,10,BUF 33,17,7,Tom Brady pass complete short right to Troy Brown for 9 yards (tackle by Chris Kelsay and Donte Whitner),3.380,4.050
3,4:21,2,1,BUF 24,17,7,Laurence Maroney left end for 6 yards (tackle by Angelo Crowell and Kyle Williams),4.050,4.370
3,3:43,1,10,BUF 18,17,7,Laurence Maroney middle for 1 yard (tackle by Kyle Williams and John McCargo),4.370,3.940
3,3:00,2,9,BUF 17,17,7,Tom Brady pass incomplete short middle intended for Daniel Graham,3.940,3.170
3,2:56,3,9,BUF 17,17,13,"Tom Brady pass complete deep right to Kevin Faulk for 17 yards, touchdown",3.170,7.000
3,,,,BUF 2,17,14,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,17,14,"Stephen Gostkowski kicks off 72 yards, returned by Terrence McGee for 44 yards (tackle by Artrell Hawkins)",0.000,1.730
3,2:45,1,10,BUF 42,17,14,Willis McGahee right end for -2 yards (tackle by Asante Samuel and Rosevelt Colvin),1.730,0.920
3,2:03,2,12,BUF 40,17,14,Willis McGahee right guard for 4 yards (tackle by Vince Wilfork and Richard Seymour),0.920,0.760
3,1:20,,,,17,14,Timeout #1 by Buffalo Bills,0.000,0.760
3,1:20,3,8,BUF 44,17,14,J.P. Losman pass incomplete. Penalty on Mike Gandy: Offensive Holding (Declined),0.760,-0.460
3,1:13,4,8,BUF 44,17,14,"Penalty on Mike Schneck: False Start, 5 yards (no play)",-0.460,-0.780
3,1:13,4,13,BUF 39,17,14,Brian Moorman punts 38 yards,-0.780,-0.480
3,1:05,1,10,NWE 23,17,14,Laurence Maroney left end for 7 yards (tackle by Angelo Crowell),0.480,0.880
3,0:31,2,3,NWE 30,17,14,Laurence Maroney left end for 7 yards (tackle by Donte Whitner),0.880,1.400
3,0:03,1,10,NWE 37,17,14,Laurence Maroney left tackle for no gain,1.400,0.860
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NWE 37,17,14,Tom Brady pass incomplete short right intended for Ben Watson,0.860,0.170
4,14:56,3,10,NWE 37,17,14,Tom Brady pass complete short middle to Ben Watson for 11 yards (tackle by Terrence McGee and Angelo Crowell),0.170,2.130
4,14:12,1,10,NWE 48,17,14,Laurence Maroney middle for 8 yards (tackle by Donte Whitner and Ko Simpson),2.130,2.660
4,13:38,2,2,BUF 44,17,14,Laurence Maroney left tackle for no gain (tackle by Chris Kelsay),2.660,1.950
4,13:00,3,2,BUF 44,17,14,Kevin Faulk left guard for 1 yard (tackle by Terrence McGee and Larry Tripplett),1.950,0.400
4,12:06,,,,17,14,Timeout #1 by New England Patriots,0.000,0.400
4,12:06,4,1,BUF 43,17,14,Tom Brady middle for 2 yards (tackle by Kyle Williams and Ryan Denney),0.400,2.850
4,11:28,1,10,BUF 41,17,14,Tom Brady pass complete deep left to Reche Caldwell for 24 yards (tackle by Ko Simpson and Nate Clements),2.850,4.440
4,10:55,1,10,BUF 17,17,14,Laurence Maroney right tackle for 4 yards,4.440,4.500
4,10:23,2,6,BUF 13,17,14,Laurence Maroney middle for -1 yards (tackle by Angelo Crowell and Keith Ellison),4.500,3.500
4,9:42,3,7,BUF 14,17,14,Tom Brady pass incomplete short right intended for Daniel Graham,3.500,2.510
4,9:37,4,7,BUF 14,17,17,Stephen Gostkowski 32 yard field goal good,2.510,3.000
4,,,,NWE 30,17,17,"Stephen Gostkowski kicks off 73 yards, returned by Terrence McGee for 20 yards (tackle by Eric Alexander). Penalty on Josh Stamer: Illegal Block Above the , 8 yards",0.000,-0.380
4,9:27,1,10,BUF 9,17,17,J.P. Losman pass incomplete short left intended for Daimon Shelton,-0.380,-0.780
4,9:22,2,10,BUF 9,17,17,Willis McGahee right guard for -1 yards (tackle by Junior Seau and Ty Warren),-0.780,-1.540
4,8:55,3,11,BUF 8,17,19,"J.P. Losman sacked by Ty Warren for -8 yards, safety",-1.540,-2.000
4,,,,BUF 20,17,19,"Brian Moorman kicks off 69 yards, returned by Kevin Faulk for 23 yards (tackle by Jabari Greer)",0.000,1.200
4,8:26,1,10,NWE 34,17,19,"Tom Brady pass incomplete deep left intended for Ben Watson is intercepted by Donte Whitner at BUF-44 and returned for 10 yards. Penalty on Nate Clements: Illegal Block Above the , 10 yards",1.200,-1.860
4,8:14,1,10,BUF 44,17,19,Willis McGahee left guard for -2 yards (tackle by Mike Vrabel),1.860,1.050
4,7:31,2,12,BUF 42,17,19,Willis McGahee left tackle for 10 yards (tackle by Junior Seau and Eugene Wilson),1.050,1.690
4,6:58,3,2,NWE 48,17,19,"J.P. Losman pass complete short left to Peerless Price for 10 yards (tackle by Eugene Wilson). Penalty on Robert Royal: Illegal Block Above the , 10 yards",1.690,1.690
4,6:28,3,2,NWE 48,17,19,J.P. Losman sacked by Richard Seymour for -6 yards,1.690,-0.320
4,6:22,4,8,BUF 46,17,19,Brian Moorman punts 29 yards,-0.320,-0.610
4,6:15,1,10,NWE 25,17,19,Corey Dillon middle for 3 yards (tackle by Tim Anderson and Angelo Crowell),0.610,0.470
4,5:34,2,7,NWE 28,17,19,Tom Brady pass complete deep middle to Daniel Graham for 23 yards (tackle by Ko Simpson and Keith Ellison),0.470,2.320
4,4:51,1,10,BUF 49,17,19,Corey Dillon right guard for 9 yards (tackle by Ko Simpson and Keith Ellison),2.320,3.000
4,4:12,2,1,BUF 40,17,19,Corey Dillon left tackle for 6 yards (tackle by Keith Ellison),3.000,3.310
4,3:30,1,10,BUF 34,17,19,"Corey Dillon left guard for no gain (tackle by Angelo Crowell and Keith Ellison). Penalty on Aaron Schobel: Defensive Offside, 5 yards (no play)",3.310,4.040
4,3:25,1,5,BUF 29,17,19,Laurence Maroney right tackle for no gain (tackle by Keith Ellison and Donte Whitner),4.040,3.450
4,2:44,2,5,BUF 29,17,19,Laurence Maroney right guard for 4 yards (tackle by Ryan Denney and Aaron Schobel),3.450,3.270
4,2:21,,,,17,19,Timeout #2 by Buffalo Bills,0.000,3.270
4,2:21,3,1,BUF 25,17,19,Corey Dillon middle for -1 yards,3.270,1.860
4,2:00,4,2,BUF 26,17,19,Corey Dillon left end for 6 yards (tackle by Ko Simpson),1.860,4.240
4,1:46,,,,17,19,Timeout #3 by Buffalo Bills,0.000,4.240
4,1:46,1,10,BUF 20,17,19,Tom Brady kneels for -1 yards,4.240,3.560
4,1:03,2,11,BUF 21,17,19,Tom Brady kneels for no gain,3.560,2.870
4,0:24,3,11,BUF 21,17,19,Tom Brady kneels for -1 yards,2.870,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
