Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,13:39,2,9,NYJ 43,0,7,Tom Brady pass complete short left to Rob Gronkowski for 4 yards (tackle by Eric Smith and Kyle Wilson),2.250,2.080
2,12:59,3,5,NYJ 39,0,7,"Tom Brady pass incomplete deep left intended for Aaron Hernandez. Penalty on Kyle Wilson: Illegal Contact, 5 yards (no play)",2.080,3.310
2,12:54,1,10,NYJ 34,0,7,Stevan Ridley left tackle for 1 yard (tackle by Bart Scott and Sione Pouha),3.310,2.910
2,12:19,2,9,NYJ 33,0,7,Stevan Ridley left guard for 5 yards (tackle by Brodney Pool),2.910,2.870
2,11:38,3,4,NYJ 28,0,7,Tom Brady pass complete short right to Deion Branch for 2 yards,2.870,1.860
2,11:19,4,2,NYJ 26,0,10,Stephen Gostkowski 44 yard field goal good,1.860,3.000
2,,,,NWE 35,0,10,"Stephen Gostkowski kicks off 68 yards, returned by Joe McKnight for 25 yards (tackle by Tracy White)",0.000,0.410
2,11:10,1,10,NYJ 22,0,10,Shonn Greene left tackle for 1 yard (tackle by Rob Ninkovich and Jermaine Cunningham),0.410,0.000
2,10:27,2,9,NYJ 23,0,10,Mark Sanchez pass complete short middle to Plaxico Burress for 19 yards (tackle by Devin McCourty),0.000,1.730
2,9:45,1,10,NYJ 42,0,10,Mark Sanchez pass complete short middle to Shonn Greene for 4 yards (tackle by Gary Guyton),1.730,1.730
2,9:07,2,6,NYJ 46,0,10,Shonn Greene right tackle for 8 yards (tackle by Patrick Chung),1.730,2.520
2,8:22,1,10,NWE 46,0,10,Shonn Greene right guard for 5 yards (tackle by Brandon Spikes),2.520,2.650
2,7:47,2,5,NWE 41,0,10,Shonn Greene up the middle for 5 yards (tackle by Kyle Love and Vince Wilfork),2.650,3.180
2,7:15,1,10,NWE 36,0,10,Joe McKnight left end for 1 yard (tackle by Tony Carter and Gary Guyton),3.180,2.770
2,6:39,2,9,NWE 35,0,10,Mark Sanchez pass complete short middle to Santonio Holmes for 11 yards (tackle by Brandon Spikes),2.770,3.970
2,6:05,1,10,NWE 24,0,10,Shonn Greene left guard for 7 yards (tackle by Gary Guyton and Patrick Chung),3.970,4.460
2,5:26,2,3,NWE 17,0,10,Shonn Greene up the middle for 1 yard (tackle by Vince Wilfork and Rob Ninkovich),4.460,3.950
2,4:45,3,2,NWE 16,0,10,Mark Sanchez pass complete short left to Plaxico Burress for 9 yards (tackle by Patrick Chung and Leigh Bodden),3.950,5.600
2,4:04,,,,0,10,Timeout #1 by New York Jets,0.000,5.600
2,4:04,1,7,NWE 7,0,10,Shonn Greene left guard for 4 yards (tackle by Tony Carter),5.600,5.530
2,3:24,2,3,NWE 3,6,10,"Shonn Greene right guard for 3 yards, touchdown",5.530,7.000
2,,,,NWE 2,7,10,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 35,7,10,"Nick Folk kicks off 69 yards, returned by Stevan Ridley for 18 yards (tackle by Joe McKnight). Penalty on Dane Fletcher: Offensive Holding, 7 yards",0.000,-0.380
2,3:17,1,10,NWE 7,7,10,Tom Brady pass complete short right to Aaron Hernandez for 5 yards (tackle by Eric Smith),-0.380,-0.420
2,2:53,2,5,NWE 12,7,10,BenJarvus Green-Ellis left tackle for 13 yards (tackle by Brodney Pool and Donald Strickland),-0.420,0.610
2,2:26,1,10,NWE 25,7,10,"Tom Brady sacked by Donald Strickland for -6 yards. Penalty on Darrelle Revis: Illegal Contact, 5 yards (no play)",0.610,0.940
2,2:00,1,10,NWE 30,7,10,Tom Brady sacked by Jamaal Westerman for -9 yards,0.940,-0.820
2,2:00,2,19,NWE 21,7,10,Tom Brady pass complete deep left to Chad Johnson for 16 yards,-0.820,0.630
2,1:33,3,3,NWE 37,7,10,Tom Brady pass complete short middle to Chad Johnson for 7 yards (tackle by Antonio Cromartie),0.630,1.860
2,1:13,1,10,NWE 44,7,10,Tom Brady pass complete short middle to Aaron Hernandez for 8 yards (tackle by Jim Leonhard),1.860,2.400
2,1:06,,,,7,10,Timeout #1 by New England Patriots,0.000,2.400
2,1:06,2,2,NYJ 48,7,10,"Penalty on Chad Johnson: False Start, 4 yards (no play)",2.400,1.860
2,1:06,2,6,NWE 48,7,10,Tom Brady pass complete deep right to Deion Branch for 29 yards (tackle by Darrelle Revis),1.860,4.040
2,0:38,1,10,NYJ 23,7,10,Tom Brady sacked by David Harris for -5 yards,4.040,2.820
2,0:37,,,,7,10,Timeout #2 by New England Patriots,0.000,2.820
2,0:37,2,15,NYJ 28,7,10,Tom Brady pass complete short right to Aaron Hernandez for 13 yards (tackle by Donald Strickland),2.820,4.050
2,0:17,3,2,NYJ 15,7,10,Tom Brady pass complete short left to Wes Welker for 4 yards,4.050,4.840
2,0:14,1,10,NYJ 11,7,10,Tom Brady pass incomplete short middle intended for Chad Johnson,4.840,4.140
2,0:09,2,10,NYJ 11,7,10,Tom Brady pass incomplete short left intended for Aaron Hernandez is intercepted by Antonio Cromartie and returned for 42 yards (tackle by Nate Solder),4.140,0.000
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,7,10,"Nick Folk kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,7,10,Tom Brady pass complete deep middle to Wes Welker for 73 yards (tackle by Darrelle Revis),0.280,5.600
3,14:11,1,7,NYJ 7,7,10,BenJarvus Green-Ellis up the middle for 1 yard (tackle by Jamaal Westerman and Bart Scott),5.600,4.950
3,13:27,2,6,NYJ 6,7,10,Tom Brady pass complete short right to Deion Branch for 4 yards (tackle by Calvin Pace),4.950,4.950
,,,,,,,"NWE challenged the fumble ruling, and the original play was overturned.",,
3,12:50,3,2,NYJ 2,7,16,"Tom Brady pass complete short left to Deion Branch for 2 yards, touchdown",4.950,7.000
3,,,,NYJ 2,7,17,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 35,7,17,"Stephen Gostkowski kicks off 73 yards, returned by Joe McKnight for 88 yards (tackle by Devin McCourty)",0.000,4.240
3,12:34,1,10,NWE 20,7,17,Shonn Greene right end for 4 yards (tackle by Patrick Chung),4.240,4.280
3,11:49,2,6,NWE 16,7,17,Shonn Greene up the middle for 7 yards (tackle by Rob Ninkovich and Patrick Chung),4.280,5.140
3,11:06,1,9,NWE 9,13,17,"Mark Sanchez pass complete short right to Jeremy Kerley for 9 yards, touchdown",5.140,7.000
3,,,,NWE 2,14,17,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 35,14,17,"Nick Folk kicks off 71 yards, returned by Stevan Ridley for 32 yards (tackle by Donald Strickland)",0.000,0.670
3,10:57,1,10,NWE 26,14,17,BenJarvus Green-Ellis up the middle for 6 yards (tackle by Eric Smith),0.670,0.940
3,10:26,2,4,NWE 32,14,17,BenJarvus Green-Ellis right end for 1 yard (tackle by Calvin Pace and Ropati Pitoitua),0.940,0.370
3,9:49,3,3,NWE 33,14,17,Tom Brady pass incomplete short middle intended for Wes Welker,0.370,-1.180
3,9:46,4,3,NWE 33,14,17,"Zoltan Mesko punts 46 yards, returned by Jeremy Kerley for 7 yards (tackle by Ross Ventrone)",-1.180,-0.810
3,9:37,1,10,NYJ 28,14,17,Mark Sanchez pass incomplete short middle intended for Santonio Holmes,0.810,0.260
3,9:33,2,10,NYJ 28,14,17,LaDainian Tomlinson right guard for 4 yards (tackle by Tony Carter and Gary Guyton),0.260,0.100
3,8:50,3,6,NYJ 32,14,17,Mark Sanchez pass complete short right to Jeremy Kerley for 4 yards (tackle by James Ihedigbo),0.100,-0.980
3,8:17,4,2,NYJ 36,14,17,T.J. Conley punts 45 yards,-0.980,-0.150
3,8:13,1,10,NWE 19,14,17,Tom Brady pass complete short right to Deion Branch for 11 yards (tackle by David Harris),0.150,0.940
3,7:56,1,10,NWE 30,14,17,BenJarvus Green-Ellis right end for 1 yard (tackle by Calvin Pace and Eric Smith),0.940,0.530
3,7:27,2,9,NWE 31,14,17,Tom Brady pass incomplete short middle intended for Wes Welker,0.530,-0.160
3,7:23,3,9,NWE 31,14,17,Tom Brady pass incomplete short left intended for Aaron Hernandez,-0.160,-1.310
3,7:19,4,9,NWE 31,14,17,"Zoltan Mesko punts 55 yards, returned by Jeremy Kerley for 13 yards (tackle by Matt Slater)",-1.310,-0.740
3,7:08,1,10,NYJ 27,14,17,Shonn Greene left tackle for no gain (tackle by Tony Carter and Gary Guyton),0.740,0.200
3,6:31,2,10,NYJ 27,14,17,Shonn Greene up the middle for 3 yards (tackle by Tony Carter),0.200,-0.100
3,5:49,3,7,NYJ 30,14,17,Mark Sanchez pass incomplete short right intended for Plaxico Burress,-0.100,-1.370
3,5:41,4,7,NYJ 30,14,17,T.J. Conley punts 59 yards,-1.370,-0.480
3,5:32,1,10,NWE 23,14,17,Stevan Ridley left end for 4 yards (tackle by Eric Smith and David Harris),0.480,0.470
3,4:58,2,6,NWE 27,14,17,Tom Brady sacked by Jamaal Westerman for -7 yards,0.470,-1.150
3,4:19,3,13,NWE 20,14,17,Tom Brady pass complete short right to Rob Gronkowski for 17 yards (tackle by Donald Strickland),-1.150,1.400
3,3:48,1,10,NWE 37,14,17,Tom Brady pass complete deep middle to Aaron Hernandez for 21 yards (tackle by Brodney Pool),1.400,2.790
3,3:48,1,10,NYJ 42,14,17,Tom Brady pass complete short left to Wes Welker for 4 yards (tackle by Jim Leonhard),2.790,2.780
3,3:48,2,6,NYJ 38,14,17,BenJarvus Green-Ellis right guard for 4 yards (tackle by Calvin Pace),2.780,2.610
3,2:29,3,2,NYJ 34,14,17,Tom Brady pass complete short right to Rob Gronkowski for 3 yards (tackle by Brodney Pool),2.610,3.510
3,2:16,1,10,NYJ 31,14,17,BenJarvus Green-Ellis left tackle for 5 yards (tackle by Kyle Wilson),3.510,3.640
3,1:39,2,5,NYJ 26,14,17,"Tom Brady pass incomplete short middle intended for Rob Gronkowski. Penalty on Brodney Pool: Defensive Pass Interference, 10 yards (no play)",3.640,4.510
3,1:39,1,10,NYJ 16,14,17,Tom Brady pass complete short right to BenJarvus Green-Ellis for 13 yards (tackle by David Harris),4.510,6.510
3,1:29,,,,14,17,Timeout #1 by New England Patriots,0.000,6.510
3,1:29,1,3,NYJ 3,14,17,Tom Brady pass incomplete short right intended for Deion Branch (defended by Darrelle Revis),6.510,5.530
3,1:24,2,3,NYJ 3,14,23,"BenJarvus Green-Ellis left tackle for 3 yards, touchdown",5.530,7.000
3,,,,NYJ 2,14,24,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 35,14,24,"Stephen Gostkowski kicks off 72 yards, returned by Joe McKnight for 36 yards (tackle by Antwaun Molden). Penalty on Patrick Turner: Offensive Holding, 7 yards",0.000,-0.380
3,1:15,1,10,NYJ 8,14,24,Shonn Greene left end for no gain (tackle by Tony Carter and Rob Ninkovich),-0.380,-0.780
3,0:35,2,10,NYJ 8,14,24,Mark Sanchez pass incomplete deep left intended for Plaxico Burress,-0.780,-1.420
3,0:31,3,10,NYJ 8,14,24,Mark Sanchez pass incomplete deep left intended for Plaxico Burress,-1.420,-2.490
,,,,,,,"NWE challenged the pass completion ruling, and the original play was overturned.",,
3,0:26,4,10,NYJ 8,14,24,"T.J. Conley punts 42 yards, returned by Wes Welker for 25 yards (tackle by T.J. Conley)",-2.490,-3.910
3,0:14,1,10,NYJ 25,14,24,Stevan Ridley left guard for 5 yards (tackle by Muhammad Wilkerson),3.910,4.040
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NYJ 20,14,24,Tom Brady pass complete short middle to Aaron Hernandez for 9 yards (tackle by David Harris),4.040,4.840
4,14:22,1,10,NYJ 11,14,24,BenJarvus Green-Ellis right guard for no gain (tackle by Brodney Pool),4.840,4.140
4,13:50,2,10,NYJ 11,14,24,BenJarvus Green-Ellis up the middle for 5 yards (tackle by Muhammad Wilkerson and Eric Smith),4.140,4.210
4,13:05,3,5,NYJ 6,14,24,Tom Brady pass incomplete short right intended for Wes Welker,4.210,2.990
4,13:01,4,5,NYJ 6,14,27,Stephen Gostkowski 24 yard field goal good,2.990,3.000
4,,,,NWE 35,14,27,"Stephen Gostkowski kicks off 70 yards, returned by Joe McKnight for 20 yards (tackle by Tracy White)",0.000,-0.220
4,12:54,1,10,NYJ 15,14,27,Mark Sanchez pass complete short middle to Plaxico Burress for 14 yards (tackle by Patrick Chung),-0.220,0.870
4,12:21,1,10,NYJ 29,14,27,Shonn Greene right guard for 3 yards (tackle by Shaun Ellis and Kyle Love),0.870,0.730
4,11:41,2,7,NYJ 32,14,27,Mark Sanchez pass complete short right to Santonio Holmes for 19 yards (tackle by Patrick Chung and James Ihedigbo),0.730,2.320
4,11:09,1,10,NWE 49,14,27,Shonn Greene left end for 9 yards (tackle by Rob Ninkovich and Patrick Chung),2.320,3.000
4,10:40,2,1,NWE 40,14,27,Shonn Greene up the middle for 5 yards (tackle by Gary Guyton and Brandon Spikes),3.000,3.250
4,10:03,1,10,NWE 35,14,27,Mark Sanchez pass complete short middle to Matthew Mulligan for 4 yards (tackle by Gary Guyton),3.250,3.240
4,9:19,2,6,NWE 31,14,27,Shonn Greene right guard for no gain (tackle by Mark Anderson and Patrick Chung),3.240,2.540
4,8:35,3,6,NWE 31,14,27,Mark Sanchez pass complete short middle to Derrick Mason for 7 yards (tackle by Brandon Spikes),2.540,3.970
4,8:03,1,10,NWE 24,14,27,Shonn Greene left guard for 3 yards (tackle by Gerard Warren),3.970,3.840
4,7:24,2,7,NWE 21,14,27,Mark Sanchez pass incomplete short left intended for Plaxico Burress,3.840,3.140
4,7:19,,,,14,27,Timeout #2 by New England Patriots,0.000,3.140
4,7:19,3,7,NWE 21,20,27,"Mark Sanchez pass complete deep right to Santonio Holmes for 21 yards, touchdown",3.140,7.000
4,,,,NWE 2,21,27,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 35,21,27,"Nick Folk kicks off 64 yards, returned by Stevan Ridley for 21 yards (tackle by Josh Mauga)",0.000,0.410
4,7:07,1,10,NWE 22,21,27,BenJarvus Green-Ellis right end for 8 yards (tackle by David Harris),0.410,0.950
4,6:29,2,2,NWE 30,21,27,Tom Brady up the middle for 3 yards (tackle by Jamaal Westerman),0.950,1.140
4,5:53,1,10,NWE 33,21,27,BenJarvus Green-Ellis left end for 15 yards (tackle by Darrelle Revis and Brodney Pool),1.140,2.130
4,5:12,1,10,NWE 48,21,27,BenJarvus Green-Ellis right guard for 6 yards (tackle by Marquice Cole),2.130,2.390
4,4:28,2,4,NYJ 46,21,27,BenJarvus Green-Ellis right end for no gain (tackle by Mike DeVito and Sione Pouha),2.390,1.680
4,3:43,,,,21,27,Timeout #3 by New England Patriots,0.000,1.680
4,3:43,3,4,NYJ 46,21,27,BenJarvus Green-Ellis left end for 14 yards (tackle by David Harris),1.680,3.450
4,3:02,1,10,NYJ 32,21,27,BenJarvus Green-Ellis left end for 5 yards (tackle by David Harris),3.450,3.580
4,2:20,2,5,NYJ 27,21,27,BenJarvus Green-Ellis left tackle for 3 yards (tackle by Jim Leonhard and David Harris),3.580,3.270
4,2:13,,,,21,27,Timeout #1 by New York Jets,0.000,3.270
4,2:13,3,2,NYJ 24,21,27,Tom Brady pass complete short left to Rob Gronkowski for 7 yards (tackle by Brodney Pool and Darrelle Revis),3.270,4.440
4,2:00,1,10,NYJ 17,21,27,BenJarvus Green-Ellis right tackle for 6 yards (tackle by Muhammad Wilkerson),4.440,4.890
4,1:53,,,,21,27,Timeout #2 by New York Jets,0.000,4.890
4,1:53,2,4,NYJ 11,21,27,BenJarvus Green-Ellis left end for 3 yards (tackle by Brodney Pool),4.890,4.800
4,1:09,3,1,NYJ 8,21,27,BenJarvus Green-Ellis right guard for -1 yards (tackle by Eric Smith),4.800,2.950
4,1:06,,,,21,27,Timeout #3 by New York Jets,0.000,2.950
4,1:06,4,2,NYJ 9,21,30,Stephen Gostkowski 28 yard field goal good,2.950,3.000
4,,,,NWE 35,21,30,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,1:02,1,10,NYJ 20,21,30,Mark Sanchez pass complete short right to Santonio Holmes for 9 yards (tackle by Brandon Spikes),0.280,0.950
4,0:44,2,1,NYJ 29,21,30,Mark Sanchez pass complete deep right to Jeremy Kerley for 22 yards (tackle by Kyle Arrington),0.950,2.320
4,0:27,1,10,NWE 49,21,30,Mark Sanchez spiked the ball,2.320,1.780
4,0:26,2,10,NWE 49,21,30,Mark Sanchez pass incomplete deep left intended for Plaxico Burress,1.780,1.090
4,0:21,3,10,NWE 49,21,30,Mark Sanchez sacked by Mark Anderson for -8 yards,1.090,-0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
